title_id,review_title,review_title_sentiment_score,review_text_sentiment_score,date,rating
tt2582802," its not just about success
",-0.4585,0.9604,2021-03-29 00:00:00,10
tt2582802," Don't Be A Quitter
",0.0,0.9799,2021-03-27 00:00:00,8
tt2582802," Wrong message
",-0.4767,0.8481,2021-03-26 00:00:00,5
tt2582802," Whip Crack Away!
",0.0,-0.554,2021-03-25 00:00:00,3
tt2582802," An Unexpected Masterpiece
",0.6249,0.9873,2021-03-23 00:00:00,9
tt2582802," A beautiful and intense chaos that combines passion, obsession, and perfectionism.
",0.5267,0.9729,2021-03-20 00:00:00,9
tt2582802," The world has moved on
",0.0,-0.3818,2021-03-19 00:00:00,1
tt2582802," trash
",0.0,0.0,2021-03-18 00:00:00,1
tt2582802," Totally Unrealistic
",0.0,0.8402,2021-03-17 00:00:00,2
tt2582802," WHIPLASH!!!
",0.0,0.9032,2021-03-17 00:00:00,9
tt2582802," To push relentlessly for a perfection few will ever appreciate...
",0.5719,0.8943,2021-03-15 00:00:00,7
tt2582802," Superb cast, intensely built and a brilliant movie
",0.8467,0.9866,2021-03-14 00:00:00,8
tt2582802," Better than Lalaland
",0.4404,0.9874,2021-03-11 00:00:00,9
tt2582802," Nice
",0.4215,0.8204,2021-03-09 00:00:00,10
tt2582802," But Is It Worth It?
",0.3291,0.8794,2021-03-08 00:00:00,8
tt2582802," A beautifully-written film with a strong message
",0.5106,0.9883,2021-03-08 00:00:00,9
tt2582802," 10/10
",0.0,0.9405,2021-03-07 00:00:00,10
tt2582802," It's just an amazing movie.
",0.5859,0.999,2021-03-04 00:00:00,10
tt2582802," J K Simmons crushed it
",-0.4215,0.8932,2021-03-04 00:00:00,8
tt2582802," One of the smartest movies I've ever seen
",0.6124,0.9601,2021-03-01 00:00:00,10
tt2582802," Drumming Masterpiece
",0.6249,0.9867,2021-02-25 00:00:00,10
tt2582802," Lots of floors, but I don't care!
",-0.5767,0.9864,2021-02-23 00:00:00,9
tt2582802," Wow.
",0.5859,0.9168,2021-02-22 00:00:00,9
tt2582802," Excellent music movie and character study
",0.5719,0.024,2021-02-22 00:00:00,10
tt2582802," Everything you ever want out of this film
",0.0772,0.9662,2021-02-21 00:00:00,10
tt2582802," Can't stop thinking about this wonderful film
",0.7402,0.9698,2021-02-19 00:00:00,10
tt2582802," An All-Time Favourite
",0.0,0.9854,2021-02-17 00:00:00,10
tt2582802," Miles Teller
",0.0,-0.6219,2021-02-16 00:00:00,6
tt2582802," Movie like no other movie
",0.0772,0.7849,2021-02-16 00:00:00,9
tt2582802," It's always the World, and ur love.
",0.6369,0.7184,2021-02-16 00:00:00,10
tt2582802," A poignant film that will stay relevant for a long time
",0.0,0.8176,2021-02-16 00:00:00,10
tt2582802," Comedy, Fat Loss and many other benefits
",0.4215,0.8561,2021-02-12 00:00:00,9
tt2582802," Watch it & Boost your adrenaline
",0.4019,0.9538,2021-02-11 00:00:00,9
tt2582802," Obsession is a Sickness!
",-0.4003,0.6801,2021-02-08 00:00:00,9
tt2582802," My new favorite movie...
",0.4588,0.9633,2021-02-08 00:00:00,10
tt2582802," I could watch it a hundred times and never getting tired of it.
",0.3412,0.9172,2021-02-05 00:00:00,9
tt2582802," Hear me out it is important!
",0.2714,0.6971,2021-02-05 00:00:00,10
