title,date,rating,review
" A lot of biography, but little drama
",2020-12-02 00:00:00,5,"Movie is about the story of Jesse Owens, and his victory in Berlin Olympic Games, but it's too flat and doesn't excite as other sport films (Chariots of fire for example)"
" Race
",2020-10-28 00:00:00,5,"While the story of Jesse Owen is a well told one, what prevents it from being more than fine movie is the lack of psychology in the story.Why tell the story of jesse Owen if not to go in depth with what makes him tik, and what PUSHED him to become one of the greatest athletes in history.I alsoe belive there was a preminent lack of tension during most parts of the movie due to Jesse's dominance from the first time we are introduced to him."
" A very good story
",2020-09-27 00:00:00,8,"Based on the real life of Jesse Owens ""Race"" is a very good story about the life a black man of Cleveland, Jesse Owens, who will life very hard times: the racism of his universitary fellows, a moment of distraction with Quincell, doubts about his participation about the Olympic Games in Berlin.Also some executive of the U.S. Olympic have doubts: Germany will surely use these Olympic Games for its propaganda.We know what really happen.United States participated in these Olympic games and Lesse Owens showed that he is was the fastest man in the world.
The pérformances of Stephan James and Jason Sudeikis are excellent."
" Story
",2020-05-03 00:00:00,6,The movie shows the historical moments during the 1936 Olympics. An insteresting part of the recent story.
" Doesn't race enough to the finish
",2019-08-02 00:00:00,5,"Do have an appreciation for biopics and have done for a long time. Regardless of how true to the facts they are (often not for the sake of drama, which is nearly always the most common criticism of them) many are well made, well acted and interesting on their own terms with good intentions. Some of my personal favourites actually are biopics. Jesse Owens was a fascinating person with a fascinating story.Both Owens and his story, meaning his personal life, how he came to be what he became, the obstacles he had to overcome and what it was like at the time, were/are much more interesting than shown in 'Race' and both deserved better. Am not saying that 'Race' is a bad film, actually thought that it was well intended and did have its fair share of good qualities. It just could have done far more with its subject, being too conventional and it should have been more focused.'Race' looks great, the period detail is beautifully and evocatively recreated and the big races (which do thrill) and the first entrance into the Olympic stadium were strikingly and cleverly shot without being too showy so it doesn't become overblown. The CGI wasn't cheap and didn't jar, didn't even think it was that obvious but maybe that's just me. Rachel Portman's music score is unmistakably beautifully orchestrated, have always found Portman's compositional style distinctive and lovely to listen to, and a mix of subdued and with the right amount of intensity.The film is at its best in the relationship between Owens and Luz, Luz's admiration for Owens is never less than convincing, and in the entertaining interaction between Owens and Snyder. Actually also did like everything with Avery Brundage, the film does downplay what he was really like but his scenes did intrigue me and still found Brundage interesting. It also helps that the cast is a strong one. Stephan James does a great job as Owens, very commanding throughout and with much fire and emotion, and Jason Sudeikis surprisingly excels in a departure role for him. David Kross is admirable too and Carice Van Houten has fun as Liefenstahl, the best supporting turn though comes from Jeremy Irons, even when Brundage is written in a downplayed way Irons is still quite sinister at the same time.Did admire 'Race's' good intentions and also that it had a goal of making Owens and his story better known to younger generations.While saying that the cast was solid, there was an exception to me and that was Barnaby Metschurat, his Goebbels being too much of a caricature to bring any kind of chills. 'Race' does try to cover far too much with too many subplots, even in its pretty long running time too much of the film felt under-explored and somewhat bloated. The same problems apply with the script. Pacing is an issue too, with the film taking too long to get going and then becoming too rushed towards the end.For all Van Houten's efforts, personally didn't see any point to the Liefenstahl scenes when there is no real reason given for why they or she were there. They just felt like padding and should have featured less. Had more of a problem though with the Owens and Ruth storyline though, that was very underwritten and badly slowed the film down. It is the portrayal of the racism where 'Race' especially plays it too safe, it was much worse at the time than what is shown and instead of the ""trying hard not to offend"" approach there really should have been much more intensity and sinister edge to it. Got very little out of the Waldorf scene and that is not a good sign.Owens himself also felt underdeveloped, there was not near enough of what he was like as a person with there being more prominence on his importance and why. As well of course too much of the other subplots which distracted too much.All in all, not a bad film but could have been more. 5/10"
" An Honest Review
",2019-07-06 00:00:00,10,"Wow, Hopkins directed this and, honestly, at best he's directed a lot of guilty pleasure movies. You know, the movies that you know are bad but you like them anyway. This one is actually, well, good.It's a legit good film and that is odd for Hopkins.Anyway, the failing is the Nazi thing. The discrimination in America plays, because that was really the principal challenge that Owens needed to overcome to even make it to the Olympics in the first place. That was a struggle in and of itself.But, when it came to Germany it should have been more of a focus on him, and how he beat the ""master race"" and, instead, it was a little too focused on the Nazis. And, honestly, everyone knows who the Nazis are and what they did. We aren't watching the movie because of that, we are watching the movie because of what Owens did.However, despite that, the movie works with a strong opening act that dealt in an albeit heavy-handed but still absolutely dramatically compelling story about Owens. The only fault is that it loses focus in Germany."
" One of the Best Sport Bios Ever - Race
",2019-03-29 00:00:00,8,"Ive seen just about every sports film ever made; from Jim Thorpe, All-American with Burt Lancaster, to 42 and the Jackie Robinson story. This is one of the best; it ranks up there with Pride of the Yankees and Field of Dreams, among others. One odd thing about the film; it actually made you yearn for a proper treatment film on Lena Rifenstahl , the genius filmmaker who made Triumph of the Will (depicted in this film) and did the 36 Olympics better than any other Olympics was filmed before or after. This was just an added bonus subplot to a very good film, with great production values. It is interesting to note that FDR and the White House never made any mention of Owens' great victories. How odd that a progressive president (not to mention progressive First Lady) did not properly honor Owens. Great Sports Film."
" Race
",2019-01-10 00:00:00,7,"I really enjoyed this movie because all the heart warming moments. It really caught my interest and how motivated// dedicated Jesse was to bettering himself. The end where he beats one of the best guys is a really good moment and I can imagine how amazing it'd feel to put in all this time and effort and being able to achieve that.I believe this movie best relation with history related is he was one man who was able to overcome many barriers in his own life. He wasn't only an outstanding althete he was as well an outstanding human being. Owens has set out good examples for people who wanna be like him and do the things he does, and it's amazing how many can look up to this one person for motivation and an influence."
" What a movie
",2019-01-10 00:00:00,9,"I've watched many a movie about how a person of color changes the world's definition of spectacular. RACE is no different. A movie about how Jesse Owens defies odds through racial discrimination and segregation. He participates in the 1936 Olympics in Berlin, Germany amid the conflicts leading up to World War II in Nazi Germany. Jesse wins four events in a single Olympics that year, proving that despite the color of his skin he's a natural runner and can do anything he wants to. Because the United States was still segregated during this time, it was harder for Jesse Owens to gain the respect of others around him. He was a man of color participating in a white man college. That wasn't something that usually happened during that time because of the racial discrimination. When asked about his name Jesse responds that his name is actually JC but a teacher pronounced it wrong and he didn't have the heart to correct her. A brilliantly made movie about how hard life can become. I liked that they didn't sugar coat things. They portrayed what life was like during the time."
" Race Has Two Meanings
",2019-01-08 00:00:00,9,"Race can mean a person´s ethnicity or a sport. This movie employs both meanings as the movie tells the story of Jesse Owens who wins multiple Gold medals in the 1936 Berlin Olympic Games. The movie stars Stephan James as Jesse Owens. The movie is both a sport movie and a history movie. The movie is really good and seems historically accurate. The conflict of the movie is that the Nazis are in power so the U.S. is hesitant to send athletes to Berlin. Many people agree that the 1936 Olympics should be called off. After some talking with one of the Nazi Leaders, the Olympics are held. Then much to the embarressment of the Nazis, Jesse Owens wins Gold in many of the track and field competitions. This movie is one of my favorites but i wish they had shown more of the other competing athletes. All in all this is an amazing movie and is one of the best movies about the Olympics."
