title,date,rating,review
" Awesome movie 🎥
",2021-04-11 00:00:00,8,Watching movies like this shows how much we are charged in front of nature.
" on edge
",2021-04-07 00:00:00,7,"The premise of climbing Mount Everest inherently gives this movie an edge, because it would be near impossible for viewers to not already have a heightened sense of anxiety about all of the characters, likable or not. I knew going into it that things would end badly because I was aware of the real events, but even if you don't, there is a sense of impending doom that makes everything tense to watch, in a captivating way. I would have appreciated more of an exploration about the politics of rich white people hiring local Sherpas for pointless expeditions, but that could be hard to weave in seamlessly."
" Good movie
",2021-04-07 00:00:00,7,"I love movies based on true stories. The view is stunning but I cannot help to think about the pollution that visitors have created throughout the show.If pollution on Everest does not bother you, I highly recommend this show!"
" ""Ever-rest"" is aptly named
",2021-04-05 00:00:00,6,"Everest is based on the story of the 1996 expedition to climb Mount Everest gone wrong, causing several casualties.The first hour of the movie, which should have set up the story as well as a good foundation of characters' background, doesn't do any of that. It mostly consists of airport and travel scenes, goodbyes, and mini dialogues about previous mountain experiences. All of that ends up to be a very boring and shallow first part of the movie, which thus lacks intensity. This is especially important to know, because, in the second half. When things become tragic, the viewer does not feel an emotional attachment to the characters, because he barely knows them.Within that, the characters are extremely flat and none of the actors' performances stand out. For example, Jake Gyllenhaal's part could have been played by anybody else. Having stars in the movie did not contribute to its quality, only to its notoriety.In the second part, things start to go downhill (storms, avalanches, lack of equipment resulting in deaths, etc.) and the movie changes pace. In some sequences, the movie gets more intense, like the helicopter rescue and the husband and wife farewell over the phone. However, the movie doesn't make the step from telling a very dramatic story to emotionally involving the viewer in it.That being said, the whole movie is supported by the spectacular Everest landscaping. 6 out of 10."
" I'm sorry but these people were idiots
",2021-03-03 00:00:00,5,"The whole movie it's like these are your instructors and will save you by following these rules which they then go onto break , most of the people die ,so the story is just made up since there is no one to have told all these tales. Don't bother."
" Everest
",2021-02-25 00:00:00,6,"I remember seeing the trailer for this film in the cinema, I didn't realise it was based on a true story, I was looking forward to it because of a good cast, positive ratings, and it looked good, so directed by Baltasar Kormákur (Contraband, 2 Guns, Trapped, Adrift). Basically, New Zealand's intrepid mountaineer, Robert ""Rob"" Edwin Hall (Jason Clarke), with his company named ""Adventure Consultants"", has been guiding amateur climbers on Mount Everest since 1992. In May 1996, several commercial expeditions at the base camp of Everest prepare to climb to the summit. Scott Fischer (Jake Gyllenhaal) is the chief guide for rival adventure company, Mountain Madness. Rob's clients include experienced climber Beck Weathers (Josh Brolin), former mailman Doug Hansen (The Sessions' John Hawkes) who is pursuing his dream, climbing veteran Yasuko Namba (Naoko Mori) who hopes to complete her final Seven Summits ascent, and Outside magazine journalist Jon Krakauer (Michael Kelly). Helen Wilton (Emily Watson) manages Rob's base camp. Before leaving New Zealand a month earlier, Rob said goodbye to his pregnant wife, Jan (Keira Knightley), and promised that he will be home for the birth. At the base camp, Rob receives a fax from her, informing him that their unborn baby is a girl. He wants to name her Sarah, but Jan disagrees. Worried about climbers overcrowding, Rob persuades Scott to cooperate to reduce delays. On the summit attempt, Rob's group departs from Camp IV before dawn, planning to complete the ascent and begin descending by 2:00pm, the latest safe time to ensure return before nightfall. The group discovers that guide ropes are not installed on the upper reaches of the climb, this delays them by over an hour. Beck has eyesight problems and stops. Rob tells him to return to base camp if his condition worsens in half an hour. Scott hurries down to camp to help another climber, but plans to reascend, and Rob warns him about overexertion. Rob reaches the summit on time and is joined by other climbers including Yasuko, who is elated to plant her Japanese flag. Descending, Rob encounters Doug struggling to ascend just above the Hillary Step and orders him to go back down. Doug insists on continuing, saying that he will not get the chance again. Rob reluctantly agrees and they reach the summit two hours later, well past the safe return time. Doug is exhausted and suffering from altitude sickness. With them, Scott is also exhausted and suffering high-altitude pulmonary edema (fluid accumulation in the lungs). As Rob helps Doug down, a blizzard strikes while Doug's oxygen tank is empty, causing him to suffer hypoxia. No extra bottles are stored on route as Rob asked and he radios Helen to send more oxygen. Rob briefly leaves Doug, who semi-consciously detaches himself from the guide rope and walks unsteadily along the narrow path, then silently falls to his death. Scott's condition worsens. He tells his fellow climbers to go on without him. He lies down and later dies. Descending climbers reach Beck, whose vision is still impaired, but they all become lost as the blizzard obliterates the trail. Three climbers go for help, leaving Beck and Yasuko. Guide Andy 'Harold' Harris (The Ring's Martin Henderson) reaches Rob with spare oxygen, but the cylinder opening is frozen shut. They huddle together in the storm. While Rob sleeps, Andy begins to hallucinate. He then strips off his outer clothing and slides to his death. In the morning, Rob radios Helen that Doug and Andy are gone, and that his limbs are frozen. Helen calls Jan, hoping that Rob will respond to her voice. Jan tells Rob that he must keep moving. Rob tells her that he is cold but otherwise comfortable, and asks her to name their baby Sarah, dying soon afterwards. Returning climbers tell the camp that Beck and Yasuko are stranded. But the severe weather makes a rescue impossible. Helen calls Beck's wife, Peach (Robin Wright), and informs her of the situation. In the morning, Beck miraculously awakens, but finds that Yasuko is dead. He stumbles down to camp alone, severely frostbitten and in need of medical help. Peach calls the American Embassy and organises a helicopter rescue. Nepal Army pilot Lieutenant Colonel Madan Khatri Chhetri (Vijaya Lama) flies a helicopter to take Beck to hospital. Meanwhile, one of Scott's guides, Anatoli Boukreev (Ingvar Sigurdsson), finds his body, and moves it off the trail. Returning home, Helen and Jan have an emotional reunion, and Jan later successfully gives birth to a daughter who she names Sarah. Beck returns to his family, heavily bandaged. The ending reveals that he lost both hands and nose to frostbite, and that Rob's body remains on Everest. Also starring Sam Worthington as Guy Cotter, Elizabeth Debicki as Caroline MacKenzie, Thomas M. Wright as Michael Groom, Tom Goodman-Hill as Neal Beidleman, Clive Standen as Ed Viesturs, Vanessa Kirby as Sandy Hill Pittman, and Mia Goth as Meg Weathers. The ensemble cast all do well in their parts, the fateful climbing sequences are gripping, the freezing conditions and nail-biting moments get your attention, and the sights and scenery (filmed in the Austrian Alps, Iceland, and Nepal) look great, a most worthwhile adventure thriller. Good!"
" Quit doing this
",2021-02-22 00:00:00,4,The storyline of people climbing mountains and needing rescue is worn out. Do anything else. Maybe removing the actual garbage these teams leave on Everest would make a better film.
" A Devastating Absurdist Drama
",2021-02-21 00:00:00,7,"In philosophy, ""the Absurd"" refers to the conflict between the human tendency to seek inherent value and meaning in life, and the human inability to find any in a purposeless, meaningless or chaotic and irrational universe (Dotterweich, 2019).
The absurdist philosopher Albert Camus stated that individuals should embrace the absurd condition of human existence. He believed that life should be lived to the fullest and that meaning was meant to be found in ourselves and not by outside nature.""Everest"" is a story about absurdism. It is about people who decide to climb the Everest because they made up their mind that that is their call. Makes sense, as seeing Camus metaphor for the absurdist philosophy was the Myth of Sisyphus, who was punished to push a rock up a hill again and again. The climb became his purpose.
The adventure they go on has no purpose. It is full of dangers, semi-bad decisions based on ego and capital, and is struck by bad weather. The films shows through training montages all the reasons why not to go up the mountain. So much so that you start asking who would want to go on such a dangerous mission? These men, why? Because it's...(you know...).
The film avoids all opportunities to find a purpose to their story - The climb did not end badly because of economic decisions (although it did help), it did not happen because of ego to get to the top (although it did help) and it didn't happen because of bad weather (although it mainly helped) - It is all these random circumstances that led to this horrific tragedy in 1996.
The film shows the ignorance and courage that these men had to have in order to go up the mountain. It is their purpose that is explored yet never glorified or made a villain. The result is a well told tale of admirable people that leaves the viewer empty. The last 30 mins are some of the hardest moments one could have seen on an IMAX screen (way back when those were a thing). The fact that this movie was packaged as a summer blockbuster in 2015 is a decision so absurd you almost think that it was by design.
Films about how life has no purpose usually make that the point of their stories (look at ""A Serious Man"" as an example) but ""Everest"" doesn't tell you that. It simply shows life as a no pre-destined goal world and the people who search for purpose in it.
That might be a more complicated depiction in film, but it also leaves one wonder why to sit down and experience that? What is to be earned? What is to be enjoyed even?
Perhaps just the view."
" Awesome Scenery, Predictable Dangers, Nothing New
",2021-02-03 00:00:00,6,"(Flash Review)Follows the story of climbing expedition groups and the voyage to the top of Everest. It touches on character's passion for climbing, families left at home worrying, how crowded it has become on the few routes and conflicts that arise. Oh and of course the risk and danger at every step. Feel the cold and wind. Feel lungs strain for every breath. Feel the extreme drive to keep climbing. Of course getting up is only half the battle. You didn't think a Hollywood movie titled Everest would go smoothly did you? Ratchet up the drama and the weather for the dramatic decent rife with life teetering on the precipice. This has everything you'd expect, amazing mountaintop views, human struggle and will to survive and it does its best to ratchet up the emotions. It certainly achieves its objective."
" Mwah
",2021-01-16 00:00:00,6,"For the ones who don't know the true background story the movie is confusing. Also to many characters in the movie and with the snow gear on it was not clear who was who. I only had sympathy for Rob, but still doesn't get why they don't go for a second rescue and why they don't collect the dead bodies. Disappointed."
