title,date,rating,review
" Reasonable...
",2021-02-15 00:00:00,7,"Slow, long introduction, it discourages me in horror movies, that I am a fissure ... Horror films do not need long introductions, charismatic characters and a good story are enough, and here everything is reasonable, except photography, with beautiful images of passionate Italy ... More a novel than a terror in itself, except for the appearances of the ""monster"", reasonable..."
" Unusual, quirky, occasionally amusing but always interesting and engaging
",2021-01-27 00:00:00,7,"Unusual, quirky, occasionally amusing but always interesting and engaging film. It may not, ultimately, be as successful overall as the next feature (The Endless) from Moorhead and Benson but well worth a watch. I found some of the humour here a bit juvenile and after a fantastic and bewildering and exciting beginning a rather disheartening and cheap portrayal of loutish and drunk British tourists. The ultimate joke here might have been that the extremely loud and stupid Brits may have been here to replace what might have been Americans in another film for certainly the too good to be true Californian guy here plays it as if he is a caring sharing Englishman. All that aside the budding romance is well played and the creeping awareness that there is far more to this is very well dealt with. I quite liked the film as a whole but did have these reservations that prevented me being totally convinced and then when the film seems to completely collapse at the end it is very unfortunate. All I can say here, however, that nothing could be worse or more childish than the proposed alternative ending seen on the extras."
" Interesting failure. The shabby romance sinks it.
",2021-01-12 00:00:00,6,"Most films in this subgenre founder thanks to their writers' inability to craft a believable, affect romance between the leads. This one is no different. Their flirtation for the most part is shallow, crude, stupid; when everything hinges on the pair falling in love, but the dialogue and scenes are generally crass to the point of juvenile, the film can't succeed.And this one doesn't. Still, each actor has some good moments, and the conceit is shocking but somehow believable. Any horror buff will be used to interesting failures--that's _Spring._ Enjoy."
" ""My Weird Italian Vacation""
",2021-01-12 00:00:00,6,"A decent watch, could watch again, but I don't think I can honestly recommend.As much as I feel like I liked the movie as a whole, the more I think about what it actually is, and it is definitely a better atmospheric movie than it is an epic story or a high paced creature feature.This is a slow burn, hinting at this or that, drip-feeding information until things are just very obvious. While I think a ""Jaws"" approach definitely would have given more punch, the movie opts for a deeper question of ""I see what's happening, but why?"".The movie definitely takes the time to discuss everything in detail, and while the things that would need some explanation are interesting, the movie is filled to the brim with someone's vacation video.Ultimately worth a watch if you're into semi-grotesque semi-horror stories this should be worth a watch, but I don't know how many people are going to come back to watch this one again."
" GREAT ATMOSPHERE.
",2021-01-05 00:00:00,9,"Instantly creates an environment that welcomes the viewer's interest, slowly, yet methodically builds a works a characters that you care about. While the ending was a bit cliche, the ride there was absolutely with it."
" Entertaining but forgettable
",2020-12-12 00:00:00,7,"A lot of reviews spend (in my opinion) too much time trying to analyze films. For me, I have two expectations; 1. To be entertained and 2. To (hopefully) be told an original story. If a movie provides those two elements, then I consider it successful.
Spring is about a 20 something guy who decides to travel to Italy after the death of his mother. Now untethered and hating his place in life, he just wants something different. Once there, he meets a pair of hard drinking brits and travels with them to a small seaside village where he meets a beautiful woman who, as it turns out, is an immortal.
That's essentially where the supernatural ends and the rest of the film is more drama/romance than it is sci-fi/horror.
A lot of reviews talk about her choosing to give up mortality but they missed the point. It's not a conscious choice, her body chooses when the oxytocin is high enough. Basically, IF she falls in love, her body chooses to stay the same and instead of metabolizing the embryo, she becomes mortal and stays pregnant, passing it on to the embryo. That's where the movie got a bit convoluted, but she doesn't give up immortality, she fell in love with the guy and her body gave it up for her to have a life with him. Still, 2000 years isn't a bad run, so...
You could probably write a 500 page analysis of symbolism and metaphor but why? In the end, it's a decent original story, portrayed by talented actors and shot in a sort of low budget manner than keeps it from feeling like it's recycled Hollywood garbage.
The funny thing about this is, although I found it entertaining, I had completely forgotten about it until I started watching it again by accident."
" Excellent movie! Modern day fairytale
",2020-12-10 00:00:00,8,"No spoilers. This is such an amazing movie I can't believe I had never heard of it before. Interesting premise, good acting, terrific inventive storyline. I haven't been this pleasantly surprised with a movie in a very long time probably because I wasn't expecting much from the beginning."
" Boy meets girl
",2020-12-01 00:00:00,6,"It's not going to end up on my all time favorites - but spring has a Style which is somehow original and in any case different to what is usually labeled horror or mystery these days. Maybe cause the love story is the actual focus of the movie, maybe the two Leads play natural and are not hired straight from a model contest and maybe, well maybe, the filming location in the beautiful southern part of Italy transforms an (ir)regular boy meets girl story into something a bit more profound. The finale, usually an action filled Big Bang, came almost sweat and quiet. The excessive use of (dead) animals is something I did not like at all,-1 from a 7."
" Romcom-Italian version of Take the right one in
",2020-11-29 00:00:00,7,"Cthulhu meets Take the right one in meets The (wo)man from Earth aka Italian werewolf in Naples born in Pompeii and waiting for the American white savior bum to realize the true love, as none of the men from the ages and lands compare to that Californian sincerity and easy-talking charm of young and dreamy screenwriter's alter ego. The most horrifying thing about the movie is that it is a realistic take on dating Italian women, who if impregnated need to be catered for the rest of your life (even if she dies) lest they turn into a monster - which her body, not mind, decides based on oxytocin and other suspicious science. Apparently, eating hostile man's te sticles and innocent rabbits makes for a nice source of stem cells. A bit naive and plot-hole filled mishmash somewhat saved by nice on the location shooting, slow art-house style spending time on atmosphere and not dwelling too much into junk stem-cell pseudo-scientific ""explanation"" that is also thrown into the pot, with some hints of redeeming humor makes overall an OK watching experience."
" Lots of interesting build for NOTHING
",2020-11-21 00:00:00,4,"I really -wanted- to like this film, and I did til I got about midway. The whole story starts off with a lot of promise, beautiful scenery, some predictable but totally decent acting... and then just delves into nothing.
Our story begins with a man meeting a beautiful, fun girl with a strange secret she uses a lot of dumb excuses to conceal. It leads you on a meandering romantic venture, which begins to grow stale due to constant twists, teases and allusions... that just keep going. While I feel it's fine to leave ""plenty to the imagination""--- be aware, most of this film is simply a cute romance story. It's nicely done and pretty, but not terribly interesting. The ""reveal"" need not be spelled out in entirety, but there's a lot of build-up for nothing much.
By the time the film is nearly finished, there's some interesting special effects here and there, but it feels quite shallow. There's no elaboration as to why any of the weird stuff is happening, and the plot essentially disintegrates.
I'm a little surprised at how well-received this was, because I found it incredibly disappointing. The romantic atmosphere congeals, as if someone felt they could make a rather bland (though quite cute) love story film ""more interesting"" by tacking on some sci-fi elements without really fleshing them out. Although the pacing is balanced, the nuances and tension just never really materialize into anything exciting. You get some vague weirdness, but it certainly doesn't live up to the Lovecraft comparisons.
I appreciate the concept, but the execution comes off as contrived.
To the point: Fans of standard romance films and M.Night Shamaylan will love it, those looking for something unique will probably be let down."
" Spring - all over again
",2020-11-17 00:00:00,9,"Lou Taylore Pucci - many probably know him or heard of him through the Evil Dead remake. But here he really proves what a good actor he is. Of course he had a really good scrip to help him with that. But still it is amazing what they accomplished. Yes this is a horror movie, but it could or rather can work as a drama too.Just like that - easily done - well seemingly easily done. The dialog is spot on, the characters (two main ones that is), feel as real as they get. Well the outer surface of them that is. I'm not sure how much you know - certain aspects of the story or rather the characters - I couldn't escape knowing about them. As little as possible that is, because I had no idea what our female main character was up to ... which was more than an interesting watch and experience overall. A horror movie with a heart ... but still lots of violence and blood! And some nudity if that matters to you one way or the other"
