title,date,rating,review
" Ok.
",2021-03-27 00:00:00,6,"Alright, pretty predictable when it comes to building the plot. Overall alright movie, could have ended better."
" Great acting all around, and taut, well made
",2021-03-04 00:00:00,9,"Super script and acting, very entertaining. Real narrative power, and for submarine buffs, a treat!6.4 is just way too low a rating, deserves at least a 7.0! Giving it a 9 to bump it up a teeny tiny bit ;-)"
" Don't create sparks near fuel
",2021-02-28 00:00:00,4,"Starts out promising. Then the gimmicks to propel tension get stupid. To wit:Open barrels of fuel near sparks.
A killer who roams freely.
A hull breach that ""sends 'em to the bottom.All lazy writing and a wasted opportunity."
" Da gold!!
",2021-01-01 00:00:00,6,"Jude Law is on his A game here along with the always brilliant Ben Mendelsohn. They carry the movie, the whole film revolves around lost WW 2 Gold. I like the premise but it is a little silly at times and missed just slightly on being a really good movie. Still was worth a watch tho."
" Reminds Me a Lot of Kelly's Heroes.....
",2020-12-21 00:00:00,8,Good Movie about Lost Nazi Gold under the water trapped in a submarine. Very enjoyable. 8/10
" Great submarine flick.
",2020-12-11 00:00:00,8,"I love Submarine movies. Das Boot, Red October etc are super films. This is up there with them. Not the same level of casting or cinematography but really well made and well acted. Jude Law is fantastic, although the Scottish accent wasn't necessary. Great action and believable scenarios. You are rooting for the crew until the end - except for Scoot McNairy."
" Decisions make no sense
",2020-12-05 00:00:00,4,Terrible movie....literally let the guy whose murdering everyone lose and side with him only to get themselves killed....trash
" Dangerous Crew
",2020-11-24 00:00:00,7,"After working for many years for the marine salvage company Agora, the submarine captain Robinson (Jude Law) is fired in a downsizing without pension plan or any reward. While drinking in a bar with his friends Blackie (Konstantin Khabenskiy) and Kurston (Daniel Ryan), who were also fired, the depressed Kurston discloses that he knows the location of a World War II U-Boat loaded with gold that sank in the coast of Georgia. Robinson and Blackie meet a man called Lewis (Tobias Menzies) that agrees to be the sponsor of a salvage expedition of the treasure; in return, he charges 40% of the gold and demands his friend Lewis (Tobias Menzies) goes with them. When Robinson seeks out Kurston, he learns from the young Tobin (Bobby Schofield) that his friend committed suicide. He decides to invite Tobin to replace Kursten in the half-British half-Russian crew he has team-up. Along their journey, there is constant friction between the men jeopardizing the operation. Will Robinson be capable to control the dangerous crew?""Black Sea"" is a tense and claustrophobic thriller with good story and great performances, highlighting Jude Law. Most of the scenes are breathtaking and the conclusion perfect to the plot. My vote is seven.Title (Brazil): ""Mar Negro"" (""Black Sea"")"
" Great idea, not very well executed.
",2020-09-21 00:00:00,6,"Ex submarine divers go looking for Nazi treasure.Sounds like a great idea, and for the most part it works.
Acting is fairly good.
Story is OK however think it could have been better with a longer run time.
Characters are fairly undeveloped and you will struggle to care for them.
Unfortunately some of the suspense is ruined when the film trys to pull of these unrealistic scenarios which just make you cringe.Is it worth a watch.. sure!"
" Great action movie, great cast!!
",2020-09-13 00:00:00,7,"I read someones review and it's funny how people think movies have to be so accurate about things like drive shafts, compatibility, technical garbage it's a fricking movie you moron!! Its NOT real, sorry but they're are no aliens, there's no god, the bible is a story, there are no ghosts, wrestling isn't real, trump isn't a human, it's a movie its SUPPOSE to be just 1 thing ENTERTAINING and this movie was!!!! Also jude law was phenomenal!!"
" The scriptwriter needed a bad ending
",2020-08-01 00:00:00,3,"WARNING: PLOT SPOILERS
Agree with other reviews so far as the atmosphere and suspense (both terrific). The acting is excellent and the script first rate most of the time: people speak lucidly and coherently except in a couple of major instances. The trouble I had with this movie is the script/plot. For the first half, the story moves logically and tension is built up nicely. Then the ""psychopath"" (if you knew he is a psychopath, why would you hire him?) gets upset and murders a crew member. This same psycho was motivated by greed (why should everyone get the same share?); in the second half, he thinks the gold is affecting the captain's judgement and wants to surrender it to the Georgians. You can't have it both ways! Then out of nowhere, there is an electrical fault that disables the sub. End of story. By this stage, you realise you have been well and truly sucked in by the scriptwriter into believing that a happy outcome is possible. To top it all, the captain mysteriously inflates a rescue suit loaded with gold! Credibility is shattered by then so anything goes. I gave this movie 3/10 instead of 4/10 in the hope that it deters the undecideds from watching it."
" Submarine Action
",2020-07-16 00:00:00,7,"Haven't remembered seeing Jude Law since Ai where he played a strange synthetic. This time as a washed up sub captain I'll be remembering him again because he was excellent.
Basically Robinsin (Law) is given an opportunity to salvage some gold with a make do team on an old Russian sub. Not technically brilliant but some tense underwater action, personality clashes, bit of humor and interesting till the end.
Well worth the watch for action/sub fans."
" LAZY WRITING for people who have an IQ.
",2020-07-10 00:00:00,3,"The writers did not want to do any work, so they install plot devices that were elementary-level dumb.Examples
1. Bringing an 18 year old who is so dumb he thinks there is a chimney on the submarine(I am not making this up).
2. Bringing an accountant who is claustrophobic for reasons to propel the story(why do we need an accountant on a sub?)
3. Bringing a psychotic, knowing he is a psychotic for no other reason then to propel the story. It would be different if he had a specific needed skill, but he did not.
4. Having the 18 year kid(who doesn't speak Russian) work with the Russian fixing the sub instead of having one of the other 6 Russians so we can have issues with language that damages the sub.
5. Having the psychotic, AFTER HE KILLS SOMEONE and everyone knows what he did, walk around like nothing happen as he just broke a lamp, just so he could do something else to mess with the mission The protagonist(Jude Law) didn't even tell the psychotic that he was even in the wrong, just gave him a grimaced look. That scene alone just sank the movie.
6. Almost forgot, using a 70-year old sub before checking it out first to see if everything is working.Sad, because story and Jude Law had so much potential Das Boots or U-571 was able to create the tension and drama without artificalliy creating the drama with completely stupid devices."
" ASTONISHING!... and not in the good way.
",2020-07-07 00:00:00,1,"Beyond criminal... I'd be surprised if Kevin Macdonald doesn't spend the rest of his life looking over his shoulder for this turkey.Save yourselves. If you watch this, it's two hours you'll never get back, and you'll curse yourself for not listening to me.BELIEVE the bad reviews. You've been warned."
" Another Solid, Gloomy and Tense Submarine Film
",2020-06-05 00:00:00,8,"(Flash Review)The need for submarine pilots has tanked. The jobless pilots are looking for work and money. A group of men, privately funded, hatch a plan to find sunken gold buried in a submarine. The team resurrects a...um...historic submarine for the task. A well-oiled machine this is not; neither are there crew. Strife between the men put the mission in jeopardy. Will they rise to the challenge with the gold and their lives? This was pretty entertaining and had reasonable character development, acting and plausible enough story to care what happens. Dig deep and you can spot plot holes."
" Whilst watching this film i thought i could be watching?
",2020-04-01 00:00:00,5,Das boot or The Hunt for Red October both better movies
" Jude Law proves he can act again.
",2020-02-02 00:00:00,9,"When, I saw Jude Law in Gattaca, I was stunned. He was so good in that film, I could not wait for his next movie. But every movie since then, he has not acted he has been Jude Law.With this film, he again shows he can act when he wants to. The whole movie has a great cast, but Jude Law stood out and to me at least proved he could act again. Watch this its well worth it and is gritty and real.Shaun Wallace"
