title,date,rating,review
" This is my Burro.
",2021-03-07 00:00:00,6,"If you were expecting something incredible,, well, you obviously aren't familiar with Happy Madison. This is just dumb fun from Sandler and company."
" Adam is losing it...
",2021-02-11 00:00:00,1,"This movie was not a comedy but a pathetic tragedy; Adam Sandler used to be very funny. But sadly he is losing it--in my opinion. His scripts are quite pathetic. Dumbing down of Americans. There is funny--and there is ""losing it"" This is the later."
" so funny
",2021-01-28 00:00:00,10,I laughed wen de donky pooped on teh wall. haha i said wen de donky .
" Sandler to a tee
",2021-01-21 00:00:00,8,Good cast with lots of silliness. If you like happy madison productions then you know what to expect. Easy to watch when you just want to chill and chuckle.
" It's a fanastic comedy
",2021-01-18 00:00:00,10,"I can't understand the bad reviews for this. The movie is (in my humble opinion) exactly what Adam Sandler does best: make you laugh so hard that it hurts.If you're expecting *serious cinema* go watch some Sundace crap. If you want to laugh like you're still in middle school, you can't do much better than this.10/10 -- time well-spent!"
" Dreadful 6
",2021-01-11 00:00:00,1,"One word.... 'Woeful'
Time better spent would be reorganising your sock drawer...."
" Laughed so hard
",2021-01-06 00:00:00,9,"I cried I laughed so hard at this movie , I swear people are loosing their sense of humour if they don't think this movie was funny"
" Funny!
",2021-01-01 00:00:00,8,Haven't laughed that hard in a minute. Naysayers can suck it!
" It's a kind movie
",2020-12-25 00:00:00,8,It's a kind funny movie. It is kind a comedy. The good wins 😁
" Typical
",2020-11-11 00:00:00,10,Either you love his work or you dont. There is no middle with sandler and his band of friends. So in closing i tip my hat to the cast and crew. Job well done
" Don't expect to much
",2020-10-31 00:00:00,5,Turn off your brain and find something to read while watching this movie and you may enjoy it
" I Liked It
",2020-10-26 00:00:00,7,"The first time I watched this movie I hated it... not gonna lie. But for some reason I watched it over again 2 years later and I actually really enjoyed it. It's a typical (dumb) comedy and I was laughing at things that I didn't laugh at last time. Don't take this movie seriously... it's meant to be quirky and stupid... and if you can let go of being too serious, you'll really enjoy it."
" Funnier each time you watch it!!
",2020-10-24 00:00:00,7,"Absolutely ridiculous, as the title suggests, and didn't enjoy it much the first time around but the second time.. I was in stitches!!"
