title,date,rating,review
" Great movie, great story
",2021-04-05 00:00:00,10,"The story is so nice. It looks cool, rough and gangsta. But underneath there is also a beautiful story. A child that grows up with different paths to walk. Men I love this movie. After a view days I'm still saying... ""Go sleepy weepy""!;-)"
" Low Tier Sci-Fi
",2021-04-02 00:00:00,4,"A rather brainless movie, bad and boring plot, and some silly acting by some random goth singers - no offence, I find it cringe when people get roles just for being a little famous."
" Mad nix
",2021-03-27 00:00:00,4,A bad remake of Mad max 2. Good picture but bad storyline.
" Crime lesson
",2021-03-06 00:00:00,6,"In a dystopic reality, an unconventional gang give to a new born robot tragicomic crime lessons, sadly showing how easy is to manipulate a pristine conscience. Maybe too much ammos to realize too soon who the too obvious enemy is...."
" Dud
",2021-02-28 00:00:00,3,This is a boring movie. I had to keep nudging myself to stay awake for the duration.The characters are clichés and so is the giant talking toaster.Not worth it.
" Very cool
",2021-02-10 00:00:00,7,"Crappie is not the best sci-fi film ever made, and it doesn't need to be. This movie is really cool."
" A solid watch for anyone ignore really bad reviews
",2021-01-23 00:00:00,6,"I am really surprised about the reviews on this film, I have watched it twice with my wife and we consider ourselves film buffs you come to for recommendations. The charming cuteness of chappie has you laughing and felling for the robot. The casting was majorly ok, but agree with others dieantwood was not the best casting, ninja was poor but yolandy was stronger. Overall this film has some good action and heartfelt moments and just a solid Friday night watch."
" Underrated movie
",2021-01-19 00:00:00,9,"This is probably the best movie I have seen this last decade. The story is interesting and nicely paced, the special effects are unbelievably realistic and the characters bring a unique story to life through their amazing performances. Chappie is portrayed by Sharlto Copley who absolutely hit the nail on the head as always. Dev Patel portrays Devon Wilson, who is an interesting secondary main character. The addition of Sigourney Weaver and Hugh Jackman upped the ante up even more, as these are amazing actors as well. The rap dup was a mixed bag for a lot of people, which is somewhat understandable, but I think they served their purpose in the movie and that their performances worked out in the movie's favor. By the end of the movie I got pretty attached to Chappie as a character, and I hope that Chappie makes a return one day. I want you to ignore the bad reviews, check the movie out for yourself and make your own review afterwards. You will most likely not be disappointed."
" A super awesome film!
",2021-01-17 00:00:00,10,"Love this film.
Yes it has it's faults and plot holes.But this is one of the few rare films with so much heart and appeal that I can watch it over and over and still smile.Awesome visuals, interesting characters, smashing soundtrack, well acted ...I could go on and on.And yeah.... Sigourney Weaver! <3"
" they should have a made a sequel
",2020-12-28 00:00:00,8,Really dont know why it didnt get a sequel it was a great movie 6.8 on imdb is outstanding... dissapointing that such a great movie didnt get a sequel
" Certainly better than I thought it would be
",2020-12-28 00:00:00,7,"So let's start with the obvious. I like Die Antwoord. Their music is different, I like raving to it after a long day of hearing ""Muzak"" at work, but damn why did they have to be such a central feature to the film? It's jarring and gets old after a while. I wish they had played characters rather than dystopian versions of their stage personas. Plus if you are gonna plaster their music all over the place at least play I Fink U Freeky (unless I missed it). On to the rest of the review.Chappie asks a lot do big questions in the first half of the film, and they make for an interesting narrative. A chattel industry of robots being used to aid in the shutdown of crime in Johannesburg. They could have sparked some debate about police militarization but I doubt they were thinking about this in 2015. The other big question is that can we trust an artificial intelligence to determine ""morality"" and ""objectivity"" in a police capacity better than humans? The film firmly says no, for it is easily made clear that ""human intelligence"" is rife with bad ethics and morality. Talk about unintentionally being ahead of the curve on that one.We touched on some other parts such as media overexposure, deification and crime, but it got quickly lost as the movie started rushing through a lot of these subplots. Juggling is a hard sport, and possibly simplifying the script would have aided in a smoother narrative. For example, as great as Hugh Jackman was, he could have been removed and the whole ""Moose"" subplot would have been just a tale of an expensive experiment on the back burner rather than jealousy fueled one-upmanship. It would have been cool if it had been mentioned but we never saw the Moose until it was unleashed. A lot of things could have been done but perhaps adding some more time to the movie to allow for better deconstruction of these themes would have helped.Chappie is a pretty well made movie both stylistically and plot wise. With some generic turns that didn't make much sense it still had a decent narrative. The robot effects are especially great and I loved the callbacks to the original Robocop in regards to the robot voices and the Moose.I certainly enjoy Blomkamp's type of sci-fi but he tends to leave the wrong answers as the ending, much like with Elysium. Interesting stuff to think about though."
" If you like dystopian future movies, this is for you.
",2020-12-27 00:00:00,6,"The crude, ugliness of the first half of the movie was too much for me. It goes to the extreme of ugliness, but I know some people who would love that. But what is amazing to me is by the end of the movie you start to feel for these vulgar people. Even the father who is a louse shows his good side at the end. I do not admire nor respect the characters in this movie, but it shows how what you think and see could have some redeeming values. Some can learn, some can improve, some can change. But the change is implied and will not be proven unless there is a Chappie II. I dont know if I want to find out since the values in this movie are so questionable. Yet, there is hope.
As much as I know Hugh Jackman's voice is not what it is in the Marvel movies, if this is his voice, I understand why they had him change it. He does not come across as powerful in this movie especially with the phrase ""Tits up,"" which made me laugh. I think the movie idea was good. I dont think they hit the mark with it due to the vulgarity and poor values, but they certainly improved the last 1/3 of the movie. It is the first time I've seen a good idea, not executed well, actually improve toward the last part of the movie. In that respect it was very refreshing. To be honest, I do look forward to a Chappie II"
" One of the better movies
",2020-12-02 00:00:00,10,This is one of the better movies since a long time. The story and deeper meaning area good combination for some fun and down to earth thinking.
" Criticus who gave it a 9 ? Seriously ?
",2020-11-12 00:00:00,4,"I thought where i started this movie, Maybe it is good, Hugh Jackman, Sigourney Weaver , both made some seriously good movies!
This isn't one of them! Acting isn't that good, it feels like it was filmed with an iPhone.
Storyline, over acting, it's bad.
Some critics want a sequel? Seriously get another job!
It's not a good movie, pass this one.."
" Chappie? Kinda crappie...
",2020-11-08 00:00:00,5,"As if Hollywood wasn' t struggling enough, scrambling around the joint trying desperately to find new and original material to give their audiences. Here, they regurgitate the tired old 'robot/android' theme, and, like the hungry baby bird, we are supposed to gobble it down. And on top of this, there, off in the distance, is that snow-covered peak of a mediocrity Andersen Cooper offereed up to us 'as Himself', and we are supposed to imagine that such a bland and tepid tasting turnip soup of a man would be believable as anything, anything at all...no, I say. No. This entire pot of soup should be dumped down the drain. Instead, 're-imagine' this movie, and 'defund' the old one."
" ""to Robocop was District 9 was to independence day...""
",2020-11-02 00:00:00,7,"I've been a big fan of Blomkamp since District 9. Or rather I've been a fan of District 9 but hadn't really thought to look out for more recent movies till recently. Another one was made in the mean time. Anyway. Chappie is to Robocop was District 9 was to independence day... Kind of a similar topic, made through an entirely different lens. Complex. Android cops manufactured by an evil-capitalist corporation. But Blomkamp' vision brings the topic of an entirely artificial conscience and what it would mean to consider the rights of such beings, in a backdrop of gangsta style crime and not so petty thieves with heavy weaponry. It's still an action movie even though it gives a lot to reflect on."
" The Most Over-loathed Movie By Critics for No Reason
",2020-10-31 00:00:00,8,"When this came out I never heard a peep about it except for it was a bad AI film and I decided to check out this so called poor take on machines the same year it released. I agree the characters are kind of generic and aren't built up but the CGI man! That was good. The cinematography made this movie feel like South Africa every frame has a purpose a feel to it I can't explain, the ending was a shock for me and made no sense but I still loved it either way. Chappie had many comedic moments and the kind of dialogue I expected from Dev Patel and Hugh Jackman who delivered. The action was bada**, I don't want to get into spoilers but I will say this movie deals with the human consciousness. It doesn't have the best plot you'll ever see but it's manageable. It is still among the best among robot, action, sci-fi movies definitely check it out if your into that. If you don't like one of those genres (except action there's not a lot of it), then stay away."
" Scifi with ...
",2020-10-17 00:00:00,3,"Well the movie is all over the place, it had no meaning in the end. I didnt feel anything for the characters in the movie , all of them was very not likeable. So it didnt work for me at all !! The good parts was with the robot acting scared like a kid and did stupid stuff!! But after all was done, with special effects and things blowing up and the director has shown his skill. It leaves a movie that made me dazed and konfused in a bad way!"
" ANOTHER blomkamp masterpiece!! Simply phenomenal!!
",2020-10-05 00:00:00,10,"Have no idea why this movie didn't do extremely well at the box office and get a sequel, it seems only garbage like id4 or Wayne's world get sequels. This movie would have found a base, it has it all action, emotion, revenge, villains, scifi. Friendship,loss,what more do you fricking need!! Distruct 9, elysium, and this masterpiece show blomkamp is a genius who needs to keep making his art!!!!"
" Don't leave us hanging like this Neil...
",2020-10-02 00:00:00,10,This cult classic needs a sequel. The negative press was obviously written by close minded fools.
" Columbus' egg
",2020-10-02 00:00:00,8,"If I could write such an interesting script, I'd be very happy to be a screenwriter. In the beginning it looked like a computer programmer was the main character and then gradually the robot became the main character. I thought the transition was brilliant and the process was very interesting. The robot is the protagonist, so it's hard to make the character, but it was really well written and realistic. Furthermore, not only the main character but also the supporting characters were well written. The way the balance between their good and bad attitudes was well drawn. This made the drama of the climax even more exciting. Since the robot is the main character, the casting was well controlled so that the other supporting characters would not spoil the main characters.
Movie scripts basically show what the main character has to do early on. But this script is not like that. We don't know where the protagonists are going until the middle of the story. Still, I enjoyed watching the process, each episode, because it was interesting. It would be good for the scriptwriter to realize how important it is to have interesting episodes.
If I had to say a drawback, I think it's possible for a robot of this type to change batteries or recharge its batteries. It was also hard to understand why they couldn't save their consciousness as data. But I didn't care much about the details because the whole story was well-drawn.
The director seems to be the type of person who spends a lot of time on the script. I hope he'll take his time to make another interesting film."
" Amazing
",2020-08-14 00:00:00,10,It is a great movie. I watched it 3 times so far. What's that with all negative reviews? Highly recommended.
" 2 more years for the script missed
",2020-08-01 00:00:00,4,"The movie is all over the place. Some moments are so confused that all you can do is just watch and stop thinking, because if you do, you would not be able to make a coherent story.Why? Because the movie was rushed and the script was far from ready. It is as if it was written off the top of the head with one main idea and some additional cast and scenes that all together do not have too much sense.The point of the movie is, what? It is not a parable it is not hyperbole... what is it then? What is this robot exactly? Most of the movie he is confused, as much as I am while watching it.Next time, just sit down and connect all dots to the last detail. Without a script this is the exact result with all CGI perfectly done. Nope, it does not help because it does not work."
" Excellent
",2020-08-01 00:00:00,10,"Wish they made a part 2. I love ChappieGritty, funny, good soundtrack,
Creative, and has a deeper meaning."
" One of the worst robot movies ever
",2020-07-26 00:00:00,3,This is the worst film ever done by Jackman and Waver and Patel.
" ""Short Circuit"" meets ""IRobot""
",2020-07-23 00:00:00,6,"Dev Patel (""Deon"") is the computer programmer/designer of some state of the art police robots in crime-ridden Johannesburg. His heavily arnoured ""scouts"" manage to drastically reduce the crime rate but he want to develop them further - a plan not supported by his boss Sigourney Weaver so he decides to take things into is own hands. When one of his creations gets hit and damaged by an RPG, he pinches it intent on giving it some humanity. Snag is, he gets kidnapped by a bunch of low-lives who want him to turn the rogue robot ""Chappie"" into a criminal to help them carry out a heist to raise the money they need to repay a local crime lord. Meantime, Hugh Jackman has also developed a super robot that is sitting idle because of the effectiveness of the more benign scouts. When ""Chappie"" starts stealing things, he gets to release his monster robot and, well you can guess the rest. It's one of those films that trades very much on the quality of the cast, but is let down by really mediocre writing and directing and again, Weaver, turns up in a charm-free role that doesn't allow her character to make much impact; indeed Jackman doesn't really either leaving us with Dev and a rather unintimidating gang of hoodlums and an ending that is certainly borrowed from quite a few others from the genre. No great shakes this one, sorry."
" Excellent!!! So emotional
",2020-07-18 00:00:00,10,"I love it! It's not just an action movie, it's so much more! I cry every time. It's so good! Really emotional."
" Rubbish
",2020-07-14 00:00:00,1,"Could have been a great movie, but it was just rubbish. Way too stupid."
" Disappointment
",2020-06-20 00:00:00,1,Chappie started out as a hero cop and then turned into a disappointing gangster with no return to grace.
" Good sci-fi
",2020-06-14 00:00:00,6,"Whilst not as good as it could have been and not without some plot holes, Chappie is still good sci-fi that's reasonably emotional and enjoyable. Sharlto Copley and Dev Patel are both great and Hugh Jackman is really good which makes up for Ninja's weak performance. The visual effects are really impressive but dip in quality during the finale. It's well paced and well filmed and Neill Blomkamp's direction is good. The music by Hans Zimmer is excellent."
" Could've easily been a 9 star movie
",2020-06-02 00:00:00,8,"The first time I tried watching, I gave up after 30 mins thinking this is one more half informed silly attempt at tackling the concept of AI. Gave it a second try when the movie got added on Netflix - the first 30 mins of the movie is a drag, nothing relevant seems to happen. Then things get very interesting, leading to a surprisingly insightful approach to AI. Not the most realistic ideas, but definitely more entertaining than all the other bleaky dark takes on the subject.
Give it a try, be patient, and you'll enjoy it."
" Astonished At The bad Reviews
",2020-05-13 00:00:00,10,"This is in my top 10
Special effects were fantastic the story and acting and concept was fabulous Yolandi and Ninja were the perfect quirky fit for the part it's a refreshing way of movie making loveeeee"
" Not quite District 9 but well worth a watch
",2020-05-11 00:00:00,7,"SPOILERS! -Another grouse film by Neill Blomkamp with Sharlto Comply proving again that he can move a viewer with a comedic performance. While I found the Ninja character terribly unlikable, even @ the end I did find myself invested, & saddened by the fate of his partners Yo-landi & Yankie (more so Yo-landi than Yankie).
I genuinely found myself caught up in the tension & suspence of a couple of the climactic moments.
While Hugh Jack man's stock villain is quite bland, Dev Patel's acting is believable, even if his characters actions are a bit frustrating @ times.
Exploring the idea of ""The Maker"" building a being ""just to die"" gives this bubblegum action movie a little more depth, giving the thoughtful viewer a chance for existentialist musing.
While certainly not a perfect film, largly borrowing the aesthetic of the superior 'District 9', Chappie is a very entertaining, turn your brain off film maintained my interest for the full runtime. I was surprised to see that the film was actually 2 hours long, the time flew by. Definately worth the investment."
" Dumb and smart at the same time.
",2020-05-08 00:00:00,8,This movie started dumb and by the end I was in a deep void of philosophical questioning about the definition of conscience and soul
" It was cool.
",2020-04-30 00:00:00,7,"-Interesting premise.
-Fun characters.-Overly annoying bad guy.
-Some really bizarre characters."
" Good production value and talented actors wasted on B-category screenplay
",2020-04-25 00:00:00,4,"Having just seen it for the first time, i wonder why did i bother.The only explanation that comes to mind for the existence of this movie is that at the moment it was made, Neill owed a considerable amount of money to either Tudor, Anri (ninja/yo-landi) or someone from their entourage and decided to take a plunge in his career to pay off his debt by making a Die Antwoord movie (cause thats what this actually is). if that would be the case, i find it mind-boggling that he got such a reasonable cast to get on board with this. Actually i wonder how they got on board anyway.
theres not much to say about the movie itself, the first 15-20 minutes seemed to promise another Neill Blomkamp blockbuster with ninja/yo-landi playing off their stage personas as best as they can (not much to expect there either), after-which it turns pretty fast into a cringe-fest by means of high-jacking what at first seemed to be an action packed Elysium sister/cousin and turning it into a childrens coming of age story/a promotional film for Die Antwoord.
the good - Sharlto Copleys performance
the bad - Die Antwoord/scriptBTW how is it that this gets 6.8 with some 10/10 reviews and Elysium gets 6.6?"
" Terrible, what a shame
",2020-04-19 00:00:00,2,"I didn't have any expectation prior to watching the movie, but it quickly became very boring and nonsensical.
The characters are not interesting, the robot doesn't make any sense and the plot is very stereotypical.
Special effects are okay but they don't save the movie. Very disappointing.I hope eventually movies about sentient robots and digitalized minds will fade away and cease to be made completely because they are all ludicrous from the start."
" If you hate its probably because you like movies like 50 shades of grey
",2020-04-04 00:00:00,10,"Just like Elysium its a beautiful movie with messages about people, earth and values. Must watch it."
" Don't waste brilliant concept for false reviews
",2020-03-29 00:00:00,10,Amazing movie. Why dont you make chappie 2 and 3 as planned.
" Die Die Antwoord, please
",2020-03-11 00:00:00,4,"I've seen Short Circuit many times before, and it's hard to deny that Chappie is extremely reminiscent of that film. The biggest difference between the two is that the people who end up in possession of Chappie are the most annoying human beings in South Africa. I know that Die Antwoord is a thing down there, but I swear their faux ""gangsta"" personalities are even more offensive than Fisher Stevens playing an Indian man. Every moment they were on screen, I was annoyed and wishing they would shut up. Then at the end, for some reason, they expect us to fear for their lives. I was anxious for them to die and stop ruining the movie. The funny thing is Hugh Jackman is also delivering a ridiculously over-the-top performance, but I didn't mind at all. It works coming from him, and he's supposed to be the villain anyways.The sad truth is, there's a decent film at the heart of Chappie. The visual effects of the robot are amazing, and Sharlto Copley's motion capture and voice work are brilliant. He embodies the innocence of a robot with an infantile mind to perfection. I also thought Dev Patel worked well as the brains behind the robots, and his conflict with Chappie made sense and created the one effective emotional arc in the film. It's just too bad that Neill Blomkamp decided to build the story around his friends Yo-Landi and Ninja instead of simply concentrating on what would make for the best film. I want to like this movie more, and it has a number of elements that I did enjoy. But I will probably just go back to watch Short Circuit or Robocop to get all the same story beats in a better film, despite the fact that Chappie had potential to be on par with one of those movies."
" Plodding, dull, misguided
",2020-02-24 00:00:00,5,"A film about a thinking robot in the midst of a gang warzone should be action packed, explosive and exciting.This film isn't any of those things.It's a film about 2 annoying 'gangsters' teaching a childlike robot to steal cars and steal money..Watch short-circuit...
Watch Robocop..
Both better.."
" Worth a watch -- ignore the critics
",2020-02-18 00:00:00,8,"Not sure why all the critics hated Chappie. I genuinely enjoyed this film.The South African setting was a new and a fun experience. Found the main character lovable and gunplay satisfying. Character design was pretty cool.4/5. Though there were some shortcuts taken with the plot, the film itself is not so bad."
