title,date,rating,review
" Oooooh Aaaaah... What's the Point?
",2021-03-30 00:00:00,3,"Let me save you from watching this movie.There's a boy that for some reason was born into our world yet belongs in a world ""on top of"" ours. His eyes light up and he can intercept secret government radio transmissions and hack into cars and stuff. Can make meteors fall from the sky and crash a satellite.He also can focus his eye lights on people and make them feel ""comfort"". So a bunch of people on a ranch that looks like some church from, idk, the 70's?, form a cult around him or something. They have sermons at midnight because sunlight makes the boy go crazy.By now you're getting the picture... The movie is mostly about his family and a few family friends helping him get to some special coordinates. They travel in cars and hide in hotel rooms, for whatever reason taping cardboard to the windows etc. Also, the government wants to question the boy etc., and the evil sith from the newer Star Wars movies that absolutely suck is one of them, from the NSA. The boy elicits his help to escape their custody and continue on his journey.Finally they make it there, and the boy lights up again and everyone in the vicinity sees this magical world which is really just a bunch of very tall, spiral-y and bendy structures, and some wisp-like humanoids walking around. Whoopdy doo. The boy finally made it. The end.What's the heckin point of this movie? It's just a random story full of random details and lots of emotional trauma for his family and the cult and stuff. It's as if someone heard a couple stories about Bible prophets or something, and then had a wild nonsensical dream and wrote it into a movie script.There I saved you 2 hours. You're welcome."
" ""Sometimes we are asked to do things that are beyond us.""
",2021-03-09 00:00:00,7,"I liked this film for it's originality, even though comparisons can be made to other sc-fi flicks, take your pick. The scene with Paul Sevier (Adam Driver) interviewing Alton (Jaeden Martell) in the secure facility was cleverly done, with the young boy shown sitting and standing, both at the same time. His mysterious powers take on a new dimension when he suddenly reveals to his father (Michael Shannon) that he 'belongs in another world'. Yet with all the revelations made along the way, there do appear to be inconsistencies in the story line. Alton's uncontrollable 'eye blasts' make for a cool special effect, but it's never made clear what their purpose is, and when he admits that he rained the rocks out of the sky to destroy the gas station, you might get the idea that his power is not meant to be benevolent. There's also the conundrum of how Sevier managed to sneak the boy out of a lock down facility with dozens of military and intelligence authorities on hand to prevent an escape if one were even attempted. OK, so there was a power outage, but what about redundancies to prevent an escape. The imagery of the alien construct that appeared in the middle of the swamp was cool in and of itself, but did it simply spring up, or was it already there and decide to reveal itself? Inquiring minds would like to know these things, so in that respect, the story didn't provide the kind of closure I was looking for. particularly with Roy, under arrest and in prison, just standing there at the end of the picture with his eyes to the sky. Yeah, Alton's up there I guess, but with no correlation to much of what went before regarding 'The Ranch', the boy's mission, or the significance of the March 6th date."
" Close Encounters of the Confusing Kind
",2021-02-26 00:00:00,5,"Midnight Special is a chase film masquerading as some sort of sci-fi movie. It's far better at being the former than the later. In fact, the whole 'they come from outer space' plot hurts the film immensely.
There are the usual stock characters for a B level sci-fi effort; the mom, the one government official who 'gets it', the manipulative religious fanatic, the shouting general ...they're all here and none of them matter. What really works in this film are the tight moments on the run. The pacing is just right and even the unexplainable detours can be overlooked because the whole 'on the run' segments are so well done.
The ending is right out of one of the comic books that appear throught the film and it almost kills the move."
" boring and makes no sense
",2021-02-21 00:00:00,4,This movie was written very poorly and there were thousands of plot holes and unanswered questions. Good concept but failed flat and even the A list actors couldn't save it.
" Twaddle
",2021-02-20 00:00:00,4,"Jeff Nichols is pretentious and this is a preposterous waste of acting talent. The best lines come from Driver and the relationships make zero sense. There is no reason to empathize or care for any of these characters and unlike some movies where that is the point, this one just misses time and time again. I gave it a four because of Joel Edgerton and Kirsten Dunst. Shannon should have stayed married to that girl in Punxsutawney or the groundhog.. Asinine and meaningless twaddle"
" Starman/ET/Close Encounters
",2021-02-15 00:00:00,6,"Starman, E.T., CEOTTK, and a few other sci-fi movies, all done much better than this movie here. Oh quick, let's get our son to the mysterious destination, so 'Scotty can beam him up!' Too slow in too many parts, too many questions unanswered, and character backgrounds nonexistent. Maybe the title should've been ""Daytime Normal"". Better to tune in and watch the movie ""Knowing"" with Nicolas Cage. Not the greatest sci-fi movie, but a little better than this one."
" Where is a film editor when you need one?
",2021-02-07 00:00:00,1,"Julie Monroe, the editor of this tedium, must have slept through this one like the rest of us. She could have cut out half of the insipid gazes, poignant pauses, and interminable slow-mo effects and had a 75 minute movie with a possibly discernible plot."
" ET, Abyss, and Close Encounters without the emotion
",2021-01-28 00:00:00,5,"The best part was seeing Kirsten Dunst 20 years after Bring it On, my ""desert island"" movie. Aside from that, this was recycled from the above movies, and it was highly illogical. Like, why did Lucas quit his job for this event? Why did the kid's father give him up in the first place? And the mother? There was little if any motive for anyone to do anything they did. I was on the verge of turning it off but it was too late to start another movie. A few actors, particularly Adam Driver, made an impression, but a coherent and meaningful script would help."
" Yes,I saw this as a waste of time.
",2021-01-27 00:00:00,2,"What a disappointing movie. Too much of a mash up relying on big actors and hope of the viewer overlooking gaps in storytelling. It was like a book with many pages torn our. To much left out or lacking connection or follow through. Kind of leaves a feeling of nothing learned. This movie relies to much on clichés.Lots of undeveloped plot lines that are just dropped and people actions that make no sense. Just another run from the government with little explanation and logic. The film is shot nicely, pace is good although shallow and unrealistic and soundtrack is well done. Acting is good.The sci-fi aspect is mediocre but that is excusable because it is fantasy and simply a conjecture. Too much of this movie consists of absurd and unexplained situations and then simply dropped. Waste of two hours. Yes, waste of time."
" Interesting plot
",2021-01-22 00:00:00,5,"The idea of the different dimension or universe is very interesting, maybe it would have been better to focus more on that. What was annoying in the movie was the long pauses and staring at each other for no reason. The movie was fun overall, could have been better."
" Jeff Nichols Marathon
",2021-01-16 00:00:00,8,"Underseen homage to John Carpenter and Steven Spielberg. Much better than Stranger Things, which came out later. Visually, it's concise and confident film making, with an incredibly strong control of its craft."
" Better than expecting
",2021-01-03 00:00:00,8,"I did not expect much after reading the reviews. But I found it very well paced, great acted and generally a solid film., I also love how there is almost no exposition. That's how all movies should be.
8/10"
" Can it get more boring?
",2020-12-30 00:00:00,1,"The whole movie could have been cut to 20 minutes without any loss. Very basic story. Beware, you might fall asleep."
" Interesting plot idea
",2020-12-27 00:00:00,8,The great actors are squandered here because they mostly look serious (when they're not grabbing the kid and running away).
" A movie where you can spend a night.
",2020-12-25 00:00:00,6,"The escape story of the supernaturally powerful son and father, who are after a cult and the state.Directed and written by Jeff Nichols, whom we know from films such as Take Shelter (2011) and Mud (2012), the movie attracts attention with its solid cast members such as Michael Shannon, Joel Edgerton, Kirsten Dunst, Adam Driver and Jaeden Martell. Although it may succumb to stereotypes in some places, it is a movie where you can spend a night with its original theme and visual beauty. 6.5/10"
" How did they manage to drag this out so long?
",2020-12-12 00:00:00,1,"I thought something exciting was eventually going to happen. It didn't.
It started slow and got slower
Even the music dragged on.
.
The story could have been told in 30 minutes maximum"
