title,date,rating,review
" Most Underrated movie of all time
",2021-04-04 00:00:00,10,This movie is seriously one of my top 10 favorite movies of all time period. For a 1st time viewing the movie is suspenseful as heck and I was on the edge of my seat the whole way through. The acting is incredible for the 3 main leads. The story is super unique about how the past can come back to haunt you as well. I was not expecting the twist at the end at all and the movie does a complete 180 from the beginning to the end. I give major props to Joel Edgerton for creating a movie that is super slept on that everyone should watch for an unbelievable experience.
" Surprisingly very good
",2021-04-02 00:00:00,7,"A really good movie that captivated me with its twist and turns. A movie about life, revenge and what it means to be a good person - particularly in Western society. A grossly underrated film."
" Monkey business
",2021-03-21 00:00:00,6,"Badged as a thriller, this is more of a study of bullying and its consequences.It only belatedly resorts to shock tactics and big melodramatic flourishes. It is a slow-burning, nuanced affair in which your perspective on the protagonists gradually shifts. Their attitude toward one another also shifts, as people discover how little they really know about each other."
" It Was Ok
",2021-03-01 00:00:00,5,"Not a bad flick. Good acting, interesting plot at first. Some twists and turns that were unexpected. The last 1/4 of the movie kinda fell flat for me, and felt like they were just rushing to a conclusion. Ending was just kinda meh."
" Spectacular revenge on a bully.
",2021-02-27 00:00:00,10,"This is a good film about the long term effects of bullying on a victim who could not cope with it. The film gives subtle and not so subtle glimpses in the nasty personality of Simon in several scenes before his vicious final acts on his old victim and a new one. Gordo, the fragile and seriously damaged victim of Simon's high school bullying gets his devious revenge 25 years later in a most clever way without any physical violence (maybe or maybe not). Worth the time to watch. The only likeable character is Robyn who remains innocent to the crimes of both men but served as a pawn in their schemes. Very well done thriller. Good plot twists!"
" Surprisingly good
",2021-02-22 00:00:00,7,"A fun and tense drama/thriller. Though a little predicatable at times, the acting and writing were great; and I really enjoyed the third act. A good feature length debut from a decorated actor.(Also loved the little shining reference in the hospital)"
" Not what I was expecting in the best possible way
",2021-02-21 00:00:00,9,I honestly do not understand the negative reviews here. It's a perfect thriller that goes places you'd never expect it to go. Almost completely unpredictable with great performances.
" more of a moralistic drama than a jump-scare chiller
",2021-02-05 00:00:00,7,"Australian actor Joel Edgerton wrote, produced and directed this drama with thriller elements,. Rebecca Hall and Jason Bateman star as a married couple newly moved to Los Angeles. They run into a old high school classmate of Bateman's (Edgerton) who seems desperate to restart a friendship that Bateman can't remember them having. Hall begins to suspect that something isn't right with Edgerton and that her husband isn't telling the whole truth about their past.This has all of the trappings of one of those late-80's ""yuppie nightmare"" thrillers that glutted the market for about eight years, with the upscale settings and work environments of the characters getting upset by a malignant outside force, a situation that draws the worst out of the victims. Bateman is clever casting, as he's one of the best actors in his age range at portraying borderline nice-at-heart-or-really-a-jerk characters, which here keeps the audience guessing. Edgerton is normally a very physical actor, but here he's reserved and quiet. Hall is very good as the woman at the center of this odd dynamic, and she has her own past issues to deal with. I think audiences going into this expecting a rollercoaster-ride thriller will be disappointed, and while I don't want to spoil where things go, I think it's advisable to let viewers know that this is more of a moralistic drama than a jump-scare chiller."
" I think this movie is good.
",2021-01-30 00:00:00,8,"I thought it was good. I was pleasantly surprised to NOT see Jason Bateman in his usual role of ""the emasculated male"". I thought the acting was great.Yes, at first, I probably had the same reaction many viewers had - ""new couple moves into a new house, meets a weird stranger, he comes around too often, strange things start to happen."" We've all seen this before. But then it took interesting turns I found intriguing.Jason Bateman, Rebecca Hall and Joel Edgerton are terrific. I rolled my eyes a little in the beginning. But then I was entertained all the way through to the end.SPOILERS;I don't agree with the negative reviews. They mostly say if you've ever seen a show like 48 Hours, Dateline, 20/20, or CSI --- the ending doesn't work. I disagree. I watch those shows and it does work.Gordo tells Simon in the end, ""I never touched her. But we'll never know."" What about a DNA test? A DNA test only tells who the father is. Not if Gordo raped Robyn. Matter of fact, it works better if it is Simon's kid. He has a son he'll never raise.""What about the key, audio disc and video disc?"" That doesn't prove anything other than Gordo is a stalker. Doesn't prove he ever entered the house uninvited. Doesn't prove he drugged and raped Robyn. Doesn't even prove he took their dog.Being guilty of stalking is a small price to pay for ruining a man's life. He essentially destroyed Simon's career and marriage.Last but not least, people ask, ""What was the point of the movie?"" I think it's pretty obvious, ""Don't be a bully. What goes around, comes around.""I thought it was good."
" Didn't expect to like this based on recent reviews but...
",2021-01-29 00:00:00,7,"I thought it was a solid watch. If you like mysteries, then you'll enjoy this movie. I must admit, it is a slow burn, so i wrote it off in the beginning. But I started paying attention around 30 mins lol. But by the end, I had to go back and rewatch the first 30 I had written off. And I was wrong. Trust me. Just follow the story. It's a ride that's taking you somewhere that you will find interesting."
