title,date,rating,review
" The Essence of a Good Monster Film
",2021-03-26 00:00:00,9,"I think that the best monster films are the ones that don't focus on the monster. They focus on the people. That's why I enjoy zombie stories. They don't focus on the zombie as unfortunate victims. They concentrate on people, like us, who aspire to be survivors.That's why I enjoyed ""The Monster"" so much. Zoe Kazan as the mother and Ella Ballentine as the daughter turned in solid believable performances. I would have given it a ""10"" except that the ending (no spoilers) felt like the writer, Bryan Bertino, (who was also the director) painted himself in a corner and chose a resolution that makes the audience wonder why this wasn't done earlier in the plot. That still doesn't detract from the sterling performances.One other shout out that I'll give is to whoever decided to hire Chris Webb to play a really scary creature. It was a pleasure to get a break from excessive CGI. Most of my favorite classic monster films rely on people in suits or in extensive prosthetics. It's nice to see the tradition continue."
" Misunderstood and not a horror film.
",2021-03-13 00:00:00,7,"The flashbacks in this film tell the story and ""The monster"" was metaphorical. The acting was incredible. The story is sad, but an accurate description of addiction and the destruction it leaves it in path. Worth the watch."
" Not Worth It
",2021-02-28 00:00:00,2,"The only good thing about this movie is the acting from the little girl. She did a great job. I found the movie too disjointed and the plot jumped around too much. I appreciate the effort made to build suspense, but when you drag suspenseful moments on and on AND ON you lose the suspense and it just becomes tedious and dull. The behavior of the characters is mind-boggling and the ending is just ridiculous. Save yourself the snooze fest and watch a different movie."
" Solid genre-bending
",2021-02-26 00:00:00,7,"People are too hard on this, and I believe the main reason is marketing. The movie is very difficult to be sold. It's not a straight up horror and not just a drama. So I believe this will be much more enjoyed by people who love both of the genres, who don't have issues with genre bending, and don't really care about the genre before they start watching a movie.Good acting, good monster design, emotional, very well directed. Yeah, a basic plot (if you only look to the main story) and some unrealistic choices by the characters. But it's solid, very solid."
" Better than expected
",2021-02-15 00:00:00,7,"The movie is well built, well acted and not bad at all. The monster is not scary at all in my opinion though. If it was made scarier, instead of looking like a creature out of alien, the movie would be perfect"
" Monster
",2021-02-12 00:00:00,7,Once in a while a little gem of a horror movie comes along . This is one of them .
" Good film ruined by some stupid writing
",2021-02-09 00:00:00,5,"This could have been one of those darling indie gems that people still talk about 20 years after it was made. Instead it's reduced to complete mediocrity by some of the most bizarre writing you'll ever come across.The story is simple, it's about a mother and daughter who's strained relationship, leads to them taking a road trip to drop the daughter off at her fathers, where it appears she won't be coming back from.
The car breaks down on an isolated stretch of road in the woods and they get stalked by some nasty creature. There's obviously more to it than this, there's a lot of flashbacks to show how they got to this stage but this is pretty much the gist of it.This film is a drama with some horror elements to it and I'm fine with this. It's never dull, It's well acted and shot and the sound design is absolutely stunning. The monster is really well done, is completely practical, so no cheap CGI and it is genuinely intimidating.
There were a couple of scenes where I really did jump out of my seat and there's some great tense moments in the film. But then as the film wore on, the writers just seemed to give up.Some of the character decisions towards the end of the film are head scratching, they make no sense and are really bizarre and just downright stupid.Spoilers ahead!!!It's made clear that the monster in the film is sensitive to bright light, the 2 leads are trapped in a crashed ambulance which is lit up inside, they have a torch and equipment to make fire if they need to. So why not sit tight until the sun comes up and wait for the creature to run away somewhere dark?
Instead, both mother and daughter come up with one of the most ridiculous plans of escape I've ever seen. It's senseless. There's scenes where both of them could quite easily escape but instead choose to mess around and approach the creature.And don't even get me started on the films climax, all I'm going to say is that this monster must be made out of crushed firelighters or solid paraffin because it literally bursts into flames when confronted with a lighter and a can of spray. This big powerful beast can bulldoze a moving ambulance off the road, smash through car windows and tear people apart like they're paper but it is literally killed with a single burst from a spray can, a lighter and a few whacks from a 12 year old girl holding a tree branch, it's ridiculous.It's worth watching just for how well made and acted it is and how cool the monster looks but don't expect any kind of logic, especially towards the end.It could have been a classic in the making but instead, it seems the writers just ran out of ideas on how to complete this story.
Such a shame."
" That Poor Monster!
",2021-02-04 00:00:00,1,"After the first five minutes of this wretched film, I was rooting for the monster long before it finally made its appearance to tear apart the two most unlikable characters in the history of film, i.e., a foul mouthed, alcoholic, brain-dead mother, and a neurotic, whiny, perpetually terrified, annoying brat. Almost every word of dialogue between these two losers is either sobbed or screamed. No character in the film behaves with any common sense, including two EMT's with a severely injured patient and a lesser injured one who instead of driving posthaste to the nearest hospital decide to look for the monster in the dark woods, with predictable results."
" A low-budget but tense little thriller
",2021-02-01 00:00:00,6,"This is a very low budget movie that is nearly just a cast of two. Although it takes place outside (sort of), it is really most confined to one small stretch of road, bounded by woods on either side. Yet it is surprisingly effective despite the constraints.Zoe Kazan plays Kathy, mother to Lizzy (Ella Ballentine). Zoe is a woman with coping skills that leave a lot to be desired, as do her decision making skills. Lizzy is a whip-smart kid who probably has her mother figured out better than mom does herself. Unfortunately, Kathy is also a verbally and sometimes physically abusive mother. The two set on a trip, and their drive goes into the night. Through a series of flashbacks (throughout the film), we see just how rock-bottom the relationship between the two has become. We understand a bit more about Kathy (who suffers abuse at the hands of the men in her life), and we also see how Lizzy really mothers Kathy. All-in-all, they make a sad pair. Really, actually, it's pretty rare to see a genre flick with this kind of extremely dysfunctional and abusive relationship between parent and child. We struggle to like Kathy at all, and we feel sympathy for Lizzy, who is a little tough to like herself.On a stretch of fairly lonely road, they have an accident wherein they run into some kind of creature, who is big enough to render their car inoperable, and also big enough to get away from the collision quite intact. This is ""The Monster"" of the title, and he's fairly creepy. Kathy & Lizzy call for help, but they are also forced to care for themselves. They are put through a night of terror.Aside from just trying to scare the viewer, the film also explores how these two characters pull together, and how perhaps Kathy can find some redemption in trying to save her kid and how Lizzy recognizes that she loves her mother despite it all. It's a sad but convincing undercurrent. And also convincing is the amount of terror these two experience. They are scared nearly out of their wits, and that just makes sense. What they witness and what they face SHOULD scare the daylights out of anyone. The film really tries hard to make these two not just cookie-cutter horror movie stereotypes. The effort is largely (but not always) successful. The events of the end of the movie become a bit ""plot-heavy"" and not everyone behaves in rational ways. While it's a scary little film, there are nonetheless those moments when you want to yell at the screen at the stupid things a character is doing. So the plot is a little wobbly.The film still pays off pretty well, and I still recommend it. Kazan and Ballentine are both terrific (It's really a new kind of role for Kazan). The editing and cinematography is well-done given the extreme constraints of the setting. I even appreciated that all effects were of the practical kind...no CGI here.This is not a classic film and will not be in the pantheon of great horror movies. But for 90 minutes, I was pretty nicely on the edge of my seat, and sometimes, that's really all you want or need from a nifty little horror film."
" Wow is this bad!
",2021-01-26 00:00:00,2,"Such a lame movie. Bad on so many levels I don't know where to start. Plot, story, writing..... It's all bad. Don't waste your time and make the mistake out of giving it a shot... it's not worth a shot."
" More direction than script but ... very good.
",2021-01-15 00:00:00,8,"The Moster is a film that bases everything on the staging (fantastic) and the performances of the main actresses (impressive). So little to criticize. Quite the contrary. I love these movies: a minimal but visceral story with heart and intense and believable performances. Seriously, this is way better than the majors blockbusters. Congratulations to its creators for these 90 minutes of tension, entertainment and human realism."
" Ending was little bit good other than that THERE WAS NOTHING IN IT
",2021-01-10 00:00:00,5,I just wanna suggest you to watch the last half part of movie of you want to save your time.BTW last wasn't also that much good believe me
" Coming of age with monsters
",2021-01-10 00:00:00,6,"The plot summary tells the whole story.
There is a monster, gore and death.
But for me this is more about the conflict between the alcoholic mother and the
far too soon grown daughter. With flashbacks we see the not very good childhood of Lizzy. Her companion during that time is a plush teddy. And the monster destroyes this teddy..aka ending her childhood and with that she lost her fears and can destroy the monster.
Good even if a little minimalistic acting from both Kazan and Ballentine.
Good camera.
It's a movie that only success because of the atmosphere between mother and daughter....but it is nothing that you would remember.....just a one time watch and forget movie."
" So so
",2021-01-09 00:00:00,5,"Not terrible not great. At an hour and thirty it did seem much longer. You never want to look to long at believability, it's a monster movie after all, but I can't get past the deserted country road with street lights every 30 feet. Wolves and monsters all tend to shy away from those urban trappings lest they be discovered and thereafter hunted and killed. Ambulances, tow trucks, cell phones and so much blood and not a cop to be seen. Ok it's a movie, enough, got to roll with it to get through it. Still a middling effort deserving of a middle type grade. Watchable not memorable"
