title,date,rating,review
" Regular but cute...
",2021-02-22 00:00:00,7,"I liked it, fun, adorable... I found the rhythm a little slow, the narration always helps, not to get lost in space time, but the story could captivate more, a little dragged, but cute, it lacked a little bit of chemistry, despite being a fan of the two... Jesse Eisenberg s2 Kristen..."
" Good, I recommend it
",2021-02-06 00:00:00,8,"Interesting, entertaining to watch, but also with a surprisingly fresh ending."
" Pointless and dull
",2021-01-11 00:00:00,3,Boring beyond belief. Most characters are mere caricatures who are wholly unlikeable and face few obstacles in this campy period pic. I was struck by how abrupt the ending seemed but that shouldn't have surprised me in a film with so little conflict and almost no plot.If not for Eisenberg this wouldn't even rate 3/10 stars but even his charm can't save this. Stewart and Lively are the worst big Hollywood actresses of the last 20 years.
" Who Cares?
",2020-12-12 00:00:00,2,"Poor Woody knew he had to crank something out to keep him on track so he penned this pot boiler while make morning tea. The three principals are people I didn't care a brass farthing about. No sympathy for any of them. The old guy leaves his wife for the spunky secretary who is maybe in love with the mousey newby in town (glitzy 30's Hollywood)...yawn....then the second half back in London where it takes place mostly in a cafe where society congregates and therefore a movie title is born...yawn...So a couple of years later everyone connects again and we hope it doesn't go too far altho lust and passion and red roses intervene. Then one night the movie ends. Will it doesn't quite end, it just fades to black and credits roll so I guess it just stopped. Anticlimactic. All in all the cars and clothes are impressive and some nice hair styles and jewelry too but the story sucks."
" No more Eisenberg pls
",2020-12-11 00:00:00,4,"Woody does Gatsby, and it's a pretty good watch. Eisenberg takes some getting used to as the Woody figure, but he does a serviceable job. It's in the top five of best looking films Woody has ever made. This gets so many stars because we've come to expect less life out of his films as he gets older and this one has some vibrancy. This doesn't get more stars because the script feels like it was cranked out in a week, like so many of his late period movies."
" The Dying Light
",2020-12-10 00:00:00,3,"A movie which is not about ""cafe society"".
Those acquainted with sports understand that an elite athlete makes the greatest amount of money at the end of his (or her) career - when their skills are at their lowest ebb.
Amazon closed a monster production deal with Woody Allen before backing out due to political heat, but that financial windfall was an indicator of how highly regarded he is even when most of us can see how so, so, so tired his material has become.
Like an old casserole your favorite aunt pulls out of the back of the frig.
Sure, you liked it when you were a kid - but this one is just a bunch of stuff thrown together without rhyme or reason - and every few forkfuls you can taste some mold.
The theme (if you can call it that) is one that Allen returns to again and again: romantic indecision.
We want something (or someone) until we have it - then don't want it so much - then want it even more when having it seems impossible.
It's a recipe for consistent misery and Allen's on record as saying that life itself is mainly miserable and he doesn't understand how most people get through the day.
On the other hand, one of the pleasures of this late stage of Allen's career is: he can get any player he wants and Kristen Stewart - an actress I can't get enough of - is on screen for significant lengths of time.
She's miscast in this movie, as almost everyone else is - and eventually she'll have to start playing grown-ups - but it's always a pleasure watching her."
" Well written, expertly directed and acted
",2020-11-22 00:00:00,8,"This is not for someone who hates Woody Allen movies. But then if that's the case, why here reading these reviews? A taste for masochism? ; )If I were to look for a flaw in this movie it is that it's so realistic it almost fails to be a movie. The writing, directing and acting are all superb. The sets are very well done, bringing that era of time to modern-day reality... and making it believable. Some may not enjoy the slow-burner nature of the film. There are those who will find it boring and a little cliche (which it certainly is). Such viewers should probably avoid Woody Allen movies... because they're fairly predictable in nature and content.This is a movie about a man's first love and how that encounter affects his and his girlfriend's lives thereafter. There's nothing exceptional here; no climax, no morality play. It's a lengthy slice-of-life movie that viewers may not understand... unless they've gone through that kind of experience. I can't elaborate without spoilers. A person gets the ending or they don't. Either way, it's a captivating portrayal.If there is any lesson here, it's that life seldom pans out the way one expects or wishes. Even when it's good we mess with ourselves, mess with others, delude ourselves and others, and wind up exactly where we brought it. That's the message of this movie, but interestingly enough it's a point made with a feather duster rather than a hammer. It is the subtlety of the film that makes it worthwhile. Don't look for answers in this film; it's tricky enough figuring out the question. Viewers both sympathize and criticize the characters throughout... just as we do with ourselves.I'm not a Woody Allen ""fan""; some movies are good, some not so good. This one was a mildly entertaining surprise that might leave the audience thinking about where we ourselves have been, and how we've arrived where we are.I can't rate this a 10-star ""one of the best movies ever made""; it doesn't stack up to that. But it achieved its intended purpose with expertise seldom seen in movies these days and is overall well done."
" Based on a nice premise but...
",2020-10-13 00:00:00,8,"This movie would be much better presented if Kristen Stewart didn't act in it. She killed the atmosphere in every scene she was in. Besides, the film has a charming Woody Allen spirit"
" Lacks Usual Woody touch
",2020-08-24 00:00:00,6,"All cast hugely miscast. Particularly Jesse Eisenberg & Kristin Stewart not believable in their roles. The effect of changing time - Film takes place during several years - almost unrecognizable. Even the usual great Steve Carrell sounds like he's not fully convinced in his character or the story arc.
Yes, there are some great touches of Woody Allen lines (""Christianity has more customers"") but overall, movie gives the impression of hastily produced."
" A good movie and I'm not a Woody Allen fan.
",2020-08-21 00:00:00,8,"I enjoyed the movie and understand the ending... because who hasn't thought of a former lover, missed them deeply, and realized the love for them endures."
" Terrible waste of time
",2020-06-25 00:00:00,2,"The high point is the great music. The acting was somewhat OK, but the story was boring, uninteresting, sick, and had no redeeming qualities. For a great Woody Allen movie, watch Midnight in Paris. Cafe Society is awful."
" FRESH AND BITTERSWEET MUSING ON THE ROAD NOT TAKEN
",2020-05-17 00:00:00,10,"A superb cast, lush sets, spectacular cinematography, compelling story and the best musical score in years - this film has everything. 10/10"
" Enjoyable
",2019-10-04 00:00:00,8,"Having grown up with Woody Allen classics like Annie Hall, Manhattan etc, one has high expectations of any Woody Allen film, and despite Woody reaching 80 years old, I still expect a good solid movie... And I think this one does the job well. Not as sharp and deep as other movies he's written, directed and starred in, it still has a great deal going for it, and Woody's style is recognisable in the characters, writing and wit.Jesse Eisenberg performs very well and you can see him being a great replacement for Woody now Woody is well past his sell by date on playing the romantic leads, and also he makes a great change from some of the chunky hunks of other more recent Allen movies. Much more believable and much better handled. I don't have any issue with him sounding a bit like Woody or having some of the mannerisms, as I think the script drives those to a large extent, and it fits!Vonnie played by Kristen Stewart is really good too, and is certainly great as the younger Secretary Vonnie in Hollywood. She is a little less convincing as her character develops over the years.And Steve Carell seems to breeze through his role, totally comfortable and a little understated at times.Photographically - excellently done too, some great scenes and some great close-ups and viewpoints fro shooting some of the more poignant or intimate moments. A usual with Woody Allen films there are also great family interplays showing again his understanding and commentary on American family life in days gone by.Overall, an impressive and likeable movie creating a great atmosphere of the 1930s era. And as for Woody Allen, he can still bash out a great film, well done him!"
" Film average, take away profound
",2019-08-28 00:00:00,6,"No chemistry between Jesse and Kristen (actually Jesse barely showed up, pretty dismal to be honest).
And yet,
The ending, if you have this in your life, well then, it's devastating to think, feel, live this..."
" Visual delight
",2019-08-23 00:00:00,9,"This movie is beautifully shot, the play of colours, lighting, angles and setting is an absolute treat for the eyes. Eisenberg and Stewart have good chemistry, something that is not easily found in current movies. This is the most beautiful Stewart has looked in a movie, it feels as if you are effortlessly transported to the 1930's. Good acting by Eisenberg, Stewart and Carell."
" No story!
",2019-08-17 00:00:00,2,"Boring. Not going to be remembered as one of woody's best work. No story, no drama average performances no great lines which woody is so good at"
" Beautiful but forgettable
",2019-07-29 00:00:00,7,"This movie is beautiful. The shots are very well placed. The lighting and colour palettes were extremely appealing. The dialogue was quirky but fun to listen to. The acting is good, direction is good. However, most films with this topic base leave you either incredibly thoughtful, happy or sad. Maybe if you are experiencing similar things as the characters then you'll get more from this film. However, it mostly left me feeling incredibly empty and I'll possibly forget about it."
" Not great, not terrible
",2019-07-27 00:00:00,7,"It is a movie worth watching, though it is not as good as some other Woody's works. The main character is (of course) actually Woody and here we have again usual Woody's elements: Jewish culture, thinking about death and love affairs. It is specific the plot is placed around 1930 and the accompanied scenography is really great. Acting is fair decent and music is let's say standard Allen's pick.
I personally don't like neither Kristen, nor Blake, but I can praise their acting, especially Kristen's. Jesse is also good, but I don't find Steve to fit this role too much."
" dreamy romance movie
",2019-07-01 00:00:00,7,"""Dreams are dreams.""This is the first Woody Allen film I've ever seen. Café Society is about a young New Yorker who moves to Hollywood with hopes of obtaining some of his uncle's glamor and status. He meets and falls in love with his uncle's secretary, and a love triangle soon develops.I figured I would enjoy this movie because I was impressed by the cast on the front cover. Jesse Eisenberg is always bound to put up a good performance, and this one is no different. Kristen Stewart, despite the hate she often receives, is also very good. I don't mind her at all as an actress, and<Café Society really shines her in the best possible light (figuratively and literally speaking). In this one, she impresses me more than Eisenberg.I can see why someone wouldn't like this movie, but it appeals to my interests. The story, characters, and script are all very poetic and quaint. The setting is amazing, and Allen succeeds in giving off a Golden Age kind of vibe. The cinematography and lighting are beautiful. They offer a dreamlike look which matches the overall theme of the film.This is a film I'd definitely be open to watching again. It tells the story of love, lost love, and love that just isn't meant to be. Sure it's clichéd, sure it's not everyone's type, but it's entertaining through and through."
" my notes
",2019-06-30 00:00:00,3,"I went into this movie knowing nothing other than it's a comedy with steve carell and jesse eisenberg. i was relatively into it for a while but it's very boring and the story is just stupid love triangle drama. also, it was barely funny. there were some things that made me smile but almost nothing that made me laugh (1 viewing)"
" Ok
",2019-05-28 00:00:00,6,"Great cast! Easy to follow light hearted romance set in 1930's. Engaging story line but the film did not seem to come to a conclusion, just ended abruptly, was left unsatisfied."
" You either get it or you dont
",2019-05-23 00:00:00,8,"In my humble opinion most Woody Allen movies have a feel but some you can feel more than others and I do believe this is one of those stronger ones. Im sure it has something to do with the beautiful cinematography, scenery and costumes but also the love story was just so believable and Jessie Eisenberg and Kristen Stewart were just so genuine. Funny I don't normally even like those two actors but put them in a Woody Allen movie and it's a whole new performance. Lastly, I couldnt help but notice that most reviews on here are really good or really bad and that's most likely because you either get his movies or you don't. And I really got this one."
