title,date,rating,review
" A cute gift to star wars fans
",2021-03-30 00:00:00,8,Compare this to episode 8 and 9 and its a masterpiece...i hope the people shredding this are doing the same to the last jedi as that is a disgrace of a film. This film obviously repeats the plot of a new hope but it is charming and well acted and full of hope and light and love for the originals. The next film however is the opposite. 1 gem in the trilogy.
" Failed to live up to the promise
",2021-03-27 00:00:00,3,"I was looking forward to it coming out, and despite JJ ruining Star Trek I had hope that maybe, just maybe, he'd do a better job with Star Wars. There were a few standout moments but other than that, to me it felt like just a rehash with nothing new.Long story short I would not recommend this film - stick with the core trilogy - it's infinitely better."
" The beginning of a new trilogy!!!!!!!!!!!!!!!!!
",2021-03-27 00:00:00,10,The first movie of the 3rd and final trilogy includes Han Solo getting killed by his son Kylo Ren!!!!!!!!!
" Dis-gus-ting
",2021-03-23 00:00:00,2,"Complete and utter lack of dignity for all involved. No integrity. No respect. No self-awareness.Absolutely no care for Star Wars.Millions have enjoyed and respected Star Wars and this crew shows up and destroys it for cash. They are all harlots.Not one of them said 'look, let me be honest with myself I cannot act. I know it.Mommy is kind, but she is my mother after all. i know the truth' or 'look, the only reason I am here is because I am a woman and it is the cliched era of gender switches/I am black and it is the cliched era of affirmative action/I am a fat East Asian and they want rarity displayed on screen' None of them said I cannot act/I cannot direct/I am poor and I should respect Star Wars, art and the fans and not do this. They all showed up.And I am not letting Luke or George Lucas off either. Greed.This film should never have been. It is the worst cloned remake ever saddled with all the cliches of the new century.
I will change my name if anyone involved with this makes it in the industry."
" Reboot of the original
",2021-03-19 00:00:00,6,"Just a reboot of the original story. Oh the death star is replaced with something bigger but nothing that great. I like the character Rey but that is about it. No real imagination to this. Physics also take a back seat, and just dont matter. The death stars replacement shoots an energy beam that not only travels faster than light, but suddenly splits into several beams each one targeting and destroying it's own star system. Each system light years from one another. Oh and if you can somehow justify this idiotic weapon. You can not explain how the light transmitted by the destruction that results from its use, instantaneously travels it's way across hundreds of light years to those who whiteness it. Just laziness!"
" Nothing makes sense
",2021-03-16 00:00:00,3,"Instead of using the comic books or the Legends universe, they decided to do a completely new story that makes zero sense by itself and with the past films. I still don't understand how suddenly, after the Rebels win against the Empire, there is suddenly a new empire. They don't explain what happened to transition from a victory to being back to an empire. The First Order makes no sense, Rey's ""natural"" knowledge with a lightsaber makes no sense, Luke's disappearance makes no sense, nothing makes sense. I love the casting choice, and I think that the actors did what they could with the material they were given. Not their fault that the writing of their characters sucks."
" Disney destroys a great story once again
",2021-03-11 00:00:00,1,This is the beginning of the worst trilogy in the star wars legacy! None of these films should have been made. The actors and actresses were terrible in their performance.
" Actually great Star Wars film!
",2021-03-11 00:00:00,8,"I do not understand the hate this movie has received. The critics are great. This is, very simply, a great movie. Very well-made."
" What is the most embarrassing thing in the world?
",2021-03-11 00:00:00,2,"Having a subscription to Disney+ of course.This 'product' is so inferior and tacky that it boggles the mind.
Hollywood: who you know not what you know."
" Not Star Wars
",2021-03-10 00:00:00,5,"We need to talk about the gap between Episode VI and this one. It's like they have any connections. I mean, why are they still rebels, if they won at the last one??
It's also not original, looks like a recycling of the original story. Same rebels, same empire, same jedi that gives up because one padawan gives up to the dark side of the force. There's nothing new here."
" Worse than the Prequels? YOU BET!
",2021-03-05 00:00:00,3,"I'm giving episode VII three stars only so I can give episodes VIII and IX fewer. However, this one was actually the best of the three sequels. If you love the original Star Wars trilogy and were able to tolerate the three prequels (less Jar-Jar), then you will absolutely despise the three sequels. Bad writing, bad storyline, mostly bad acting, woke, agenda-driven casting, very good cinematography/special effects. Many parts of the storyline seem to be rehashed and divergent, reimagined storylines from the original movies. With the exception of Carrie Fisher, the original cast that make appearances, steal all the scenes. The original casting really was magic in a bottle that could never be duplicated. With that said, it's a shame that Carrie Fisher led such a rough life and didn't take better care of herself. It was clear in her scenes that it had taken a toll on her. I often found myself distracted by her appearance, voice and mannerisms during her scenes. I could go on and on about all the issues I have with these movies but what's the point? Bottom line, they stink."
" Highest Budget Dumpster Ever
",2021-03-02 00:00:00,2,"Just awful. If you liked Star Wars....you'll hate this. If you hated Star Wars...you'll rub your hands in glee sith style. Because it's just bad, no redeeming qualities whatsoever..."
" Just a cash in
",2021-03-01 00:00:00,1,No creativity. Doesn't push the story of Star Wars forward. Just copies previous movies for a cash in. A waste of time
" New age garbage
",2021-02-26 00:00:00,1,Well they managed to make a character worse than jar jar binks. Kylo ren is to Star Wars what nickleback is to music. Absolute rubbish. Such a shame the final trilogy is ruined by a spoilt child Whose only place in the film is to get angry and upset because he doesn't get his own way. Kylo ren aka the worst thing to ever come from the Star Wars universe
" It is Disney Woke Wars!!
",2021-02-25 00:00:00,1,"Don't any hope to see a meaningful star wars movie again.
Bye Bye.. Disney and Starwars... We Are not ready to give you our money to watch craps stories about how we think or talk.
Take your woke agenda from my pockets."
" Good...But Not That Much...
",2021-02-23 00:00:00,8,"When I saw this movie for the first time I was actually Happy with it, but then, when I repaired that people were angry at it I was also angry. What do I want to say with this? People expectations for this movie were too high and that gave this movie an unfair rate.Hope you understand my point!😊"
" A good start with some hurdles.
",2021-02-21 00:00:00,7,"The Force Awakens the first of the new trilogy was pretty enjoyable. Great cast, great sound and visuals. Having a movie that kind of retreads old ground is a problem I have but the characters do help carry it alongDaisy Ridley and Jon Boyega really shine and really work well along some familiar faces from the past. With the acting being superbOn ly problem is as mentioned before is the retreading and also the story as a whole, while the ending did leave me excited to see whats next the journey to get there felt a little rushed, never hanging around in places long enough to get invested int he worlds and environments.This is a nit pick but I wish they put as much investment into the worlds and story as they did the fantastic job of the characters.The movie is still enjoyable and really helps introduce a new generation to the franchise even if it does retread old ground to get there."
" Very Very Safe
",2021-02-20 00:00:00,6,Utilising a predominantly repurposed story from the original movies what we get is a visually pleasing film that really doesn't do much new narratively. It also throws a lot of ideas at the audience trying to discover which ones will stick in order to carry a trilogy but does not succeed as a self contained story in its own right.
" You Know What Is More Shocking Than How Boring This Remake Is??
",2021-02-17 00:00:00,2,That the actor and actress (loosely meant of course) Marey Sue and Finn showed up and gave interviews and thought they are hot stuff now. They are not only untalented but also blind. Anyone could have looked in the mirror or looked at their own footage and seen what a no-talent disaster they are.And you know who I blame more than the bean counting cheap hos JJ Abrams and Kathleen Kennedy? George Lucas and his love of cash.
" Star Wars Haters Make A 'Star Wars' Movie (Shame on George Lucas For Taking The $$)
",2021-02-17 00:00:00,3,This is where it starts getting very badThe Force Awakens is the first 'Star Wars' movie that I encountered which was a terrible and forgettable film. Not much really happens that is new or interesting and I think the whole Mary Sue can do anything is just stupid and could not be much worse. There are a lot of times where it feels like Mary Sue is just some hallucination or just some amateur kid who happens to hold a 'laser sword' that after awhile gets boring and tedious. Really not a good sequel/remake to Star Wars.
" SAY NO
",2021-02-16 00:00:00,2,Really bad script coupled with really bad actors and actresses in a really bad gender switch film.Shame Star Wars (RIP) deserved better.
" Unfortunate
",2021-02-13 00:00:00,2,A remake of A New Hope with terrible character believability. For me this is now the worst movie. Phantom Menace moves up a notch.
" It looks good.
",2021-02-12 00:00:00,5,"-Hey let's make a new star wars movie
-Ok.
-Lets make it stupid, and all the measurements wrong.
-But..
-Shhh!"
" ma_REY Sue
",2021-02-12 00:00:00,2,"What a Ma-REY Sue... completely out of nowhere she sails into the seas of money making and franchising and overpowers everybody not caring or listening to anything we know about the force, jedi or Yoda.
Just disrobe and shut up please, OK?"
" Feels like an unimaginative fan fiction written by an impressionable teenager
",2021-02-10 00:00:00,5,"Let me start by saying that there are some awesome parts of this movie: the actors are great, the score is amazing, virtual effects and pretty much every practical aspect of this film hits the spot.And this movie only goes to prove that none of this matters when you don't have a good story.The entire script feels like a teenager writing herself and her friends into A New Hope, as Rey, and the rest of the new cast respectively. ""Oh wow, here I am flying with Han Solo on a Millenium Falcon that I boarded on a desert planet just like Luke! And here we are easily beating every enemy we encounter because we are so cool and awesome. Weeeee""Watch it only to enjoy the visuals and the audio. Don't expect a good movie"
" 7.9??? Look At The Reviews it should be 1.9!
",2021-02-09 00:00:00,2,"Say NO to this and other gender switchesThis was such a boring cliché with terrible accounting-driven sequel-ish directing and really tacky actors and actresses. Look, I am a man so if you gender switch at least get the girl to show some skin and have long feminine hair or do something!Anything! Star Wars was destroyed by this stupid reboot.Boycott Disney+ or be laughed at"
" terrible
",2021-02-07 00:00:00,1,Terrible. like the other 2. disney has ruined Star Wars
" BOYCOT!!!!!!!
",2021-02-06 00:00:00,2,"Boycott the so-called director, the producer and the cast.
Definitely boycott Disney+These sabotuers need to be taught a lesson.How dare they mock Star Wars? How dare they lie to us just so easily that is a new episode??
How dare these joke 'actors' discuss Star Wars like they have a clue or they care?A clone stormtrooper that does not look like his original version???An untrained Mary Sue who cannot afford a tent to live in but flies the Milleniun Factor better than Solo?The rebels are acting as if they didn't win in Episode VI????A darth vader groupie who doesn't need a mas but occasionally wears one! For fun? Is he mocking darth vader who needed one for medical reasons??YOU ARE TACKY AND CHEAP IF YOU SUBSCRIBED TO DISNEY+"
" it wasn't the best but still decent
",2021-02-04 00:00:00,7,I watched this in the cinema on release thought it was decent but just a bit slow
" A strong start for this era of 'Star Wars'.
",2021-02-04 00:00:00,8,"An enjoyable beginning to the sequel trilogy!'Star Wars: The Force Awakens' entertained me. It felt like a fresh direction for the overall franchise, which I guess is little surprise given George Lucas was not a major part of this. I actually didn't notice a great deal of difference, or at least as much as I thought there'd be given his exclusion.I enjoyed seeing the new cast merge with the old trio, even if there are only small appearances from two of the latter. Daisy Ridley and John Boyega are excellent additions, both give top performances - I will say I didn't sense major chemistry between the two, but I assume that'll come soon enough. Adam Driver, meanwhile, suits his role nicely.Original trio Harrison Ford, Carrie Fisher and Mark Hamill all feature, though - as alluded to - Ford is the only one that has a major part to play. Either way, it's cool seeing them back in the franchise.Everything else about the film satisfied me, I'm not saying it's perfect - esp. the plot - but I found it perfectly fun to watch. For me, it's a strong start for this era of 'Star Wars'."
" No words
",2021-01-29 00:00:00,2,"I knew I should not watch this. After I disliked Episodes 1,2,3 I was still hoping that maybe only Episodes about times before Luke's adventures are bad? But episodes after Luke's adventures are much, much worse...
That Kylo Ren is not Darth Vader, and the characters put significant efforts to show that they are frightened by him. That efforts are written on their faces like they are doing powerlifting.
I liked Rey though, just because she has perfect face and it's a pleasure to see her.
Apart from that, there is no real plot and no friends and no love, and I even cannot remember what it was about..."
" Bad
",2021-01-28 00:00:00,1,"This movie makes no sense as a sequel.
They tried to extend on a chapter that is already closed and making things worse in the progress."
" Great start to the new trilogy
",2021-01-28 00:00:00,7,"As a Star Wars fan and as a realist, I expected this new trilogy to not meet expectations. Like any Star Wars movie if you can look past the occasional plot hole and logical fallacy this is a great movie. It gave me all the elements to satisfy my nostalgia while bringing in new characters and storylines to keep me interested."
