title,date,rating,review
" Love has not time
",2021-03-28 00:00:00,8,"When we watched this movie. You""ll see it . You can fell in the love every time and in every situation.nothing can be hinder to love when you find ur half lost ."
" Ops, Emotion overload
",2021-03-20 00:00:00,9,I can't say any word because just finished the movie and maybe my is going to ending some kinda this way! lol
" A praise to life
",2021-03-17 00:00:00,8,"One of the best young adult movies around. The title is purposefully set to remind you of the star-crossed lovers in Romeo & Juliet. Instead of being part of two competing families, impending death by cancer is the doom that looms over these lovers. The movie makes the two leads deal with more than a young life should have to deal with - and it is taking a stand for trying and risking things - whatever the odds are and whichever cards life have dealt to you.
Both leads give a charming and credible performance and it is fun to see how their romance develops with delicate steps.
Overall a memorable movie."
" Wonderful
",2021-03-14 00:00:00,8,"Well made movie. Touching you and make you think about life. What made us human, true love and just love. Recommended one. Don't miss it."
" Pain demands to be felt to see the brighter side of life
",2021-03-06 00:00:00,10,"I can write essay on this movie but will keep it short that its not about pain and grief, its more about how you enjoy the precious little moments in your life and remain grateful for having your loved ones to feel those moments together and it might require you to feel your pain as ignoring it will make you more weaker
Life is beautiful and as said by author some infinities are bigger than other infinities, you will never have the world which you want but you can choose the people you want to stay which make you happy"
" So touching!
",2021-03-01 00:00:00,9,"The fault in our stars
Drama, Romance 2014These movie tells the story of the relationship between a girl and a boy. Hazel Grace and August Waters met in a support group of patients with cancer, and then their relationship starts. Hazel was a girl that never consider dating, because of her disease, as August was a boy scared of oblivion. They live a big adventure together, trying to meet the author of Hazel favorite book in Amsterdam.I've read the book before seeing the movie and in my opinion the actors were amazing and could definitely transmit the emotions of the characters that you realize when you read it. The plot it's wonderful, there are both heartbreaking and heartwarming moments. The story made me think if I'm really enjoying my life and making the best out of it or just existing, as we don't know the what will happen the next day.It's totally worth-it the two hours that takes to watch these incredible touching movie!"
" 2021-2-15
",2021-02-14 00:00:00,6,"This is definitely the most beautiful version of cancer people I've ever seen. But it's a romance movie so I assume that nobody cares ;P This is a bit too slow and I felt sleepy in the middle. "" She didn't want a million admirers, she just wanted one "" I want one too but I just couldn't find him. The boy ,gus, also in the movie Baby Driver, was very cute ;p"
" you will be thinking about this film days weeks months later
",2021-02-02 00:00:00,10,She is fantastic and amazing and i've loved everything she has been in i'm in love with her!! He is also awesome in this as well this195cm male found himself crying at various points through the film and felt genuinely sad for what happened its a beautiful story and film and heartbreakingly heartbreaking I absolutely loved this film.
" Went in blind
",2021-02-01 00:00:00,10,"This movie is great, has the highest highs and the lowest lows and boy is it amazing but so god damn sad."
" The Fault in Our Stars on 4k ultra hd
",2021-01-25 00:00:00,8,"I found a used copy of the extended edition with the pretty slipcover in good condition (without a digital copy but I can live without it), and I'm curious to know how they packaged the bracelet because I didn't get.P.S. why is the slipcover so tight? This applies to any other Fox title. Sometimes it even ruins the plastic cover because I have to squeeze it in the slipcover now on upgrade Upscaled 4K and Dolby Vision coming soon on Disney and fox release September 2021"
