title,date,rating,review
" Not the worst Will Farrell movie
",2021-04-02 00:00:00,4,"This movie has some cute smiley bits, little funny bits and awful many silly bits like a Will Farell movie is expected to be - not his worst movie though."
" HILARIOUS FEELGOOD FAMILY FUN
",2021-01-24 00:00:00,7,"What a great team up of Wahlberg & Ferrell as these two play off each other so well & reminded me of the old skool Classic comedies of the 80's like The Great Outdoors for an example where you get two great actors teamed up in a silly fun-filled Comedy of crazy antics & oh my things get ridiculously crazy & silly but always hilarious.
Mark Wahlberg & Will Ferrell were absolutely fantastic together in Buddy Action Cop Comedy,THE OTHER GUYS & carry on that perfect chemistry to this family Comedy with a big heart.
Basically Ferrell is a step dad to a couple of kids & is a very timid & loving type of guy & the kids real dad comes back into the picture & that's Mark Wahlberg who is the super cool, Handsome & muscular alpha male who wants to get back in with his beautiful wife & kids & push Ferrell out & it leads to many hilarious moments & side splitting humour.This is really a very feelgood film one that really cheered me up & cracked me up & I'm a fan of both actors as Will Ferrell is a comic genius & Mark Wahlberg is one of the greatest actors working today!!!
A really funny film with two great leads having a blast together & you can feel the fun."
" Not bad at all
",2021-01-17 00:00:00,6,"Daddy's home is a pretty good film and has a lot of silliness to it and laughs. The plot is rather run of the mill but handles it in a unique way, the entrance of the Dad played by Mark Wahlberg is genius and the relationship between him and Will Ferrell is really amusing in how Ferrell's character tries to win over his new
kids in increasingly ridiculous ways.6/10: Funny film for children and grown ups alike"
" Simply funny
",2021-01-08 00:00:00,7,Was a good movie if you want a laugh... all actors had brilliant comedy timing and the story was funny... the ending was funny too.
" Was very good but the ending didn't work for me.
",2021-01-02 00:00:00,6,"It felt like a producer or someone had insisted
on a ""safe"" ending, its as if the film could almost feel itself suddenly start failing and got embarrassed."
" Brilliant
",2020-12-22 00:00:00,1,This is the best comedy movie ever made and a great storyline also.
" If you like Will Ferrell films, you'll like Daddy's Home
",2020-12-22 00:00:00,7,"This film is a solid addition to Will Ferrell's filmography. If you are familiar with his films and enjoy that sort of humour, then Daddy's home will be right up your street.I was maybe expecting a little more, and thought that it could have been a tad funnier in parts, but I could be being overly critical. It was still funny, and there were a few really laugh out loud moments.Will Ferrell is always great, so there is no surprise that he smashed it in this role. He's building quite a decent onscreen partnership with Mark Wahlberg after a few outings together now, and their chemistry on screen was solid in this film.The story was fun, very predictable but still fun!There's not much more to say here really. I was entertained for an hour and a half, and if you like Will Ferrell films there's no reason you won't be entertained too."
" Very entertaining
",2020-12-06 00:00:00,9,"""Daddy's Home' is a lot of fun to watch. The are a ton of laughs in this movie. It has a very likeable cast. They all do a great job. They are all given time to shine. I actually saw ""Daddy's Home 2"" before I watched this one. It didn't make any difference. ""Daddy's Home"" is a lot of fun. It will be joining my regular rotation. Honorable mentions: Thomas Haden Church and Hannibal Buress."
" Dad off
",2020-12-01 00:00:00,6,It's funny in wierd ways and Will ferrell with Mark wahlberg worked well together in the movie.It was better than I expected it would be
" Average plot but great comedy
",2020-10-30 00:00:00,8,Nothing spectacular is going on in the plot but the movie is super funny. You are watching a comedy so who cares about the plot? I don't agree with all the negativity surrounding a very funny film that serves its purpose very well.
