title,date,rating,review
" Great Movie, Great Acting. Better than the 80's TV series ""The Equaliser""
",2021-03-29 00:00:00,10,"I don't intend to do a full review for this movie, it's already been done by others. Great Movie, Great Acting. Better than the 80's TV series ""The Equaliser"" about an ex-CIA-operative now living a quiet simple life reading books who goes on to using skills learnt in service, for the good of others who are unable to defend themselves. A true vigilante for the good, who enjoys giving pain and suffering to those who truly deserve it. Robert McCall (Denzel Washington) hard as nails, ""nails-it"" with a great performance. A must see if you don't mind a little well deserved violence. 10/10."
" The eding was way dumber than the entire movie.
",2021-03-23 00:00:00,8,"The Moscow sequence? He find the mob boss for once, got in pretty easily and killed him, who was supposedly such a hard man to reach.Movie was alright but come on."
" genre expectations: action
",2021-03-12 00:00:00,7,"Anticipation 1
Conflict 1
Engagement 2
Entertainment 2
Production 1
Total 7"
" 🇹🇷
",2021-03-10 00:00:00,9,Veterans all try to get justice themselves because they see that the law is inadequate so it's a good movie
" How are you all rating this so highly
",2021-03-09 00:00:00,3,Thought this film was going to end about 12 times and it just went on forever. Not good
" Denzel has the moves!
",2021-03-06 00:00:00,7,"An early scene in the workplace where Denzel claims to have been one of Gladys Knight's Pips shows he's got the moves and is great fun.He is really good in this as a calm but completely badass lead, but I want to give due credit to Mr Csokas for bringing us such a watchable and charismatic villain. Great performance!"
" Good but not Great
",2021-02-21 00:00:00,7,An action movie with very muted action. Still good though. Denzel acts well without the need for much dialogue. All in all it's just a bit too easy for my taste. Would have like some subterfuge.
" Active Movie
",2021-02-09 00:00:00,7,"I liked this more than I though I would, it kept me entertained."
" Way too much violence
",2021-02-09 00:00:00,6,"Could have been a great revenge movie, but the violence shown is ridiculous and fascist-like. Totally unnecessary."
" Takes suspension of disbelief to the max.
",2021-02-09 00:00:00,4,"The film starts off promisingly. Good atmosphere, good directing, cinematography and acting. You could be fooled into thinking a good story is about to unfold.Wrong! Dumbass, outrageously implausible action flick unfolds. Denzel walks about killing Russian mafia guy after Russian mafia guy. Walks into a room with 10 armed Russians. Takes them out, one at a time without a gun. Nobody shoots him, even though he moves like a snail. They wait for their turn to die.This is all to protect a young implausibly attractive prostitute from their evil clutches. BTW all the prostitutes in this film look like glamorous actresses. On her behalf, Denzel practically takes down the entire Russian mafia all on his won, without breaking a sweat, without any consequence. He can do all this because he was an ex-marine/intelligence officer, which means you're an indestructible killing machine regardless of age or physique. Which is good because Denzel looks like a scrawny .They actual made a sequel - Wouldn't be surprised if the plot revolved around him going back in time and destroying Hitlers army before the outbreak of WW2. Kills them all by himself. Takes out a whole platoon with his hands. Sneaks into the Chancellery, kills Hitler. All on behalf of a Jewish girl he meets who's grand parents were sadly killed during the occupation.Only watch this for laughs. Absolute Jokesville,"
" similar to Taken (2008)
",2021-02-08 00:00:00,10,"I liked this movie. Good topic, action, actors, skills, technology, feelings. Although it is negative, it is reasonable, logical, motivational. Bit more deep and brutal than Taken sequels of Liam Neeson, it is professional, and although it lacks emotions that Taken has, this has more action and skills. That is what I deserved from movie that lasts longer. Reminds me of real world topics and words like prostitution, human trafficking, and corruption. The main characters here looks like some savior, experienced, serious, but also sane, smart, moral. Comparable to real life topics and issues with the said topics of crime, corruption, dirty money... Can't wait to see next sequel."
" A solid OGWAG movie (One Guy With a Gun)
",2021-02-08 00:00:00,7,"Pretty much a standard OGWAG movie like his earlier Man on Fire, Jet Li's Kiss of The Dragon, or Liam Neeson's Taken.It's a genre that always is fun to watch and his cold blooded, mysterious-past having, jaded, dead man walking vibe is pretty much what you expect.Not a fantastic film, but solid if you're an OGWAG genre buff.I'd give it a 6.5 but I'll round up just because a 6 is slightly too low."
" This bloated dismal junk wastes Denzel completely.
",2021-02-04 00:00:00,1,"Classic film noir in particular shows us how ridiculously bloated films such as The Equalizer (2014) are. Its deranged 2 hr 12m run time is exhausting. Equalizer took 45 minutes to establish what The Narrow Margin (1952) fixed in one-fourth thatThe Equalizer actually bothers to give Denzel an hispanic buddy he's helping become a security guard to show you what a good guy he is. I'm amazed he doesn't also have a Chinese pal to nail that market.Not even an interesting character beat as in Seven where Morgan Freeman throws a knife into a dartboard, or sleeps to a metronome ticking. Here it's 'wrap the tea bag in a napkin.' Meanwhile the girl ""the equalizer"" is protecting has vanished for, what, at least an hour? What a script.Director Fuqua had the good fortune to luck into Training Day early in his career. Otherwise, he's a waste of hundreds of millions of dollars. Skip this junk."
" A must-watch
",2021-02-02 00:00:00,9,"This movie isn't perfect but no movie is. If you're looking for a movie full of action and amazing acting, I definitely recommend."
" Excellent Revenge Movie
",2021-02-01 00:00:00,8,"Oh Denzel is great in this, it's a real feel good revenge movie good versus evil."
" Denzel is better than the trama itself
",2021-02-01 00:00:00,8,"Denzel is great, even making a movie with poor and repeated story. It proves how a charismatic actor like him is important to save the show. The sequences are quite predictable and somehow boring in some aspects.This story shows how Russian girls are slaved by prostitution mafia. It's hard to accept situations like this. Why authorities don't go against it? Money and corruption, of course."
" Stupid, but what the heck; fun to watch
",2021-01-31 00:00:00,7,"Nothing new here; one man army with superhuman abilities rights the ills of society. Denzel gives a likeable performance, but his age makes the fight scenes truly ridiculous. However, despite the violence it is all good brutal fun."
" Enjoyable, even if the main character is a little too ""immortal"".
",2021-01-31 00:00:00,8,"It's satisfying seeing bad guys get what they deserve, and the Equalizer delivers on this premise very well. If you like seeing nasty, arrogant criminals getting their comeuppance, this movie (and the sequel) is for you.The only pitfall is a minor one. The protagonist played by Washington is a wee bit TOO untouchable. He's never really in any imminent, life-threatening danger that isn't easily handled by his ""Manchurian Candidate"" situational awareness combat mode. He's always the one dealing the cards and in 100% control of every situation.In other words, he walks into a situation and always comes out unscathed. This smacked me as a bit too watertight.One of the appeals of a hero/vigilante story is their story arc - rise, fall and rise again. It seems to me the main character has no real fall. It's more like he's reached the top and there is no bottom. He's basically a demi-god of sorts.Would rate the story one more star, possibly even 10 if they'd managed to make the main character less than immortal. There is a thrill seeing them overcome seemingly insurmountable odds, but it seems there were no odds for the Equalizer to surmount - he had it all figured out before the conflicts even started which is the movie's only weakness.Otherwise, outstanding acting by everyone involved, pacing was great, and overall a good story."
" Very Good Action Thriller
",2021-01-30 00:00:00,7,"This is a slightly more toned down version of the John Wick series. Not quite as intense as Wick but it has its moments of gore and action.
Washington is great in the lead and the badie played by Csokas is convincingly nasty.
We'll recommend action movie."
" Excellent Stunt Sequences
",2021-01-30 00:00:00,8,"Story line is simple. Denzel acting was outstanding, especially the fights he has nailed it. But while watching we shouldn't think logically."
" Spectacular lead, compelling storyline!
",2021-01-28 00:00:00,10,Watching Washington in an action role after long I had my qualms about it but he absolutely nailed it.Direction and sound track get full marks too!! Robert McCall is some who can be a great friend or your worst enemy.I love how he took help from his friends and didn't do this entirely on his own.
" A Great Pumped Up Version of the Tv Show
",2021-01-25 00:00:00,8,"Lots of fun, action and drama come together to create top notch entertainment.Denzel really owns this role and plays, what I felt, was a faithful performance to the original character. Just a badass dude helping his neighbours.Very nice action elements that tie in brilliantly with his life as a former agent, familiar with doing nasty things to nasty people.For something similar check out his Man on Fire remake :)"
" very good movie
",2021-01-18 00:00:00,9,"Robert Mc All works in a supermarket a lot of hours. he has insomnia, and a lot of images ih his past. he meets alina, a young prostitute (Moretz), But Alina dint work alone, the russian mafia kidnapped alina whwn she was a girl. one day Alina was bitten , Robert iniciate his revenge. Alina was in the hospital very damaged and alina""s friend(Haley Bennett( told Robert the methods of young girls sexual explotation. Alter this, Robert kilss one by one the russians and the corrupts americans, who work in narcotrafic, and sex explotation. At the end Alina receivve 9900 dollars from Robert, but anonymous, and she changed his old work....and his life.The end was fantastic."
" Absolutely ridiculous fighting skills
",2021-01-17 00:00:00,1,I was enjoying this film until the scene where the main character gets into a fight with some very nasty Russian gangsters who were armed with guns and knives and other lethal objects. His fighting skills are at least 1000 times superior to those of any human being who has ever lived. Even a cartoon character would have struggled to emulate them.In a comedy film that would have been great of course but in a serious film it was just ridiculous.I immediately stopped watching it and deleted it.
" You don't get service like this at B&Q
",2021-01-11 00:00:00,8,"I enjoy this film. Everytime I watch it. Yes we've seen it before. What action film isn't clichéd? But if you want to veg out and relax, this is pretty good to do that to. Good stuff from the 2 leading characters."
" A great action film with an amazing score
",2020-12-31 00:00:00,8,"I really do not expect this to be this good. It's perfect. If Taken can get a 9/10 then this should too.First of all, yes I am a huge action film fan. I liked the violence in this film. The ways of killing people are so creative.Special shout-out to the composer Harry Gregson-Williams! This film's music score is really good. It perfectly fits with the badass of Robert McCall.The fight scene in the mall is an example of good cinematography and good action. I always thought that the hero being too overpowered is always bad. The Equalizer proved me wrong!TLDR: A must-watch for action movie fans.Grade: A"
" Good looking but extremely dumb film...
",2020-12-29 00:00:00,5,"Action is nice, Denzel is fine, story is garbage...One lone super CIA hero crashes about 200 members of Russian mob including spetznaz warriors...I mean all American action films are unrealistic, but this one is just plain silly...To say the truth, it is also super tiresome to see forever pictured evil Russians...just by the size of their presence in US ,they are not the most formidable and large group of ruthless bandits. Just forever continuation of cold war ere fear mongering by corrupt US media)!5 stars for good action scenes!"
" A decent flick, but predictable
",2020-12-22 00:00:00,7,"If you've seen any great action movies the last 15-20 years, you'll see nothing new with the Equalizer. The movie was well made, acted, paced, directed, and entertaining.
Only complain I can really make of the movie, is that it's too formulaic: With other movies, like Taken (2008), Sherlock Holmes (2009), or even John Wick (2014), the plot is anything but unpredictable. If this wasn't the case, you would easily look at a 8/10 or maybe even 9/10 movie, in The Equalizer.Go give it a watch, if you haven't already."
