title,date,rating,review
" Unmemorable melodrama.
",2021-03-05 00:00:00,5,"This film was so bland. It's a life drama, yet very uninspired. It had some moments I liked, but as whole it's truly lacking experience. It feels as if they had some good ideas for a few scenes and then made a whole movie around them."
" Simple narration.
",2020-11-16 00:00:00,7,"The Brazilian director Anna Muylaert hits the right tone, between drama and comedy, with which she tells the story; achieving a great balance in which it does not fall into melodrama at any time, nor does it remain superfluous. Also highlighting in her work, the very successful choice of frames, which ""trap"" the characters on the stage, showing which is the place that corresponds to each one, from which they should not leave. The plot unfolds with a good rhythm, showing us in a completely credible way the evolution of its characters; where the work of the entire cast also influences. In this regard, we must highlight the great performance of Regina Casé, giving life to the servile and submissive maid, who manages to give the character a great humanism.
A film that succeeds in raising and executing its social criticism that can become harsh."
" Clishe
",2020-09-22 00:00:00,4,"Of course .Everyone knows that if you are rich, you are idiot, miserable ,fat and you smoke joint all day along.But if you are poor you are genius ,and kind .It is something like Mexican tv series cliche.However, it has good shots, and actors are very good.I could be a lot better with fewer cliche ."
" The First Mother
",2020-06-21 00:00:00,9,"An interesting exploration of Class Conflict and Generation Gap in Brazil, i can easly add this film to the Top 3 Brazilians films i've ever seen along side ""City of God"" and ""Central Station""."
" shallow cliche of Brazilian culture
",2018-08-24 00:00:00,1,Superficial clichè of brazilian culture. where rich people are bad and poor people are good. it proves the shallowness of Brazilian cinemahowever the pool scene at the end is quite poetic
" Class-conditioned
",2018-07-19 00:00:00,8,"The name of the film 'The Second Mother' carries two meanings: when a young woman comes to live with her mother, having been brought up by a relative, she is getting a second parent; that parent, meanwhile, has acted as a second mother to a child in a household where she's worked for many years as a maid. Her long-term relationship with her employers is such that she is treated both as part of the family but also as a servant, a member of a wholly inferior class; in her own mind, she sees only the former, and avoids thinking about how she is ""one of them"" only when it is convenient for them, not for her. Her daughter, of course, doesn't see the world through such a prism, causing sparks to fly; but the latter's self-righteousness turns out to hide her own secrets. The film is nicely observed, and not over-acted, and mostly follows the axiom of ""show don't tell"". The ending, however, seems a bit glib: if it was possible to work everything out this way, why has it not happened before?"
" A unique and interesting exploration of class in Brazil.
",2017-12-11 00:00:00,9,"Val is a housekeeper for a wealthy family in São Paulo Brazil. Despite being like ""part of the family"" and raising the family's son, Fabinho, as if he were her own son, Val has been separated from her own family for many years as she works to make money to support her daughter. When that daughter, Jessica, needs a place to stay while she studies for her entrance exam for a prestigious college in São Paulo, Val is all too eager to be reunited with the child she had to leave behind so many years ago. Val has been a live-in housekeeper/nanny for the family for years, and the issues begin when Jessica quickly shows that she has no respect for the unspoken rules that govern class within the household. The title of the film roughly translates to ""When will she return?"" and the theme of mothers separated from their children reappears throughout the film. Val and Jessica are not close because Jessica was raised by family while Val made money to support her. Fabinho and Dona Barbara are similarly estranged by her career. This film explores the dynamic and class boundaries within the household. Although Val considers herself part of the family, Jessica's disruptive presence quickly reveals that this is not quite the case. Val is also physically separated from the family, dwelling within her own domain in the kitchen and constantly eavesdropping on the conversations that take place in the dining room just through the open doorway. Que Horas Ela Volta? is hilarious, well-acted, and at times a little uncomfortable to watch. Val and Jessica may not disassemble class structure in Brazil, but the ridiculous and sometimes demeaning treatment that Val receives from Dona Barbara does cause the viewer to reject that treatment, which is a start."
" ""A class struggle""
",2017-12-04 00:00:00,7,"It is a story centered on the life of Val, a maid who lives serving a high-class family 24 hours a day, where Don Carlos is a billionaire and his wife Barbara is a design professional, there is also his son Fabricio, a very spoiled child. Val has a daughter and takes her to live with her. When Jessica arrives at that house, everything changes. Jessica belongs to another generation and does not accept that her mother is treated badly. She demands that Val does not resign herself to living like this all her life serving and that she seeks other aspirations. It shows Val's lack of his own dignity due to his education and social beliefs. It also shows the tragedy of some mothers who dedicate themselves to work more and do not dedicate themselves to the upbringing of their children, which causes the lack of love of their children to their mothers. This film clearly shows the social divisions that still exist in these times. But also in this new generation, this problem can be broken with the independence of equal rights as shown when going to university equally. A second mother is a film that shows the social classes and opportunities in Brazil today. It also brings us closer to two different generations of mother and daughter and the struggle for aspirations of equality, tolerance, and respect. Which I think carries a positive and optimistic message for the new generations."
" Classism in Muylaert's Que Horas Ela Vota?
",2017-12-04 00:00:00,9,"Que Horas Ela Volta? (2015), directed by Anna Muylaert, tells the story of Val—a live-in nanny/maid who serves and tends to a wealthy couple and their teenage son in São Paolo. Val has evidently worked for this family for quite a while and is often seemingly accepted as a member of this family. It is evidenced at various points throughout the story that Val essentially functions as a second mother to the boy, giving rise to the English title of this film, The Second Mother.Not long into the film, it is unveiled that in order to work for this family, Val has left behind a family of her own, including her estranged daughter, Jéssica, with whom she has not spoken in a long time. Out of the blue, Val receives a call from Jéssica, who informs her mother that she will be visiting São Paolo in order to take a university placement exam. Val makes arrangements for her daughter to stay with her while she is in town and, though initially excited to meet Val's daughter, Val's employers become discontent when Jéssica refuses to accept her role as a ""second-tier"" individual. Contrary to their expectations, she openly eats at their table and does not stay confined to her mother's quarters. Instead, she sits at the main table and accepts meals and beverages from her mother's employer, Carlos. Carlos takes a romantic (and creepy) interest in Jéssica, allowing her to stay in the guest room instead of with Val. Without permission, Jéssica uses the pool, a privilege only the wealthy are supposed to have.The breaking point of the film presents itself when Fabinho (the employers' son), who is the same age as Jéssica, does not get into the university, but Jéssica does. Bárbara (the patroness) refuses to accept Jéssica's rise—her disregard for the class system—and effectively kicks Jéssica out of her home. Though initially angry at Jéssica's reluctance to accept her social role, her mother Val eventually seems to come around to her disregard for classism, apparent toward the end of the film, when she joyously dances in her employers' half-empty pool. On top of a great cast, this film is extremely well put-together and excels in its presentation and critique of this important social issue. As someone who grew up with immigrant, working-class parents, it is easy for me to relate to the struggles Jéssica faces as she grapples for acceptance."
" Fantastic Movie!
",2017-12-01 00:00:00,9,"The Second Mother is a wonderful film that really emphasizes many topics that we really do not get to cover in other films. Even if we do cover them directly, the audience would feel attacked and would not want to see the film. This film covers these various topics in an indirect way, by making the audience empathize with the protagonist, Val. Through the use of emphasizing the audience would not have to feel attacked and can learn about the wrongs in the film in their own way. The film covers topics such as social class, race, and gender. We see Val in the movie as a nanny, taking care of a child who is rich and comes from a mostly white family. Val, is a woman of color that is also one of the main servants in the family's home. She is shown as ""knowing her place"", because of her knowing that she poor and is supposed to be in the shadows when serving the family. If one researches the history of Brazil we learn more about slavery in Brazil and the abuse that the slaves went through. One of the many roles the slaves had to got through was to be a servant in the master's house, so we see that in Val's case. There is also the topic of gender and the woman's role in which we see with the patriarch of the family towards the daughter and in Val's case. Val's case was supposed to take care of her daughter, but instead she took care of the family's son and her daughter comes by and reiterates to her what her original role was. There are many more topics that the film covers, such as intergenerational mobility and more. I describe the movie as a serious film, and it is not. It is an enjoyable film with many scenes that made me laugh. I definitely recommend this movie to anyone who wants to wants to know more about Brazil and to pass time. I promise you, it is not boring."
