title,date,rating,review
" One of Worst and boring movie i ever watch
",2021-01-13 00:00:00,1,"One of Worst and boring movie i ever watch
Plz don't watch it"
" A beautiful martial arts ballet
",2020-08-13 00:00:00,8,"Nie, a professional assassin, has a mission to kill a political leader, however, her past comes to the fore to torment her, which jeopardizes her goal. It is not a typical martial arts film, quite the contrary. The central theme is the battle for power in a old China, in transition from Dynasties. The choreographies of the fight scenes are very well executed, in such a smooth and beautiful way that I do not remember seeing in recent films, which remind us of the ""ballets"" of the great classics. The photography uses an very attractive color scheme, and the camera angles and the use of wide and close shots transmits to the viewer the feelings of the characters on screen, which makes the narrative more interesting."
" Slower than the slowest
",2020-07-17 00:00:00,5,"It may be good for those people who appreciate arts in films. But, for the general audience, it is painfully slow. The screenplay just focuses on literally everything other than the plot, the plot stands still. Looking at the plot, it should have been done around 1 hour, but they have made it a hour and forty six minutes. The plot is failed assassination by a lady assassin, due to emotional connections. Better not to see it, the good thing is Cinematography. It literally looks like seventh Century China though."
" ""The Assassin"" is kind of misleading, but an alright film
",2020-06-14 00:00:00,7,"The Assassin (2015)This is the first Taiwanese movie that I've ever seen, although it was also filmed in mainland (PRC) China and Japan. It wasn't as flashy or action-packed as some of the Hong Kong, or mainland Chinese movies.Normally the bubbly film star Shu Qi is playing a subdued assassin Nie Yinniang. She hardly has more than a few lines of dialog. Her character is rather sad too. Most of the other characters are featured more prominently, but even they are more concerned with being Yinniang's next victim."
" Intuitive cinema.
",2020-05-20 00:00:00,9,"It's one of those films that although it's not your cup of tea, you appreciate it and love it for the way that it makes you feel - do not think, feel it.I thought that this was gonna be very boring but it turned out to be quite interesting. It's interesting in the way that it challenges you to keep up with it. It never shows you much, but it shows enough for you to crawl behind it until the end without exhausting you.While watching it, Wong Kar-Wai's films came to mind. Much like in Kar-Wai's films, especially In The Mood For Love, the set decoration, the costumes and the cinematography are absolutely gorgeous, but more than that, all of the above it's elevated even higher when used with such symbolism. It is a stunningly beautiful film to look at but not for the sake of looking beautiful, it has depth in every frame.I hadn't heard of this director before but after watching this film I would certainly look on his other work. I'm very impressed by him, by the way of how aware he is on what he's doing - this is his last film and the man has made a lot of them, and you can see the whole experience that comes with it in The Assassin.The film it is very gloomy, off putting and daring, but if you let yourself to truly dive into it, it rewards you."
" A beautiful piece of art.
",2020-05-12 00:00:00,8,"I really enjoyed this movie. The cinematography is absolutely stunning, as is the sound editing and mise-en-scène.
This truly is a piece of art."
" A grossly overestimated Chinese film
",2020-04-25 00:00:00,2,"Excellent cinematic can not compensate for the painfully slow story telling. The female assassin wrestled with her morality and duty. To kill or not to kill, that is the question. I felt, it lacked in substance. I would describe it as a pseudo art film for western film lovers/critics. It is not everyone's cup of tea."
" A Picasso of a movie
",2020-04-20 00:00:00,10,Exhilarating rollercoaster ride from start to finish.
" Martial Arthouse
",2020-03-31 00:00:00,7,"Only a few fight scenes with gorgeous shots of nature & Chinese architecture. Great sound design as well. Even though this film is deliberately slow, which worked for most scenes, it still could've been edited down just a bit. Story was also a little hard to follow and it kind of just ends. But the cinematography is top notch."
" Dull and Disappointing
",2019-11-06 00:00:00,4,"As my first Hou Hsiao-Hsien movie, ""The Assassin"" was not a good example of his work; and at first, it gave me the wrong impression of him. And although I don't consider him a great director, Hsien's has made some excellent movies, admittedly more bad than good, but still, ""The Puppetmaster"", ""A City of Sadness"", ""Three Times"" and ""Millenium Mambo"" prove he has talent. However, ""The Assassin"" is not in that group of his rare masterpieces.For one thing: the film is only 1 hour and 45 minutes, but feels stretched out. The film is mostly talking about nothing, the dialogue is terrible and unmemorable, the characters are paper thin, and the film relies on it's beautiful visuals. And while those visuals are astonishing, it doesn't make up for an empty experience.The film's only saving graces are the performances and visuals; however, they don't save the movie from being a boring mess. The idea's also admittedly interesting, but it's bogged down by repetitive storytelling and long instances of nothing happening for the sake of being ""artsy"".This would've worked out a lot better as a short film; but sadly, it had to include many scenes of filler, and Hsien let his style get in the way of the story. If it was 40-minutes or so, it would have turned out a lot more interesting."
" Pretty but too hard to bear
",2019-09-11 00:00:00,3,"I watched halfway and just couldn't get into it. Pretty sets and costumes and endless revelations that Yiangyan, the woman in black, had returned home. Pretty much every scene until I couldn't take anymore was a bunch of difficult to identify, never mind relate to, state this slowly and dramatically to the sound of either slow beating drums or birds tweeting. Followed by long periods of silent intense staring by said characters..."
" Bored to death.
",2019-08-12 00:00:00,4,"'The Assassin (2015)' is an art-film disguised as a 'martial arts epic'. It's a beautifully shot piece filled with occasionally brilliant visuals (the best of which probably being thick mist slowly rolling over the side of a mountain) but it's almost painfully slow and seemingly slim from a story perspective. It doesn't help that it's just plain confusing, with most of the relatively simple plot being conveyed through exposition. Seriously, the characters rarely do anything of note on screen; they do it off screen, just before we see them tell someone else about it. The narrative isn't impossible to figure out - in fact, I'm pretty sure I understand it fully - but, considering what it is, it's weirdly complicated in its delivery. I mean, why should a more-or-less straight-forward drama be a puzzle for most audiences? It doesn't help that the piece goes to almost no lengths to create a sense of empathy with any of its characters. The protagonist, especially, is emotionless. This is obviously by design but it still seems rather stilted and causes a dissonance between those in the frame and those in front of it. Thankfully, our hero has a clearly defined, if small, arc and is as interesting a screen-presence as we're given. This doesn't combat the almost complete lack of entertainment, though. Neither do the impressive visuals or brief bursts of relatively lacklustre action. The feature is just a drag, one with an uninteresting story and an almost pretentious penchant for long shots of flowing silk or flickering candles. Apparently, you have to watch it more than once to truly appreciate its narrative; when it's as boring as this, why would you want to? 4/10"
" interesting movie
",2019-07-28 00:00:00,9,"I really liked this movie, and would have loved giving it a 10 but, it's really hard to follow and I don't see anyway in the world to watch this movie just once and picking up on what's happening, it would have been really tops if they had better explanations as to what was going on. but regardless, I don't mind watching a movie more than once and I didn't mind doing some research to understand better what was going. I like this movie."
" my notes
",2019-07-22 00:00:00,1,"Wow. most boring movie ever. started watching it fast about 20 minutes into it, and i was still so bored. after 45 minutes i gave up and skipped to the fight scenes. but there were almost no fight scenes, and the ones that were in the movie were horrible. there was almost no musical score. there were so many pointless overly extended shots. like way way way overly extended. like imagine you think they stayed on a shot for too long, then multiply that length of time by 4. it was unbelievable at times. and most of those shots weren't even interesting. just a shot of a character for 20 seconds, not saying or doing anything. critics be crazy sometimes (1 viewing)"
" Slow and beautiful
",2019-06-29 00:00:00,7,"For hardcore action martial arts fans this is not. This is a movie about the spirit of martial arts. It's enphasis lies on the build ups to the fights and the after effects, the fight itself is over in seconds.The locations are gorgeous as are the costumes full of colour and accuracy of the Tang Dynasty.The movie itself is very quiet, with sometimes only the ambient sounds of the environment and the movie itself runs at a glacial pace. Sometimes there will be no dialogue for as long as 10 minutes, not a classic wuxia film you may be used to.A film to watch when you want to absorb yourself into a world."
