title,date,rating,review
" I love Louie, but...
",2021-02-16 00:00:00,6,"Ultimately this one fell flat. I'd seen three or four documentaries on Scientology before this one and had high hopes because I'm familiar with Louie's other work, but it was mostly covering old ground and a good amount of time is spent on reenactments of people's accounts of abuse. There are some interesting things for sure, but overall I felt like the Scientology people put up enough of a smoke-screen to foil Louie."
" I Would Have Preferred More Investigative Journalism
",2021-02-14 00:00:00,6,"I'll admit that I did not finish this, so maybe it's not fair to review it. But the first half of this documentary is more about the guy making a movie ABOUT scientology (holding a lot of casting calls of actors to play David Miscavige) than it is about a guy actually investigating scientology. I would have preferred the investigation angle more. It's kind of fun and if you like behind-the-scenes of moviemaking/acting, you might like this."
" Helpful to see the training for emotional controls
",2021-02-07 00:00:00,7,The actors learning session was Informational. That session also made the interaction with the cult members and Marty more transparent.
" Entertaining and funny.
",2020-09-15 00:00:00,8,"I like documentaries with Louis Theroux. He approaches his subjects with calmness and with a subtle humorous almost sarcastic touch and that's what makes it not only informative but also entertaining to watch. In this documentary he tries to approach The Church of Scientology, another crazy cult that has some famous members like Tom Cruise and John Travolta, both great actors but apparently complete nutters in real life. Because that's what you have to be, completely mad, to join a cult like this one. I'm an atheist myself but don't really mind what others think, even not crazy cults like this one. In my opinion people do and believe what they want as long as you leave other thinking people in peace. And it's a pity to see this is not the case with Scientology, where brainwashed morons get trained to intimidate people just for the joy of their supreme leader (I forgot his name and don't feel like checking it as he's just to insignificant to mention), a little bully they all fear for no reason other than being easily manipulated. I could not even be mad at a guy like that, I feel more sorry for all his blind followers, it's quite amazing how many dumb people get sucked into this madness. The documentary is well shot and mostly funny to watch, and that's not even because of Louis Theroux but because the response the Scientology members give. It's almost unbelievable grown-up people can act so childly, but I have to admit it's funny to watch (maybe a bit scary also for some people, even though I could not help it to break in tears from laughing if I ever was confronted to those lunatics). Catherine Fraser was the most funny to watch in this documentary, completely bonkers and acting like a petulant child that doesn't get her way, almost pathetic to watch. It's good Louis Theroux shows those images, those alone discredit their whole made-up religion, they just did it to themselves without even understanding they did that. As for Marty Rathbun, a former member that is now very bitter he wasted the majority of his life to that movement, he clearly also has something loose in his brain. Thank to him for showing us a bit what it was like inside there and how it all works, but avoiding the questions about the ""probably"" horrible things he did himself is showing a lack of full cooperation and for that he isn't fully credible, and that's a point for the Church of Scientology. But whatever it's still interesting to watch, but mostly funny. Another cult, another way of life, another bunch of idiots."
" Better Than Average Doc Film - My Scientology Movie
",2020-08-02 00:00:00,7,"I like Louis Theroux and am quite impressed by his amazing restraint and delicate hand in trying to penetrate the iron curtain of the the church of scientology. Of course, it was a futile effort, given the resources and power that the church employs in its home city. The church of scientology is not alone in its efforts to defend itself. They seem to be in the same position as the Catholic Church, whose sex offenders against youth are the actions of a minute percentage of the church, but does not diminish all the good things that the Catholic Church does. Whether or not the church of scientology performs as many good actions as the Catholic Church is a matter of debate, and left to the judgement of the reader. However, the documentary did provide some knowledge not generally previously known by the public, so, to that extent, it was a valuable contribution.
So, is the church of scientology an evil empire cult, or are they a positive force of good in the world? Most likely, like all draconian choices, the answer lies somewhere in the middle. I liked Tom Cruise's performance in Magnolia, which I gave a great review, but this is not a movie; it is a documentary, and Tom Cruise is really not the focus of the film. The real focus is on the leader of the church, and the conclusion is that he, too, is somewhere in between the saint or sinner category. Mr. Theroux was fearless in his determination to get the film made, and for that he gets two extra stars. But for content, I was not able to add any additional stars because by the film's end we know just about as much of the church leader as we did before the film. My own personal impression is that this church is a very expensive pyramid scheme that pays off very well for those who stick with it for an extended period of time, but I could be wrong. As a philosophical Taoist, I tend to cultivate the middle rather than the extremes, and it is fairly obvious to me that this church cultivates the extremes in many cases, with a great emphasis on worldly goods and money. I look forward to Mr. Theroux's next film."
" Going Clear was so much better
",2020-07-05 00:00:00,3,"I didn't really understand the point of spending so much time trying to find the right actors to reenact scenes, and them then spending half of the movie trying to perfect their acting - I get it..but it all felt unnecessary.
Some good moments, but overall dissappointed - Going Clear was a much more insightful doco."
" Horrible, and painful to watch
",2020-04-18 00:00:00,2,"My first thought was that the only thing I learned was that this guy doesn't know how to make a documentary. But he apparently has some reputation beyond this work so I'll reserve judgment. I watched with someone else, and neither of us could figure out what Louie was trying to say. It's so disjointed and frustrating as a result. There's what seemed like a full minute of him and his primary ex-Scientologist subject just staring at each other. Most awkward minute in cinematic history. All the casting footage for just a few small bits of acted-out scenes was bizarre. Just watch Clear. There's nothing new to see here unless you enjoy multiple 5-10 minute shots of Louie saying the same thing over and over to a Scientologist security person who says the same thing over and over to him when we all know they can't be reasoned with and won't listen to him."
" Louis needs to be a little bit more compassionate
",2020-02-05 00:00:00,9,It's a good documentary really opened my eyes to the lies of scientology and how crazy they are and also understand a little on how they are misled to believing this crap and get stuck but there's times Louis needs to be a little more chill and understanding instead of asking dumb questions especially to someone who's not getting paid and helping him a lot without Marty Rathbun this film would be nothing and when they bring his kids into and Louis starts coming at him it ticked me off
" Good doco on this cult (so-called 'religion')
",2020-01-19 00:00:00,8,"This is another good Exposé on the cult of scientology. It's sad that people get brainwashed like this. Louis Theroux's very mild 'investigation' caused the paranoid Scientology machine to issue threatening legal letters, to film Louis & his team when he is near their HQ, AND when he's back in his LA studio, to deny them access to public roads, and to call the police on them several times for 'trespassing' (which they were not doing).
Definitely not the reactions of a kind & helpful 'church' (yet they are still able to be classified as a 'religious organisation' in most countries and hence retain their TAX- FREE status!).
Well done Louis!"
" Great doc
",2019-11-05 00:00:00,9,Not quite like Louis Theroux's other programmes. I'm interested to know what compelled Louis Theroux to apply a mainstream format in This documentary in comparison to his other work. He did a lot of piece to cameras and reenacted the Scientology experience with actors. Loved this doc.
