title,date,rating,review
" Subtitled, but it doesn't matter.
",2021-04-07 00:00:00,7,"Movie is mostly visual. There's very little in-depth back and forth conversation to miss.. it's slow to develop, but it's telling the story., So sit back and enjoy the videography. Almost any frame could be Frozen and turned into a beautiful print."
" Haneke, but not that much.
",2021-03-01 00:00:00,6,"A film, which bothers and disturbs the audience, is successful in my opinion. This is how I consider it as a simple moviegoer. The film can speed up the heart rhythm of a person with wonderful images without tiring. There are possibilities in the story and they always keep the tension high. However, we feel that something was missing some time after the movie ended, due to a few blank spots."
" One of the most effective horror films of the decade.
",2021-02-24 00:00:00,9,"This was one of my favourite movies when I originally saw it - and it certainly still holds up.Definitely the pinnacle of effective slow burns, this movie does a great job at moving the pace along at an entertaining and effective rate, without it feeling like a drag.The twins do an incredible job in their respective roles; they are believable and have great chemistry (probably helped by the fact they are actually brothers). Susanne Wuest also does a brilliant job in her role, creating a truly creepy and confusing character.The overall theme of the movie is incredibly effective, and the tension continues throughout the whole runtime. The main plot was easy to understand and worked well; while the subplot was super interesting. Focusing on whether or not Lukas was alive, and what happened during 'the accident' was subtle and really well done. I picked up on little things during the second watch that made this subplot even more entertaining.I also highly appreciate the use of a subtle but well-chosen score, and a lack of jumpscares. The cinematography and direction are also second-to-none. Visually, this movie is perfect.I would HIGHLY recommend this one to anybody who wants a modern horror with extra substance and a genuine creepy feeling. You will not be disappointed."
" Wo ist die Mama?!?
",2021-02-18 00:00:00,8,"Goodnight Mummy is tough to call: It sets up the movie perfectly, builds tension very early on and is likewise tightly shot, with the twin brothers performing strong. Yet the film's second act lets it down. There are scenes that stretch so long, when ending does eventually hit, you would think it happened in an instant. This is a hard movie to sit through ultimately and it is a shame because it has so much potential."
" Gripping and vibrant story
",2021-01-25 00:00:00,5,"I found this film to be very predictable as I realized the twist 10 minutes into it. Predictability aside, this film still delivered a visually stunning, heart pounding story on the topic of grief and loss."
" Creepy as can be, but too slow paced to be as effective as it could have been.
",2021-01-11 00:00:00,7,"Creepy as can be, but too slow paced to be as effective as it could have been. So often with ""horror"" movies, the story will bear a very taut, tense 60 minutes...but it gets stretched to 85 or 90 to find a market (not a lot of places screening 60 minute movies). That is absolutely the case with this cold-as-ice creepy-fest.Watching GOODNIGHT MOMMY, I also felt ""only in Europe."" Or at least, ""not in the States."" Our movies would never let children be quite so blithely brutal. It's the story of twin boys (aged maybe 11-13?) who are home alone at their gorgeous home in the country (Austria, it would seem). They play in the fields, explore caves, etc. Then one day, their mother comes home from the hospital. Her face is almost completely bandaged and the parts of her that do show are bruised and even bloody. The twins are instantly convinced that this woman is NOT their mother. At first, we just get to share their ""detective work"" on this woman, and begin to see things from their side. But they want to be convinced, and the things they begin to do to this woman in the name of getting to the truth are quite unsettling.But this is not the whole story. I won't spoil anything for you if I can, but rest assured that this ""is she or isn't she"" theme is far from all this film is exploring. You may not find everything that is revealed to be surprising, but the journey is still deeply unsettling. At times, the movie shows us almost nothing...we are left to imagine. And then at other times, it is startlingly graphic. So be prepared. It's mostly a quiet film (and disquieting), but not always ""polite.""But there are too many scenes of the twins simply looking at each other, as if silently deliberating. True, we've all heard that twins have their own special empathy (telepathy?), but that doesn't mean it makes for interesting viewing. And a few too many shots are repeated over and over. We see the twins hunkered down over ""mom"", wearing their white strap t-shirts (as seen on the cover photo) simply way too many times.Some scenes are unusual and effective, such as the creepy game of ""20 questions"" the boys play with their mom. Others, like when the Red Cross volunteers stop by and are astonishingly pushy, strain credibility a bit too much.The film has an overall quite dark and oppressive mood. With the slow pace and general gray feeling, this is bit of a chore to get through. I watched with two other folks. All of us fans of creepy movies. One feel asleep just past mid-way. The other (and I) dosed briefly from time to time...but didn't seem to lose anything important. It simply needed to be tightened and shortened. I still recommend it if the basic plot sounds appealing or interesting. I did not consider it a waste of time at all. But if quiet, creepy films aren't your cup of tea...this will not suddenly change your mind. (Oh, and based on a couple of 1-star reviews here...yes, the film is in German with English subtitles. Sorry, you will actually have to read a bit! Most of us don't mind, but for those viewers who struggle to multi-task, be warned.)"
" Predictable Ending
",2021-01-11 00:00:00,7,"I have ADHD and even I noticed the fine details to quickly arrive to the very predictable ending. What really threw me off was the paranormal-looking scene when the mother was naked in the woods. What's that about? Anyway, it was a decent movie. The plot twist that everyone talks about just didn't blow my mind like The Others and The Sixth Sense were able to do brilliantly."
" Why Don't Psychological Horrors Explain Anything?
",2021-01-07 00:00:00,5,"I'm getting very tired with these kinds of movies. The slow-burn, mindscrew psychological movies that never bother to explain what's real and what's not.This movie is pretty much a poopy rip-off of A Tale of Two Sisters, but with a bunch of superfluous, random weird-out ""scares,"" that, while effective at first, mean absolutely nothing to the actual narrative. The ""twist"" in this movie is super obvious by about halfway through, and since it's the only thing the movie bothers to explain....it just left me feeling empty, like nothing I saw mattered. It's got great atmosphere, great acting, tons of tension...but so much of the movie is needlessly bizarre for no real reason, no real impact on the story.Please, horror writers...stop this dumb trend of mindscrew movies that don't make sense at all only to write it all off as an ""unreliable narrator."" It's lazy, cheap, done before, and most of all insulting. A shame since most of the movie is thoroughly engaging, but in the end a completely hollow, confusing, and derivative piece of overhyped nonsense that OF COURSE the hoity-toity, smarty-pants critics LOVED. Figures. This kind of movie is up there with postmodern self-referential slashers, cheap found-footage flicks, monsterless monster movies, and shaky gray Asian child ghost with long hair movies in the Top 5 least interesting modern subgenres of horror, and I certainly hope the genre returns to the former glory it had in the 70s and 80s."
" Goes from 0 to 100
",2021-01-03 00:00:00,9,"This movie looks tame. When you start watching it you're like ""okay this is doable"" and then you wonder what's going on. There's a lot of unseen elements. Then, the children tie the mother up to the bed and basically torture her and burn her alive. I am a high school student with an extremely high tolerance for horror and this movie was scarring. Would not recommend for anyone under 14 probably. Possibly older. I gave this 9 stars because it was extremely well done but this is NOT FOR EVERYBODY. It's graphic, realistic, violent, etc."
" No idea why the rating is so low
",2020-12-17 00:00:00,9,It borrows from the great legacy of Tale of Two Sisters and Funny Games. It is slow but the end churns it all together for you and blasts a fuse in your brain. The horror is real. It deserves more laurels in its hat.
" Great directing meets poor writing
",2020-11-28 00:00:00,3,"The cinematography, editing, pacing, and setting of this movie are all done very well. It does a great job building suspense and a decent job keeping the big reveal under wraps. Where this movie falls apart is its writing. Once the movie reveals that she was actually their mother the whole time, the entire logic of the build up falls apart. For instance;When they're playing Heads Up in the beginning, why doesn't the mother have any idea Elias is talking about her when he went into detailed specifics of her life and job?Why doesn't the mother know Lukas' favorite song?When she says she has brown contacts in the bathroom, why aren't they there?Why did she paint a fake birth mark on her face? Especially since she got reconstructive facial surgery to make her face more appealing on TVWhy ins't she spewing out facts that only she would know about them to prove she's their mom, i.e. their birthdays, favorite foods, specific childhood memories?Who the hell is the other lady in the picture, who looks like her twin, and why is nothing ever explained about her?Why does she all the sudden turn into an abusive tyrant who regularly hits her son and locks him in his room, among other things, when we're led to believe she was a nurturing and loving mother before the surgery?Then there's the ridiculous scene with the Red Cross where they just decide to walk in and around a strangers house without being invited in then wait there for an hour with a young boy alone. Building tension doesn't work if you have to throw away reality to achieve it. Then of course we have our obligatory dream sequence where Elias dreams of his mother walking into the woods and stripping naked, at which point her head just starts contorting all over the place. What does this have to do with anything, was it suppose to be scary because it's more funny than anything.Then there's the cat. When they find the cat it is in a cave of human bones. Why the hell are there human bones all over the cave and why is this never expanded on? Again they add something in to try to scare the audience that isn't scary, is never explained, and has nothing to do with the rest of the story. Then when Elias finds the cat dead he does what any normal kid would do, empty his terrarium of beetles, fill it with water, dump the cat in it, and leave it on the living room coffee table. Why does he do this? Who the hell knows but apparently the writers thought it was scary. And apparently the mother doesn't have the time to discard the dead cat floating on her coffee table in the next few days before she gets tied up.This movie is incredibly frustrating because it had so much potential that was ruined by writers who valued what they thought would be scary and over having an airtight script based in logic and reality."
" Yiorgos Lanthimos's school
",2020-11-22 00:00:00,6,Yiorgos Lanthimos's school. Obviously the directors of this movie are trying to follow his steps.
" Terrible movie
",2020-11-12 00:00:00,2,"The script goes out of its way to trick you into thinking the mother is a monster or so. Literally walking in the woods taking off her clothes and spinning her head like she was in the exorcist.But the entire movie spins in itself, to reveal a pointless twist. Like hahaha look how smart we are ahahaha the other boy doesn't exist.This really is a collection of borrowed ideas with average cinematography and a slow burn. The writing is terrible and ruins the entire piece.Mr script writer you gave away the twist in the first 5 minutes, it is not unexpected. And the red herrings you throw everywhere aren't clever enough or even realistic. This is complete nonsense.2/10 an insultingly bad script."
" Waste of time
",2020-10-30 00:00:00,1,"This might be my first comment ever on a movie, dont waste your time. Absolutely not horror, slow build up without any sort of resolution, predictable from the first 10 minutes, too many plot holes to count. PLEASE dont go into this with any hope of a decent movie. I only wish I could see what everyone else sees giving it so high of ratings"
" Boring with misleading premise
",2020-10-09 00:00:00,3,"I only watched the movie because of the high score on imdb and the movie's description, and I expected something different and something much better. I don't watch trailers before watching movies because often they contain spoilers but I watched the trailer later and I find it misleading. I expected more mystery and creepiness that would keep me at the edge of the seat throughout the duration of the film but that didn't happen. The main horror part of this film is torture so if you're into that you might like it better than I did, as I don't enjoy that type of horror at all. And as other reviewers mentioned - the plot ""twist"" is really easy to spot very early on. The scenery is nice, the kids and acting in general is good. I think this film would do much better if it was turned into drama."
" This lullaby isn't to bright.
",2020-10-04 00:00:00,9,"Throughout the coarse of the film, ""Goodnight Mommy"" transcends It's horror roots and reveals itself, truly, as an emotionally brutal drama."
" Amazing movie with a great plot twist
",2020-09-29 00:00:00,10,"I love movies with plot twists that make you want to watch more and more. Slow at first, interesting at the very half of the film. You won't regret watching it if you love psychological thrillers. Give it a try."
" A slow burning descent into madness (no pun intended)
",2020-09-01 00:00:00,7,"When a psychological horror film features kids, there is this immediate dread that they will be in danger somehow. And for a while it does seem that way - until the 30 minute mark. And things are turned completely on its head with gruelling, horrific results.When a twins' mum returns from the hospital after having plastic surgery, she begins to act strangely in ways that trouble them. But the twins are already troubled in their own way - and it's not until the very end that we realise how much.In the same vein as Raw, secrets are kept to make make the audience feel disorientated and willing to watch more. Only in this one, not everything is explained. Because the dialogue is limited and the family is cut off from everyone, much of the film is extremely vague. Though the directors did it intentionally to keep a sense of unease, there are things shown in the film that don't really make sense by the end. For example there is a sequence where the boys trudge through a catacomb next to their house. Where did those skulls come from?The directors admitted this film was primarily about miscommunication. And it does seem like they achieved it, although they did it to the audience as well. Whether it was intentional or not, I'm not sure."
" Funny Games
",2020-08-19 00:00:00,8,"Though it may be controversial this movie is more ""funny games"" to me than the actual Funny Games (1997). It contains more gore especially in the second half and the tension gets higher and higher. The end is predictable and the film gives hints along the way but that doesn't spoil the fun at all in my opinion."
" Why was the mole fake?
",2020-06-27 00:00:00,9,"I guess she played the game too long, left for surgery and some peace of mind and that inattention to the situation cause Elias to snap. Or did she let her doppelganger take her place in that miserable place? If it wasn't his Mom and that's why he set her ablaze, why then did Elias feel he found her finally, just like Lukas', in the end? Lukas died as a kid but because he's a twin, Lukas can grow as Elias does, but it's all wishful thinking because Elias is just a kid after all. I think the main takeaway is that the Mom needed to eat a pork chop, because she weighed as much as her preteen son. And I guess we're to think, because she's a vain woman, she kept beauty secrets from her son (mole, contact) even as she was TORTURED."
" Good but precdictable
",2020-06-25 00:00:00,6,I saw a full review in filmroll channel..i understand the story because it is a minimalism movie just 3 characters a mom and two sons...it is a physcological thriller with climax twist but it mostly predictable.two sons trying to prove that their mom is not a real one after she came from operation..
