title,date,rating,review
" Scarcely did I expext such a gripping plot!
",2021-03-27 00:00:00,8,"Before watching the film I had flicked through comments here. Nonetheless, I did't think that The Martian would be so intriguing and action-packed. Usually movies about outer space have a threadbare plot. They are fillfuled with implausble creatures. Moreover, so many subordinate plots do such films maintain, that it becomes quiet hard to concentrate and follow the general link. By contrast, not only does The Martian hold the viewer's attention to the bitter end, but also it provides the sence that similar events could be real! Its labyrinthine plot is connected with life of man who is forced to survive in extreme conditions, namely on Mars. Is he able to do it? Or it is going to be such a creepy end? You can learn it right now! In addition, I wanna say that no sooner had the film finished, than I started to cry!"
" Expected something darker
",2021-03-23 00:00:00,7,"It's a good piece of alone-in-space-drama, but I didn't expect those funny sequences here and there, that I suppose were meant to entertain. Some comic relief is all fine, but it felt ridiculous sometimes. I would have preferred it to be darker and more serious. I saw Gravity the night before and it had a much deeper impact on me. It had its moments of comic relief for sure, but they worked much better. And also the claustrophobic/agoraphobic element was so much more present in Gravity. And about the science - I have to say they could have tweaked the sound design for more realism. Sound is different on Mars. Higher frequencies attenuate quickly due to Mars' atmospere. I'm no physicist, but I know how to google. So in the outdoor scenes sound would be very muffled, lacking the higher frequencies we're used to hearing on Earth. Maybe they concidered this but it didn't work...? No, IMHO they should have gone for more realism. It would have served the movie well."
" Great
",2021-03-20 00:00:00,10,I like how he showed feeling for the rover before he took off in Ares 4.
" Best space travel flick
",2021-03-19 00:00:00,10,"Acting, special effects, science accuracy...The all round space travel flick, if you will..."
" After INTERSTELLAR, my favorite!
",2021-03-18 00:00:00,10,"This movie is a job well-done. Incredible execution. Matt Damon's performance alone make this movie a masterpiece in Sci-fi genre. Personally, i adore Sci-fi movies. It's my favorite genre. And i have seen many of 'em but nothing hit me like Interstellar and The Martian did. This is an incredible movie. A must watch one. I recommend 100%."
" very funny
",2021-03-17 00:00:00,8,"I tried reading this book and gave up like 5 pages in because it was so boring. The movie sounds even more boring- Matt Damon stuck on Mars alone for several months- but it's genuinely hilarious. The pacing is impressive considering the limited characters and settings. The science side of things is not overwhelmingly difficult, but it's also not dumbed down in an unrealistic way. You can really feel the tension when Mark Watney is communicating with people on Earth, and you can feel the frustration and isolation when he is struggling through survival tasks alone."
" One of 2015 best films if not the best
",2021-03-14 00:00:00,9,One of the best films of 2015 if not the best film of that year. The acting is top not from every single actor in surprised they didn't win the sag award for film. The story is also great it's edge of your seat and then at times very funny. The special effects are also top notch. Amazing film to watch and highly recommend for everyone to see.
" Pretty Good
",2021-03-12 00:00:00,7,"Obviously, this is one of those movies where it is predictable from start to finish. Man gets lost, has to be found, has to to survive alone, etc etc. So obviosly there will be some cliche endings. There is some things things to poke fun at and flaws that are kind of ridicuolous. I don't know if all of the science is 100% accurate because it is based on a fictional book.
It's kind of funny it has two actors from interstellar in it that are main characters in interstellar and are main characters in this movie. But they did a good job acting anyways.
This is not a perfect movie, but I still think it was fun to watch with the family. I don't know if it would be as fun to watch by myself than instead of watching it with the family, so I would recommend watching it with the family."
" A pure cerebral feast
",2021-03-10 00:00:00,10,"It was great to see a scientific sci-fi where everything made sense and wasn't moulding into fantasy. No little green men. No oversized bugs. A pure cerebral feast. The whole blend was superb - acting, scenery, dialogues. I had a problem only with overly, but predictably, twisted plot, where every single thing goes wrong in order to introduce a new thing (which will go wrong). This multitude of suspenses levels out your attention after a while. However, if this film is not ten stars, I don't know what is."
" movie for nerds
",2021-03-09 00:00:00,9,"This is my favorite movie to watch when I need peaceful movie night. At first I didn't have high hope for this movie because it's a movie about astronaut and mar. Usually these combination will lead to boring nerds' movie, after I watch it I would say that it is a nerd's movie but it's not a boring movie. The story have been tell by good pacing there are times that protagonist is sparks with hope and crushed with unfortunate situations. There are some political problem in cooperate that shown in this movie too. The sound is also well design. My favorite scene is potato farming scene because it's first scene that show hope for protagonist to survive. I also like the cast of Mark Watney(Matt demon) because of his performance as only human that exist at mar at that moment. But I also have some dislike as the scene of potato farm are ruin because it look like it's too intended as story driver. The best component I think this movie have is how they tell science information without making it boring with details, Ridley scott has done excellent work with this movie as example of sci-fi that doesn't have to be boring."
