title,date,rating,review
" Superb tragicomedy!!!
",2021-01-26 00:00:00,10,"I was very close to overlook this movie because of the low rating, but then I read some reviews, and I realized there was something going on, some people liked it much, others felt disappointed. I understood that most people rating it as a bad movie was due to the fact that they expected a comedy, and most people rating it as good liked it because they understood the drama, tragic in the movie, which is the main theme.I think there are two problems here, first if you see a movie tagged as comedy and drama, what do you think it is? well, you should think is both, and you don't know which part plays a bigger role.Second issue is that IMDB movie genre tagging system is quite short, you can not tag a movie as a comedy that will show up in comedy list if it is no just or only a comedy.This movie is a TRAGICOMEDY, and that label does not even exist in IMDB, we have that genre since the ancient Greek times, it is certainly not the most common genre nowadays but it has always been there and we have it there in all cultural works, so it should be in IMDB. If not I should advise IMDB to tag this move only as a drama.I Loved this move because it is true and realistic, it tells you something that happens and has happened to millions of people though the ages, and that everyone address in different manners, some more intelligent and calm, some more stupid and catastrophic, but causes you an enormous pain."
" Stack em' like lawn chairs...
",2020-10-02 00:00:00,10,"This movie is hilarious. Forget the reviews. It's not the best movie ever but it's definitely worth watching, especially for the first time. I rated a 10 only to bring the average up. It is not a fail at all"
" Not funny
",2020-01-22 00:00:00,1,Sad sad sad. This movie was awful. I wasted a half an hour of my life. Guys don't even bother to watch it.
" One fo the 5-worst movies of my lifetime, no redeeming value at all!
",2019-07-11 00:00:00,1,"Wow - this was a stink-bomb. The studio said it cost $3,000,000 to make and brought in $540,000. The reviews are things like ""worst movie in Jack Black's list of bad movies"" and ""unfunny and unpleasant fails on all counts"" and ""disagreeable"" and ""The D TRAIN is as morose and ill-tempered as its protagonist but in the movie's case, the self-loathing is well-earned."" The marketing fail is the movie is advertised as a Jack Black teen comedy about a class reunion while doing a bait and switch to a NAMBA commercial that pushes all that is bad about that lifestyle choice. Unwatchable trash. This is the low-point of all these actor's careers. In fact, several of them don't even allow it to be listed on their IMDB list of movies and two have sued to have their names removed from the credits on the DVD! Run in the other direction!"
" my notes
",2019-06-25 00:00:00,1,"I walked in and watched about 30 minutes of this after finishing another terrible movie (Maggie). I hate Jack black and had no intention of ever seeing this. it was actually pretty funny and interesting for a while, until i realized what it was about and walked out (1 viewing)"
" I can't in all good conscience say this is a particularly good movie, but you won't forget it.
",2019-03-26 00:00:00,5,"It is really hard to know quite what to make of this movie. I am inclined to think it's a hair away from being a masterpiece or just trash.I usually don't pay too much attention to which actors are or aren't in something, or rather usually I prefer to not recognize any actors, but the presence of Jack Black in here gives it a certain credibility, and his impeccable comic timing makes this that much more palatable.A very dark story about how much of our identity hinges on who were were as youths and how our lives go down hill from there. The plot demands that you believe that a class reunion could be that much of a big deal. It throws its own hands up at one point and tries to hand wave a plot hole by making it an oversight by the main character but it's still just a plot hole.Things take a very awkward turn half way through in a way I did not see coming. It's an intentionally discomforting movie where things can get quite excruciating. It's a tricky balancing act, not going over board with that kind of thing and overall this movie, despite its intelligent armoury of characterisation and nuance, doesn't quite pull its ambitious story off. Having said that I'm very glad this movie found its audience there were people who could get out of this movie the very particular thing it had to give.It rather smugly ends thinking it's resolved all it characters problems but it hasn't."
" Go into it with an open mind
",2019-02-16 00:00:00,10,"If you go into the movie for a silly Jack Black comedy, you may end up disappointed. If you go in thinking it's the deepest drama of the year, you may think it's shallow. But watch the movie and see where it takes you. You will laugh and you will feel something that holds some significance in regards to your own life and circumstances."
" Waste of Time
",2018-07-08 00:00:00,6,"Well, this movie totally sucks. The only good part about it is James Marsden, and also he is the only reason I gave this movie a six. It deserved one, to be honest but just for James Marsden's handsome face it got plus five from me. All I'm trying to say is don't watch it. It's just a waste of time but If you have plenty of it and you wanna see a handsome guy, then I'm sure you gonna like it."
" Terrible movie and a waste of talent
",2018-05-11 00:00:00,2,"A few great actors were roped into what can only be described as the WORST movie Jack Black has ever made.
Lacking a coherent plot, and failing with every laugh this movie is about as devoid of comedy as a holocaust documentary. 
I tried to like it and give it a chance, but it just got worse and worse as it went on.By the end I was sure they were using this film in Guantanamo to extract information from terrorists.
Just avoid."
" sad, pathetic character
",2018-03-11 00:00:00,4,"Dan Landsman (Jack Black) is a self-important sad man. He's married to Stacey (Kathryn Hahn) with teen son Zach. His boss is computer-adverse Bill Shurmur (Jeffrey Tambor). He has lived a limited life. He's the unliked lead organizer of his 20th year high school reunion. One night, he catches a TV commercial with popular former classmate Oliver Lawless (James Marsden). He insists that Oliver was a friend. He goes out to LA to invite Oliver to the reunion which culminates in a drunken sexual awakening.This is a dark comedy which left me cold. Dan is annoying, pathetic, and unfunny. His dilemma and his obsession is just as annoying, just as pathetic, and just as unfunny. This could have gone darker to go crazy with this premise but it doesn't. At the end of the day, I never cared about these characters and the movie doesn't make me care about them. It ends rather flatly. Sometimes, Jack Black takes on this other side of the coin. I wait for him to truly hit it out of the park with this persona."
