title,date,rating,review
" Read the book
",2021-04-11 00:00:00,5,Reese Witherspoon is great but this movie is so disappointing if you've read the book. So much is skipped or rushed. I know this has to be done to some extent but not like this. Read the book.
" Love the story
",2021-04-05 00:00:00,8,Great screen play. I'm impressed. Now I wanne know how she's doing ?
" Love that
",2021-03-23 00:00:00,9,"I feel like it's a movie that I should see over and over sometimes
It has so much lessons of living your life and living the moment
I feel like i need this walk to pass over my thoughts and go on for living
Thank you"
" Oscar worthy performance
",2021-03-17 00:00:00,9,Reece delivers portraying Cheryl Strayed as she embarks on a 1000 mile hike of the Pacific Crest Trail from Mexico to Canada. Scenery and landscapes are incredible.
" Good but?
",2021-03-13 00:00:00,7,"An inspirational story and a good movie.I was however looking for more depth and understanding, I felt like they skimmed across the surface of a lot of aspects and the film became more about physical endurance than it did about mental reassessment.Entertaining but missing something."
" An emotional journey towards ""letting it be""
",2021-02-24 00:00:00,9,"This deeply moving film grips onto you and takes you along on a journey uncovering the soul-crushingly painful past of the protagonist, and her way of coming to terms with it, all while delivering a universal message on the value and beauty of life."
" Recipe for betraying other humans and becoming rich and famous
",2021-01-28 00:00:00,1,"If you want to see a movie about how betraying your closest in worst way, whilst being a heroine junkie, and then becoming rich and famous, this movie is for you.The high rating of this movie is not reasonable. Because the content and moral of the story (true story) is utterly disgusting and gut wrenching."
" Just watch the film
",2020-12-29 00:00:00,8,"Just a few lines to say ignore the negative reviews. I'm not sure what some people expect from something like this but they totally miss the point of it all.
It's a wonderful and tragic story about love and loss and hope. That's always something worth your time."
" Has become one of my favorites
",2020-12-26 00:00:00,10,"I've watched about six times. Doesn't get old for me. As others have mentioned, some people will identify and some will not. I think that anyone into hiking or camping will at least get a laugh or two. Lost my mother recently so I understand how it can drive you down an unexpected fork in the road. Everything but the hard drug use hits home for me, so..."
" About biography
",2020-12-07 00:00:00,8,"I rate 8, because of the way the movie tells about, which is not a full story why Cheryl end up doing a wild journey.As in the title, usually I know movies categorized into biography are famous people, while I think this one is not, but I do agree with such story of unfamous person is also worth a movie. Then I thought what should I expect from a biography? an Inspiration, I guess. But to be honest, I am also current in a situation which needs some change, I am not sure if going a such wild trip is a good idea. As in the movie, I think the protagonist got lucky. In a review, some say, marathon, I agree with that sort of challenging but not so dangerous."
" Hollow version of a courageous adventure (and a dull book)
",2020-11-29 00:00:00,3,"I found the book a dull slog and hoped the film would be more inspiring. Regrettably however the film was a heavily diluted version of the book (in my personal opinion), with vast swathes of Strayed's experience left out. This rendered the film hollowed out and meaningless.What Strayed accomplished on the PCT was courageous on many levels, and she writes about it dryly. The film though is an entire swing and a miss, and does Strayed's impressive personal growth a huge disservice."
" Into the wild for the poor
",2020-11-15 00:00:00,8,"Beautiful, just beautiful, but I'm not objective, simular life...unfortunately.Understandable feelings, personal growth, stunning scenery, the ever present grief, funny wonderful and sometimes scary situations during this voyage.I'm a tough guy, but couldn't keep the tears inside.Don't believe the negative reviews, Reese is doing an amazing acting job."
" Best performance by Reece Witherspoon I have seen.
",2020-09-07 00:00:00,9,"An authentic film and for me personally, having walked the Camino from France to the west coast of Spain, can fully relate to the cathartic nature of something like this. In fact, I met a woman, very similar story to the role played in the movie which is why I watched it. This film will be enjoyed by any avid hiker for a number of reasons, and I appreciate the essence of the film might be lost on others. For me.. A definite 9/10"
" Personal growth and wild nature
",2020-08-22 00:00:00,7,"Cheryl embarks alone on an adventure, on one of the most famous (and dangerous) trails in the world, in an attempt to overcome a trauma in her life. It's a film about personal overcoming and growth, connecting with nature and starting over. It is one of those films in which the interpretations are much better than the story itself. The writing is not extraordinary, the (adapted) script itself has already been seen in other films of the same genre, but what makes this film good is the role of Reese Whiterspoon, with incredible dedication and commitment. The cinematography has good moments, and the way that some scenes are cuted and the way that the film plays with the flashbacks, gives a good depth to the narrative. The viewer can relate with the story really easily."
" Read the book first. Really.
",2020-07-25 00:00:00,9,"It is very rare that a film based on a book is enjoyable for someone who loves this book.. This is am exception. This is a very good film that is a celebtaion of the book.Indeed there are so many little things in it that either don't make a great deal of sense or which you will miss altogether unless you have read the book. Even if you spot the sasquatch - for example - it is meaningless without the book. Crater Lake features in the film several times without once even being named - but the book explains.So great film, but so much better if you know the story already."
" This movies is everything
",2020-07-24 00:00:00,10,"I might be biased because of my absolute love toward this bookI read the book twice and watched the movie multiple times.
It's one of adaptations that allows you to actually enjoy reading the book.
Reese Witherspoon acting was top notch
The plot and the plain was too real.
I could rewatch this movie again and again."
" Emotional Story about Overcoming & Healing
",2020-07-18 00:00:00,8,"I enjoy books and movies about self-discovery and personal change. Throw in a beautiful destination and a strong female as the main character and I'm definitely in. So, as soon as Cheryl Strayed's novel came out in 2012, I read it.
And then two years later when the movie came out, I watched it, too. I didn't remember much about the movie, so recently decided to watch it again.And I'm glad I did.I had forgotten what a powerful and emotional story is told in this movie. It's the true story of Cheryl Strayed, played expertly by Reese Witherspoon, as she hikes 1,100 miles on the Pacific Crest Trail. That alone is a feat to be examined and would make for an interesting travel story, but this movie (and Cheryl's trek) is more than just a physical journey--it is also an emotional journey.With the use of flashbacks, Wild helps us understand why Cheryl has decided to take on this monumental challenge all alone without any hiking experience or training--she needs to heal. Cheryl was close to her mother (played by another great actress, Laura Dern) and when her mother passed away unexpectedly, Cheryl went into a downward spiral.The movie is done well and, unlike many other adaptations, doesn't stray too far from the book. As is often the case, you do lose some of background story and you do lose some of the main character's emotional struggle...which means it's a little more difficult to connect to her and really understand her, her past, and her growth through the hike--the ending, then, is a bit abrupt and you don't fully appreciate just how far she's come and just how she found her strength to step off the trail and step back into real life.If you like hiking (especially if you're considering a thru-hike like the PCT) and movies about self-growth, you'll like this movie."
" Nature heals even the worst ones!
",2020-07-08 00:00:00,8,"This is a movie where the protagonist is not a very decent human being. Her mother's death is a very big blow to her and she just disintegrates as a human being. She makes many bad choices. The worst of her sins is her mistreatment of a loving husband whose only fault is that he is very caring and supportive of her. After an even bigger personal debacle, she realizes that she has hit rock bottom. In order to pick up the pieces of her life, she decides to undertake a physically strenuous journey which will take her mind off her emotional pain and focus all her energy on simple day-to-day survival. As expected, her journey through the Pacific Crest Trail is very challenging and the movie depicts the slow catharsis that she experiences along the way. Alone in the wilderness, she starts realizing what really matters in life. She rediscovers the basic values that her mother had instilled in her as a child.The cinematography and the music are quite good. I really like the fact that the movie emphasizes the healing effect that nature can have on humans. It also restores my faith in human resilience; that no matter how far we fall, we can still reform if we put everything we've got into it. In a way, the film displays the triumph of human spirit.The movie is based on a real life story. That said, one still can't help feel that the protagonist is clearly very lucky. She escapes, relatively unscathed, through such a harsh ordeal with so many dangers both from nature as well as fellow human beings. Nature has healing properties but it is not particularly kind to weaknesses and only the strongest can survive. The protagonist was lucky that she found mostly good people and she managed to survive the harsh landscape with dangerous animals, considering that she was carrying nothing to protect her against any mortal danger.What I didn't like about the movie were the distracting and annoying flashbacks which are supposed to have been edited using the most modern techniques. I do not understand this obsession with creating unnecessary breaks in the continuity of the narrative. Those odious flashbacks made me miss the good old movies which were much simpler in their editing and therefore, didn't distract the viewer from the main story. Also, there were way too many sex scenes. I resent this oversimplification where in order to show the protagonist's promiscuous behaviour, the viewers have to sit through so many of their nasty sexual escapades. I believe that the viewers are refined and intelligent enough that even a single scene or two could have made the point. I wish the movie contained less of these gratuitous sex scenes, and was more about the journey and the catharsis that it brought to the protagonist.This could have been more beautiful. It's a shame that some flaws prevent it from being so."
