title,date,rating,review
" Good Action Flick - Tense & Well-Paced
",2021-03-01 00:00:00,7,"Granted, the inside bank heist plot is implausible in 'Bastille Day' (retitled 'The Take' for its USA release), but the director James Watson paces the film so well with non-stop tense moments, and taps Idris Elba innate tension-building talents and ability to deliver quick dialogue (as he does with Sorkin's trademark banter in 'Molly's Game'), that one overlooks the spectacularly unrealistic story of the intended heist.This is a pure entertainment escapism - an action film that does not pretend to be more than it is.Therefore, I'm giving two thumbs up 👍👍 for a good fun-to-watch action flick. Grab a dish of popcorn and enjoy. Note my 7 Rating means it's good (like an 8 by most User standards).Richard Madden and Jose Garcia are well-casted.Is it just me that thinks Garcia looks and acts a lot like Harvey Kietel in his 30s?!"
" Taking Bastille
",2021-02-27 00:00:00,6,"How do I manage to stumble on two supremely generic movies back to back? Killing Them Softly followed by this? Ugh. So, Bastille Day (aka The Take) follows Elba's tough guy agent as he teams up with a super cocky pickpocket played by Madden. It's just such an obvious attempt to do like a buddy flick in the James Bond realm and it never works. Madden's character brings nothing to this and his performance feels so flat all the way through. Elba elevates things just because the man exudes gravitas and I now kinda wanna see him just list off the ingredients of things because that would be the most captivating thing on youtube that day.There's no reason to watch this beyond Elba though. If you're looking for more of his awesomeness and you've seen everything else? Go for it. Otherwise, this one is probably something to pass by."
" Great action movie idris elba kicked a$$
",2021-02-10 00:00:00,10,Finally a story that you can actually follow!! All the cast to a great job here especially Idris Elba. Kept me on the edge of my seat the entire time.
" I've seen better acting in a 4th grade play
",2021-01-13 00:00:00,1,I don't know if the director wanted everyone to not act or not but it's horrible. I think they told Rob stark to do his worst John Snow impression. A total waste of time.
" Surprisingly Good, Entertaining, Worth Seeing
",2021-01-10 00:00:00,8,"This 1.5 hours Idris Elba movie was more delightful and enjoyable than the latest Kevin Costner (LHG) & Tom Hanks (NOTW) movies combined. Plus, it is a great inexpensive non-travel way to (re)visit Paris. 😊"
" Not bad
",2021-01-06 00:00:00,6,"This movie had a few things going for it, good acting and a fairly well developed storyline. The characters weren't particularly strong but some chemistry. The storyline had a few good twists."
" Refreshingly Raw and No-Nonsense Entertainment
",2020-11-29 00:00:00,9,"Considering there are no shortage of ridiculously unrealistic buddy cop and team-up style action & espionage movies in existence, this movie is refreshingly raw and gritty. That is, no over-the-top humor, very realistic fighting scenes, and a plot that could actually happen considering the current political climate.They definitely combine the themes of terrorism and corruption with a splash of espionage in this movie which wouldn't surprise me if this art is truly imitating life. Idris Elba's CIA operative character is competent but not perfect. He's not a clichéd, overpowered Jason Bourne super agent who can speak six languages and win every fist and gun fight. And Elba's body language & swag (along with playing an espionage agent) basically makes this an indirect audition for him to take on the 007 mantle in the future.With the exception of Elba's character speaking to his CIA people and his two co-stars, the majority of the movie is in French with, of course, subtitles. Not sure why this is a complaint with other reviewers (the movie takes place in...wait for it...France). If you can read subtitles, you can follow the movie just fine.Bottom line, don't expect grand car chases, obligatory international breathtaking scenery, or some overcomplicated plot. If you can do without the excess movie-making flair, puns, and clichés of traditional espionage movies, you'll enjoy this flick."
" Ok but terrible ending. It's like they ran out of time & creativity
",2020-11-29 00:00:00,5,"Ok but terrible ending. It's like they ran out of time & creativity. Idris character was also flat, uninteresting and a jerk when they could have made him much more interesting."
" It just didn't have it
",2020-10-26 00:00:00,5,"The movie wasn't bad but it wasn't great either. The storyline was straight forward, the acting above average but the script was lacking. The fight sequences were a bit of a letdown."
" Good story, very good action, well worth watching.
",2020-10-16 00:00:00,7,"For some reason, I had not seen this movie when it was released but thanks to the recommendation from another movie enthusiast I got caught up. If you enjoyed the series McMafia, co-written then directed by James Watkins, you will like Watkins' work again. The producers managed to get a good cast, an interesting storyline and topped it with lots of action, none gratuitous, kind of like the first two Bourne movies.Early on, the movie wastes little time before plunging you in the action; you get a sense where this may be heading and can't wait to see how it develops. There's a scene that will really have you on the edge, perhaps even gasping and if you suffer from vertigo you will not forget it; I thought at the time that it was a dangerous thing to attempt, either that or the undetectable special effects were perfect. I sure hope they used stunt doubles, because... you'll see.
The Sean Briar character seemed tailor-made for Idris Elba, going by the several performances I've seen from this actor; either it was or Elba made the lead his own. From the first scene when Briar is introduced, you know he will be at odds with the rules, the protocols and what is expected of the almost rogue CIA agent, but you also know he's one to get the job done. Michael Mason is the second main character, played Richard Madden, from Games of Throne fame, and it's a character with a complex background and an even harder mission, if you can call it such, to complete. I would best describe it, without making it a spoiler, as being caught between a rock and a hard place. Some keen script writing, and you solved the problem of conveying Mason's character complexity, as you quickly figure out.Now some may be critical of how plausible the story develops, but it isn't anything we haven't seen some form of before; a little suspension of disbelief never hurt anyone, besides, it was necessary to go where it goes. I wondered about the budget for this production, for a second, then I didn't care anymore, I just enjoyed what I saw. There's comfort in tried and true formula 'good guys are the bad guys, and money, corruption, is the best vilain', which is what you'll get here. The ending begs for a sequel, I thought; I'd like to think this was intentional, but it ties it all up nicely, which I felt was unexpected given the mostly European cast, production and of course the venue I always like, Paris."
" Idris Elba starts off slow - gets a bit better later
",2020-10-15 00:00:00,5,"At the start he overplayed the ""tough guy"" and came across as fake. It's a decent action flick. Richard Madden is good and makes this movie better. Watch it for the action, not necessarily the acting."
" Cheap and Half-baked
",2020-10-12 00:00:00,2,"I very rarely wish to use absolutes or superlative language when judging works of art and entertainment, especially movies. This is because there is generally a silver lining or niche audience that each film seeks to target. However, 2016 spy-thriller wannabe The Take is simply the poorest attempt at recreating James Bond and Jason Bourne I have seen in the last 10 years.The Take stars Idris Elba (an Englishman) as a no-rules American CIA agent who operates with near absolute autonomy. Elba's character, Sean Briar, plays off like an insolent child more than a big-brained hero who knows better than his handlers. And this is no fault of Elba's. I blame lazy, pandering screenwriting that seeks to create a deep, moody character without offering more backstory than a 30-second bit of ""on the nose"" exposition where a coworker literally tells a colleague (and the audience) what Sean Briar is all about.The Take tris to find a modern take on spy thrillers. It incorporates a low-level pickpocket to make things more interesting. Still, the pickpocket's inclusion becomes more of a writer's convenience than a strong plot point. Additionally, The Take rather unrealistically attempts to recreate the effect social media has on protests and civil unrest, utilizing it like a quick side arm that can be fired and forgotten easily.This movie is not worth your time or energy. Nothing about it is genuinely new or exciting. Simply, it incorporates cheap characters to the extent that you will have 2 hours of background noise to fill your home while you scroll through your Facebook and Instagram feed."
" Good action flick
",2020-10-12 00:00:00,8,"It IS a foreign film. If you have issues with subtitles, just don't watch it. It's kind of like Die Hard meets Jason Boerne quality. Just put your settings on close captioning and you'll get it all....😉"
" Good movie
",2020-10-10 00:00:00,8,Lots of twists and turns but not too confusing. Good acting. Good videography. Worth the watch.
" Stared out pretty OK...
",2020-10-10 00:00:00,5,"I haven't ever seen a movie that had so much potential in the beginning and dropped off so fast as this one. It was almost like two different flicks. Sappy, sappy and sappy after about 1.25 hours. Yes, I watched it until the end because I kept hoping that it would get better. Kelly Rielly is a great actor so f you're going to pay her to show up to act, use her man."
" Idris excellence!!
",2020-10-05 00:00:00,10,4 years later I sincerely wish I could have given them kudos when it came out. Much action! Much suspense! Everything I could ask for.
