title,date,rating,review
" Disturbing concept, dumb execution.
",2021-02-05 00:00:00,3,"Emelie didn't click for me at all. It's an amazing concept, but what follows is so frustrating and infuriating that it makes you want to shake your head. There are some genuinely disturbing moments and I have to applaud Emelie for trying to capture suspense and do something different, but the writing is another story. The characters are dumb, especially the children, and Emelie's actions to psychologically traumatise the children are more head-scratching than they are truly shocking. And it's worsened when her motivations are revealed, making it one of the dumbest plot twists I've seen in a long time. It makes you ask what's the point in all of this and how does this progress the plot?Emelie doesn't just suffer from bad writing... the direction is also a massive disappointment and the tension feels misguided. The bland nature of the cinematography doesn't become clear until towards the end, where we get to see some REALLY bad editing and lighting, and anything about the music and the atmosphere didn't do wonders for me. But any buildup of suspense is completely shattered by a safe finale, which turns Emelie into a forgettable thriller and offers no psychological insights to justify any of the film's creative decisions. This got an 88% rating on Rotten Tomatoes? Really??? I'd understand that if they involved someone like Mike Flanagan, who can turn ANYTHING into gold, and if this material was in the right hands, we'd be up for something truly disturbing, but instead Emelie becomes a sorry excuse of a film. At least Sarah Bolger has an impressive performance that carries the entire film on her back. It's a shame she doesn't get much help from everyone else involved in Emelie.Also, I really hope the child actors were okay during production. Because if they were exposed like the child characters were in this film, then that's not okay.Plot and Characters (2/10)
Presentation and Direction (4/10)
Acting (5/10)
Script (2/10)
Setting/Locations (5/10)
Tone/Atmosphere (5/10)
Cinematography/Visuals (4/10)
Sound/Music (5/10)
Editing (3/10)
Pacing/Length (4/10)Score: 39/100.LIKES:
+Sarah Bolger
+Some effective suspense
+Competent setting and soundDISLIKES:
-Dumb, nonsensical character motivations
-Writing crams in poor dialogue and twists
-Bland performances
-Infuriatingly safe finale ruins all buildup
-Poorly directed pace
-Bad cinematography and editing"
" A very long 82 minutes
",2021-01-30 00:00:00,3,"Good idea, although predictable. Just lots of weird/creepy behaviour for 50 minutes before anything really happens. Then as most of these types of thrillers, it ends abruptly and you're left thinking that was a waste time. Find something else to watch."
" Bad Babysitter
",2020-09-19 00:00:00,10,"Emelie is a terrific horror movie. Filled with great performances, characters and story. Sarah Bolger is the stand out of course. I highly recommend it.Tim Treakle"
" Cheap shock tactics the movie.
",2020-09-07 00:00:00,1,"Some decent dramatic tension but that's all the film decently. Drags on for too long with unlikable characters. Killing an animal on screen is just lazy, better luck next time bud. Stick to live concert films."
" Masterpiece.
",2020-08-20 00:00:00,9,Really intense and freaky! I loved it. I wish the ending was a little better tho
" How not to write a thriller/mystery film
",2020-08-16 00:00:00,1,"The acting is okay but the plot is convoluted, leaving you with many unanswered questions. It just does not deliver and leaves you feeling completely cheated. The only thought that will preoccupy your mind by the film's end will be: 'Why did I end up being led into watching a film with a promising premise that ends up doing the equivalent of spitting in the faces of it's audience by leaving so many plot holes that it makes swiss cheese look fairly wholesome looking by comparison?"""
" Interesting start and boring ending
",2020-07-29 00:00:00,6,"A well-filmed psychological thriller with horror elements interests the first two-thirds of the timing, and then slides into something standard and seen many, many times. Of the actors, only Sarah Bolger is worth noting. Children play rather themselves and are not particularly remembered. In general, a strong middle peasant. View and put on the shelf."
" Teen scream minus five
",2020-07-18 00:00:00,3,Psycho crazy-eyed teenie bopper girl babysits and terrorizes 3 young kids under her watch. Blah blah. The storyline is dull and never bothers to explain what made her a psychopath. Good acting by the naturally bright eyed children though. Kudos to casting for that. But the plot is silly and boring and meant only to scare a kiddie audience. And perhaps an overblown commercial for parents to install hidden cameras in the home. Nail them evil babysitters from the comfort of your smart phone
" Waste of time
",2020-06-06 00:00:00,4,"This movie is complete garbage. No build up to the characters. Such a plain boring plot. Unrealistic not to mention . There's 1,000 bad things I can say about it but to sum it all up , simply DON'T WASTE YOUR TIME ."
" Rotten
",2020-05-25 00:00:00,1,You just know when you have watched an utter pile of crap why even make movies like these all over the place zero stars
