title,date,rating,review
" Like an Iceberg, you must see beyond the water surface
",2021-04-12 00:00:00,9,"To understand the film, the viewer must know how to look beyond the surface, to look for what bothers him, to analyze what is not understood at first.The pace, deliberately slow, reminds me some classic films by Ozu, David Lynch, Antonioni, Losey, some authors of the ""nouvelle vague"": Managing to convey the viewer to an strange feeling, with a surreal atmosphere.Good actor performances, good staging (that desert to nowhere, that musical band, those dreaming troubled drugs produced scenes), a very correct script with some inconsistencies (I think theyre voluntaries) put at the service of creating the desired effect and of the key question posed by the Director/Creator, the answer to the apparent senseless search of the protagonist: How to survive unscathed (morally, even at the cost of losing shreds of flesh) in a hostile, cruel and absurd world, as amoral as the world we live in ?.Poor little rabbit and poor child!!!"
" Interesting idea. That's all.
",2021-03-27 00:00:00,5,"The plot could develop a very nice dystopia. But I felt like the characters were lying to themselves, I mean, their performance didn't convince me."
" Not for everyone
",2021-03-18 00:00:00,7,"If you need your stories spoonfed to you with a clear plot and an ending that wraps everything up in a neat little package then this is probably not for you. A wandering, meandering visual feast set in a dystopian desert wasteland where 1000s have been tattooed and exiled; labelled 'The Bad Natch. Solid performances despite the limited dialogue, including Suki Waterhouse, Jason Momoa, Keanu Reaves, Giovanni Ribisi and an almost unrecognisable Jim Carrey. Besides the cannibalism this isnt really a horror film, and it is really more surreal. See it if that sounds like your kind of thing, you might be pleasantly surprised.."
" An oddball of a film, not by mistake but by creation.
",2021-03-06 00:00:00,9,"This film is a trip from start to finish. Critics hate the bad acting, odd script and slow, stuttering plot. That misses the point entirely.From start to finish The Bad Batch is shot with such vision that I'm left firm in the conclusion, admittedly after some initial doubt, that this oddball of a film, is not so by mistake but by creation.Lacking the semblance of a cardboard cutout blockbuster in all but the cast, The Bad Batch wouldn't be out of place as a rolling feature in an art gallery darkroom.Kudos to Ana Lily Amirpour for having minerals to throw convention out the window and make this movie. I can't believe it even got funded. Now and again you come across something wonderfully odd. This is it."
" Cool dystopian sci-fi
",2021-01-31 00:00:00,8,"I watched it with the wife and kids. We were all entertained.... good popcorn flick. Honestly I really liked this movie, very different."
" Wtaf???
",2021-01-30 00:00:00,4,"I just had to share my thoughts on this one.
This review contains spoilers from the get go.If ever the phrase style over substance applied to a film then this was it. I dug the dystopian landscape and the weirdly unique world in which the film is set, the cinematography and sceneries were beautiful and elegant, I loved the use of colours and I don't even mind the film being a slow burn with little to no dialogue.I can even get over the fact of the not so stellar performances by some amazingly talented actors but there is no way on earth you are gonna get me to believe that after someone gets brutally turned into an amputee, then has her limbs eaten by the man and his crew who ordered it.This newly made amputee then goes on to kill the leader of the fine young buff cannibals baby mama, kidnaps the daughter, after said daughter witnesses the shooting at point blank range.She then loses the daughter after taking some acid in a nearby fallout style shanty town (as ya do) then gets threatened to find the daughter that she lost (after just stumbling from the relative safety of newly found shanty town out into the open dessert on her acid trip) by big buff baby daddy or he gonna kill her crippled ass.Only to then swoon and fall in love with big, bad, buff, beard toting canibal leader baby daddy at the end of the film and want's to play happy families?????Get the duck out of here!!
Am I missing something? Did I not watch the same film as everyone else?Yes this film has its positives as mentioned above, it has numerous gaping plot holes that many others have mentioned in their reviews. Magical electricity that comes from nowhere to illuminate the acid fuelled desert rave, Pablo Escaobar I mean Keanu Reeves's magic palace with built in indoor swimming pool and fresh water with fruit and ice cubes in it. Lush lavish furnishings and fine garments in said palace whilst everyone else outside is looking like a scrub who needs a good wash. This film had more magic and sorcery in it than the entire run of Harry Potter films.But after fully reading the first fifty reviews and not a single one even hinted at the fact that its a wee bit odd that this poor women who endures all this barbarity all of a sudden develops stockholm syndrome at the end of the film shocked me more than the film itself. Hence this lengthy ass rant I mean review.If you have a mediocre flight you've got to stick the landing people.Why not shoot Jason Momoas character and then walk off into the desert scape with kiddy and rabbit in tow?Why not shoot the daughter, knee cap Jason Momoas character steal the bunny and walk off into the sunset? (The brutal ending) gasp.Why not shoot the rabbit whilst staring at momaos character as if to say. I could rinse you if I wanted but I'm better than you?Fair enough I ain't no script writer but any of these endings would have made more sense to me than u ate my arm and my leg and disfigured me for life but its okay boo I forgive you let's get coffee some time. She even asks him what he's doing now. Sigh.There are so many kool revenge films Peppermint, the film named Revenge, John Wick no 1. All these films had a satisfying payoff the bad batch did not. Bad Batch more like Bad Scratch.TLDR - Perdy looking film, kool setting, plot holes the size of meteor crates, poor acting chops, complete lack of decent script and plot and frustratingly silly ending .4 thumbs up. Boooo"
" A huge waste of time
",2021-01-08 00:00:00,1,"This has got to be one of the worse movies I've watched in the previous years. the story, plot, action, dialogue and development of characters are all not in this movie! Don't be fooled by the famous names as they have nothing to offer here. Actually, at the end of the movie, you keep asking yourself, why in the world did they even agreed to do this movie? is it the money or a favor for a friend?
In short, save your money and time."
" More concerned for the fate of the rabbit than any of the cast
",2021-01-07 00:00:00,3,"Dismal acting, horrible almost silent patches of people staring at each other, inconsistent storyline (why do cannibals suddenly turn in nice fathers etc?). Found I was looking more at the girl's rabbit and hoping it survived more than I cared about any of the cast. Jim Carey's makeup is amazing though. Didn't realise it was him until his very last scene in the movie!"
" Filmed in Crotchshot 5.1
",2021-01-02 00:00:00,3,"I couldn't help but notice the absence of any mention to the gratuitous Crotch-shots in other reviews.
The pace of the film: slow, lethargic and without a point.
The acting: either forced, fake, or very similar to a middle-school production of The Wizard of Oz.
My take is that the director sleep through every film-school class except the one about crotch-shot close-ups."
" Worst movie I have ever seen...
",2021-01-01 00:00:00,1,Read the review title again. Seriously... I can't review this movie because nothing happened. Hot garbage
" Bizarre
",2020-12-30 00:00:00,5,"A lot of stars in this independent film that drags on going nowhere and yet it's a car crash you can't stop looking at, maybe because you're trying to figure the damn thing out."
" Refreshing
",2020-12-02 00:00:00,7,In a dull common movie world is Bad Batch a very welcome and refreshing piece of art. Sometimes is less better.
" Nearly unwatchable
",2020-11-27 00:00:00,2,"The description of this film was much better than the movie itself. Imagine the original Mad Max theme set in the US and populated with A-listers throughout. Sounds great, eh? The catch is that the A-listers are only acting as a favor to someone's nephew and they can only afford to donate one afternoon to the shoot. Unfortunately for Suki Waterhouse, she gets butchered as much as her scripted dialogue in the first fifteen minutes. I'm still not real clear on the point of this film bit Jim Carrey keeps it interesting."
" Damn! Just damn...
",2020-11-26 00:00:00,1,"I'm in for ""unusual"" underground kind of movies, my favorites being dystopian future based ones, but this one, damn! Completely pointless, it basically has nothing to say whatsoever. I have no idea why and how they've managed to sign good actors for this one and why these stars accepted to be in such a flick.
A complete waste of time."
