title,date,rating,review
" Practically Rolled the Eyes Out of My Head
",2021-03-19 00:00:00,1,"PureFlix strikes again in this... inspirational sequel to God's Not Dead. Once again basing an entire film around a single mediocre song from a band that's about as memorable as Trapt (remember they did that one song? Nobody cares about the rest), God's Not Dead 2 showcases the finest case of victim complex that has perhaps ever been committed to the big screen. From the brilliant mind that brought you God's Not Dead comes this story of a teacher who dared to mention religion in her class... and was taken to court over it!
Sure, we live in a divided time when religion isn't (and probably shouldn't be) typically brought into a professional or classroom setting. However, for the amount of religion the teacher gives her class, it's hardly justifiable to assume that there would be a court case. But, yet again, this is the Christian attempt to show how persecuted they are in the world today, when in reality the most punishment they would've gotten is a call or two to the principal to complain. It's not that deep, Karen.
Yet this film, just like its predecessor, tries so damn hard to make it that deep. The characters are, once again, purely one-dimensional, the plot is nonsensical from a real-world perspective as well as a legal one, and the execution is an absolute mess. It's like trying to eat a crumbly cookie that is falling apart in your hands before you even have a chance to digest it. It's pure propaganda for the Christians, and it gives them yet another reason to point and say how hard they have it in life, while they actively cause harm and hardship for legitimate minorities with their propaganda.Once again, the all-too-forgettable Newsboys come in with their song, and we get the single biggest joke in the Christian entertainment industry. Just like the first film, this one ends with a calling to text everyone in your contact list to let them know that ""God's Not Dead."" So, for the uninitiated at the time, not only did you get a ridiculous text at the end of the first movie to let you know that your friends and family support one-sided, biased propaganda pieces... but you got it a second time to let them know that they paid to see the same sort of situaiton transpire a second time! Again, we get a massive misrepresentation of everyone who is not Christian, painting them as unintelligent idiots, yet again furthering the divide between the faithful and the atheists. This is just an hour and a half of ""poor me"" group therapy. Oh, those poor Christians have it so hard.Yet, they still had the opportunity to give this film a theatrical release. And it came out a year before the Disney Beauty and the Beast remake, which drew controversy because of a gay undertone between two characters. Tell me again how ""hard"" Christians have it? The most unfortunate part of this whole thing is that they don't see anything wrong with these movies, and so they continue to fund the industry and we have to watch as mediocre film after mediocre film make their way out into the world. When is enough enough? When will they realize they're being pandered to like toddlers, wake up and demand quality product?This film is a joke, just like the predecessor and, much like the rhetoritc from which it's supposedly based, it falls apart before it ever has a chance to come together. Hard pass on this ""franchise."""
" Really, really, really boring
",2021-03-01 00:00:00,4,This is legitimately one of the most boring and uninteresting movies I have ever seen. It's a really disappointing sequel.
" Even more relevant in 2021
",2021-02-15 00:00:00,10,"This movie's plot may have seemed a bit far fetched when it came out five years ago, but it really hit home when I watched it for the first time last night. It covers many themes we're seeing right now, primarily the cancel culture of the left, and the importance to stand up for the truth no matter the cost. Melissa Joan Hart delivers a string performance as the film's protagonist. A must-see for Christians of all walks, or anyone concerned with the direction our society is headed. For the record, while I do think it's a strong and moving film, the ten stars is to counterbalance the trolling atheists' one star reviews."
" Excellent Thought Provoking Story
",2021-01-05 00:00:00,9,"I like the way the movie poses the other side so strong. The movie is not afraid to play devil's advocate. The acting is pretty good, and the concept is not so far off when you consider the latest cases taken up by the ACLU. Bottom line, this movie is for Christians, Atheists, Agnostics and anyone with an inquisitive mind. If you think the patriarchy is keeping a stranglehold on your independence, this movie is for someone else. Better yet, if you rated ""The Shape of Water"" above 5 stars, this movie is probably not for you. If you thought ""Call Me By Your Name"" was a movie worth watching, this movie is not for you...."
" Religion vs State
",2021-01-05 00:00:00,10,"Another excellent example of the State vs. Church/Religion/God based faith. I have always been spiritual myself, believer of God and Jesus Christ. I have recently whole heartedly devoted myself to Christianity and the persecution prophesied by Jesus Christ for being his follower is all too real. The 40 years I have been alive I have seen the ever growing seperation of State and God occuring in the U.S. I am a patriot and decorated combat veteran, and this seperation has me sickened. This movie is an excellent sequel that outlines this issue, and restores hope and faith to those in the darkness. It also strengthens hope in faith in those who follow Jesus Christ. I thought it was very well delivered and if it seems directionally in favor of Jesus Christ, that's because it is and rightfully so. After all, that is the basis and theme of the movie and it's predecessor."
" Great Movie for those who are struggling about Jesus being Real
",2020-11-14 00:00:00,10,Praying for those who are struggling with their beliefs. This is a great movie and betrays the world we live in. I know some Atheist and this movie does not betray them as bad people to me. Seems like alot of people are missing the point. Jesus is Real.
" Thought-provoking for some, disappointing for me
",2020-10-31 00:00:00,5,"God's Not Dead 2 is a sequel to the first, which wasn't well-received by critics for its preachy tone and others calling it unrealistic. This one is certainly a disappointment-at least, it was for me. The film starts off pretty entertaining at first, but then gets more boring as it goes on.
Several of the courtroom discussion scenes didn't grasp my attention like I wanted them to. I have been riveted by movies where people just talk and that's it (Guess Who's Coming to Dinner, 12 Angry Men, Witness for the Prosecution) and this movie still lost my attention.
Even the second time I watched it, I was prepared for the scenes, but again, I lost interest in the discussions. Therefore, the film fails to deliver its message effectively to the audience because it ends up boring the audience, which weakens the impact of the audience.
Now, this film is certainly thoughtful in terms of its themes, and I understand how the themes could provoke some discussion after watching the film, but otherwise, God's Not Dead 2 isn't really worth your time."
" Christian Hating Atheists Responsible For Negative Reviews
",2020-09-13 00:00:00,10,"The negative reviews left by Christian-hating atheists directly parallels the theme of the movie. They're so filled with hate that they took the time to leave unfair ratings of the movie just to bring it down, because they gain satisfaction through hate. It's sad really, because even from a non-religious standpoint, the God's Not Dead movies are pretty good. The arguments presented are always fair, sound, and factual... especially in this second movie of the series, which mostly takes place in a court room. Christian or not, see these movies. They're fantastic and entertaining to say the least."
" An atheist nightmare
",2020-07-15 00:00:00,10,A great film. Atheists will find fault with it. But that is their problem.
" Fantastic movie
",2020-07-12 00:00:00,10,Really enjoyed this movie. Could watch over and over. A real feel good movie and so true
