title,date,rating,review
" Ressurgence is visually spetacular, but this sequence continues the fight between humans and aliens in a lazy way, without inspiration or great moments
",2021-04-10 00:00:00,5,"Roland Emmerich's newest film carries with it countless influences from the catharsis and exaggeration of the cinema of the 1990s. Without fear of being tacky, Roland Emmerich's film detaches itself from any didacticism and entrusts the spectator with the task of entertaining himself with the absurd. The alien invasion has the air of a frantic game nowadays, full of top quality effects that are only concerned with enchanting and entertaining during the almost two hours of duration.Emmerich has no interest in debating or even raising political issues. In fact, everything appears free of charge, creating a fragile basis for a new confrontation between humans and aliens. Therefore, the formula found is to mix heroes from the previous battle with a new generation, endowed with the necessary vigor for yet another conflict. Only, if the old ones sound like a mere repetition of the original, the newbies do not demonstrate the charisma necessary to take the reins as protagonists. In other words, the film fails at the two ends that should serve as a foundation.Hiller is the son of Will Smith's character in the first film. In the story, he passed away in the first test of a spaceship that mixes human technology with alien and is treated like an idol by the population. Dylan is not the only one who continues with his father's legacy. Maika Monroe plays Patricia Whitmore, daughter of ex-President Whitmore, Bill Pullman's character who returns with a lot of importance in the plot. The same goes for David Levinson (Jeff Goldblum), Julius Levinson (Judd Hirsch) and Dr. Okun (Brent Spiner) - the old guard of the first feature. And all of them, new and old, intersect in the second wave of attacks by the aliens shown in The Resurgence. Bringing back the characters in the first film, works for nostalgia, but all the roles played by them are laughable; with only Goldblum being really essential. Seeing Pullman embodying a crazy version of former President Thomas Whitmore elicits significant laughter, once becoming too stupid. And even if we are talking about aliens and galactic invasions, the solution to bring Dr. Okun back is simply unfortunate. Finally, I think we can all agree that seeing Hirsch played in a subplot with random children on a school bus is completely expendable.History and script should definitely not be a concern here. The absurdly bloated script of names like Nicolas Wright, James A. Woods, Dean Devlin, James Vanderbilt and Roland Emmerich himself is an endless mess, with pierced plans and a thematic repetition that borders on the absurd at different times. The entire plan of the Terrans to defeat the aliens revolves around yet another stolen device, again, and now we have a mysterious symbol that acts as the main MacGuffin of the first act, only to later discover that it is something very sudden. And it is laughable to see that the aliens establish a kind of mental connection with some of the characters.The script seeks to infantile the adventure at all times, whether through rough dialogues or caricatures involving minorities. There is also a repetition of situations from the original film, such as the insistence around President Whitmore's famous speech and the attempt to replicate it, without success (although it has a great reference to ""Contact"" involving the original speech) and a handful of questions without logical answers about the direction of the battle, involving a virtual being who has an essential participation in the conflict. Apart from the various emotional triggers with children and dogs, which appear here and there in order to bring a supposed drama to the battle at the moment.And this excess of writers highlight one of the main problems of this continuation, which is its absolute lack of identity coupled with a montage without any structure, which makes the film seem much longer than it really is, with jokes that don't work, and cores without any importance. The first film tastefully embodied the spirit of the 1960s B-movies fueled by a first-rate budget, as well as having a Will Smith at the height of his comic timing and improvisational skills (basically the entire anthological scene of Smith carrying a alien through the desert was improvised). This ""Independence Day - The Resurgence"", on the other hand, does not know exactly what it wants to be. His greatest success is to show how much 2016 of his narrative differs from the one in which we live and to show - even in an inconstant way - how the daily life of that world changed due to the 1996 war. At the same time, the film ""reference"" (aham) shamelessly productions like ""Aliens - The Rescue"", ""Godzilla"", ""Macross"" and ""Star Patrol"", never finding a voice of their own, looking more like a Frankenstein monster from sci-fi franchises - even the soundtrack, in a few moments, it seems taken from ""Star Wars"".In addition to the alien invasion, Emmerich, Devlin and company clog the projection with ill-fitting plots, such as the poorly established rivalry between pilots Jake (Liam Hemsworth) and Dylan (Jessie T. Usher), the latter son of Will Smith's character, who passed away between the two films. In addition, we have the ""madness"" of two characters from the original, former US President Thomas Whitmore (Bill Pullman) and scientist Dr. Okun (Brent Spiner), the romance between Jake and Patty Whitmore (Maika Monroe), the disastrous decisions by the current president (Sela Ward), the research by David Levinson (Jeff Goldblum) and his colleague Catherine (Charlotte Gainsbourg), the appearance of an African military chief (Deobia Oparei) and several Chinese characters, the meaningless appearances some from Vivica A. Fox and Judd Hirsch in the course of the projection.Visual exaggerations and Emmerich's sense of space and camera movement are the greatest asset of The Resurgence. As in the first film, when the German managed to give the exact scale of the disasters, he did not forget to transmit the grandeur of the destruction on screen. Humans are always placed alongside alien spaceships and the sights serve as a reference for the size of the impact. The good news of this sequence is the ability to work on spatial effects in completely different and unprecedented situations, when compared to Emmerich's previous works. The Star Wars of the second act and the final battle are examples of how a good edition manages to place the spectator well in a fight that takes place, at least, in two places at the same time. And in both situations, Independence Day diversifies the tone of the action. In one he brings a spatial shooting full of colors and agility in the camera, while in the other he shows a monstrous and slow fight, without losing the impact that the climax of a blockbuster like this needs to have.However, what really surprises is the low relevance of the action scenes, their usual specialty. The mystery surrounding the ships in the original film has been completely abandoned, and the attack itself is nothing more than a handful of buildings and objects flying aimlessly in order to cause as much destruction as possible. No emblematic scenes, like the destruction of the White House from the previous film. Interestingly, the most interesting action scene is set in an inhospitable desert, where the main alien antagonist wins a battle at the height; with a clear inspiration in the life cycle of the creatures of 'Aliens, The Rescue'. In the final scenes it is funny to think that a giant alien responsible for the extermination of populations on other planets ends up being distracted by a yellow bus full of children. In addition, the ease with which the antagonist is defeated is super uncomfortable.At the end of the projection, it is not difficult to guess why the film did not do well at the box office and stoned by critics. While the first film featured a tightly knit plot filled with clever plot twists (like the way humans took to destroy the mother ship's shield), the sequence abuses the improbable and the impossible. The truncated plot brings about twenty different central characters, and tries to highlight each of them, failing miserably. After a promising first act, the film is lost in several parallel and unnecessary plots, giving the impression that the script written in five hands was a collection of short stories sewn by an amateur screenwriter. The jokes don't work as they should, and the dramatic scenes elicit involuntary laughter from the audience. The aliens, who in the first film were hidden and shadowy figures, here take physical form and set out to fight, totally destroying the grace and suspense surrounding intergalactic beings.The Resurgence does not hide, at any time, that it just wants to be an escape, a moment of fun that includes a dispute between aliens and humans. Their characters and attitudes remain silly and a good part of the dialogues (or speeches) are as cheesy as the first film - and none of that bothers to the point of disturbing the experience, as there is no suggestion of discussion or depth in the story here. This sequence continues the fight between humans and aliens in a lazy way, without inspiration or great moments. If Jeff Goldblum and Bill Pullman reappear as echoes of their importance in the past, the rookie trio formed by Liam Hemsworth, Jessie Usher and Maika Monroe sounds like a mere caricature, without any emotional depth. In addition to the banal action scenes and the clumsy script, the result is a legitimate B movie, in the worst sense of the term."
" Still love it
",2021-04-09 00:00:00,9,"Maybe it's because I absolutely love the first movie and this one is just coming under the first one's steam, but I thought it was very entertaining, if a bit repetitive. That's why 9 stars instead of 10. But the average of 5 stars is ridiculous. Probably because it underperformed for some people's expectations - vindictive rating. It's definitely above 7... objectively."
" Why all the negativity?
",2021-04-06 00:00:00,8,"OK, so this film is not as good as the first, but then not many sequels actually are, but I did really enjoy this.It's cheesy as hell, predictable, full of cliché's, one liners (from the original film) and leans very heavy on the legacy of the original... But why not, it's the sequel!I wish people will stop taking films so seriously. If you want something serious and real, go watch David Attenborough Blue Planet or something. You want to lose yourself in some fantasy Sci-Fi that pushes the elements of reality to the boundaries and often beyond... Then watch Hollywood!The baseline of the film is good, the story line works, the acting isn't the best, but still works. In my opinion, grab a soft drink and bag of Popcorn, sit back and enjoy. It's meant to be entertainment and I thought this film was exactly that. If you enjoy an entertaining Sci-Fi action film, then is will be enjoyable for you. Fast paced, lots going... and there is an opening for a Third!!! Fingers crossed!"
" Should have paid Will!
",2021-04-04 00:00:00,1,Maybe if they paid Will Smith it would have been better? Recasting Patricia Whitmore was also a big mistake I feel. Then the story line itself just was poorly done. Could have been such a great movie!! Such a shame!
" Avoid - Absolute rubbish
",2021-03-29 00:00:00,2,"I can't believe how bad this film is, forget B movie, this is a C movie.So much going on that you can't keep up with story. When I caught up I was wishing I hadn't.Acting is atrocious and story is beyond belief.The story and acting are actually embarrassing.I wish I had spent the time watching grass grow."
" Terrible writing. Hardly feels related to 1st film.
",2021-03-22 00:00:00,1,"This film kept reminding me of all the recent SCI-FI/ Alien films. It seems regurgitated, cliche, hollywood trash. Pick any sci-fi movie from last 10 years prior to this (2016).
Prometheus, Pacific Ring, Alien Covenant...etc...
The characters seem cliche. The writers: Devlin, Emmerich, James A. Woods, Vanderbilt...they all share blame! The visual effects/ concept artists also share blame for the cliche look/vibe. The opening credits were right out of Pacific Ring, I was thinking thered be a voice over talking about a portal deep withing the earth..."
" Liam Hemsworth
",2021-03-20 00:00:00,3,Could one person tell me what he brings to cinema?is t acting ability? Is it good looks? is it a vision? is it a command of the English language? I see none of that so someone explain to me.
" The one thing I liked
",2021-03-15 00:00:00,3,"This features the robots from Hitchhikers Guide to The Galaxy. Totally.
Wait for it!"
" Some actors do okey
",2021-03-14 00:00:00,3,"This, as a A- action movie is maybe okey. It is obviously an American movie where the ""humans"" still don't learn a thing. And (referring to other alien movies, maybe like Avengers Ultron) the human race lack creativity in making new tech/weapons/armor/intelligence etc. Aircraft scenes are like anyone ""o o o please pull up"". Inside enemy's ""aircraft"" they suddenly have a ""Vietnam war/fighting in water and high grass"". The one monster inside after prox 1 hour and 18 minute with 3 heads obviously looks like a hydra, other aliens obviously looks like old alien movies. So... storyline is pretty slim, quite predictable, sound is just high sound, but..: as an easygoing entertainment, some cute actors (male/female), and a couple old actors (the best(that nobody listen to/even if they saved the world last time) but the old ones is good character same as a couple new promising new actors) it is okey. As an WOW earth is going under movie it is just okey."
" Nice...nice
",2021-03-12 00:00:00,7,I for one actually liked it and thought it was a great teaser for a potential 3rd installment. I also think will smith is a horrible actor and didnt miss his absence.
