title,date,rating,review
" Preferred Wayward Pines and The Walking Dead
",2021-02-21 00:00:00,2,"Djimon Hounsou was so much better in Wayward Pines. He also had visions of dead people in the series too.
Norman Reedus mumbles his way through this film slightly more clearly than he does The Walking Dead.
I wonder how much elocution lessons would cost Norman? And a haircut.
I suppose he hasn't had much work since the virus stopped shooting of more Walking Dead episodes.
This appears to have been filmed below decks in an old boat.
Anyway, the story is pretty awful, and the direction, and the script and the plot - can't remember if there was one - and the actors really should have turned this one down."
" What would you do to keep on living?
",2021-01-08 00:00:00,8,"In a bleak future breathable air has become nonexistent, so the few people left are forced to live underground in shelters. Engineers Bauer (the excellent Norman Reedus) and Cartwright (an equally fine Djimon Hounsou) are given the daunting task of guarding the last hope for mankind which puts both their lives and sanity at risk.Director/cowriter Christian Cantamessa relates the compelling story at a steady pace, maintains a grimly serious tone throughout, generates a good deal of claustrophobic tension, nicely captures the grinding routine drudgery of the main characters' thankless jobs, and offers an intelligent and provocative examination of the two radically different approaches to survival that basically come down to selfish versus selfless. Reedus and Hounsou tackle the heavy lifting of carrying the movie with commendable skill and conviction while Sandrine Holt makes a favorable impression as the sweet Abby. Norm Li's grayish cinematography provides an appropriately desolate look. A solid little sci-fi film."
" An interesting take.
",2020-11-21 00:00:00,7,"This film involving two maintenance men keeping a facility and it's ""Sleepers"" in preserve to rebuild humanity in an apocalyptic world. The story involving the two men and not so much the world they are in now makes it an interesting emotional take especially if they are what feels like being alone.It could use a little more dynamic of emotion between the two but still makes a point.It's a film that can make you think differently on the situation."
" Great cast and great idea
",2020-10-16 00:00:00,4,Just falls a little short.... had potential though.
" A...I...R...
",2020-09-18 00:00:00,3,"Never heard of this before but when I was flipping through the offerings and saw Norman Reedus playing an engineer in post-apoc future? That sounds like the kind of good-awful B movie fun I can sink my teeth into!Unfortunately, it's kinda close to just being god awful.Right off the bat, this is getting points for concept. A ruined future where chemical weapons have made the air above ground toxic, forcing a portion of humanity into underground bunkers for cryo-stasis while two engineers... I'm sorry, but really? Reedus as an engineer tasked with safeguarding what's left of humanity? C'mon. Next you're gonna tell me that Kevin James played a President who has to save the world from Donkey Kong. Norman, I like you and all but really? I'm supposed to buy that?Anyhow, the story isn't that important. What we have is two guys, stuck in a cramped, confined space until stuff happens. That's about all the explanation the movie gives on it too. I get that stuff breaks and whatnot but this whole thing reeks of plot convenience and then forgetfulness and, frankly it feels generic. When Rockwell was hanging out with himself in Moon it was compelling because he'sa charismatic guy. Reedus and Hounsou are both solid but, as demonstrated here, they lack the chops to pick a subpar movie up and carry it on their shoulders.I mentioned forgetfulness, there's something that happens near the three hour mark of this 6 hour monstrosity... Wait, it's only 94 minutes? Good Lord. I legit thought this has been going for over 2 hours when it finished because it's soooooo sloooooow. But anyhow, big thing happens, it's relevant, important for character, serves as the driving force of the movie until it's just abandoned and everyone is suddenly chill with each other at a time where they REALLY shouldn't be chill!Ugh, this movie. It drags unbelievably, it's boring, it's not particularly well acted and the plot is riddled with holes and conveniences. It gets points for concept and set design, that's about it. This is absolutely not worth watching. Good day to you, Air!
What? Oh, that was the natural end of my review right up there? I wrote a conclusion, gave my viewing recommendation and said goodbye? Pffft! According to Air, I should run for like 10 more minutes after that with pointless nonsense because why not? Why would we want to end in the obvious spot? I mean it's so annoying when things don't know how to just-"
" Had potential
",2020-08-26 00:00:00,4,If they had fleshed this out and included more details this could have been a more enjoyable movie. As it stands its left wanting. It does have some good scenes but not enough to make it adequate let alone satisfying.
" Slow paced, but not too bad. If you can't find sleep, you can watch it.
",2020-03-30 00:00:00,5,"Slow paced, but not too bad. If you can't find sleep, you can watch it.
Other than that, there are many other movies you better watch first."
" Watchable
",2020-02-24 00:00:00,5,Watchable. Similar to Moon but weaker. Sometimes it touches the slow / boring but it never gets to be it completely.
" Bad ending
",2019-11-12 00:00:00,7,"I overall liked the movie. But the ending was really bad. This is a movie where the wimpy  wins and gets his happy ending. He should have been the one who should have died. And then the last scene could have still stayed similar. Where the Norman Reedus character wakes up to the world being safe again.. Pods opening, people waking up and then facing her. And then wondering about the past actions present in the movie. What it took to get there and everything that happened. It's just really unsatisfactory that the other guy lived as he tried to kill him at the pod and was already losing his mind. Or even an ending where they both would have died would have been more satisfactory. The most unlikeable character won everything. It just left a really bad taste in your mouth after the movie ended."
" It only has a three star
",2018-11-16 00:00:00,3,Because of the actors this movies was trash. And I love isolation Movies booooo
" SHE DRIVES ME CRAZY AND I CAN'T HELP MYSELF
",2018-11-11 00:00:00,6,"The government(s) create ""Noah Ark Facilities"" in order to survive the ""tyranny"" as hybrid nuclear and chemical weapons destroy life on earth. Two people are tasked with waking up every six months and perform checks, then go back to sleep. Bauer (Norman Reedus) likes porn and masturbation. Cartwright (Djimon Hounsou) imagines and talks to his wife (Sandrine Holt). Cartwright's sleeper unit becomes damaged which sets the plot in motion as our two try to find a fix.Oh yes, if you come out of the ""high tech coffin"" unit too fast, the oxygen transition can effect the brain.This is a slow paced two man (and one imagined woman) drama with a sci-fi background. It is a character study. The scant details of what happened comes about 20 minutes into the movie. A twist? Sure. The main problem is that we see the same two guys. Eventually I came to dislike Bauer and pity Cartwright, finding myself rooting for someone who may be a touch mentally ill.Guide: F-bomb. No sex or nudity."
" Chamber Play in Apocalyptic-Wonderland
",2018-09-27 00:00:00,7,"A nice little flick with the well-known TWD star Norman Reedus - the whole movie is a kind of chamber play in an apocalyptic setting: what you get is lots of suspense, some twists and an small but pro production. Compared to the last endeavor of the same genre by another TV-show star, Peter Dinklage of Game of Thrones (I Think We're Alone Now ), I prefer this one - yes, the story and the setting is more simplistic but there is far more suspense and a far more coherent story - and good acting too. Good."
" great actors and a lot of expectation are squished
",2018-06-08 00:00:00,7,A fantastic premise; great actors and a lot of expectation are squished by this damp squib of a movie.
