title,date,rating,review
" Very good movie
",2021-02-04 00:00:00,6,"The movie is very good, especially the message that it leaves that you do not always have to look individually but that teamwork can also take you to great places."
" Hallmark
",2021-02-02 00:00:00,7,"This movie is very much a Hallmark greeting card, sappy and overtly sentimental.The movie also has way too much or a religious undercurrent for my personal liking.Having said that and in spite of those thoughts its still a good movie!"
" Good Movie
",2020-12-12 00:00:00,10,When The Game Stands Tall Was Such A Good Movie I Enjoyed It
" AMAZING!!!!
",2020-11-14 00:00:00,10,"I've just watched the film for the 1st time. Resonates on so many levels.. This is a phenomenal story, and as usual Jim Caviezel does not disappoint.
God Bless"
" Tedious and dull, such wasted potential
",2020-06-08 00:00:00,4,"It doesn't feel like it should be that difficult to make a solid inspirational football film. There are plenty of them out there already, and the sport is rife with possibilities for big moments. I'm also a big fan of football, so I'm inclined to enjoy any movie that focuses on it. That's why it puzzles me when I watch a movie like When the Game Stands Tall, and feel so bored. For starters, we're talking about a movie that STARTS with a coach that has managed to lead his high school team to an impressive 151-game winning streak over the span of a decade. Yet our story won't be about the momentous record, instead it will be about the kids who lost in order to end the streak. You'd think any good screenwriter would find out about this kind of success, and want to build a movie around that. Instead they start with a team that's already on top, and expect us to care when they fall from grace. But there's still something to work with in this concept, because the movie knocks them down at the start, and you can make a decent story about a group of losers who have to crawl their way back. Even though I thought the choice of when to set the film was stupid, it still could have worked.The problem is they don't do a good job of creating characters to root for in When the Game Stands Tall. We get to meet some of the players, but I never felt they allowed us to connect with any of them enough to care about their journey. Some of them have little subplots, but I wasn't interested in most of them, and I don't think they did a good job of connecting their stories off the field to their play on the field (aside from one kid looking to set a record, because they had to hammer that one home a ton.) It seems the movie has some slight grounding in faith or religion because we hear scripture referenced a few times. This is ironic since the movie seems to worship the coach Bob Ladouceur with much greater reverence than Jesus. The coach is raised up on a pedestal, and treated as some type of idol. It's too bad that Jim Caviezel appears so disinterested in his performance. I don't know if the real coach is super mellow and Caviezel was trying to match his demeanor, but I swear he looked as bored as I was with the film. I always get pumped up for some good football scenes, so there was some fun to be had with When the Game Stands Tall, but otherwise it was overly bland."
" Damn this is bad
",2020-05-31 00:00:00,2,"I watched it a few years ago....and just rewatched it. I dont remember it being this bad. Good lord. What did seinfeld say...if u see a bad movie, its over in like 2 hours. If u make a bad movie, thats montha of your life. Did these actors know and realize how bad this movie was going to be while they were making it?"
" Preachy and lame
",2020-03-20 00:00:00,4,"Encouraged by many positive reviews here, I decided to give it a try. What a bad choice...The story develops, cliché after cliché, the actors don't portray any believable character, the morals are just typical of any low-cost American movie trying to inoculate this preachy propaganda of family, religion, and respect.I don't say those values are not valid. I just say that when you try so hard to prove them, maybe they don't deserve so much.The technical aspects of the movie are average, just a waste of time."
" Just love this story....
",2019-11-27 00:00:00,10,"You don't have to be Catholic or even religious to appreciate that for a team to succeed to this extent there has to be 'magical' elements - it is fitting that those elements are faith, hope and love - true brotherhood and 'family' to one another, to seek team success, not just individual glory......."
" One of my favorite movie
",2019-06-30 00:00:00,10,"I love this movie so much.
Perfect actors for this film.
Good scenario, good acting.
I cry lots of time."
" Why This Film Lost Money
",2019-04-13 00:00:00,9,"Critics and leftists intentionally harpooned this excellent film because of a few references to faith-based values. I am not a Christian so I am guilty of believing them and skipping this film when it hit the theaters. Sorry cast, director and producer, my bad. The idiots who hate this country, its founding, and the Protestant ethic, which basically brought every modern convenience and the most advanced infrastructure in history are vile. I am really beginning to despise these people who can hate so violently and virulently because someone believes in conservative values, Christianity or Judaism. This was a damn good film about an amazing man who teaches his students the basic values every one should agree on: hard work, responsibility, honor, brotherhood and community. This movie was avoided by me because I do not like people quoting bible verses and waxing philosophical about God. Yet, this film did not have any of that. The main character is not a Bible thumper or anything close. He is just a good man and fine role-model. Something most people used to aspire to, or at least laud, and respect. Do not miss the credits at the end. Very inspiring and realistic, well acted and directed."
