title,date,rating,review
" Great idea terribly executed.
",2021-01-25 00:00:00,3,"Without beating around the bush I love me a good romance and Chloe grace moretz is my favorite female actress so this movie must be great right? Unfortunately not. This movie is bad and i didn't enjoy it, here's why.The start of this film is actually half alright. Real good character development and introductions. The cast is good and their acting was decent. The duo shared a awkwardly adorable and cute new relationship but then all goes downhill after 30 mins of the film. The main duos relationship is terrible. They fight and bicker all the time and don't seem in love or remotely happy at all. There was also 0 build up and suspense. You know exactly what was gonna happen and although it did have somewhat sad parts they were too out of the blue without any build up for me to have any sort of emotion besides ""ohh that sucks"". Nothing really happens in between her being in a coma and the ending was also quite sudden with no build up so it was just a right mess.to put it in short for a sad romance there was 15% good romance mainly by the parents funnily enough. Bad suspense and no build up for you to feel overly upset at the circumstance. I would highly not suggest this Mess of a film! What a shame.."
" One of the best movies
",2021-01-17 00:00:00,8,"One of the best movies I've ever seen
I hope the directors will repeat the musical works They give a good comfortable feeling"
" Possibly the worst movie of the decade
",2021-01-06 00:00:00,1,"The end scene was so corny and cringeworthy that everyone in the theater, who had been quiet and attentive up until then, began moaning and saying things like ""oh my god"" and ""give me a break"". The sentiment of walking out in the middle of the movie was robbed due to the fact that this film bottomed out at the end."
" Fabulous
",2021-01-02 00:00:00,10,Excellent movie. Every actor/actress done fab work.
" Emergency Chloë or How else to spoil Mozart
",2020-10-28 00:00:00,5,"The film had potential, to the point where it became clear that everything was drowned in routine and cliché. A good old repeat awaited me at every next turn. Nothing in this film sounded... except for Amadeus."
" It got me
",2020-10-25 00:00:00,7,"I have a younger brother, and watching this made me feel the weight of her losses, and I LOST IT. The narration gave great back story and let you take on the perspective of the main character and empathize with her pain. SPOILER: when she lost her brother, I cried, and I don't cry in movies, like Marley and Me did nothing for me (yeah i'm heartless), but the little brother NO SIR!! Great movie especially if you need a good cry!"
" Very good
",2020-08-19 00:00:00,10,"I lost the counting of how many times I've watched it. A very good movie with a lot of messages inside. The plot may be confusing because of the throwbacks, but seriously you have to watch it!!"
" Great soundtrack
",2020-07-30 00:00:00,10,I like the bit at the start where the lion roared. Better than ghost I reckon
" Memorable Movie
",2020-05-05 00:00:00,8,"I shed a few tears on this one.The mix of music, the theme, and the fictional aspect of it has with it a touch of realism too.We all wish we could see ourselves outside our own bodies. If I stay showcases that and much more.I can remember where I watched this movie and when I watched it because it was so memorable."
" If I stay review
",2020-04-29 00:00:00,8,"This is about a girl who whole family gets into unfortunate accident. The rest of her family dies but while she in the hospital she is playing back her romance with this dude. The dude also trying to get her to stay and not died . I like the idea of the story before I watch it. When I finally sat down to watch it. The movie was better then I thought it would be. This is a sad story so make sure and have tissues at hand if you cry easily. Both of the two lovers play differnce kinds of music. The girl into more classical music while the guy more into music that you see in a band. The two characters they great chemistry together. The story plot, storyline, character development and characters were great. I am so happy that by the end of the story the choose what she thought was the best option for herself even know she was sad that her family had died. I highly recommend this story to everyone."
