title,date,rating,review
" It's very hard for me to gather the words to express how amazing this movie is!!!
",2020-11-30 00:00:00,10,"The American interpretation of ""The Beauty and the Beast"" has nothing at all on the French interpretation of this astonishing story. The music, camera angles, the scenery, the COSTUMES, DESIGN, AND DETAILS are absolutely PREFECT!!!!
The whole time I kept on repeating ""The details!!!!""
This movie left me with a feeling that I can only try to fill by watching it a million times more. Amazing."
" Almost perfect but no drama musical on it!
",2020-10-18 00:00:00,9,The movie has potential to be great but there was missing part that made it imperfect to wit no drama musical on it.
" Vive la France!!!
",2020-04-28 00:00:00,10,"I've waited seven years to watch this. English dub. Not complaining either. This by far, best version of this title. Cinematography, sets, wardrobe, cast, director, crew, graphic artists, et el...superb. I'll see it again and again just to view it all. One perusing does not do you justice. Stop nitpicking, it's originally French, their story, telling of the book as well. Disney didn't come close with their live action, though I loved it too. Enjoy it for the rich fantasy it is. As I do all of its incarnations. 10/10 x infinity+ = Elatedness."
" Yawn. The Umpteenth Version of Beauty & the Beast.
",2020-04-07 00:00:00,6,"Was this version necessary? Nope. Sure, there was gorgeous scenery and landscaping as well as a lot of time spent on the set design and soundtrack, but without the audience (that's us) emotionally involved in the story, it was just a 2 hour blur of a well-worn tale. This version is closer to the Czech story line from the 1976 version that, say, the award winning Disney animated version from 1991. In a way, I preferred the Czech version even if it was much more primitive than this CGI rendition. Recommended? Not really, only for completionists like myself."
" The best version
",2019-07-27 00:00:00,10,"Really love that movie, actors, costumes, stunning castle. I enjoyed every minute of watching this movie."
" The best original live action CGI Beauty and the Beast this French film offers.
",2019-07-24 00:00:00,10,"I have seen this non Disney live action movie Beauty and the Beast and I loved it very much, I loved the CGI animation, special effects and beautiful scenery that Christopher Gans directed. I also liked the cast Vincent Cassel and Léa Seydoux. I also loved the music soundtrack score very much.The children are read a bedtime story, Belles father is a merchant, his merchant ships gets caught in a storm, 2 of them sink and the 3 one is confiscate to pay for his debt. Belle and her brothers and sisters are forced to move out of their house into the countryside. She asks her father for a rose, he goes over to the town at the seaport and is threaten with violence and leaves to go home, he gets lost in the woods and takes refugee in the Beasts castle, he rests, eats food and before he goes home, he picks the red rose and the Beast threatens to kill him for stealing a rose, the father begs for his life and heads straight home and tells Belle she's wanted at the castle. Belle takes off and lives at the Beasts castle.Belle explores the beasts castle and has dreams about the Beast who was once a man, he neglects his wife who's a princess because he's hunting the golden deer. She meets the cute dog creatures called Tadums who play with her. The Beast asks Belle if she will marry him but she refuses each time.There's a hetero love moment where she dances with a Beast which was amazing to watch, one night she becomes scared and runs off in the woods at the lake, she falls in but the Beast rescues her. Finally the Beast gives in Belles request to return home to her sick father, her brother Maxime sees a Jewel on Belle his sister and goes over to Perducas to form a mob and to invade and storm the Beasts castle. Belle has a dream with the Prince killing the golden deer which turns out to be his wife and he is cursed to be a Beast and his hunting dogs turn into Tadums and his people into statues.Belle heals her father and they ride over to the Beast castle to stop the fight with the giants killing Perducas men, Perduca stabs the Beast and he gets cursed and turns into a tree and dies, Belle tells the Beast she loves him and he turns back into a human prince, the Tadums turns back into hunting dogs and the statues back into people and the movie ends with the children playing in the garden and Belle greets the prince and her father's a flower merchant and they lived happily ever after.First of all, I liked the costumes, Belle and the Beast wore, it was very amazing, I liked Belle how she stood up for herself against the beast and how she had to learn to get along, I also liked how the Beast was doing his best to be a gentleman and cared about Belle very much and saved her life from drowning in the lake, I was sad when the beast died but he came back to life as a human prince. I liked her father and felt sorry for him when he lost his sunken ships, I liked her brothers and sisters although I didn't like how her oldest brother fought with his younger brother Tristan and joined the mob. I didn't like Perduca who was greedy for money, he reminded me of Gaston from the Disney movie.I also liked the cute Dog Tadums. I also liked the ballroom dance party. I also liked the CGI special effects and scenery it was so beautiful. I was sad when the prince accidentally killed the golden deer which turned out ot be his wife. I was a little surprised to see partial nudity in this movie thought it's not fully shown. I also liked the waltz soundtrack by Pierre Adenot and the end credits song by Yoann Freget called Sauras Tu M'Aimer .Overall this is the best Beauty and the Beast adapted film of all time. It's a shame that it's forgotten by most people in America, I think they should give this film a chance, it's too bad this didn't win any awards for best Special effects, best live action fantasy film. also I prefer this non Disney 2014 live action version over the 2017 Disney remake which I would forget about.If I could rate this film. It would be rated PG-13 for mild language, partial nudity, thematic elements, some violence, peril, some scary scenes."
" A wonderful movie
",2019-07-14 00:00:00,10,"A wonderful movie. Stuffed details, masterful acting. Wonderful finale! A splendid and magical setting suitable for both small and large. The favorite adaptation of this tale."
" Nothing more beautiful...
",2019-05-19 00:00:00,10,"...may be imagined. This is so beautiful that I gasped several times at the truly stunning images before me. As a child I particularly loved this tale and nothing could improve on the romantic imagination of a little girl, I thought, it never has before but this exceeded anything I imagined and in every way I found it truly satisfying. It captivates, enraptures with beauty beyond the gorgeous and fantastical dreams of a child. Perfect and I highly recommend to all those who are interested."
" DNF
",2019-02-27 00:00:00,5,"There was something about this that I just found unwatchable. Hated the dubbing, but the movie looks beautiful"
" Lovely
",2019-01-25 00:00:00,7,Lovely story. It's actually quite refreshing to not know who the actors are for a change. We got to focus on the movie more for this reason.
