title,date,rating,review
" A dreadful, dismal, depressing movie - a definite miss.
",2021-04-04 00:00:00,2,"This film is a miserable trip down an inexplicable rabbit hole with no explanations or resolutions and thus constitutes a distressing waste of talent and resources. The story is full of holes, featuring a near saintly-dispositioned hero with the patience of Job - but without any rewards for his suffering; how, exactly, his beautiful, smart, stuttering daughter transforms from adoring and adored darling to a spoiled and disrespectful brat who morphs into a terrorist who is then in turn terrorised into a state of trauma from which there is no return, makes no sense within the story presented to the audience suckered into it by beautiful photography, cast and an upbeat beginning. How this film was greenlit by any studio anywhere, remains a mystery. Furthermore, it's a liability to put entertainment out there like this: I wish I'd spent my precious 1.5 hours leisure time watching something more interesting and uplifting. If I'd watched it in a cinema, you can be certain I'd demand my money back!"
" Outstanding
",2021-03-26 00:00:00,10,"I remember that time period and it totally rings true, not only a generation of youth that were spoiled , who had so much and also where many were killed or destroyed mentally by the insane Vietnam war The war between parents and their children that harmed so many families and the love and anguish."
" I love anything with Jennifer Connelly in it!
",2020-12-27 00:00:00,8,"I'm simply one of her biggest fans since the beginning of her career when she played the daughter of a wealthy man from small town America who plays with the bad kid from the other side of the tracks, all to get back at her father. So, this movie is rather ironic as the story of a well to do family from eastern suburbia. With parents who doted their daughter with everything she could ever want. But, who stutters apparently because of being ashamed of who she was. A story about the dilemma of well-meaning parents who don't know what to do with a troubled child. A child who grows up in the turbulent 1960s who thinks she change force the change that is needed with violent protest. It's amazing that the very same messed up society then is still very much in existence today. The only thing that has changed in the 60 years is that the government has learned how to suppress descent. In ways that avoid the violent anti-white picket fence Americana that still exists.A protest movie, a family angst play, parental grief and offspring despair. This is a rather good story of middle class life in the 1960s."
" Family scapegoating by narcissist beauty Queen mom devastated empathetic dad
",2020-12-04 00:00:00,10,"Yes I would like to have seen the mother daughter relationship explored. The mom perhaps covertly toxic, cold, aloof, passive aggressive and an ice Queen family fracturing, parental alienation soul destroying toxic feminine. mom was a beauty Queen , a covert charming narcissist ,!who married rich , but was bored. Her sadistic pleasure was to destroy kind hearted, hard working, empathetic husband,destroying fathers relationships , isolated him, even with his child the family scapegoat and The identified patient - also called the ""symptom-bearer"" or ""presenting problem"" - may display unexplainable emotional or physical symptoms, and is often the first person to seek help, perhaps at the request of the family. The tragedy the damage caused by narcissistic mom and incongruent incompatible marriage. and sad how much the dad loved his daughter. Sometimes incompatible marriage and narcissistic moms that have children create horrific relationships abuse and pathology 💔"
" Dakota fanning sucks.
",2020-10-29 00:00:00,1,"Dakota fanning sucks.1:48 and good actors wasted on a movie that could be titled ""Dakota Fanning sucks"". Good talent terrible script that just makes you feel bad at the end. Absolutely garbage."
" One of the Saddest, Most Tragic movies I think I've ever seen
",2020-10-16 00:00:00,9,"By the end, I was sobbing. How did they get there? What happens to tear an entire family apart at the seams? So many regrets. I felt Swede's pain. His love was a father's unconditional love for a daughter. And he never gave up on her."
" How to discredit the strives of whole era
",2020-07-27 00:00:00,1,"I've never read the book and I never will.The acting was quite bad, and one should be quite under the veil of the ideological and institutional brainwashing that this movie represents not to see it right away. I'm sure most of the people here who watch it as a confession of a ""sick times"", the ""end of idealism"" and so forth, felt quite sorry for the situation the father left with, for his whole struggle to get his daughter ""back"", whatever that means, and all that crap.From the very beginning, we get acquainted with the girl's daddy issue. Little by little, we enter the confusing world for which her therapist prepared us, reciting the reason for her stuttering in the first few minutes. The whole construction of her image is based on the belief that radical politics and the (in that case way too radical) actions it sometimes implies presuppose some confusion, some deviation from the normalcy, some alienation from everyday life.On the contrary, it is based on the dismantling of the confusion, on undressing of normality and revealing it as what it is, on being present within the lived life, its conditions and the unacceptable limitations that it imposes on human potential.I don't know how someone will put this into the ""Most Popular Leftist Radical Movies and TV Shows"" list. This movie belongs in the ""Most Popular Reactionist Movies and TV Shows"". It's a textbook on how to discredit the hopes and dreams for a better world here and now of a whole generation, a whole era."
" A decent drama
",2020-07-19 00:00:00,6,"It has a simple plot but it turns out to be deep, and it has good actors."
" Critics in blinkers
",2020-03-29 00:00:00,10,"I don't know whether to laugh or cry at some of the negative criticism this movie has received from certain serious mainstream critics. Ewan McGregor is a Scott therefore he shouldn't have had anything to to do with Roth's Jewish stuff. And the BBC should never have done a zillion iterations of Anna Karenina because they're not Russians. And Kurosawa should never have done Ran cos he made King Lear feel Japanese. And Marion Cotillard should not have played Lady Macbeth, French accent and all...Just what a blinkered literal cinematic, artistic and cultural universe do such critical authorities inhabit?
The muscle of Roth's prose, just like that of Capote, Hemingway and so much else of 20th century American lit cannot, perhaps, be totally accurately represented in the medium of film. But the sense, the spirit, the themes of any lit can be adapted to film with a great deal of success. And that's what this film is, an adaptation. And a pretty good one at that. The ethnicity of the participants is just so much irrelevant critical obfuscation. I was actually surprised how close to the spirit and the atmosphere of the book this adaptation was, in particular the depiction of gender themes and the ambiguity of the central father-daughter relationship, with themes of Jewishness being peripheral, just like they are peripheral in Roth's work. He used to get mad at being designated a Jewish writer, he saw himself as an American one, and the title IS American Pastoral. And both the central and secondary themes are placed smack in the middle of post-WWII America...no need to enumerate them, they're pretty obvious to anyone who either reads the book or watches the movie with some attention. I find Connolly and Fanning incredibly irritating most of the time, but here they do a good enough job of the alienation they feel from each other and, in the case of Fanning's character, alienation from everything and everyone. It was the 60s, people, remember? I for one am glad McGregor had the guts to give it a go, both as director and actor. His rendering of the Swede is pretty authentic of the book character. A difficult multilayered novel adapted to another medium with its soul and integrity intact. Perhaps the critics wanted an ethnic bias cos that would be much easier to praise. More in line with today's cheap identity politics. Or a misogynistic reading, an accusation levelled at Roth repeatedly. Except that both in the book and the film, the Swede takes full responsibility for his daughter's failings, blaming his own vision and the way he raised her. Which is possibly the thematic pivot in the novel. You'd have to be a blind identarian to see misogyny in that. Respect to Mr McGregor for resisting cheapening Roth's book in such ways. A difficult, complex often depressing and ambiguous film. Exactly like the book. Critics caught paying more attention to their preconceptions than the alleged object of their criticism."
" Institutional Memory
",2020-03-23 00:00:00,7,"Fifty years after the sixties America is beginning to wonder whether the unrest and social confusion that were the 60ies were born of the gilded straitjacket and tunnel-vision that were the 50ies and a utopia that was never real. This movie is an allegory of the narrative of that question.Zuckerman, the narrator, discovers all these decades later that nothing was what it seemed and tells us the story of the Swede, the High School star athlete who represents the 50ies, his beauty queen wife who represents America and their daughter who represents a paradise that was not so much ""lost"" as one that never really was. Their daughter stutters, suffocated by her parents' ""50ies"", but as a young girl she does not stutter when she sings, as a young adult she does not stutter when she wears a vail over her mouth and she is both in love and repulsed by her father, eventually giving up on him and becoming free of him as she had earlier cut free from her mother.It's all allegorical, maybe metaphorical, and it could probably have been done better, but the movie and the actors do their very best to tell us a story that is not far from true."
