title,date,rating,review
" Really good
",2021-03-21 00:00:00,9,"I took off a star for the teen at the end who was scared to swim 20 feet out of the bomb shelter after spending hours in the water. All of a sudden he was so frozen with fear to even move? What the hell? That made no sense and his idiocy almost cost his father his life.
Other than that head scratching scene, and those idiots who worked at the control office surviving because they were high on the mountain, I liked it. I would've loved to have seen the idiot blond woman in the control office get slammed by the wave because she was not believing the tsunami was coming, and this was what her job is supposed to be! And when she realized that it was coming, she hesitates all weepy and dramatically to sound the alarm button for the town to have warning. Silly ignorant, over emotional woman...and she lives. Ugh!"
" One of the Best Disaster Movies
",2021-02-27 00:00:00,10,"Everything seemed so real. The pace was pretty fast. It goes to show, listen to the expert and in this case, your intuition. I had to watch this with English subtitles since the audio was in Norwegian but I didn't mind since the quality of the movie was so good and realistic. This seems to be a warning to anyone living in this area or one like it."
" Good movie
",2021-02-07 00:00:00,6,Overall a good movie. The only reason I gave a 6/10 it's because it was a little slow at the begining. It took more than 40mins till the real action began. At the end of the movie I think the protagonist should had died. It wasn't as dramatic as disaster movies shall be.
" Excellent!!!
",2021-01-25 00:00:00,8,"Excellent natural disaster movie, at least on a par with its American counterparts. Understandably, it was a smash hit in Norway. The natural disaster it predicts is within the realms of possibility. Something, quite worse than thathat hit Alaska in 1958."
" Too much ""family drama""
",2021-01-17 00:00:00,5,"When I watch a ""disaster movie"" I expect entertainment above all else. But that is just me. In this regard however, the movie fails, and it does so because it's no Hollywood. This is what Wave is lacking: star power- charismatic leads, memorable and/or funny one-liners, humour, camp, dramatic build up... all the things that make Hollywood movies universally appealing and fun.The actors here are all unpleasant to look at, charmless, and again, I would like to see a disaster flick without children in it (or family drama of any kind). The build up to the actual disaster is extremeley long and boring to death.Then, what is really annoying is how incredibly stupidly and Slowly everyone acts. The woman in the early learning center waits for another minute to push the alarm, even after the mountain starts collapsing. Get on with it, stupid! They all stare at the data, warnings everywhere, and assume there's an error. What's the point of having all that equipment then? Why would the blonde need to knock on every door inside the hotel wasting precious time? Doesn't every adult know that when an alarm sounds in the middle of the night, you just get out immediately? And the stupidity goes on and on.One good thing about the movie is the beautiful scenery, Norway is indeed breathtaking."
" Disaster Movie not with Gerard Butler
",2020-12-12 00:00:00,6,"482. The Wave. Is it wrong to say that a disaster movie is fun? Hell no, that's right! It's a fun disaster flick! And it's really pretty to look at, great scenery of the little Norwegian town where the movie takes place, even when the CGI wave kicks in looks pretty good, even after the wave sends the town into it's own little apocalypse, it's still pleasant to look at. Spoiler alert a giant wave comes and wipes out a small town, not that the cover art gives that away or anything... Story revolves around Science Guy and his last day of work at the Science Station where they monitor mountains along a lakeside town. Apparently, Norway is a giant rock and it falls apart constantly and it's especially dangerous around large bodies of water when the rocks fall and create tsunamis. And wouldn't you know it, on his last day Science Guy finds something that leads him to believe that's about to happen, his co-workers roll their eyeballs and say they'll keep a good watch, now get outta here!! So he relents, maybe it's nothing, goes home to his family, helps them pack the house up, all the while he knows somethings up, taking his time packing, pissing off the rest of em... The next day just as he's about to head out of town on the ferry with the kids... wife has gotta finish up her last shift at the local hotel... Science Guy is like something is wrong and turns around, decides to check things out, drops son off with mom at work, takes daughter to old house, to do some research and wouldn't you know it, in his pull out books and all leads to one conclusion scene, it happens!! Rocks slide, water rises tsunami about to come to town in 10 minutes!! And things get pretty exciting!! Mom and son get trapped in a rapidly flooding hotel. Science Guy and daughter have to race up a mountain road to get to the high ground!! Just like Obi Wan did to Anakin!! Turns out, besides being a great Science Guy and father, he's a freakin' hero too!! Definitely worth the watch for the Disaster Movie genre fan. It is quite predictable (Gerard Butler is not in it!), however it's still a fun and exciting watch! Spoilers: Science Guy returns for the sequel: The Quake. I wonder what happens in that one??? Filmbufftim on FB"
" original subject, terrible cliché ..
",2020-12-10 00:00:00,3,"In this show there are some people who dont fear to watch the 80-meter wave that is coming on, are cool enough to stop running and chat when he sees his friend when he should have forgotten his God, achieve to stuck somewhere in one way or another, in the moment of a disaster. cheap heroism born of these people. whereas the show had given hope. Unfortunately, it was very difficult to finish this movie. Long story short, it might be a snack movie at most."
" Randy Marsh moves to Norway
",2020-12-09 00:00:00,1,"How else to explain all the inept geologists.Yet that's besides the point, really, since even the best seismic gear, operated by the world's foremost scientists, and portrayed by the world's greatest actors, could not put this tripe over on anyone with a functioning brain.It's just CGI garbage with Norse dialog. There isn't a single believable or original scene in this mess. Everything has been done before and to death by Hollywood. I mean, nobody outruns a tsunami. I don't care what language you speak.These low-rent disaster movies play all the time on various low-rent Canadian movie channels. They're usually filmed in Abbotsford or Chilliwack and star a bunch of nobodies. Go straight to cable. Give the British Columbia government an excuse to give tax breaks and direct subsidies to film crews. And uniformly blow.My guess is it works the same way in Norway.,"
" Bloody good
",2020-11-23 00:00:00,8,This treat harks back to the golden age of disaster in terms of character development . There are the menacing rumbles of impending doom but this doesn't overshadow the richness of the sub plot and builds characters you care about. Its we
" Really enjoyed this film
",2020-11-22 00:00:00,7,"Pleasantly surprised . Good film. Subtitles s, but kept me on edge of my seat and interested whole time. Absolutely beautiful scenery!"
" Pretty realistic, until it isn't
",2020-11-18 00:00:00,7,"To start with: IMDB, this is NOT a about a 'mountain pass' collapsing. The pass is the place people try to flee to.It is about the Åkneset MOUNTAIN, which one can find to the northwest of Geiranger, about 30 kilometers away.What appealed to me is the quite realistic setting. Such ruptures DO exist in mountains, and ARE monitored, and tsunami's CAN result, and HAVE been disastrous, and COULD be a real danger in this particular narrow fjord. I guess there is even a real rupture along the Geiranger-fjord, as stated in the end titling.Even the mentioned Randa (Switzerland) is really a thing. There has been a very large landslide, though I wonder if that was comparable in cause.Also the psychology of the people is convincing. The hesitating scientists and their interaction. The denial by tourists, or the desire to pack their luggage. The panicking in the water, even the 'murder' by the mother. Though she was too unimpressed.The depiction of the wave is probably far too wild. The smashing of cars is imaginable. The honking of the fleeing people is to expect in such a situation.But where it really derailed was in the aftermath of the disaster.NO there will be NO scattered little FIRES after a TSUNAMI!! Incredible that this stupid Hollywood CLICHE was stamped onto this film. Very annoying to see that everywhere from that point on.It is also nonsensical to have a shelter in the BASEMENT, when the imminent threat is a tsunami. It is not a bad idea to have a sturdy closed off shelter to ride out the wave. But then as high as possible, and large enough to accommodate like the entire hotel.Though I understand there is nothing to film in pitch dark, I do sigh when light remains everywhere in the hotel, even under water.And finally, NO, one cannot hope for swimming pool grade clear water after a tsunami. (Again, yes, handy when filming underwater scenes.) One has to expect murky water full of junk.Probably 'Titanic' also adhered to the last 2 points.Seeing this seemed based on the real situation, made me hope the Norwegians actually have a real good plan. They can watch the movie how NOT to act."
" S-l-o-w!
",2020-11-11 00:00:00,2,"Ship this boring mess. If you must, FF to the hour mark. I had to turn it off. Not worth it."
" Not Hollywood, just brilliantly done.
",2020-11-03 00:00:00,9,"You know you are on the edge of your seat when you are shouting at the screen! This is not beyond the realms of possibility, this is something that could happen tomorrow. There are no big names, no big budget and it's a little predictable but I really enjoyed it. It had realism, just what you would expect to happen without the bells and whistles of a big Hollywood movie. this is just a simple, superbly made disaster movie."
" Great Disaster Movie
",2020-10-26 00:00:00,7,"The geologist Kristian Eikjord (Kristoffer Joner) works controlling the movements of mountains and fjords in Geiranger. He says goodbye to his colleagues since he is moving with his family to Stavanger to work in the oil industry. When he is leaving the station, he notes that two sensors indicate a strange movement of the underground water, intriguing him. While waiting for the ferry with his teenage son Sondre (Jonas Hoff Oftebro) and his little daughter Julia (Edith Haagenrud-Sande) to go to Stavanger, Kristian decides to return to the station. He goes by helicopter with his colleague Jacob (Arthur Berning) to investigate the sensors and they find the wires broken. When Jacob and his boss Arvid (Fridtjov Såheim) head to the place later to a further investigation, they discover that an avalanche will happen soon. Arvid orders to sound the warning alarm in Geiranger. Kristian with Julia hear the alarm, he calls his wife Idun (Ane Dahl Torp) that works in the local hotel and warns that Sondre and she should go to a higher place since a tsunami will come in a few minutes in Geiranger. What will the population do?""Bølgen"" is a great disaster movie, with good performances, special effects, and landscapes in Norway. The plot is believable, tense and engaging and holds the attention of the viewer until the very last scene. My vote is seven.Title (Brazil): ""A Onda"" (""The Wave"")"
" Fix?z99d,😱😨🤢😰🐷😰🐗👎🐗👎🐗😓💩😰😨😱😓🐷😰😨👎🤢🐗😓💩😰😰😱😫😫😓💩?zf,😓😓🐗🐗😓💩💩🐷😰😱😫👎👎?kaoss9t
",2020-10-26 00:00:00,1,"CK?d,1😱😫🤢🐷😨🐗😨😧😓🐷😫💩🐗👎jc?Dy,👎💩😫😧😱😫🤢🐷🐗🤢😰😰jc?df,💩👎🤢😓😨🐗😨😫💩👎👎🐗🐷😱😱m?kczlhf"
" Phenomenal disaster movie!! Great cast, must see!!
",2020-10-16 00:00:00,9,"This is a exceptional movie in all aspects of a disaster movie great story especially with where the world is now. How thinking more about the economy, tourists, retail, than thinking about safety. The let's not make people panic and then deal with the consequences because of that. This movie shows an important part of not panicking can be devastating . Like what covid-19 did to America, had the warning but didn't act because of money over safety. Watch this incredible movie and see a disaster happen right before your eyes. Wow, like a motion ride...."
" Good idea, bad acting
",2020-09-30 00:00:00,6,"It's an interesting story, but the acting and some of the scenes are like ""ah c'mon"". Very bad scenatio and unconvincing acting."
" Omg
",2020-09-13 00:00:00,10,Good acting suspence a good way to represent the real story
" Starts well and it's all downhill from there
",2020-09-07 00:00:00,3,"The premise is interesting, the mood for the impending disaster is set well... But once it finally happens... Turns into such a boring experience.
The characters make incredibly questionable and extremely dumb decisions that makes you feel like you're watching one of those horror movies with a bunch of half-naked teens falling right into the serial killer's hands.
But the worst sin of all... They manage to turn you against the protagonists (not the main character himself, but his family). You know... the people we were supposed to care about. Around 1 hour into the movie I actually wanted them to die, cause honestly, they deserved to at that point.
It does well portraing the disaster... If at least they had interesting character I'm sure it could be more enjoyable."
" Surprise
",2020-08-22 00:00:00,9,I was totally surprised by how thoroughly I enjoyed this film. It hit all the right disaster film buttons for me.
" Solid 7
",2020-08-20 00:00:00,7,"Well acted, good character development, solid story line. I enjoyed this film."
" Basic but exciting disaster movie
",2020-08-19 00:00:00,7,"Terrific Nordic disaster film from the very beginning to the very end it pulls out all the stops and shows you do not need a massive 100 million budget to make a taut and edge of the seat film.Excellent performances from all concerned, fantastic director who knows exactly what he is doing and some basic but exciting action sequences all building up to the climax which was amazing considering the budget.
If you are looking for something a bit different and akin to the old 70's movies like Towering Inferno and Earthquake then this will certainly tick all the boxes.
A very good 7 out of 10 stars from me on this one!"
" Great
",2020-06-29 00:00:00,8,Great disaster movie. They made it for $5 million dollars. Hollywood would cost $100 million.
" A Norwegian disaster flick (unlike Hollywood)
",2020-06-26 00:00:00,7,"There are not many Norwegian movies that I have seen. This was available Netflix. I watched this yesterday with family (again kids friendly movie) and found it to be a breath of fresh air.There are many Hollywood disaster movies we would have seen (Day after tomorrow / 2012 / Deep Impact / Twister / Dante's peak / Titanic / Volcano etc) so we are used to a certain amount of CGI special effects and American influence. I found this movie to have heart which clearly makes up for less CGI and non Hollywoodish (mostly!)The central characters did so well, I particularly liked the build up to the event without rushing to show the actual disaster. Script was unpretentious and addressed the-most important aspect of any disaster which is mitigation plans for the event and contingency during aftermath.Strongly recommend."
" Superior disaster film from Norway
",2020-06-24 00:00:00,8,"Geologist Kristian Elkjord (a fine and likeable performance by Kristoffer Joner) must keep his family safe from a giant tsunami wave that threatens to destroy a small coastal town.Director Roar Uthoag relates the engrossing story at a steady pace, generates a good deal of tension, takes time to develop the main characters, makes excellent use of the beautiful Norwegian countryside, stages the big wave hitting the burg with heart-racing aplomb, and thankfully keeps both sentiment and melodrama to a refreshing minimum. Moreover, the fact that the catastrophe featured in this film could possibly happen gives it an extra realistic and chilling edge. The sound acting from the capable cast rates as another substantial asset: Ane Dahl Torp as spunky wife Idun, Edith Haagenrud-Sande as cute daughter Julia, Jona Hoff Oftebro as moody teenage son Sondre, Fridjov Saheim as pragmatic boss Arvid Ovrebo, and Arthur Berning as the eager Jacob Vikra. The CGI effects are quite impressive and terrifying. While this film is a bit lacking in grand scale spectacle, it more than compensates for this with a winning wealth of heart and humanity."
" Your average disaster movie
",2020-06-05 00:00:00,5,"This film had pretty good dialogue and cinematography, but it wasn't anything special. Interesting, but probably wouldn't watch again."
" Okay. It's Sentimental & Heart Warming, But So What? Still Worth It.
",2020-04-22 00:00:00,8,"Without a doubt, ""The Wave"" was as predictable as they come. In fact, I dare say you'd hardly find any originality here, but that's not what the movie was after. Taken on its own merits as a ""what if"" disaster flick made outside of the Hollywood system (and budget), the Norwegians did a pretty good job with their little disaster attempt. Sure, it was no ""Poseidon Adventure"", ""Deepwater Horizon"", ""Titanic"" or ""Day After Tomorrow"", but for whatever love they placed in it, it showed. BTW, the cinematography alone was worth the price of admission. Who knew fjords were that strikingly beautiful and breathtaking from the sky?"
" Pretty good until the wave hits
",2020-04-18 00:00:00,6,"It starts out nicely and calmly as the tension builds toward the inevitable. The wave hits. From there, nothing is believable."
" A very simple idea, but done to perfection
",2020-04-10 00:00:00,10,"I came across this movie on a top 10 YT video about disaster movies and decided to give it a chance based on nothing more than a hunch. And i'm more than glad i did.
Usually i don't bother with small budget disaster movies, because they often blow their budget on one big CGI scene and the rest is mediocre at best. How happy i am it is not the case here. This one goes to show that you don't need a budget in the hundreds of millions to make a masterpiece, yes i said it - a masterpiece.
A very simple idea, but done to perfection. The slow build up, the deceiving tranquility of the surroundings, the cast. Everything is top-notch. Also adding few little extras i always wanted to experience in a movie of that genre like the lengths a mother would go to for her son, which in a HW blockbuster are kinda no-no.
The cast have to say was outstanding. I'm really impressed with their act and even more so keeping in mind they are not huge A-list HW movie stars, but definitely have the A-level game. The whole movie is incredibly immersive. Can't remember the last time a movie stood me up from my comfy bed and made me sit in anticipation and excitement in front of the TV; for sure it's been more than 5-6 years. The last one i can recall was a mini-series called The Triangle.
And the CGI actually is one of the most realistic ones i've seen concerning water. Really impressed with it too. For me this movie comfortably sits amongst ones like Twister and Deep Impact. It lacks the sheer scale and massiveness of 2012, Armageddon or Independence Day, but it compensates with more than enough character development and story unfolding."
" good disaster movie
",2020-02-19 00:00:00,8,"Good acting, good story, good cinematography. This is as good a disaster movie as the big-name productions out of Hollywood. Judging from the box office, however, this film did get a lot of exposure for one whose native language audience is small."
" Even though they can't speak Inglish ... it's jolly good
",2020-02-16 00:00:00,7,Who would have thunk there were tsunamis in the fjords? Who would have thunk you could make a movie about it? Who would have thunk the movie would be this good?
