title,date,rating,review
" Alexander in the Middling, Mediocre, tolerable, all right film.
",2021-03-11 00:00:00,6,"Another film faithfully watched as part of the trawl through the movies available on Disney Plus, ""Alexander"" was one that I hadn't seen before and despite not being particularly excited going in, it was actually reasonably good.Thinking that his life is hard, relative to that of the rest of his family, Alexander Cooper (Ed Oxenbould) makes a birthday wish for his family to experience one day as bad as his life. Unfortunately the day in question sees his father, Ben (Steve Carell) attend a job interview, his mother Kelly (Jennifer Garner) have an important book signing, his older brother, Anthony (Dylan Minnette) have both Prom and a Driving test and his Sister, Emily (Kerris Dorsey) has her opening night in a stage show of Peter Pan, in which she is the lead. Each disastrous day compounds another until Alex and the family, count their blessings and enjoy each other's company.The case are all pretty good here, with perhaps only Alexander himself not being as natural a child actor as the film could do with. You can add small roles for Bella Thorne, Megan Mullally, Mary Mouser, Jennifer Collidge, Burn Gorman and most impressively Donald Glover and Dick Van Dyke.Let's not go overboard with our praise here. To say that I thought it would be completely awful and was pleasantly surprised to find it not too bad, would be more appropriate. It's a farcical, slapstick comedic action film, with regular accidents culminating in things getting set on fire and catastrophic damage to the family car. It's not going to live long in the memory, nor does it have any moments or scenes of such particular brilliance that would really make it a worthwhile recommendation but if, for some reason, your compelled to watch it, you could do a lot worse."
" Alexander is indeed terrible... the movie not so much
",2021-02-01 00:00:00,7,"I'll keep it short.
Ed Oxenbould's acting as Alexander is really BAD and feels so unnatural and forced.
Hopefully the movie doesn't mainly focus on Ed/Alexander and leaves more room to the other (more capable and competent) actors.
Overall it is a pleasant, undemanding family movie with some light humor.
The movie is quite short and doesn't excel in originality so you'll probably forget about it in a year or two.
Otherwise its a fine TV alternative to spend some time with your 6-10 years old kids.
I would rate it 6.5"
" Hilarious
",2021-01-11 00:00:00,10,I laughed harder than my kids during this movie. When it came out on dvd I mostly bought it for myself. We watched it with my husband this time and he doubled over laughing at the baby with the green highlighter. My kids liked the movie but I think parents will appreciate the movie even more.
" OK
",2020-11-05 00:00:00,6,"This movie relies on humour, and I found it too cringey and stupid to be very funny, but it was alright."
" Terrible, Horrible, No Good, Very Bad MOVIE
",2020-10-12 00:00:00,4,"In short , The title express all , this is a Terrible, Horrible, No Good, Very Bad movie , it is not just a waste of time or money , but also waste of nerves and energy , do yourselves a favor and never watch it ."
" Decent family film
",2020-08-12 00:00:00,6,"The cast is great. The acting is decent for the goofiness of the film. The plot is pretty average but started to get more and more interesting except the end was a big let down for me. The whole movie had a good rhythm of funny and random exciting things happening and then the end was cheesy and happy which i liked. But felt cut short and anti climatic. The film as a whole is still very much enjoyable and I would give it a 6.5/10.Overall:
A decent family film that has plenty of goofiness and laughs for the whole family."
" Very good family movie
",2020-07-05 00:00:00,10,"Very funny. Good for any age, and also a bit of fun for parents. Movie doesn't last too long, and the moral of the story is simple and the storyline is easy to understand. Really recommend."
" It is a pretty good movie
",2020-05-23 00:00:00,8,"It's a great movie for kids, but it always has to have gross parts. Like when it had to have the baby in no clothes. I loved it but it was very cheesy, but cute! I recommend this highly! 🤗"
" Decent movie
",2020-05-23 00:00:00,7,"There were a couple gross scenes, but overall the message was nice, the acting was terrific, and the family's relationship was amazing. I think it's worth a watch."
" A proper feel good family film
",2020-05-07 00:00:00,8,"This is a nice film to watch with the family. Funny moments follow one after the other, and the message is simple - we all have sh** to deal with but family is the most important component in our lives. Recommended viewing."
