title,date,rating,review
" Different movie
",2021-03-27 00:00:00,9,The movie is very different from usual movies. I liked it very much.
" ""I"" is only watchable for Vikram's performance and Shankar's larger-than-life visuals
",2021-03-06 00:00:00,5,"Vikram is one of the most versatile actors in Tamil Cinema. His dedication and his hard work went to a whole new level in Shankar's ""I"". The romantic action thriller has been among the most anticipated films because it's Vikram and Shankar's reunion after their successful collaboration in the action thriller Anniyan. Just like their previous work, ""I"" depends again on Vikram's versatile performance. He is the heart and soul of this film. He holds us tight with his different looks, mannerisms, and his body language which works brilliantly on screen. He shows two different variations of voice modulation as Lingesan the bodybuilder and Lingesan the hunchback which is clearly Vikram's hard work. The way that he carries his character throughout the film helps us get along with him in the journey. After Vikram, ""I"" stands a grandeur film for its technical work and A.R.Rahman's musical score. Except for their work, ""I"" fails hardly to create any impact because of its weak screenplay. Shankar has added in so many subplots and flashbacks which slows down the overall pace of the film. The main flashback is intercut with Vikram's revenge-taking scenes which creates confusion while watching. We can simply call it incoherent because the film deviates from story to story. Every character has unnecessary backstories which lack serious impact in the main plot. Shankar seems to have focused more on the presentation rather than its writing because the film lacks depth. It's the same old revenge drama that is covered up with colorful cinematography and visual effects. Usually, Shankar films have something get from it. For example, Gentleman, Indian, and Anniyan had a strong social message to get while Nanban and Boys were strictly for youths. Unfortunately, ""I"" is nothing more than a simple revenge story elevated by Shankar's creative touches and Vikram's heart-touching performance. Speaking about the runtime, the slow screenplay reduces the engagement factor of the film. We don't get any exciting moments or interesting plot points. Maybe the visually pleasing song sequences are breathtaking times for the audience. Other than that, Shankar left us with some scenes that I don't want to comment on it. Overall, ""I"" is only watchable for Vikram's performance and Shankar's larger-than-life visuals."
" Such a great love & revenge.....
",2020-12-25 00:00:00,10,"Vikram, Shankar,Amy Jackson a group of geniuses. When this kind of group meets this kinda results come out........"
" Amazing
",2020-09-21 00:00:00,10,"Perfect story line I would say a 10 because of the way they made this movie
Simply amazing would highly
Recommend this to everyone to watch"
" Revenge is best served cold
",2020-09-06 00:00:00,8,"What worked:
It's a revenge movie and an interesting one. I did not watch the movie with any expectations so it was enjoyable for the most part. The concept is cool and the movie keeps its narrative around the concept. All the acts of revenge feels cathartic and justifiable which is why it is an enjoyable watch
What did not work:
The run time definitely needs to be cut down by clipping down many songs, scenes and narratives. It's a typical South Indian movie in a sense it has alll the flavors to be called so. The screenplay could be made better by cutting it down.
Final verdict: recommended"
" Pure Bliss !! Hats off Shanker and Vikram
",2020-08-03 00:00:00,10,Vikram proves again why he is the most Versatile actor in India.
" EPIC & WELL MADE
",2020-04-26 00:00:00,9,"I usually don't write reviews but I'll have to say that this is ONCE IN A LIFETIME MOVIE.
'I' from SHANKAR is surely a MASTERPIECE & deserves STANDING OVATION for it's EPICNESS.
I would like to thank Shankar for making SCIENCE FICTION MOVIES & giving Indian Cinema a new touch.
this is totally a mind-blowing movie.. in India this type of movies are always rare so i will give it 9/10 & CHIYAAN VIKRAM WAS PHENOMENAL .. WHAT A TRANSFORMATION MAN!👌"
" Filmfare Award Alone are Not Enough
",2020-04-23 00:00:00,10,"The first time I saw Shankar's extraordinary performance in the film Enth estimates (2010). The first time I saw, I felt that Shankar was not just a director, but a scientist! He has made an extraordinary film that is extraordinary! When I saw his performance for the second time in film 2.0 (2018), that's where I was really sure that Rajnikanth was not with a director at the time, but a scientist and ... a witch!""I"" has been released for years. But, that doesn't matter. As long as the director is a Shankar. I watched this film and found that ""I"" was a surprise! Even though I expected more respect than ""I"", in my eyes ""I"" was an atomic bomb! At that moment, I had to change Shankar's nickname as a scientist and magician into a scientist, magician and bomb maker!I've seen Amy Jackson before in the film Singh Is Bliing (2015). As a young actress, her performance in the film was not bad either, although the quality of her acting in the film was still far behind that of other actresses her age. When I want to watch the movie ""I"", I had doubts about its performance in the film. But, my mind is clearly 100% wrong. He appeared extraordinary in the film ""I"" which is very contrary to his appearance in the film Singh Is Bliing! He did not disappoint at all. He is good at managing his emotions for each scene, and does everything extraordinary. I think he only spoke fluently in English. Again I was wrong, I saw it in the movie ""I"", he perfectly brought Tamil dialogue! Without the slightest flaw. She also performed well as an Indian woman, even though she was British.Vikram's performance, no need to compare with anyone. There is no point. Why? Yes! Because he is amazing! My advice, don't ever compare Vikram with other actors because it's just like you eat and spit it out. He is different from other superstars because he is truly extraordinary! His acting was originally a playful man who likes to fantasize, he suddenly transformed into a model that is cool and far from the previous character. This is an extraordinary transformation! That is why I began to fall in love with the extraordinary actor, Chiyaan Vikram.When I read the news that the South Korean film ""Parasite"" won an Oscar, I was furious. Not because I hate the film, but I regret that the Oscar jury did not include the film ""I"" in the list of nominations. Supposedly, this film by Shankar deserves to be nominated and even won the winner! Yes ... I know if this film has won the Filmfare Award trophy, I think it's not enough (and not even fair). Supposedly, this film also brought trophies from various prestigious awards, including Oscar.The visual effects are amazing. Different from other Indian films. In my eyes, the visual effects of this film are more amazing than the visual effects of Hollywood films. Salute to Shankar and the entire VFX team!Honestly, I don't like music by A.R Rahman. Maybe only music from the film Jab Tak Hai Jaan (2012) is what I like. But, I can't believe it. A.R Rahman's work in the film ""I"" is even more amazing than the extraordinary works in the film Jab Tak Hai Jaan. The songs really live in every scene. Really extraordinary. This is a miracle!Rating 8 or 9 alone is not enough to be the value of this film. A score of 10 is the most perfect. No need to tell, surely you know what value I gave.Don't forget to watch this movie!"
" Wonderful movie to watch
",2020-04-21 00:00:00,9,Vikram has given another master piece. Make up artist deserves great reward for his awesome effort.
" Vikram vikram vikram
",2020-04-21 00:00:00,10,"This movie keep you engaging till the end
Watch only 4 chiyaan vikram"
" What a movie title !! 😂😂😂 'I' LOL
",2020-04-13 00:00:00,1,"Movie is outstanding based on story, acting , direction, songs... Everything is fare without the title of the movie, It's really disgusting to have such name to find something in internet."
" It is amazing love story movie.
",2020-03-22 00:00:00,10,I didn't saw again that is good world most love story movie.
" Mediocre at best
",2019-11-29 00:00:00,6,"Vikram shouldn't have done this disaster of a movie.
His hard work and dedication completely wasted in this lackluster film.
Shankar's written lackluster script and even bad execution."
