title,date,rating,review
" CRINGE
",2021-03-11 00:00:00,1,Aged actors trying to act 20 years younger!! Awkward and unfunny.
" Exactly what it's supposed to be and it's enjoyable!
",2021-01-27 00:00:00,7,"I don't understand the hate around this movie. This is basically an SNL movie... have you ever watched SNL? Does it scream ""high brow humor""? So I'm not sure what people expected here but it's exactly the type of comedy it promises to be and everyone in it is really good at it. Is it Oscar worthy? Definitely not but that's not the point. Just sit back, relax and have a few laughs!"
" Wasted (in more ways than one)
",2021-01-05 00:00:00,3,I do not normally watch this kind of thing but as I like Fey I gave it a shot. Really has American 'humour' sunk so low these days? It is supposed to be a comedy but do middle aged women really behave like ten year olds? Small wonder the USA is in the state it is in. Does every utterance the F word now?. Is the only humour that makes the USA audience laugh sex/toilet humour?
" A caustic comedy is sketchy and hit and miss, but fair entertainment
",2020-11-01 00:00:00,6,"Two single sisters (Amy Poehler and Tina Fey) in their 40s, one responsible, the other not, learn that their parents are selling the family home they grew up in. Upset, they decide to sneak in one last big party at the house and invite old friends. What could go wrong?There is plenty of caustic wit in the film and two very energetic leads from a pair of 'Saturday Night Leave' comedians who play well off of each other. Of course the film is very sketchy as would be expected with long periods of the film that works less well, but has enough to keep fans of chick flicks entertained."
" Awful
",2020-07-04 00:00:00,2,"Please dont waste your time on this horrible movie, I spent half of the run time cringing over how bad the comedy was."
" Enjoyable film
",2020-06-27 00:00:00,9,"I like this film have watched many times, never gets boring, good acting, funny scenes during their house party, good soundtrack.
Good acting, love Tins Fey, and Amy Poelher are a great team."
" Potential
",2020-05-10 00:00:00,5,Please stop telling Samantha Bee she can act and/or she's funny. She's sad and pathetic. A poor man's Kathy Griffin.
" I love Tina and everything she does
",2020-04-15 00:00:00,9,Even my husband who doesn't like chick flicks liked this film.
" Expected better...
",2020-01-21 00:00:00,3,"With the cast, and buzz of the film, I went into it blind and had high expectations. That being said. Boring plot, less than funny jokes. I didn't not laugh once. A boring, horrible performance. It was almost that they are begging you to laugh. Not impressed. It was bad all the way through. Only reason I rated it what I did, was the special features. They were funnier than the actual film. Dont waste your time."
" Sisters
",2020-01-04 00:00:00,9,"I don't get why pp say it's bad. I thought it was funny and had great pp in it. My husband and I laughed a lot it was entertaining
I love Amy P"
" Super clever and fun!
",2020-01-03 00:00:00,8,"Those who trashed this movie are just WRONG! It's not brilliant, but lots of fun and plenty of laughs. Worth your time! Tina and Amy are precious!"
" Silly fun
",2019-12-30 00:00:00,7,"I like this movie. It makes me and all my gal friends laugh. Why? Because it's pretty real to life. Parties get out of hand, people get drunk and contemplate the meaning of life, nervous flirting with guys, parents make decisions that make you feel lost. I honestly don't know how anyone can absolutely hate this movie. Judd Apatow does the same $hit but with an all male cast and it gets high ratings, but somehow this movie is considered trash? Hmmm...."
" Hilarious film!
",2019-08-05 00:00:00,10,Some people say this film isn't funny but they are wrong. Clearly they have no sense of humour and don't like laughing. Great film which I have watched more than once.
" Such an overall wonderful movie!!!
",2019-08-04 00:00:00,10,"Sisters is such a great movie with an incredible cast and storyline!!! It has laughter throughout the movie, love, lessons learned!!! I WOULD HIGHLY RECOMMEND THIS MOVIE TO ANYONE ABOVE THE AGE 18. A+++ Film"
" my notes
",2019-06-30 00:00:00,5,Meh. had lots of funny parts but also lots of unfunny parts and girly moments (1 viewing)
" Top three worst movies ever made...
",2019-06-21 00:00:00,1,"No use analyzing the plot of one the most idiotic movies ever made. The leads mugged their way through this garbage, but they're not talented enough to pull it off. No wonder Hollywood is dying..."
" Love this movie!!
",2019-04-21 00:00:00,10,"This is a hilarious movie, Amy & Tina are brilliant together!!"
" Party goes on too long
",2019-02-10 00:00:00,5,"Movie night with Iris.Always made sense to pair up Poehler and Fey. This takes a while to get into it's stride, is amusing enough in the middle; and then like all parties drags on too long."
" Sisters feels more like an over-extended SNL skit.
",2019-02-05 00:00:00,6,"Fey and Poehler are back. The dream duo of modern comedy that essentially reinvigorated 'Saturday Night Live', and with other female-centric comedies gaining great success ('Bridesmaids' in particular), this certainly needed to make an impression. Fortunately, it is one of about seven modern comedies that actually makes me chuckle on multiple occasions. Unfortunately however, it's just a two hour house party with minimal sisterly substance. Two sisters find out that their parents are selling their childhood home. Enraged by this revelation, they choose to throw one last wild house party with no regrets. The themes of nostalgia and growing up are buried beneath a script that is comprised of outlandish scenarios from an uncontrollable house party, and that is the film's biggest flaw. Substituting warmth and endearment for its characters with crude behaviour. Yet, despite the formulaic repercussions these sisters find themselves in, it is just so damn fun to watch. Fey and Poehler have such electric chemistry that the improvisation and jokes naturally bounce off of each other. Their energetic performances are infectious and will certainly put a smile on anyone's face. Sure the plot is just a bunch of random skits with SNL cast members, but the well executed editing makes for a cohesive (if forgettable) story. Whether it be Rudolph as a 'Game of Thrones' fan who flaunts her success or Cena as a tank of a drug dealer, there are plenty of memorable characters and scenes. For example, the pronunciation of Hae Won never fails to crack me up. A simple harmless joke that snorts a line of cocaine and cranks it up to maximum volume. ""Hey, One!"" ""No, it's Hae...Won"". Sweet ballerina music boxes, I live for those jokes! As always some of the one liners land, others miss completely. And at nearly two hours long, the house party does outstay its welcome and reminds you that the theme of growing up has been diminished. However, the superb lead performances and humour prevents this from just being a bunch of formulaic shenanigans involving alcohol, drugs and sex."
