title,date,rating,review
" Powerful, Stunning and Captivating
",2021-03-10 00:00:00,9,"I only watched Christine yesterday and Im still deeply stunned by it. Rebecca Hall who played Christine Chubbuck definitely gave herself the best performance of her career, and Im ashamed to admit I'd never heard of her until watching this film. It was deeply upsetting and powerful on Rebecca's part to show us the final days of Christine's life leading up to her shocking suicide on national TV. There were times throughout the movie where it really made you feel for Christine's pain whether it was her battle against depression, self-deprecation or having an ovary removed because not only was it giving her a large amount of pain but the fact she will never have childrenThis movie is not all entirely doom and gloom with Christine because we do get to see sort of a brighter side to her as in she does puppet shows of disabled children. I rarely don't cry when watching movies but Im not ashamed to admit that I did cry towards the end of Christine after seeing all the pain and suffering she went though of not being able to love herself or have the life she craved. In fact I found a lot of direct parallels from this movie to Joaquin Phoenix's Joker movie. Only difference is Joker doesn't exist and doesn't commit suicide but if you watch Joker and then see Christine you can see some direct parallelsTragic story. Phenomenal acting on Rebecca's part as well as the other cast members and great soundtrack"
" A sad, sad story
",2021-01-23 00:00:00,5,"Depression rears is ugly head in the form of Christine being worried constantly. And the smallest disappointment sends her into a downward spiral. However, she is a socially awkward 30-year-old virgin with no friends living at home, who clearly suffers from mental illness. Her responses are inappropriate towards her co-workers, family, and social situations in general. She is unable to communicate, which makes being a reporter a doomed ambition. When George asks her out, he has no idea what kind of demons she is dealing with, or how unstable she really is."
" It's A Good, Honest Movie...Just Not Very Entertaining
",2020-11-03 00:00:00,6,"Being Depressed Means That Having Meaningful Relationships Will Be EXTREMELY Difficult, Nearly Impossible. A Person Suffering From Depression Has An Ever-Present Question In Their Mind: WHAT'S WRONG WITH ME ??? And That Question Is A Filter That Affects Their Interpretation Of Life Itself. A Depressed Person Simply Doesn't Know How To Relate Honestly With Others, Since They Can't Honestly Relate To Themselves.
Everything About The Movie Was Top-Notch And I Don't See Any Other Way Ms. Chubbuck's End Could Have Been Portrayed Without Diluting The True Essence Of Her Story."
" Terrific acting but seemed pointless most of the way through
",2020-10-14 00:00:00,3,"I came to this movie on Netflix not knowing anything about the real-life story it was based on. I think you had to know that beforehand; otherwise, as it was for me, it just seems to go nowhere. You see this woman in various little situations at work, socially, with her mother, and you wonder what the point is, where is it leading. After she speaks to a man selling guns, I thought she was going to shoot a bunch of people. I might have been carried along with her story if she was a sympathetic character, but she was arrogant, mean to everybody around her, self-centred, and near-crazy with professional ambition.The actor did an excellent job of portraying Christine's angst and depression, her frustration and lack of self-control, and her steady downward progression. Could she have made her more sympathetic? I don't know whether it was the actor or the script that left me aloof from Christine's plight, blaming her as much as feeling on her side, and ultimately not caring about her.I didn't like this film at all."
" Just some missing elements that would've helped
",2020-09-06 00:00:00,8,"This movie was mostly great, with Rebecca Hall being a perfect choice for this role. However, I'd like to point out a few issues.
First, the movie drags towards the end of her investigating the town and trying to get a story. I feel they spent too long on this.
Second, although you just saw the situations that were reasons for her suicide, her suicide still feels random, while in reality there were signs beforehand. More foreshadowing should've been used, as in real life she would frequently talk about her attempted suicide in 1970. She also joked to the news editor a week before that she had bought a gun and planned to kill herself on air, something that would've helped the suspenseful atmosphere of the movie if mentioned."
" A lesson in mental health and society.
",2020-08-29 00:00:00,8,"This is a tragic movie with some thought provoking examinations of Mental Health and in a broader sense, the American local news industry. The movie is mainly centered around a true story. An event that occurred in 1974. Christine was doing a news report, and infamously shot herself live on camera. The film focused mainly on the time leading to that event. Acting was fantastic from everyone and the story was very well told, keeping you engaged. Obviously, the focal point will be Christine's mental decline and not being able to cope with society around her.
However, I believe the message Christine was trying to convey is even more important. Its been over 45 years since that tragic day, and the local news is just as soul less and sensationalist as ever. We all love the simplistic individualistic reports of local murders , abuse and ignore the broader systemic problems. Crave the scandals and cater to the soap opera mentality. I find it interesting that this film was released on Oct 2016, right before the elections. The beginning of what we are living through now. Lies are ""openly"" taken as statements and reported on as ""Normal"". Illegal actions taken, barely any questions asked and no accountability. We are indeed living in the age of ""alternative facts"". We all argue with ourselves as the powers on top pull the strings.
Was it Christine that couldn't adapt to society? Or was it society couldn't adapt to Christine? Maybe its both.
Just as the movie ends with, we all get a couple of scoops of ice cream change the channel and put on light hearted music. Forget the world, forget the problems.
Not everyone is built to simply forget."
" This movie has my vote for...
",2020-08-23 00:00:00,2,"One of the slowest ... I realize it's relatively early in the 21st century and thousands of movies are yet to be made, but it wouldn't surprise me one bit if, by the year 2100, this movie will be in the top ten for the slowest movie of the last 100 years. Although Rebecca Hall is both talented and attractive, watching her for 120 minutes stand outside of life, unsure whether her reason for not being able to break through is her not wanting to or not knowing how to, was a lot to ask of a viewer. And while the climax was highly dramatic, it failed to answer the question. For this reason, I cannot recommend this movie, although I will certainly recommend Rebecca Hall."
" Great depiction of Christine's story
",2020-08-14 00:00:00,9,"I really enjoyed this movie a lot, they did her story justice"
" Life-like illustration of depression
",2020-07-23 00:00:00,9,Just wow! Rebecca Hall plays a unique role circling around a side of depression which I had not yet seen in a film before - very honest and sensitive expression of irritability and proud loneliness. It makes you reflect on occasions when you or others you've known have similarly shown resistance against support from a work and family network. A film that triggers such a strong motivation to better empathise with and support those experiencing depression I feel
" A Gripping, Empathetic Look At Depression
",2020-07-09 00:00:00,8,"The tragic live-broadcast of the suicide of Christine Chubbuck is something that's hard to fully comprehend, let alone try to make a movie about that doesn't sensationalize her end. Director Antonio Campos and writer Craig Shilowich somehow manage to navigate this complicated story with grace and tact by focusing on the person and not the incident. They let Rebecca Hall immerse herself in this role as Christine slowly reaches her ultimate choice, giving us a moving and empathetic performance that tries to make us understand her depression without turning her into a martyr.""Christine"" is hard to watch at times, but difficult to look away from.As we open to a 70s world of browns, oranges and yellows, we are introduced to television reporter Christine Chubbuck (Rebecca Hall) as she's making a film of her pretending to interview Richard Nixon. She's immediately concerned over her physical presentation and how to appear more natural. She lists her relatively mundane goals on a piece of paper, starting with the line ""be bold, be brave."" She volunteers at a children's hospital giving motivational puppet shows often mirroring the lessons she wants to believe herself. Campos wants us to know that this is a woman who is trying to be normal but doesn't know how.Christine Chubbuck is a soon-to-turn-30 TV field reporter working for a local news program in Sarasota, Florida. She mostly wants to focus on small, positive human interest stories, despite her boss Michael Nelson (Tracy Letts) insistence on increasing the coverage of crime which helps drive in the ratings. Though her job is to talk to people, her only real friend is her camerawoman/editor Jean Reed (Maria Dizzia) who tries to support her however she can. Christine has a crush on the lead anchor of the news station George Peter Ryan (Michael C. Hall, who is honestly fantastic), despite him being uninterested in her. Unfortunately, Christine gets a medical diagnosis that she must have an operation that would significantly weaken the chances of her ever becoming pregnant, a punch made more potent by the fact that Christine is a virgin as she was waiting for Mr. Right to come along to start a family. Christine lives with her mother Peg (J. Smith-Cameron) who she's at odds with after an ""episode"" in Boston caused her to relocate to a much less ideal situation she finds herself in, as Peg has no real clue how to handle her daughter.The news stations owner Bob Anderson (John Cullum) comes around and offers up a promotion to one of the Sarasota team to go work at his new, far more prestigious station in Baltimore. Christine knows that she has to ""follow orders"" in order to get ahead rather than doing what she believes in.Life, unfortunately, comes crashing down on Christine. All at once it looks like her dreams are evaporating while other people achieve what she has been unable to. She lashes out at her boss when her attempts to make more 'blood and guts' content fall flat, and her friend Jean gets her own segment that replaces the one Christine was working on. Peg tries to introduce her new boyfriend to Christine, which is met with accusations of abandonment and blame on Peg's inability to 'fix' Christine's hurt.On the night it looks like Christine might finally get what she's been wanting, the rug gets pulled out from under her by people who don't know her pain but are trying to help. The last of her dreams just fade away, despite everyone trying to reassure her that she's capable of great things. After a conversation with the station boss she gets left with the mantra of ""follow your gut."" Sadly, she does.Alas, we know how this story ends. Just watching the moment when Christine, silently, appears to decide to take her own life is almost beyond description - Hall's acting through her eyes alone is awards worthy. Campos handles ""Christine's"" concluding moments with quiet dignity. ""Christine's"" final act is mostly of hidden turmoil and sadness, and Hall captures this perfectly with the subtleties of every motion. The moment she pulls the trigger is done astoundingly well, with an emphasis on shock and bewilderment on what actually transpired.There's not enough words I can write to fully appreciate the work Rebecca Hall does as Christine Chubbuck. She just feels like a real person with real damage, and not one that is simply made up for dramatic purposes. There's a beautiful attention to detail about the way Christine simply tries to navigate this world, down to her physical mannerisms - you can see behind her eyes the thoughts coming racing through her mind before every single line she says, as if trying to calculate each move. Her moments of lashing out feel real and heartbreaking, even over small things such as the fake flowers on her interview set. She comes across as that awkward teenager in high school looking to fit in and is disappointed that she doesn't know how. The few moments where Christine isn't trying to act as normal as she can you really can feel the frustration in her not knowing what would make her happy.Campos does make a very thoughtful decision in how he films the ""character"" of Christine: we're meant to empathize with her but not necessarily like her. At one point Christine's boss calls her ""difficult"" and, well, yeah she kind of is. Christine doesn't like following orders and is brisk with everyone. She's humorless and cold, and I have no idea how she managed to keep the job she has which relies on on-air charisma. We know she's smart - even the boss who argues with her calls her the smartest person at the station - but her social deficiencies do illuminate why she lacks the friends she so desires. Campos is bold to show Christine as she was rather than romanticize her. There is this underlying feeling that we're supposed to want her to get better, but we know how this story ends.Something that is bound to frustrate some people is that Campos seems completely uninterested in making ""Christine"" about depression as a whole; it's much more about Christine as a person. At times the movie is as cold as Christine is, with odd bits of humor sprinkled throughout. It's far more subtle than most movies these days that deal with such subject matter. ""Christine"" is not a fun movie at all, and at times is hard to sit through. It's a character portrait rather than a dialogue, and personally I feel it's the only way to do justice to Christine Chubbuck without exploiting her memory.Even though I find the individual pieces of this story come together to make a fully-formed picture of Christine, they don't particularly work well together as a narrative. Campos wants to show all the parts of Christine's life that lead to her ultimate choice, but doesn't do enough to make them fit together naturally. From what I've read about the real Christine Chubbuck these multiple threads of despair took place over a much longer period than the few weeks ""Christine"" takes place in, and the need to place them all in the movie feels a tad misguided. It's the 70s during Watergate and the movie feels like it is of that era, right down to (somewhat random) part where Christine's boss lashes out at her for being a feminist. It juggles workplace sexual politics, reproductive issues, depression, familial drama, tabloid news, and other things that affected Christine, but they don't real congeal to form a strong narrative. Honestly at times the order of scenes seem random, and the script's inability to connect these disparate parts makes ""Christine"" somewhat hard to follow.It would have been far easier to make ""Christine"" be a soapbox movie about depression, but Campos' dedication to telling the harsh story of the final days of Christine Chubbuck is both cold and necessary. Campos treats history with a brutal honesty and respect, and Rebecca Hall's unsettling, masterful portrayal of a woman being torn apart by despair is almost hypnotic. While the narrative might not match Hall's performance, Christine is nonetheless a worthwhile endeavor in telling the story of a long-suffering person who loses her battle against her own thoughts."
