title,date,rating,review
" Very close war surveillance journey this movie is.
",2021-04-09 00:00:00,8,"Chose this movie for the cast, both the lead roles have not missed a chance to surprise the audience in every script they select. Written well and cropped, no scene sequences were giving clues to go on a traditional way of ending, watching this movie made me feel like i have read it as a book or a war journal, thats how it opens up its essenced paragraphs. And thats makes me again cherish the cast."
" Total falsification
",2021-03-07 00:00:00,2,From film perspective very slow. From historical point of view totally falsified.
" This isn't TRUE
",2021-02-22 00:00:00,1,Truth is Armenian Gangs attack Turkish villages they killed Turks and when the Ottoman Empire is going down Armenian people sold Turkey because they always wanted their country as a free.
" Excellent movie
",2021-02-07 00:00:00,10,This is an excellent movie about an event that is rarely discussed.
" Excellent
",2021-02-07 00:00:00,9,"The Armenian experience is not widely publicized. The American stance is that Turkey is an ally therefore we don't need to mention what happened. It was genocide. This movie presents more of a personal account of families, friends and loved ones who were affected by the Turks driving them out of their homeland. The acting was excellent with special kudos to Oscar Isaac for his sensitive portrayal of Michael Boghosian a man passionate about medicine and his responsibilities. If you are looking for a movie that will enlighten as well as entertain I highly recommend The Promise."
" A Promise
",2021-01-26 00:00:00,5,"A Promise for a long boring movie , viewing i side story"
" They took you for a ride
",2021-01-26 00:00:00,1,"There is a lot more to be told in the history of Turks and araminians ...telling the story from an Arminian point of view is cutting the complete image..people need to know what the Arminian did to deserve such hate from the Turks..
There are many books and articles explain the truth."
" Disturbingly great
",2021-01-17 00:00:00,10,"I was amazed to see all these well renowned actors in this movie. That could in just over 2 hours span over so many events and details of this horrific genocide and the build up is impressive. A ""Schindlers list"" for the first genocide.My only concern is that it did not mention the other christian orthodox brothers and sisters, mainly the greeks and syriacs who suffered the same hardships but its minor. What happened to the armenians happened to all of us.Hopefully, just like ""Schindlers list"", this will be a educational movie for the rest, to not forget, to remember, what happens when nationalism and hate takes over and faschism rule. Lets try remind ourselves and our children so that history will not repeat itself.Me myself is of syriac and greek descent in the diaspora of Sweden together with hundreds of thousands descendants from the ruins of the byzantine empire."
" False rating
",2021-01-16 00:00:00,10,"Exciting, beautiful, sad, and also well directed and well played."
" Not really a subjective story
",2021-01-05 00:00:00,4,"With this type of movies where a light spot is pointing on a historical event, I would like to see a subjective story and here, clearly is not."
" A Great and Wonderful Film, And:
",2021-01-04 00:00:00,8,"Making a film is a wonderful adventure, the trip of a lifetime for all wanderers and dreamers, but like writing a book, an article, an advertisement or painting an admired painting we eventually learn that all good films disturb us, they re-awaken old memories, hatreds, loves, travels and journeys evidenced by when this film ended I wanted to go to Armenia, I wanted to read more about the forgotten Armenian massacre and to learn more about the star of this film Charlotte Le Bon, I compared her to Ingrid Bergman and imagined with good reason that if she lived and was active in the 1930s David Selzick would have sent for her and made her a star, a huge film star way up there with Bergman, Garbo, De Havilland, Taylor and Deborah Kerr. The subject of this film was harrowing because it did happen, it was a tribal massacre by the Turks - Turkish fools who even today deny and attempt to hide what they did. So let me profess here that this film made me pro-Armenian and not a lover of Turks or the Turkish Govt (Nazis wearing a Fez) and may I say thank you to all the cast, the producers and directors. May you all prosper, this is a great and moving film, thank you. A Limey from England. 04-01-2021."
" Great Storyline
",2020-12-22 00:00:00,10,Great storyline based on historical facts. Loved the writing and how it told a story of important occurrences of the past. Definitely recommend to everyone.
" Lie lie lie
",2020-12-13 00:00:00,1,Complete nonsense. The maximum that you can fit into one movie!
