title,date,rating,review
" Really funny
",2021-04-03 00:00:00,8,It's a very crude film I wouldn't recommend watching with your parents. It's very funny and crazy the story is very good and has excellent jokes.
" I was appalled by this film. Appalled, I tell you.
",2021-03-11 00:00:00,10,"I was appalled the first time I watched this movie. and then outraged the second time.Just to be sure I watched it 3 more times with my friends, still the same. It is childish, puerile and offensive on every level. AND SO DAMN FUNNY. I laughed like a drain all the way through, De Niro is hilarious as the randy old Grandpa, Aubrey Plaza is insanely funny and quite filthy. Poor Zac Efron is a delight as the hapless bridegroom. The beach scene where he is wearing nothing but the cuddly hornet had me crying with laughter. The wedding scene where bridezilla Meredith (Julianne Hough) gets her comeuppance is wonderful. I also loved the two cops with their own very personal take on what constitutes the law and Tan Pam (Jason Mantzoukas) as the local dealer is someone I'd like to know. OK it's not high art, or Cinema with a capital C. But it is really, really funny. I wish they'd had ""Spring Break"" when I was younger. If you don't laugh at this movie we can't be friends."
" Worst movie ever
",2021-03-04 00:00:00,1,"Worst movie I've ever seen. I was stuck in a show with friends who fell asleep seeing this, otherwise I would have left, ruNning as fast as possible away from this awful horrible movie. I hope DiNiro got paid lots of money for this role. He went way down in my estimation of him as an actor. I not only did not laugh once, I had to put my head in my hands half the movie. Whoever wrote this should never make another movie. Anyone who likes this must be a very immature person who doesn't know anything about comedy."
" Efron has no DE Niro.
",2021-02-11 00:00:00,10,I gave 10 stars. Five to Robert. Five for Ef-N-Ron hubba hubby... how do you spell his name. NOUN.
" Dirty Grandpa is a movie.
",2021-02-10 00:00:00,1,I have seen a lot of movies in my life. Dirty Grandpa is one of them.
" Only one question...
",2021-01-18 00:00:00,2,Robert De Niro still realizes that he is Robert De Niro???
" De Niro... Why?
",2021-01-10 00:00:00,2,"Dirty Grandpa is directed by Dan Mazer, written by John Phillips and stars Zac Efron, Robert De Niro, Aubrey Plaza, and Zoey Deutch, among others. It tells the story of a recently widowed husband forcing his uptight grandson to join him on an adventure to Florida during Spring Break. Despite its poor audience and critical reception, Dirty Grandpa performed quite well during its run in theatres during the early months of 2016.I won't be the first to say that Dirty Grandpa is bad. It's very bad in fact. There is tons wrong with this movie and its apparent right from the jump, the concept of a mismatched duo going on a road trip is a very tired plot, however, the least a movie of this nature can do is be funny and Dirty Grandpa can't even do that. Much of the humour relies on gross-out, raunchy jokes, that sadly do not work and are very played out. I did not need to see Robert De Niro jerking off, saying the n-word nor having sex, there was nothing funny about it other than he is a respected actor and an older gentleman, so ""ha-ha, that must be funny! Old people jerk off too"".If the road trip aspect wasn't enough of a cliché, the writer incorporates a marriage into the equation, with an old connection making their return into a character's life. Basically, Zac Efron's character is about to marry someone who is controlling but during his road trip with Robert De Niro runs into an old student of his and we all know where this plot point leads to even before it begins. It's a very tiresome story that begs the question of why this movie was even green lite in the first place, it features a pretty star-studded cast who can be pretty funny but the end result is just an unfunny, cliché ridden movie. Even Aubrey Plaza and Jason Mantzoukas who have been used in funny ways in other movies are reduced to caricatures who are loud and very one-note. It's extremely disappointing to see the cast wasted in this way, but I have seriously no clue why this was made or even rewritten considering how almost all of the jokes fell flat.Nothing about this movie was that good, it was loud, dumb and one of the most formulaic movies I have seen in quite sometime, however I can't deny that I didn't hate myself while watching it. The story moves at a very fast pace, that the 1 hour and 42-minute runtime did not feel long whatsoever. I was never bored or checked my phone during this movie, so despite it being so crudely made I must admit that I was entertained throughout. This does not mean that I enjoyed the film or can recommend however despite the horribleness this film oozes I'm glad it didn't make me want to peel my eyelids off, I am giving Dirty Grandpa a 2.5/10"
" Not funny!
",2020-12-21 00:00:00,1,It was just awful! It could be funny but unfortunately the plot was bad and also the actors
" It does what it says on the tin....
",2020-12-01 00:00:00,5,"Yikes, it's a coming of age film - for just about everyone concerned. Robert De Niro is an ageing gent who, having just lost his wife of 40-odd years - is intent on letting the badger loose. To that end, he recruits his rather straight-laced, soon to be wed, lawyer grandson ""Jason"" (Zac Efron) to drive him home. The journey proves anything but straightforward as they hit Daytona Beach on their road trip, meet a pair of lively girls and their gay pal and have some escapades that opens the young man's eyes to the aspirations of his grandad and, increasingly, of himself. De Niro has a bit of previous with this kind of role - though it's certainly more in your face than, say, ""Meet the Fockers"" (2004); the language isn't just a bit blue, it's fairly graphically explicit as he seeks sex with a perfectly willing girl Efron's age and at times it's actually quite poignant as he refuses to allow his age to consign him to the scrap heap. The humour is crass an a bit puerile, though - and the film really shows up the limitations of Efron as an actor. He is terribly wooden and never looks comfortable even when naked and high on drugs. The story tries, quite pitifully, to reconcile some more serious elements into the script - grandad is a Vet whose family don't know, is dysfunctional and that scenario is supposed to lend it some gravitas. Well, it doesn't. The ending is a twee, poor amalgamation of ""Four Weddings and a Funeral"" (1994) and ""Smokey and the Bandit"" (1977) that left me squirming in my chair. Both stars work well enough together, and fans of both/either will probably enjoy De Niro's refreshing frankness that epitomises that age is no barrier to having sex, and Efron - well he gets his ass out a few times. That's about it...."
" Rude. Hilarious
",2020-11-30 00:00:00,8,Was not expecting either Efron or Danny de Niro to be so rude but if it's teenage boy humour you want then this movie delivers
