title,date,rating,review
" Lovely suspense...
",2021-04-01 00:00:00,7,"The type of cliché film, which starts to be cliché by the title, both the original and the translation, but I like it, the gloomy atmosphere, the mystery around the house, spirit, the bad decisions made, the usual scares, the script simple, but all in the measure to involve us sufficiently... Lovely suspense..."
" From the Lohan-Hough School of Fine Acting
",2021-02-18 00:00:00,1,"If it wasn't for Fisher parading around for the first five minutes in f-me boots and cut-offs, this movie would be irredeemable."
" Bored movies
",2021-02-02 00:00:00,5,"The beginning of the film was quite boring, the film started to entertain me sometime after half the film. As for the horror effects, they were very weak, there were also a few snares in the film and the fact that we from this film at least a little frozen in the back it also did not become the only positive in the film was the whole unraveling of the film at the very end, which was certainly interesting, but not unexpected. I rate this film as below average and sometimes boring, but certainly not as the worst."
" remake?
",2021-01-21 00:00:00,4,"The twist, arriving over an hour in, was pretty great, but what came before and after was subpar. The production values were pretty good, with the notable exception of the building of horror/suspense pacing and tension."
" Decent film: better if recast
",2021-01-19 00:00:00,7,"The first time I watched this, I zoned out and only clocked back in at the end to that little twist. So I watched it again and it's a little bit of a slow burner but I think it's worth it for the twist at the end. Could have been a little more exciting; it's not scary enough. I would have liked this to be a little darker with a few more twists embedded in there but it's definitely a good watch. I liked Isla Fisher in this....however everyone else needed to be recast. The other characters lacked depth and the actors didn't do good jobs in bringing the most out in those characters."
" A reasonable 82 minutes
",2020-10-06 00:00:00,6,"A young couple take over a Californian vineyard and the pregnant wife starts suffering terrifying visions but her husband does not. This is a Blumhouse production, that is not a guarantee of quality but this one is a reasonable spooky movie. It is not terribly scary or gory and the acting is adequate but there is an interesting twist regarding the cause of Eveleigh's visions, I am not going to divulge what but the far superior French movie Inside (2007) springs to mind.
Not a movie that I would want to watch again, pretty forgettable but slightly better than much of the horror drivel that gets churned out these day."
" Haunting with a twist
",2020-09-26 00:00:00,6,"Visions: After a car accident a couple, Eveleigh and David relocate to a vineyard in California. At a welcoming party Eveleigh notices one of the guests acting as if possessed. She then starts to have strange visions of a hooded figure and bloody scenes. Poltergeist effects occur and she's pushed through a window by a mannequin. Typical haunted house horror/mystery but with an interesting plot twist. Some disturbing scenes of an average nature. A bit uneven paced but the tension does ratchet up for the final 20 minutes. Directed by Kevin Greutert and written by Lucas Sussman. Showing again on the Horror Channel on Thursday 1 October at 11.10 pm. 6/10."
" Well-written creepy mystery
",2020-08-02 00:00:00,7,"I haven't heard of this movie before, but was glad I randomly chose to watch it on Netflix. The plot starts out a bit generic, but - like wine with time - it gets better. A couple from the city moves to a vineyard in the countryside for a fresh start, but weird things start happening in their dream house. Only the wife Eveleigh (Isla Fisher) can see these supernatural occurrences, so her husband believes they're hallucinations caused by her mental health. From here, the story follows Eveleigh on a journey to uncover the mystery of these supernatural events - and if they're even real.Even though the audience can see the supernatural phenomena Evelyn experiences, there's also a ""paranoia"" aspect of the film which is set up to make the viewer question whether what we're seeing is real or just a figment of Eveleigh's imagination. This adds to the mystery of the film. Of course the audience wants to know the origins of the supernatural events (ghosts? demons? ancient curse?), but there's an added layer of whether the audience can even trust a protagonist with a history of mental health issues. This keeps the story intriguing.As for the film's horror factor, I thought it was more creepy than scary. There are some cheap jump scares which are easily anticipated, but I think the movie shines on its mystery and tense moments. The film really fills you with dread and keeps you in suspense of what could happen next.The acting was ok. Isla Fisher did a good job at playing the protagonist who seems paranoid to others, but is convinced her supernatural experiences are real. However, there were also some scenes where she should've turned up the volume on her emotions and acted more terrified to match the situation. The supporting cast had a few big names, but were mostly insignificant roles except in one scene.The ending is when the viewer will ultimately judge the movie. I thought the ending was creative, original and tied up the mystery nicely. But I can also see how some viewers could think it's cheesy or tries too hard. ""To each their own.""I enjoyed this movie and would recommend it for a good creepy mystery."
" good but predictable
",2020-07-01 00:00:00,6,"I had the antagonist pinned in the first 30 minutes and knew what was going on and how it would end.
i still give it a 6.1 for good acting from a bunch of a listers and a couple b listers6.1"
" Standard mediocre horror
",2020-06-03 00:00:00,5,"Acting wasn't great, all of the interactions between characters seemed disingenuous. The story isn't all that original. The majority of scary visions relied on loud sounds instead of scary sights. Still good for a background movie while you're doing something else."
