title,date,rating,review
" Amazing feat
",2021-04-04 00:00:00,8,"Yes, the big part of the film's appeal is the single shot from beginning to end. The camera doesn't merely follow the actors from room to room, it moves with their emotions, providing an immersive experience."
" Unique and authentic
",2021-04-01 00:00:00,8,"This is one of the movies, that you will never forget for the rest of your life. Because of the authentic and overwhelming feeling. As if a camera team is following that young lady for a night and a day in Berlin. Inside a pub, she meets a couple of guys and she joins them. They become friends and the following hours evolve into the biggest adventure of her life. But it gets more and more serious and slowly it turns into a nightmare. At the end of the movie, it feels as if she will wake up at any moment and it only was a bad dream. But it wasn't. This is exactly what the movie feels like. It is a great movie."
" Weak plot!
",2021-03-28 00:00:00,5,"I enjoyed the movie. Acting and camera were great. However, the plot was completely implausible. Maybe it's just me, but I don't know of any woman who would join a group of drunk and violent strangers (men only) for a ""private party"" on a rooftop. It became even more implausible when she decided to help them as a driver in a bank robbery after being threatened by heavily armed gangsters. It just doesn't make sense. How can people who give this movie 10 stars ignore this?"
" Lame
",2021-03-20 00:00:00,1,"Implausible, I mean yeah it could happen but you got to be pretty damn dumb to carry out a heist like that. Lot of unnecessary fillers as well...."
" Medicore.
",2021-03-15 00:00:00,5,The film has many mistakes however you need to take that into consideration as the film is filmed in one continuous shot without post production.
" Damn! That Esclated quickly and smoothly.
",2021-03-08 00:00:00,9,"It is my fourth movie after 1917(2019),Long Day's Journey into night(2018),One Cut of the Dead(2017); that consists of a long Single take and i have to say that it manages to deliver like these movies.While these above mentioned movies had cuts but they were beautifully hidden that you could not even notice them, this movie was shot entirely in a sequence in one go.Just have to give a hats off to the Technical team and Actors who not only deliver a consistent and amazing performance but were also able to incorporate so much in this 2hr18min of the movie, from bar parties, to rooftop conversations, to playing piano, to organising a heist, to getting away from police, to shootouts, damn that was neat.Just watch it if you are not irritated by no cuts, as these movies are just great, as they have taken the concept of long cuts to a completely new level, allowing people to experience theatre on Screen."
" Harrowing
",2021-03-02 00:00:00,8,"If you want a film that takes you from the soaring freedom of youth to the choking spittle of death, then this is the film for you. It's a rough emotional ride, full of tension, and I really can't say it's a lot of fun. Imagine if German's made Reservoir Dogs, but with more details, and without the cool. Prepare for a heavy duty full-on film experience."
" Good first half
",2021-03-01 00:00:00,6,"Good first half. Nice mood from filming everything in one take. Second half is a little bit annoying as the protagonists act very irrational even considering the circumstances. This ruins the good impression of the film as a whole, the plot could have been written to be much better without much trouble."
" Love it!
",2021-02-28 00:00:00,9,"Wow! The first time I saw this movie I was really blown away.
I was truly amazed by the fact that the movie is shot in a single take.
Everything feels so natural and authentic here."
" Riveting masterpiece
",2021-02-25 00:00:00,10,"I was lucky to see this movie on Belgian tv: without commercial brakes.
Loss of words... go see it!!"
