title,date,rating,review
" Anti-Venezuelan
",2021-04-09 00:00:00,1,Anti-Venezuelan propaganda!!! This is just a dumb script movie with the sole intention of depicting Venezuela in a negative way.
" So so.
",2021-03-23 00:00:00,5,"The first 15 or 20 minutes are very good, until it gets to Venezuela... The rest of the film is comedy actioner by numbers: lazy script, little laughs, a bit of action, all a bit boring and predictable at times. The film is like a lazy, unimaginative rehash of ""Romancing the Stone"" with Douglas and DeVito, though of course that one was a much better movie. At least the tomb raider-like, ass kicking girl that helps the main character is excellent and pretty hot."
" A Good Movie That's Funny That Will Hold The Viewers Interest Throughout
",2021-03-21 00:00:00,9,"03/21/2021 For this off beat comic movie Kevin James was a good choice but his female book editor , actress Kelen Coleman was not. What the movie needed was as many female comedians as they could get in this movie. I just watched an excellent dead pan comedian Iliza Shlesinger that would have been excellent playing off of Kevin and would have made this movie much better. Another funny light hearted female comedian that does air head really well is Anna Kendrick. She does funny 24/7 on overload. Overall this was an enjoyable funny movie at times so I can definitely recommend watching it. Bon Appetit'"
" (Living) Fantasy
",2021-03-15 00:00:00,7,"Or daydreaming of sorts. A lot of people had dreams or fantasies like that. Being a hero, being a spy, fighting for a good cause and fighting against evil. And Kevin James or rather the character he portrays here has the same thing going on for him. And it really is fun to watch this. Having seen similar themed movies recently, I have to admit this was more than enjoyable.And the stunt work is really phenomenal - plus it does not take itself too serious. Some jokes may seem offensive to some, but overall you should not be too sensitive on things, because the mood and tone is overall the right one for this type of comedy. So action, jokes and tension from start to finish - what else do you want? Oh travel to other countries also check ..."
" It does what it says on the tin...
",2021-03-09 00:00:00,9,"It's a great action comedy which Kevin James pulls off belieivably very well with the athleticness and agility involved in some scenes. It's not a good look for the CIA - but then again, does any film make them look good!?
A good film to watch with the kids."
" No apologies
",2021-02-28 00:00:00,9,"Almost every review apologizes for the quality of the movie , but says they enjoyed it. I couldn't care less if critics, or Hollywood elites like this type of movie. It's entertainment. It's enjoyable, it's funny, it has a beautiful female agent, Kevin James is funny, and lots of cartoonish action. There is some gratuitous violence, so I wouldn't let anyone under 13 watch it.And it has more truth about what the CIA does in South America, than a lot of serious dramas."
" Clever writing, dialogue and jokes.
",2021-02-27 00:00:00,8,"The true star of this movie is the writing. Clever plot, clever dialogue and clever jokes. The acting is good (not great). And the action is good --- for a comedy movie.Zulay Henao is gorgeous.(I expect many reviewers are going to criticize this movie saying it was stupid and unrealistic. First of all, most action movies are. Secondly, it's a comedy. It's supposed to be stupid and unrealistic. That is one of the running jokes. It makes fun of action movies.)The music is good. But it's all top ten hits redone in Spanish. I didn't get that.This movie is good. Not great. Anybody giving this movie less than a 5, is just looking for something to complain about."
" Totally Could Happen...
",2021-01-09 00:00:00,5,"😂 Ok so that was a flippant statement, as this film presents the most ridiculously far-fetched plot yet for a Kevin James movie. However, credit director Jeff Wadlow for re-writing and adapting the script to fit the Kevin James comedy style, and maintaining a non-stop pace in this action-comedy.Well-casted, this movie is non-stop action fun and always lets the audience know IT knows YOU know this is just for fun. It never attempts to act like it's more than what it is - a simple slap-stick/action farce with Kevin repeating his now pigeon holed character. It's worthy of no more than a 5/10, but still a fun (albeit mindless) flick to watch when in the mood for such. If you like Kevin James movies, no problem - it's a watch. If you don't, pass on it."
" When was it funny?
",2021-01-01 00:00:00,5,"The movie is supposed to be a comedy, right? Or at least action-comedy. The thing is, I literally laughed once for the whole movie. One time. When he said Bingo-vich. That was funny! The rest of the movie though... I don't know, maybe its just me but I didn't find any good humor in there..."
" Right up there
",2020-10-25 00:00:00,8,"Excellent movie, surprised that I hadn't seen this before. Had some funny moments, not a belly laugh production. Definitely recommended to watch."
" Fun assassin adventure
",2020-09-05 00:00:00,9,"I agree with the positive reviews, you'll Like this movie. It's a fun, writer in over his head movie, where make believe becomes real. Happy, silly, fun and entertaining."
" ""Still need a good signature line.""
",2020-07-14 00:00:00,7,"Well, it's got the word 'assassin' in the title, and since I've got an ongoing IMDb list that focuses on assassins, I thought I'd give this a try. The funny thing is, I don't think the main character in the movie ever killed anybody now that I think of it. That's because Samuel J. Larson (Kevin James) is an insurance actuary and would-be adventure novelist who's invented the fictional character Mason Carver. He's drawn into a Venezuelan coup attempt by virtue of a literary agent reinventing his persona from a fiction writer to a real life, globe spanning killer for hire.As insane as the whole idea sounds, this is generally a fun movie that keeps pace with it's action and humor. What's impressive are the fight scenes and martial art encounters involving actors Kevin James and Zulay Henao portraying DEA agent Rosa Bolivar. Those sequences seamlessly place their stunt doubles into the middle of the action without compromising someone like James, who's size and weight precludes an ability to fly through the air with the greatest of ease. I liked Bolivar in her role, fortunately the story line didn't try to make the most of a romantic entanglement between her character and partner Sam Larson.The story itself introduces a host of characters conspiring to do away with each other in the hotbed of Venezuelan drug trafficking, mercenaries for hire, and political corruption. The one liners come rapidly and take some of the edge off an entirely implausible story, so if you're up for something just a little bit different, this one might fill the bill for you. Kevin James fans should be particularly pleased."
" A lot better than you'd think
",2020-07-13 00:00:00,7,"I don't often laugh out loud at jokes in movies, but I did three times in this one. The story is silly, it could have done with a bit of tightening up here and there, but on the whole it's just enjoyable nonsense.A solid seven stars."
