title,date,rating,review
" Young professionals living in fancy SoHo apartments traverse love and relationships
",2020-12-15 00:00:00,6,"After 20 something Alice (Dakota Johnson) breaks her steady long-term relationship with her boyfriend (Nicholas Braun) to move to New York to learn how to be single. There she befriends other similar girls living the single life.A standard self-help BRIDGET JONES type of 'chick flick' with Rebel Wilson thrown into the mix to add more in the way of physical and adult comedy and provides the majority of the laughs.The Manhattan settings are glossy and it should come as no surprise that the film is based off a novel by Liz Tucillo who wrote many of the scripts for 'Sex and the City' as well as being the author of 'He's Just Not That Into You'. But as is typical of these films, as much as the characters are wanting to be single they of course find and traverse love. It does its best to avoid the influence of social media, but falls into the usual trap of young professionals living in fancy SoHo apartments. I'd love to know what their secret is!"
" Very cute and adorable...
",2020-10-26 00:00:00,9,"What a beautiful film, I found myself in several versions, the crazy and catchy Rebel, the independent and future mother of Leslie, Dakota and the kids from the apps and Alison, well, I think this one, despite being more straight and sensible I have very little, but yes, a cute movie about love relationships and their dilemmas... Very cute and adorable..."
" How to Be Single is over a half hour before it's over.
",2020-10-01 00:00:00,4,"Dakota Johnson has such a fresh, engaging, likeable screen presence that she single-handedly manages to sublimate the impulse to rip your cinema seat out of the floor and hurl it through the screen."
" ""He's Just Not That Into You,"" remade in a tacky way
",2020-09-26 00:00:00,5,"It has its moments, but isn't so endearing as the movie it copies."
" A film with heart
",2020-06-30 00:00:00,10,"This is a brilliantly uplifting film that's well worth a watch! It's full of heart and carries as much emotional depth as it does comedic moments. Don't listen to the negative reviews on here, if a light hearted comedy with a positive message is what you're looking for, this is the one for you!"
" Don't I lose myself now?
",2020-06-08 00:00:00,7,"My best friend send the URL of this to me at midnight suddenly, so I watched it till next morning. I cried a lot in the scene which Alice hugged Robin. It made me wanted to hug my friend like them.If I have some friend who warn me objectively and give me some chances to look back at myself, they're definitely precious for me. Don't I lose myself now?
To make yourself more ideal, it's not good to addicted to anyone as much as you lose yourself. If you're nice when you're alone, you must be more nice absolutely when you're with your partner.It's obvious to be comfortable when you're alone because you can live only in your rules. So free. It's too much hassle to match the others and compromise my opinion. But I prefer to make an effort against troubles each other than too easy life like I can do everything what I want. Because it's more constractive I think.
When I talked about this with one of my boy friends, he repeated ""constractive' and laughed scornfully. I was very serious though lol."
" It's a memory of a loved one
",2020-05-28 00:00:00,10,"The movie itself is good but this movie will always bring a whirlwind of emotions for me because I saw it with my aunt, who is no longer with us. She was like a mother to me, which is more than a mother to me because I do not know my biological mother. Anytime I ever see this movie, my aunt with always be with me. 🙏🏽"
" General movies, you can pass the time
",2020-04-09 00:00:00,5,"Just like junk food, it has no nutritious taste but sometimes it's quite a craving."
" Hysterical
",2020-03-19 00:00:00,9,"So much fun! Hysterical lines. The last third was a bit slower, but fun anyway. I will definitely watch again. I have been recommending to friends all week."
" Cool movie
",2020-02-14 00:00:00,7,"Good choice when u chill, rebel funny as always, a really enojoyable movie"
