title,date,rating,review
" A very poor step down from the first movie
",2021-04-06 00:00:00,5,"Overall I did not enjoy this film that much, mostly because I was expecting it to be as good as the first movie and was left sorely disappointed.This movie isn't terrible by any means, but it's certainly a step down from the original movie and almost everything about it is worse.It's a good premise, but I just feel like a lot of potential here was wasted. The pacing is really weird, the plot is all over the place, going from point A to point B within a matter of seconds. The music is fit into the movie very weirdly. There's hardly any build-up and the characters just act kind of dumb. I know a lot of people will disagree with me here but I also felt it just wasn't that funny. Burger beard's character just felt very bizarre, and the whole time travelling aspect seemed really random. It feels like there's a little too much ""magic"" going on which somehow brings the story forward. I know SpongeBob has never been the most realistic show going but the whole thing with the book was very strange and made it seem like the writers didn't know how to progress the story without using it is a scapegoat(for example SpongeBob and the gang writing themselves to be massive musclemen - it's just strange...). Then there's the whole thing with the all-knowing dolphin, and again, it just takes the unrealistic aspect of it up to too much of a notch and seems like they're writing the plot as it goes along.A few things I did like about this movie however was the animation(gorgeous, both the 2D and 3D aspects so basically the whole film). The music in this movie was decent(although the name-drop of Lil Wayne in the song ""Squeeze Me"" was pretty weird. All of the major characters actually play a role in this movie which is also nice. There's also quite a lot going on in the movie in general which will keep a lot of kids entertained, especially the scenes when they're out of water.If you've never seen the first movie you may enjoy this more, but in context of that one this one really doesn't hold up, I'm disappointed to say. I wanted to like this one, I really did.5 stars - Average. Not good but not bad eitherPros: Includes most of the major SpongeBob characters and they actually have purpose, the animation is stellar throughout the whole movie, there's a lot happening in it to entertain kidsCons: The plot/pacing, the ""magic"" and time-travelling aspects, bizarre and not that funny."
" Hey,Spongebob's back
",2021-04-04 00:00:00,8,"Either if you love or hate him we all know what Spongebob is. I'll quickly discuss my stand on Spongebob. Seasons 1-3 were perfect,Seasons 4-5 and 10 were great,and Seasons 6-9 and 11 were okay. I haven't seen all of Season 12 so I don't know how it is as a whole yet. I've also seen the other two movies. There's no denying that the first was perfect and was meant as the series finale,and I even liked the third one. So what's my stand on this movie,well I think it's worse then the original,but better then the third. I think it's worse then the original because I think what they were promoting wasn't what they exactly promised and the writing got predictable at moments. However the animation,characters,acting,and humor are all fantastic. This is a great movie for die hard Spongebob fans like me and it's a great comedy on it's own,even if you never watched the show they recap everything perfectly so you don't have to worry about watching the show. People who hate Spongebob will understandably not like this at all,but at the end of the day I really love it and I don't know why. Maybe it's just nostalgia."
" 8/10
",2021-03-22 00:00:00,8,This SpongeBob movie is good compared to the last one. The last one is like what plankton does in the SpongeBob seasons this one is a little bit different he teams up with SpongeBob which was good and funny at the same time I did like that the villain was the pirate it was so refreshing to SpongeBob series as a whole
" Unoriginal and unfunny!!!!!!
",2021-03-19 00:00:00,1,Because it is badly animated!!!!!!!!!!!!!!!!!!!!!!!!!!!
" The g of movies
",2021-03-17 00:00:00,10,I loved this movie it has got too be the funniest of all movies on earth
" Good Movie
",2021-03-15 00:00:00,6,"This movie was on my 'Watchlist' for pretty long time, although I am not a big fan of 'SpongeBob SquarePants' TV show.Well, I really was amazed; the story has an uncomplicated plot, but at the same time very entertaining.So if you didn't have the opportunity to watch this movie before, my advice is to grab your popcorn and beer, and get ready for 1 hour and 32 minutes of fun."
" I actually enjoyed this movie.
",2021-01-02 00:00:00,9,"I mean, it's not a masterpiece but it keeps the show's soul that once had before the first film, it's dumb yes, pretty bizarre, but still enjoyable and fun. I have not doubt that fans from the show will like the movie."
" good and bad
",2020-11-12 00:00:00,5,"So lets start , when watching this they changed the style first of all , but watching the d animation didn't take a lot away from the original carton , maybe lacked a bit of life but it has lost some charm and creativity of how to stretch the characters , like the French narration voice is gone , which was not good , because that was a big part of the show .while watching this move it looks nice and was good to watch but growing up watching sponge bob , they ruined the origin story of all the characters like how they met as babies which never happened , but also the voices of the younger characters were terrible which took a lot away from the show.while the character seemed like themselves , they were all diluted version of then selves , with nothing new to offer , the spark has gone from them all, sponge bob was annoying but it was nothing we hadn't seen before , Patrick was not as dumb as he should be , squid ward was slightly mad at thing for a minute , mr crabs care a little about money and plankton was good , they all lacked their original personality .if you watch this for the first time and know nothing of sponged bob , its good to see and kids may also love it but if you grew up watching sponge bob it will not be as good as the first movie which was never as good as the show"
" The best one!
",2020-11-08 00:00:00,10,"Didn't had high hopes for this sequel, BUT IT WAS A BLAST! From the story to the real life setting, awesome! Time travel plot was executed perfectly! And you can even say that this the best one out of the SpongeBob movie trilogy!"
" An OK movie
",2020-08-27 00:00:00,7,"This movie, although, still influenced by Stephen Hillenburg, it's not as great and memorable as the first movie at all.I'm not saying that this movie sucks, it still is funny and the part where they added Plankton and Spongebob help each other in getting back the formula is really nice.I also like the part where they use time travel. Although, it wasn't as good as SB-129's time traveling concept, it still makes the movie very interesting. You know, saving the future by going back to the past is a good concept.Bubbles... I do not know what to say about Bubbles, how is he able to stop Saturn and Jupiter from crashing into each other while Spongebob and Plankton can't? Also, the part where he gets sick of his job and wants to help Spongebob and the crew breathe air is... ok? I guess.Finally, I would want to say that although this movie isn't as funny and brilliant as the first one. It is still a good movie to watch, although, do not watch it if you just watched it like a week ago, you MAY get bored."
