title,date,rating,review
" Hills Like White Elephants
",2021-03-08 00:00:00,10,"Great Feminist Movie! Surprised it was done by a man. Reminded me of Hemingway's 'Hills Like White Elephants'. I especially loved Tomlin's line about a decision that she may think about everyday for the rest of her life.
You can get the details from one of the other reviews. I just loved this movie."
" Just horrible
",2021-03-08 00:00:00,1,"Basic premise: shaking down other people for abortion money. Fun, right?"
" One for the ladies
",2021-01-09 00:00:00,3,"Short, quirky film from the indie mould. Strong performances, nicely shot, good pace... terrible script. The base storyline isn't bad but has one tired clique after another tied to it - strong women, weak men etc. This is a 'progressive' film women made for women. If you like that sort of thing you'll love this - hence the high score."
" It was painful
",2020-12-11 00:00:00,1,"I expected humor. Instead, it was just Grandma throwing one tantrum after another throughout the film. Not good."
" NOT really funny, NOT really dramatic either. What's left? Mediocre acting without chemistry between the actors.
",2020-05-03 00:00:00,5,"A miss. Good actors for sure, but there is no chemistry between them. The dialogues feel strained and unnatural. And the story is nothing out of the ordinary.The bad: it's lacking chemistry. From the get go, the first scenes, things dont gel well between the actors. Dialogues are strained and dont sound natural.Any good? Perhaps suited for those who are interested in the simple story of a grandchild temporarily being raised by a grandmother. It's not a bad movie, simply lacking spark and punch."
" Charming, somewhat authentic
",2020-04-26 00:00:00,7,"Takes a hot button issue and deals with it in a genuine manner. A thoughtful approach that sends a message that it's not something to play around with, but it is a necessary step that needs to be taken.The grandma constantly reminding the audience that she's an asshole is unnecessary. I'm tired of the trope of ""a jerk with a low-key heart of gold."" I feel like her being so aware took away from the naunce of the role. Plus it's hard to imagine and doesn't make sense for the grandma to have been any other way given the relationship with her daughter prior to Violet's death. Also, Elle had no chemistry with her love interest.Sage's mom felt like the most authentic character. Well written, behavior made sense.Sage herself was kinda annoying. She behaved immaturely for the most part but had such maturity about her pregnancy? Also the several scenes of her dry heaving? They've could've left out.Overall, it was an entertaining, interesting film. Despite it's problems, I felt glad that I watched it and would recommend it to others. May start some conversations."
" Mistaking aggression for assertiveness
",2020-04-13 00:00:00,1,"Consider the following situations and if you can distinguish between aggressive behaviour and assertive dignity.Situation 1: you go to your favorite cafe, to enjoy a well deserved latte. You want to enjoy some stress-free time, either alone or in company, but there is an elderly, loud woman discussing private matters with her companion at the top of her lungs. You don't care about her life story and are relieved when an employee asks the woman to leave. However, she makes a scene and drip her coffee all over the floor before exiting.Would you consider that woman well-adjusted, assertive and polite or angry, peevish, maladjusted, annoyingly rude and possibly a bully?Situation 2: you get into serious trouble and need $500. You ask many people for a loan, without success. Finally somebody lends you the money. You get your issue fixed, then meet your friend and the first thing you say is ""You'd be a nice person if you weren't such an ass***"".Whatever happened to being grateful? Should't you apologise for being as stupid as ending up in serious trouble, without any way out, except the money you borrowed?In this pathetic movie we're supposed to root for the two above mentioned characters: an elderly, angry, arrogant, pushy woman who in normal circumstances would be considered a bully and her silly, undignified, equally arrogant granddaughter. Together they own nothing and can resort only to begging to get some cash. Yet, they show no humility or gratitude and parade around as if in possession of the ultimate truth: spitting to the face of the whole world at large.Despicable characters and silly movie that glorify them."
" Funny little story...
",2019-06-24 00:00:00,9,"A funny little story about a grandmother who helps her granddaughter abort or (kill depending on what side of the aisle your on) her great grandchild. It's so funny, no one seems to want this baby. The father doesn't want anything to with it, the pregnant mother's concern is that she might go to hell for the abortion and her mother a high powered executive doesn't want it either and of course ""Grandma"" (Tomlin) well, she says no too - but ""I'll help you get the cash.""There is a hilarious part in the movie where Tomlin who has recently paid off all her debts and has no cash to pay for the abortion decides to go to an old boyfriend and lie to him about why she needs money. Eventually she comes clean and for some reason the guy won't loan her the money to abort her great grandchild. Weird huh?The film has a happy and timely ending. The mother ends up going to an ATM and hands over the cash to have her grandchild aborted. The big surprise is when the girl's mother shows up at the clinic and the it becomes a family event.Intertwined with all this mischief is a side story about Tomlin's lesbian lover.You'll laugh, you'll cry you'll wonder why and how a movie about people who are completely self centered can be this funny! A grate movie!"
" Interesting
",2018-11-18 00:00:00,7,"This is a movie about a young girl who got pregnant by a dead beat that wants an abortion. She doesn't have the money, doesn't want to go to her mom, so she goes to her grandma. Her grandma doesn't have money but takes her around trying to get the money for it. That's the whole premise and their interactions and how negative the grandma is all the time. In general I like it but at times she became a bit much. The young girl who plays Ruth in Ozark is excellent though as well."
" One to watch
",2018-09-24 00:00:00,8,Loved this movie so much. Characters are amazing and such a good feel movie.
