title,date,rating,review
" Nothing XXL about it.
",2021-03-23 00:00:00,1,How do you make a movie like this so unsexy and so damn boring? Geez. Unattractive cast and just not entertaining in the least. You've been warned.
" Nice film
",2021-01-31 00:00:00,8,"It's confusing: this film is actualy directed by Steven Soderbergh. Among the actors I missed a few who are important. Mathew mcConaughy for example. In stead of him you mention a row of unimportant female actors that don't play a role of any importance. Some of them look so alike, that it is confusing which caracter you are dealing with. I could appreciate this film only after a second viewing. But it is a good film after all. Better correct this site."
" Absolutely horrible
",2021-01-27 00:00:00,1,"I enjoyed the first one. I was looking at the clock 15 minutes into this one.I stuck with it, but it never got better. The plot was stupid and there was not one redeeming scene to even mildly save the movie.Definitely in the top 10 of worst sequels.Avoid this like The Plague."
" Just for fun
",2020-09-12 00:00:00,10,"I felt I had to write a review because there are so many on this site hating on this movie.
This is a movie about hot guys dancing - what this movie delivers.... Hot guys dancing.The first magic Mike film was seriously depressing and anyone who says they 'loved' it is obviously a flagellate that likes a bit of punishment for their sins.This movie is far more fun. The dance routines are better than the first flick and everyone looks like they are having a good time.Get some friends together, have a couple of champagnes and have a good time along with them."
" The film is true to its purpose.
",2020-05-18 00:00:00,9,"The film does not try to be more than it intends to be, the film knows its limits and respects that, it does not have a SUPER worked plot or anything, even because the film does not need it, the film only needs to present what it was promised, strippers, just that, a simple narrative, with captivating characters, a cool rhythm, that's all a film like this needs and that's what is delivered to us. A good movie."
" Um.....no
",2020-05-03 00:00:00,3,For a movie that ie glorify the wonders of man stripping.... it's almost like making jaws with a goldfish. In parts the movie is boring and completely unjustified performances by all a decent.... But the plot concerning Tatums return to stripping is nothing short....tedious..Skip it....
" Aging strippers on a roadtrip
",2020-04-25 00:00:00,4,"I wasn't expecting much from this based on the first movie but you still have to see it, right. I'd hoped for a better story this time or more actual stripping but nope, this is more of the same except even worse. Story as it were follows retired stripper Channing Tatum as the band gets back together to put on that ""one last show"" at an exotic dance convention in Myrtle beach. For the most part this is a road trip movie and that's about it.There's no real storyline here, no interesting side bars, zero character development, the dialogue is long, meandering and hard to follow (actually I think they made it up as they went along.)There are a couple of cool dance sequences, but no choreographed routines or stripping per se just dance moves (or singing) and aggressive man handling of female spectators. Joe Manganiello does a very sexy act towards the end and I also liked the 30 seconds Channing bumps and grinds in his workshop while attempting to get his groove back and that's about it."
" Waste of your precious time
",2020-03-27 00:00:00,1,"I think propably, for sure one of the worst movies out there. Skip it with no second thought."
" Kind of... useless
",2019-11-15 00:00:00,4,"The movie was so bland that I don't even know what to write in the review.
It's just very boring and the actual dancing scene are comparatively short and not very creative.
A real waste of time"
" NO!
",2019-10-12 00:00:00,2,"VERY few times I have not been happy/excited to watch good looking scantily clad men. This is one of those times, like the first Magic Mike. Tatum seems to believe he has moves, but he is WRONG! No effort seems to have been made preparing for these parts. Sheldon, Howard and Leonard have more sex appeal than these guys."
