title,date,rating,review
" Hilarious!
",2021-03-31 00:00:00,7,Was a long time since I had a good laugh while watching a movie. Pleasantly surprised for me is a full 7 stars :D.
" Sure it's not a great movie, but it's entertaining enough
",2021-03-05 00:00:00,5,"The only reason I really watched this film is because of Elizabeth Banks. She's a great actress and nails comedy roles, so I thought I'd give it a shot. While the movie as a whole was never great, Banks carried it and injected her magnetic screen presence throughout. She was easily the highlight of the whole film and was very watchable.Walk of Shame had a decent plot, and exploited a lot of comedic potential in the scenarios that it created. It was entertaining to watch and I did find myself caring about Banks' character. However it just never quite got me laughing out loud. It was always close to being properly funny, but never quite got there. Still a perfectly enjoyable plot though.I think maybe one of the things letting this film down was the supporting characters. They were below par and the script just wasn't there for these characters. Perhaps if more thought had gone into some of the sub plots and side characters the film as a whole could have been better.Still, I enjoyed watching this film. It's far from a great comedy, but is a decent watch and I had fun with it."
" Walk of Meh
",2021-02-26 00:00:00,5,"Banks is a news person that goes out and has to walk across the city on her own and wow is that a challenge! Marsden is always a delight to me and I keep thinking he's one of the most underutilized people in Hollywood. Jacobs is always a fun surprise for me, after her turn in Community I'd watch her in anything. This whole thing is just so generic, minimal effort nonsense. It keeps hammering away at the same jokes that weren't funny the first time but sure are the low hanging fruit.Basically, you've probably never heard of this before and there's a reason for it. It's practically designed to live out it's shelf life in the forgotten realms of daytime cable tv. It's not worth your time or attention. It's just a movie with minimal substance so go ahead and skip it for anything better."
" Clearly a man wrote this and the actresses are the only good thing about this film
",2021-02-24 00:00:00,4,"I rarely write a review but it infuriates me that a woman's struggle to get home is turned into a comedy. She called a hooker just because of how she's dressed, no one will believe she's not, and it's clear to me that a man 100% wrote this script. All of these scenarios she finds herself in, are genuinely horrifying, if you're a woman. The fear, the inability to trust anyone, the threat of rape or death; a man knows none of this and writes this movie as a comedy. It's not. It's triggering. The only redeeming quality is the acting of these women. I honestly wish it could be funny but it's not."
" Uneven, but pretty good
",2021-02-20 00:00:00,7,"Elizabeth Banks does comedy well. Dialogue, reaction shots and physical comedy are all in her wheelhouse. Good thing she's up for it because landed on her shoulders and she carried it off. The story line is right out of the keystone cops. Updated for modern times, our Perils of Pauline heroine needn't be rescued. In fact, no one will even offer to help for most of the film. That's when Banks shines. Interactions with all manner of people on the fringes of society show her to be as vulnerable as they are...and it's all for laughs. Her scenes in the crack house (yes, you read the correctly) are particularly hilarious. Look for her face to face with Tig Natro too. Another bit of comedy happiness. Truth be told, some vignettes go nowhere. The cops in the squad car bits could have been eliminated for instance. But, overall this is a fun time in the hands of a skilled actress who can certainly pass for a comedian until someone better comes along."
" ALMOST HANG OVER!
",2021-02-14 00:00:00,8,"To my surprise, this movie turned out to be one of the best comedies I have seen over a couple of years. It had been a long time I laughed like that watching a movie. Unexpectedly, I never thought it would be. Meghan Miles was amazing. The best character in the movie, no doubt, with his magnificent hilarious accent, the pookie guy. He was the base of the comedy. The Crack house, the pot, everything was hilarious. A laugh riot. It is highly underrated. I need more like this."
" Banks breaks out
",2021-02-04 00:00:00,8,"Elizabeth Banks carried this title, which deserves a special place among female-led comedies. Solid script with some excellent supporting characters, this movie is a warm and upbeat take on the life of a career woman. It is paced well, largely quite original, holds up well with time (I watched it in 2021 and when released in 2014)."
" AFTER HOURS in La-La-Land ; Banks shines her comedic chops in a tailor-made role
",2021-01-15 00:00:00,8,"WALK OF SHAME (2014) *** Elizabeth Banks, James Marsden, Gillian Jacobs, Sarah Wright, Ethan Suplee, Bill Burr. Banks shines her comic chops in this tailor-made (pun intended - you'll see) as a up-and-coming LA tv anchor whose one shot at the top is marred by a daylong excursion to get to her station for an interview at a promotion after a girls-night-out heads her down a rabbit-hole of unexpected pitfalls (i.e. no money, transportation and only a formfitting yellow dress). Basically a remake of AFTER HOURS in La-La-Land. (Dir: Steven Brill)"
" Hilarious Fun
",2020-11-02 00:00:00,9,We absolutely loved this movie. Elisabeth Banks was both beautiful and hilarious in this story about misunderstandings piled on top of mishaps. All the characters were engaging and did their parts to make this a well done comedy.
" Funny funny funny
",2020-09-20 00:00:00,10,"I don't understand the negative reviews. I am a 65-year-old feminist bi woman and found this to be quite funny. A day gone very bad. Far-fetched, but not so out of bounds, since how many folks really do step up and help anyone? In today's world folks tend to make snap decisions and walk away. Sad to say. This movie addressed this and one woman's issues stemming from it.
Elizabeth Banks was great as was all the cast. I think the writer brought things full circle and while some have cited this picture saccharine and insulting to women, I fully disagree. I guess they have never had a day where EVERYTHING GOES SIDEWAYS. Well, good for You, folks, but cut the rest of the world a break. This is life & sometimes it is just the sticky end of the stick.
My husband and I enjoyed this and will watch it again. If you like farce, then relax back and enjoy. Filming was spot on, dialogue so TODAY.
GREAT JOB CAST & CREW. LOVED IT!"
