title,date,rating,review
" Sound problems
",2021-03-02 00:00:00,5,"Too many scenes where the music, street noise, or background noise overwhelms the dialogue."
" Laugh at old age and laugh at youth
",2021-02-28 00:00:00,8,"A classic New York comedy with all the stylization of Noah Baumbach and the always necessary dose of drama and reflection on modern life.The film has its axis and its motor in the generational clash between youth and those who are already crossing the forties, which is clear from the first opening dates. 'While We're Young' may be too much of a difference between generations, to the point of exaggeration. However, his actors keep this from looking quite like that, delivering very charismatic performances (Ben Stiller is especially good here, rarely has he been better).
This generates once again that complementary relationship between director and actor that is so common in Baumbach's films and that always comes handy for the viewer to identify.The film works in several ways, both as a short and fun story to pass the time or for those more demanding, it also works as an ironic portrait of the passage of time, maturing and old age. What doubt is there? Baumbach does it again."
" I wondered what happened to Ben Stiller
",2020-12-12 00:00:00,5,"There was a time when Ben Stiller was an actor whose films I really looked forward to. To me he was a talented Adam Sandler. After watching this film, I realize why I drifted away from Stiller. This film stinks! One of the worst films I've ever forced myself to sit through.Perhaps a minor point to some, I really don't want to watch multiple people vomiting. No thanks. I'll pass on that. Thank goodness for fast forward.I understand what the point of the film was. But the longer I watched it, the more I wanted to vomit.I have to admit that I've been no fan of Adam Driver. And after watching this film...I'm even less of a fan. I don't understand the attraction. Is it that he doesn't look like a leading man?I typically find Amanda Seyfried rather pleasant. She was fine here. But I felt sorry for her to have gotten stuck in this clunker.I'd like to tell you one thing I liked about the film. But I can't. That's how bad I felt this film was. Maybe the ""telling off"" scene at the end of the film was sorta good. It was a long time to wait."
" 7/10 from me
",2020-09-01 00:00:00,7,"Something different... we're not used for something like this when there's Ben Stiller.
Interesting, but a little bit boring...
And the end is very... I don't know 😒😶"
" Surprised Me in the a Good Way
",2020-06-23 00:00:00,9,"It has really dawned on me how much Noah Baumbach is influenced by Woody Allen. Had I not known, I would have thought this was WA. This is like upper medium good Woody. WA meets Eve Harrington. This is the best thing I've ever seen Ben Stiller do. Naomi Watts is consistently excellent. Adam Rich is spot on. There's a lot more going on then war of the generations. Stiller gives a particularly nuanced performance. My only beef would be the climax- things got a bit melodramatic. Also as much as I enjoyed it, it felt long. I'm never truly satisfied but this came close."
" Boring.......
",2020-04-29 00:00:00,6,The movie is out of story and I didn't know what it actually meant. It was boring and dragging. There were humour moments usual Ben stiller style which couldn't save the movie. Apart from good acting the movie is just were it started till the end it didn't move on
" An adequate serio-comic treatment which shies away from being too close to home
",2020-04-22 00:00:00,6,"""At the same age of Josh in the movie, Baumbach's self-reflexive instinct posits the story mostly from a flustered Josh's viewpoint, and Stiller is mildly exasperating for unable to act more sympathetic as the cynosure here, while the narrative around Watts' Cornelia, unfortunately still being predominantly defined by her womb (they would be fantastic parents!) and the two men in her life (her father and her husband, plus what is her occupation anyway?), is more amorphous, the same can be applied to Seyfried's Darby, under the shadow of Jimmy's faux-bonhomie and faux-naïf facade, she becomes a mere cipher and introduced as someone who makes ice cream, whereas Driver naturalistically codes Jimmy's unpretentious effusion with a shady self-consciousness might be bypassed by more gullible viewers.""read my full review on my blog: cinema omnivore, thanks"
" Not perfect, but an uneven and surprisingly entertaining social satire
",2020-04-16 00:00:00,8,"A bit pretentious at times, but clever and fantastically acted- While We're Young may not be the home run the film thinks it is, but is certainly a well illustrated period piece and a wonderful social satire. Ben Stiller and Adam Driver are fantastic, truly delving into their characters to likes I haven't seen them before. The whole cast itself is also quite impressive, with Naomi Watts also providing quite a notable performance. The film is surprisingly entertaining, and paced fairly well, but at times can feel like two different films by its end. To sum it up, the film starts and ends in very different spot, and though it is important to see character growth and plot progression in films, it just feels a bit odd how different the film feels by its conclusion- and you can't help but feel Bumbach didn't entirely realize what to do to wrap it up. Besides that fact, and it's somewhat pretentious nature, While We're Young is written very well in terms of dialogue and social satire, and proves to be a very revealing and realistic look into the world it wants to provide a glimpse into. In the end, While We're Young is not great, but a well-enough executed piece from Bumbach that is certainly memorable, unique, and luckily very entertaining.
My Rating: 8.5/10"
" Like a déjà-vu.
",2020-04-16 00:00:00,7,"To me While We're Young wasn't bad. It's an entertaining and easy movie to watch but I had like a déjà-vu when watching this story. I'm sure I didn't watch this specific movie before, and I certainly didn't read the book, but still there must be another movie with the same story, or at least about the same because I knew exactly what was going to happen. But it doesn't really matter, wouldn't be the first time, and certainly won't be the last time we had a remake, I just wished I could remember the title of that movie. The acting was good in While We're Young, good cast so it's kind of normal to have quality acting. In short, this movie is worth a watch, you can't really go wrong with this one."
" ""Life is what happens while making other plans""
",2020-04-06 00:00:00,8,"Interesting approach to mature age and the process to adapt to it, through an intergenerational comparison between ""generation x"" and ""millennials"" raised by Noah Baumbach using two documentary filmmakers and their partners as characters in his film, ""While we're Young""
In addition to the topic of maturity, the director shows us the different responses and behaviors of the generations to a specific topic: the making of a documentary. And the differences emerge: on one hand, generation x, with a great obsession in the search for truth, to deliver a pristine and unquestionable documentary legacy and, in contrast, the young filmmaker, doing whatever is necessary to resolve it, without any prejudice, just looking to do a well accomplished and enjoyable job.
Aside from arguing over generations, the central theme is to meditate on age and plans for living life, as well as your capacity for acceptance and coexistence with others.
His ability as a writer and screenwriter is demonstrated with several phrases in the film, I quote one of them at the beginning, as the title of my review.
""While We Are Young"" is a very well outlined film, worthy of analysis and which also fits into its theme regarding human interaction in his native New York in the 21st century.
Sharp, both his last image about the new generations, as well as his final phrase:
""He is not evil, he is just young""
Script by Noah Baumbach
The cast includes: Ben Stiller, Naomi Watts, Adam Driver, Amanda Seyfried.
The cast is perfect since it makes the characters seem to be more dull, 'as is' and make those who must also appear so more entertaining and dynamic."
" While We're Laughing
",2020-02-02 00:00:00,8,"""You're an old man with a hat.""Watts and Stiller hip-hop dancing made my whole day."
