title,date,rating,review
" A for effort, C for attempt
",2021-04-11 00:00:00,6,"The cinematography, outfit and cast choices were truly phenomenal, but they're not enough to mask the fact that this movie fails to encapsulate the essence of Lilli Elbe. The film depicts that all there was to this life-changing transformation was pain and sorrow, and even the brilliant acting from Eddie Redmayne and Alicia Vikander couldn't cut it. I also feel that Gerda Wegener does not receive enough credit for the role she plays in Lilli's life. The introduction of the character Hans was completely unnecessary and contributed nothing to any character development what so ever. This was an opportunity to tell the inspiring story of Lili Elbe, and her profound relationship with Gerda, but all we got was petty squabbles every 5 minutes. The shot at making this a heartfelt and life-changing movie was a swing and miss, although the effort was undeniable and noted."
" Interesting story, boring movie
",2021-04-07 00:00:00,5,The story of Lili Elbe is very interesting but the movie is rather boring even though there are many talented actors. I think Eddie Redmayne played Lili Elbe very well putting a lot of emotion to the character but I found the movie quite boring in general. I also agree the movie could had been shorter. 5/10.
" The sound track! End of story!
",2021-03-13 00:00:00,10,"I saw this movie in the cinema when it came out and 6 years later the soundtrack is still stuck in my head. That's because the storyline and performance was equally as gripping.
I think Top Gear UK borrowed the soundtrack too in one of the car reviews.
I agree the movie is flawed but should have received an oscar nod on the soundtrack too. But big up Alicia Vikander for the win!"
" Inspiring story, great performance - weak script
",2021-03-07 00:00:00,4,"The story of Lili Elbe is quite a fascinating one, as she was one of the first transgender women who got a sexchange operation.
Eddy Redmayne performance as Lili is moving, but the tale itself is rather bland. Nothing prominent happens throughout the movie, and the script feels week and sometimes pointless. The scenery is beautiful - but it's not enterly Denmark. Nyhavn is, but all the footage from the mountains are from Norway. Denmark is such a flat country, and has absolutely no mountains."
" Moving story but lacks substance
",2021-03-06 00:00:00,6,"It's a laboured, glossy affair in which the complexity and challenge of Lili's process of becoming are buried under a glaze of sumptuous design and arch acting. Yet, it doesn't surprise you quite often as a movie should or such an inspiring story."
" With Looks to Spare
",2021-03-01 00:00:00,6,"I was curious about The Danish Girl, especially since I think Redmayne is such a strong actor and the basic story sounds interesting. The story is interesting but the script doesn't really do it any favors and is weak. Redmayne does give another solid performance but think he perhaps relied a bit to heavily on a just two or three mannerisms for the Lili Elba character and I don't think brought enough nuance to the performance. This films looks great, has beautiful scenery, costumes, and lighting but did really engage me emotionally the way I think all of the elements could have."
" Actress and the actor
",2021-02-14 00:00:00,10,"The best actress I have ever seen and actor does a good job as well as the director of the movie.
My warm regards to all of them specially the actress. 10 out of 10"
" Potential to have been a better film
",2020-12-29 00:00:00,7,"A very enlightening story for those outside the LGBT community, such as myself. Regretfully I felt that the acting was over-directed. The scenery was a bit empirical with decor that had nothing to do with realism in relation to period or location (Paris interiors were certainly not Parisian as well as many exteriors). This made it see more of a biographical documentary like the kind we see on PBS more than a cinematic experience. Amber Heard's performance was banal and unprofessionally interpreted."
" Amber heard
",2020-11-23 00:00:00,1,"I seriously don't know why they had amber heard in this movie? She was odd looking and awkward she can't act at all,they cut the ballet scenes out because she was so bd at dancing...fit the love of Hollywood don't employ her ever again"
" Beautiful scenery, great acting
",2020-11-11 00:00:00,10,"I do not understand why this movie has so many bad reviews. There's especially a lot saying that Eddie didn't do such a great acting job. I think his acting was excellent and he is very pretty. He doesn't pull off looking like a woman very well but I can get past that. The scenery and art in this movie is exceptionally beautiful. It distracts me from the lack of good dialogue. I think it is paced perfectly. I had put this movie off for 5 years because I thought it'd be really long and boring but I was paying attention to it the entire time, never bored. I know nothing about the story behind this movie but I don't even care. This movie could be completely made up and it would still be amazing. The music was also very good. Anyways, I highly recommend this movie if you like long movies that pay more attention to cinematography than the actual plot and story. Which is what I personally like."
" Terrible casting
",2020-11-08 00:00:00,1,Don't ever cast horrible people like Amber Heard again. Justice for Jhonny Deep
" ironically, Eddie Redmayne most recently defended J. K. Rowling
",2020-10-27 00:00:00,9,"When ""The Danish Girl"" got released, I read about it focused on a transgender woman. It wasn't until watching it and reading the background that I learned that Lili Elbe was in fact a real person. As expected, the movie drew controversy for casting a cisgender person as the transgender woman. Even so, I found Eddie Redmayne's performance effective, as well as Alicia Vikander in her Oscar-winning role.More recently, a tragic irony has arisen. Eddie Redmayne defended J. K. Rowling, who has made a series of transphobic comments lately. Seriously, why'd he have to do that?"
" It disappointed me...
",2020-10-10 00:00:00,7,"Half of the film is great, beautiful Europe natural view, pretty paintings. But another half seems like a totally different film. At least add some ups and downs ok?"
" Amzing!!!!
",2020-10-08 00:00:00,10,"I usually don't watch these type of movies but this one was phenomenal. It has a great Cast, splendid Direction and great set designs. This Story is about an Artist who is confused about his sexuality and what he and his wife go through this difficult time. Though Eddie is the main character, the best part of the movie is Alicia's Performance. She kills it! Worth the Oscar! My only issue with this movie is the abrupt ending. Could have been better. Please do check out this splendid piece of Art. 📺📽🎥🎞"
" ""God made me a woman, but the doctor corrected the mistake that nature made...""
",2020-10-06 00:00:00,8,"""God made me a woman, but the doctor corrected the mistake that nature made"", surely the most memorable line from Tom Hooper's beautiful new film, The Danish Girl. This film, set in the late 1920s, details the life of artist Einar Wegener, (subsequently Lili Elbe), who, with the aid of his long-suffering wife and fellow artist, Gerda, comes to terms with his desire to become a woman in an age of intolerance, and gambles all in agreeing to undergo one of the first ever sex-change operations.Eddie Redmayne triumphs as Einar/Lili, and is surely in for many a commendation. As I sat in the cinema, I felt ashamed at the fact that I was not too familiar with his work, though I do remember him alongside Gemma Arterton in a wonderful BBC adaptation of Thomas Hardy's Tess of the d'Urbevilles, which I saw in a GCSE English class several years ago. It is indeed criminal that I have not yet seen his interpretation of Stephen Hawking in The Theory of Everything, a performance by which, I'm told, even Hawking himself was bowled over. His transition from Einar to Lili is seamless, as he dons the full female attire, to the extent where I thought I was watching two separate actors. His poise and his every movement are proof that he has studied this part long and hard.I was equally impressed with Alicia Vikander as Gerda. I remembered her from last summer's spy romp, The Man From U.N.C.L.E. Clearly, The Danish Girl makes markedly better use of her serious acting talents. It is quite appropriate that this film is about the lives of two artists, as the film itself is very picturesque. I wouldn't be overzealous in saying that some of the lingering shots of Copenhagen in the film are like paintings.This film is loosely based on a true story and it's release couldn't be more timely here in the 21st century, when we are all too belatedly coming to accept and admire sexual difference. It is faintly reminiscent of the not-so-distant story of flamboyant writer Quentin Crisp's struggle with homosexuality, which was brought to life in the 70s TV film, The Naked Civil Servant, with John Hurt in the title role giving the performance of his career. The Danish Girl is a film about which people will talk at length for a long time to come, and which will continue to bolster Eddie Redmayne's already flourishing career."
" This is just for entertainment.....
",2020-09-24 00:00:00,5,"This is one of Eddie Redmayne's outstanding acting as The Danish Girl, after his Oscar-winning turn as Stephen Hawking.Observe the movie. Lili seemed like a very selfish person, while Gerda was extremely patient and selfless. I agree with this. Because on real life I have seen numerous people destroyed their families due to this disorder.Will u accept ur family member If he has this problem on real life. Answer yourself without second thought....."
" Magical movie
",2020-09-10 00:00:00,10,"Great story, great location, superb acting and powerful music.
Great theme song."
" Slow
",2020-09-02 00:00:00,5,"Tom Hooper definitely likes his period pieces. This, The King's Speech, heck, even Cats. This movie had an interesting story, but man was it slow. At one point, I thought I was nearing the end, and I still had 45 minutes left. I cannot say I can relate to what Einar was going through. It's a very tough decision to make, and it requires a lot of courage and thinking. My favorite character had to have been Gerda (Alicia Vikander). She was a layered character. While she did want her husband to be happy, she also wanted her husband. She was cheated on, and had to deal with losing her husband to becoming a woman, and she still stood by his/her side till the end. She and really this whole movie, had some weird comedic scenes that I didn't really vibe with. Also, the Oscars committed category fraud. Alicia Vikander was 100% a lead actress, not supporting (everywhere I looked agreed). I did have a scene towards the end I was actually surprised about (Lili's death)."
" Worth watching
",2020-08-29 00:00:00,6,A movie worth watching dealing with an important topic
