title,date,rating,review
" thriller??
",2020-11-15 00:00:00,2,"Slow and it focus on the wrong things. So many scenes did not add to the story, and those that did were not shown but narrated. The college part was unnecassary for example. It was a thriller like the last quarter perhaps. Should be described as a girl who tries to handle her mothers sudden disappearance but she does not really do that either."
" Woodley packs a Wallop
",2020-10-18 00:00:00,7,"Araki chooses good actors like Woodley and Green. The music moves Woodley to dance. Woodley is this film. The white bird is the mother who is gone. Books can develop poetic images, but films have to show them. Some snow scenes could have been cut. The missing mom is loved by her daughter and husband, and that is the gravitas that cooks the script. Because deep emotions are felt, this script packs plenty of punches."
" Aweful writing and dialogue
",2020-08-19 00:00:00,1,"I guess this movie is a collection of the director's own personal twisted fantasies. Being able to direct a movie doesn't mean you should write it. ""My virginity disappeared just like my mother"". WHAT? ""I know why you here, you here to seduce me right?"" ""Yes"". What is this. Is Gregg Araki 12 years old? Too bad because he had some good actors to work with. Unfortunately the best ingredients won't make a great meal if the cook sucks."
" It's Okay..
",2020-05-18 00:00:00,4,"Not bad but not great, right in between. Unnecessary nudity and sex."
" I did not enjoy this movie.
",2020-05-10 00:00:00,5,I feel like I'm missing something. How does this movie have over a 6 on here?I could not connect with the characters or plot very much. I may have enjoyed the teen angst main character/coming of age piece better if I understood her relationship with her parents a bit better.I found Eva Green's character so confusing. It's supposed to be the 80s but she seems like a 50s or 60s housewife. Her drawl is strange to me. I could not see past that.The movie seemed to rely on showcasing Shailene Woodley's body at times.I would not watch this again.
" White Bird in a Blizzard
",2020-02-02 00:00:00,8,"Admirers of Araki's previous work will find both familiar territory and a great deal to appreciate in his most recent full length effort. Once again based on a source text, Araki demonstrates an ability to make an oddly enjoyable, if flawed, novel into an oddly enjoyable, if flawed, film. As is his way, Araki creates a lush and visually captivating world for his characters to exist within, but there's a lot more here than just pretty people doing odd things. A coming of age fable, in a way, Araki is adept at focusing this time on two female protagonists, a mother and daughter, who ended up mirroring one another in unexpected ways. While the resolution of the film may feel reductive to some, it's also classic Araki in its refusal to subscribe to heteronormative tropes and insistence on exploring the less palatable aspects of human nature. Upon a second viewing, Blizzard again reminds me of the following lines: ""Drowning dry along the high wire or buried deep among the frozen trees, we are still seeking one another, we are bleeding, birthing, skirting, seeking one another. We are seeking each other, no matter how long we keep breathing."" A worthy watch. Recommended."
" Awkward coincidence
",2019-12-16 00:00:00,9,"So, by utterly awkward coincidence I sat through two movies this morning with some very random but intense similarity in the plot. First movie was Spider (2002, directed by David Cronenberg) and the second was White Bird in a Blizzard (2014, directed by Gregg Araki). The first may actually have intensified the horror of watching the second narrow down to its plot. Where in Spider the aspect of what really went down in the main character's past is left to interpretation, in White Bird the story narrows down to a single truth. In both movies we follow a main character that is slowly picking up clues about a mysterious past. A recommended pairing of two seemingly unacquainted movies!"
" Better than expected
",2019-09-22 00:00:00,7,I watched this movie because my wife wanted to so I didn't have any real expectations for it. It's about a dysfunctional family where the mother is increasingly unhappy and bitter. One day the mom is just gone and the dad and daughter have to pick up the pieces. It turns into a movie about finding out what happened to the mom but for much of it it's just about how the daughter copes and her life after her mom. The acting is pretty good and while it is slow it kept me interested the vast majority of it. Decent flick.
" finally
",2019-07-05 00:00:00,7,"I had commented on a series were all the reviewers were going on about araki. I was not familiar with any of his work. I must say I like hi style. A bit like Lynch but arakis film had more tone of a story than lynch's which can just come off way too cartoonish. This was a bit so but imo not over the top. Eva acted much like Isaella Rosillini in Blue Velvet which she was my favorite character in. This had me cracking up. Especially when she comes down stairs "" how do I look, pretty good for 41"". Lol. I enjoyed her character and thought the daughters reactions were real. And yes people some mothers are like this even worse. I liked all of the characters ( weakest was maloni) . I'm going to have t look up some of his other movies. I did see about 30 minutes of "" Nowhere"" which had a great cast but I didn't like the style of that. I'd recommend if you like kind of odd, surreal films mixed in with a good mystery type film."
" Very dramatic thriller
",2019-06-26 00:00:00,8,"Although there is not much tension during most of the first 80% of this movie, I would classify it as a thriller. The end is very interesting and stays surprising even to those, who saw some of it coming.
Despite the first big portion of the movie being a family drama, it is far from boring neither. There is something for everyone: the frustrated house wife, who had expected so much more from life. The coming-of-age teenager discovering lustfully her sexuality. And the somehow disconnected father, who seems to make it all work, but spends far too much time at work.
Definitely not a boring a flick and looking at all the reviews a good proof that taste is very subjective and depends on your whole life situation. I do not think that I would have enjoyed this movie when I was a 22-year old single University student, but having my own family now makes the story more relatable."
