title,date,rating,review
" What an important movie, especially for people living with Alzheimer's to know they aren't alone.
",2021-03-28 00:00:00,10,"A gripping and emotional movie that pulls no punches, lays it all out on the progression, and then ultimate reality of Alzheimer's disease. There are all A list actors in the movie who bring the story to life brilliantly, and of course, Julianne Moore is always amazing."
" Liked it
",2021-03-26 00:00:00,10,"Was a masterpiece 👏
Great actress. I liked the description of her feeling..........."
" A call to enjoy the beauty in our fragile existence
",2021-03-12 00:00:00,10,"I wish I didn't know about the topic of the movie prior to watching it to be caught by surprise.Alice is an accomplished intelligent woman every woman would envy. She keeps on top of every aspect of her life and is the backbone of her family.The perfect picture starts cracking almost imperceptibly and the upcoming birth of her grandchildren serve as a great way to keep track of how quickly her life veers off track. Despite all this, her resourcefulness and her intelligence shines even more in her attempts to stay at the helm of her life and guide her future self.While the movie could get really dark, it has kept some lightness, particularly with the outside scenes at the beach and the love and understanding of one of her daughters.Through the husband, the movie painted very well how frustrated rich and highly educated people can be when they are caught up by something they cannot change.While many movies annoyingly lack the subtleties of life, I found myself replaying a couple of scenes to appreciate them fully.I was so engrossed by the movie that I didn't actually pay any attention to the music.I highly recommend planning a group activity after watching this movie to shake if off a bit from your head."
" What a great film
",2021-03-07 00:00:00,10,This film was so good from start to finish. All the actors were great especially Julianne Moore who played Alice so well. It's very sad so you will need your tissues! I've seen this twice now and recommended to a few of my friends as a must watch. One of my top ten films.
" Another 15-Minute Movie Stretched to Fill Two Hours
",2021-01-25 00:00:00,2,"I paid $1 for the Blue-ray disc at Dollar Tree, but that was too much. Burdened by copious extraneous details and pointless development of obnoxious, self-centered characters, it drags out a plodding, predictable, pointless, and annoying story of a rich woman's mental decline. Why this fictional character would interest the viewer more than any of the millions of similarly situated real people was a mystery. Soon enough, I realized there was no reason, just boredom. A tank of tropical fish is more interesting than this film. After 15 minutes, I turned it off and read a book."
" Good Actress
",2021-01-19 00:00:00,7,"I congratulate the main actress of film. One of the best role I ever seen. She definetly adopted to role herself. I even thought she is a realy alzheimer for a moment :) Film's fluence and scenario were quite succesfull I never controlled clock. Film's up and down points were effective that is why her job carrier. You can feel the shattering and exhausting. But I wish the people who lives around of her was more thankless and two-faced like real life. They might left her after a while. Therefore I broke my points people is not as good as reflected here.
In addition, The productor should have used more flue coluors at the display. eventually we dont watch a love film there is a dram here I can say Haneke's ""Amour"" as a example its scenes colours attract u to display and u stand stabil. But I did not feel here. At least, Musics should have been more melancholic."
" If you wanna be sad and cry watch this
",2020-11-28 00:00:00,6,"It's cute tho I mean I didn't get the idea of this movie it just made me so sad, not the best script but it's good"
" Still Alice
",2020-10-15 00:00:00,7,"Plot - 8/10
Cinematography - 7/10
Score - 6/10
Acting - 8/10
Favourite performance - Julianne Moore
Favourite moment - when Alec Baldwin finally breaks from his 'man in control' persona and shed tears from the stress this whole situation has caused because ultimately it cannot be controlledOverall - 7/10"
" So heartbreaking
",2020-10-11 00:00:00,10,"Rated it 10/10 because it made me cry, I hurt as much as alice did. Outstanding movie. Julianne Moore definitely deserved that Oscar."
" A very hard movie
",2020-09-25 00:00:00,6,A disease that gradually destroys you. A very tough movie about what this disease is. An acceptable performance by Julian More.
