title,date,rating,review
" Amateur hour...
",2021-04-09 00:00:00,1,Lasted about 20 mins....seems like they dragged a few students in off the street and filmed it in someone's garage....
" Slow and very boring
",2021-04-07 00:00:00,1,The movie is too slow and very boring.I felt disappointin the end.
" An Intense, well acted and thought provoking piece on abuse and masculinity
",2021-03-08 00:00:00,9,"Initially, I didn't expect The Stanford Prison Experiment to be as believable as it was but it really is quite an uncomfortable watch at times. You'll often question the experiment in the beginning of the film but you'll soon start to recognise the behaviour of the subjects and why they act the way they do. I think anyone who has been intimidated or even belittled or bullied by someone in authority can relate to this movie; especially if you're male considering the clear focus on toxic masculinity in this movie. As a viewer, I was in a consistent dread as to what would happen next in the experiment.The cinematography is very consistent, opting for close up shots to create a real sense of claustrophobia. Combined with the light but sharp original score, an uneasy atmosphere is created.It's not a film for everyone due to its intensity and some viewers may have their own lack of disbelief in the way characters act and the experiment itself but the true accounts and documentation of the real life experiment gives the film a real sense of integrity and punch."
" Extremely disturbing
",2021-03-06 00:00:00,10,A very well produced and realistic interpretation of the real thing. Utterly convincing.
" Good story about power structures / hierarchies
",2021-02-24 00:00:00,8,"Story:
Gave me Finnish Army vibes. Movie can be reflected in so many irl-situations, especially in the army, where there is strict power and authority hierarchies.Acting:
I don't know how the real experiment went exactly, but the acting was quite believable in my opinion. It's hard to believe that the actual students would have been as beliveable as ""guards"" in the real experiment."
" Instructive
",2021-02-21 00:00:00,8,"It's the sad truth but I hate how they have ended with a huge lie ""no long time side effects have been observed"" so Zimbardo continued his studies. Why did they ""omit"" that one tried to kill himself as a side effect of that experiment?"
" I prefer the 2010 version tbh
",2021-02-19 00:00:00,6,"I assume that this version is a lot more accurate than the 2010 version but as a film, the other one is better imo.Not saying that this isn't a good film though and it is definitely worth a watch.I know the experiment is more about the guards rather than the prisoners and how people go mad with power etc...But as someone who has been to prison (admittedly in England and not America) I genuinely don't get how those lads were messed up after 2 days. I suffer from a plethora of mental illnesses and I first went to jail at 16, this lot were 22 odd and with apparent clean bills of health.Either there are some major underlying issues with the subjects, or they're fraggles...OR the whole experiment and psychological damage was a work!"
" Why did no one just throw hands
",2021-02-16 00:00:00,6,"I'm not being funny but I just shout riot and go for the sods. Like I'd literally plant every guard into the ground. It's crazy snakey from the first guy who got out not to come back and get the others out. I found it average, it could've definitely been a lot better. It definitely didn't dazzle me so it's gets an average 6."
" It's a hard watch. But in a good way
",2021-02-09 00:00:00,7,"Wow ok, I didn't expect the level of sheer intensity when I put this film on.So as I'm sure everyone is aware of, this is a true story. I had absolutely no prior knowledge of this experiment nor did I research it beforehand. Sometimes you can watch a true story film and be left a little confused as you didn't know the story prior, but this definitely works as a standalone.So the film. Well I have to say I am impressed. It's a film that is really hard hitting to say the least. It's something that fully resonates with you hours after you've watched. The acting was absolutely superb from everyone, you hated the guards and had sympathy for the prisoners. To feel that kind of emotion on such a large scale takes great acting skills. Even though you know what the ending is going to be, you're still left anxious to know what happens next and the overall deterioration of the prisoners and the guard power was really hard hitting and written so well.I personally would have liked to have seen maybe a little more from the prisoners after the experiment ends. How did they feel once released? Etc. The film doesn't have that rewatch factor either due to the hardcore nature of the film.Overall though it's a film id definitely recommend to anyone who hasn't seen. Just get ready for the emotional rollercoaster of it all."
" ""We are what we pretend to be, so we must be careful about what we pretend to be""
",2021-02-07 00:00:00,8,"In 1971 psychologist Philip Zimbardo simulated a prison environment at Stanford. A small group of paid voluntary subjects were chosen from college students, whom the experimenters divided into prisoners and guards. An artificial prison was made in a school hallway, having rooms with little more than cots for cells, a closet for solitary confinement, and no precise way of telling the passage of time. Guards were dressed in uniforms and sunglasses, serving in round-the-clock shifts, and addressed as ""Mr. Corrective Officer""; prisoners were clothed in gowns, never leaving the premises but instead splitting their time between being locked in a cell with a few other prisoners and meeting together for meals and correctional drills, and assigned alternate identities including criminal histories and numbers for names. Prisoners were brought to the facilities with a realistic arrest in a police car, blindfolded until their arrival at the site. Researchers monitored the experiment with a camera in the hallway and microphones in the cells, occasionally engaging with the simulation by role-playing as wardens or other prison personnel. A man who spent a considerable amount of time in an actual prison is a technical advisor. Initially slated for 2 weeks, the demonstration ended after 5 days as it began to spiral out of control.Familiar with the real-life study from an intro to psychology class, I grabbed a copy of this film knowing little more about it than what I saw from its trailer online. I've only seen the film once or twice before, but this time especially I noticed (perhaps like Dr. Zimbardo) how difficult it was to peel my eyes away from what was happening on the screen. I feel the study and the film raise ethical questions that have far-reaching implications concerning many aspects of life inside and outside of the prison: playacting and imitation (of figures from movies and television, for example), authority and accountability, individuality and dehumanization, obedience and (civil or uncivil) disobedience, confinement and surveillance, and punishment and rehabilitation, to name a few.Most compelling to me is how the film's events, escalating to a point where they border on the absurd, unfold. We watch a subtle and incremental but rapid erosion of humanity and dignity; a blurring of the lines between passive observation and active participation in the study; voluntary prisoners resigning to fates and humiliating treatment ill-suited for their true law-abiding selves, but remaining a part of the study regardless; guards who start to misuse their power once they realize it is unchecked, even though (whether the participants are aware of it or not) the difference between them and their prisoners may be as minor as a coin toss.There is a scene where a colleague asks Zimbardo what his independent variables are, trying to align the experiment with ones past. I don't know if there have been studies quite like this before or since. And perhaps for good reason, because while the exploratory study was highly and deeply instructive, its degrees of freedom and findings as shown here crack open a door for us to peer into a disturbing side of life and human nature.To be sure, many factors played into making this film what it is: Spectacular performances, direction, sound and camera work, and many others. The study alone is captivating, and the effect of putting these all together in film is spellbinding!"
