title,title_sentiment_score,text_sentiment_score,date,rating,review
" A horror film you shouldn't watched.
",-0.5719,0.6973,2020-12-17 00:00:00,1,"Ever get the feeling your watching a boo scare? This is the type of film that really gets you into the mood too not really like it at all. everytime i try to get into this, it tends to run itself out of energy by doing the 3 second rule of jump scares. it fully takes you out of the movie without really knowing why. This is the movie that tries too hard to be scary, but it just ends up being very loud, and full of itself. you know the movie you find in a dumpster near that garage sale you frequently visit and you wonder why they threw it out to begin with, so you go alright this could be fun, yet there is nothing about the darkness that breaths scare me, more then being a boo scare extravanganza.One scene is an example, is when someone is in the bathroom doing the usual business, and out of nowhere comes a boo scares, then right as your about to relax and breath they turn theire head and all of a sudden it's another hell i'm going to shriek at you again kind of scare. not really having any build up to why they're scaring you too begin with. No setup not fun just a repeated cliche that doesn't know what it wants anymore. I'm deeply into kevin bacon as he's a great actor sometimes, and does a great time of macon bacon.This just has issues finding its identity, and even if it does have the supernatural elements of native pride folklore, it really doesn't know how to keep itself alive without screaming at you. I'm an avid lover of horror, and this made me want to take it back to the dumper i found it from. This doesn't even belong in then 7-eleven bin down a highway somewhere that oddly sells movies for 50 cents for a 5 stack of movies in the used section. Even blockbuster would cry if this was in any section of the video store. Sorry."
" Not bad
",0.431,-0.9507,2020-10-18 00:00:00,7,"I looked at the reviews before watching this and thought it was going to be really bad, but the wife and I watched it anyways. I found it to be a decent movie. I liked that something happened in almost every scene and although the ending wasn't great, it wasn't bad either.If you have an hour and a half to kill check this movie out."
" Long and boring
",-0.3182,0.2182,2020-10-18 00:00:00,1,"A waste of time. Literally NOTHING is happening. Boring Horror Classics like random sounds in the house (people walking on the attic), doors closing and tv's turning on by themselves - nothing new! You don't get to see any ghosts, monsters or whatever until the last 30-20 minutes, and when you finally get to see something it's not special or scary at all. Even Kevin Bacon wasn't at his best at all in this movie. Also, the kid who plays his little son in this movie, is supposed to act like a kid with Autism, yet there's barely any visible acting which makes you think there's anything going on with him.Again: A waste of time! You keep hoping something is going to happen but nothing is going to. Keep looking for a better Horror movie and thank me later."
" Let's talk about it...
",0.0,-0.802,2020-10-04 00:00:00,1,Native American buffalo demon that goes by the name Jenny. Short for Jennifer.Comically bad horror movie.
" Scary and eerie!
",-0.7177,-0.7785,2020-09-12 00:00:00,8,"So terrifying and scary! I'd went to get a little chocolate, and a bottled water from the dorm fridge upstairs in the dark and turned around, and Maddie was (black dog) staring right between my legs when I'd bent over! Wow! I screamed like a little girl and practically had a heart attack on the spot. Oh my. You've really got to see this movie in the dark and bend your science outlook a bit about the Hopi Indians in the Grand Canyon. I won't reveal anything other than the autistic boy gets some very very strange stones.......(on Netflix). Murf"
" The Blue Star. It's Close Now.
",0.0,-0.7401,2020-08-21 00:00:00,3,"Man IMDB You suck. An error occurred when i had like 500 characters types for a review?? Pile of S$#% IMDB. Do a Save as Draft on occasion holy hell.'Friggin restarting.Bacon family goes camping. Son Mikey Falls thru ground picks up weird stones from some ALTAR he finds, he doesnt tell the family about.-1 Star for lameness of opening falling thru ground into caverns without injury and finding a way OUT of these mysterious undiscovered caverns that no on on Earth ever found before.Strange things start happening in Bacon House. Bad smells. Handprints in what ? Ash?? Appearing on Bedcovers and mirrors.. Mikey blames his new 'friend' Jenny that lives in his wall, that no one else can see.Dog acts weird. Cat acts weird. Grandma sees snake in house.Bacon finally mentions his son's autism while discussing these events with his wife. Mom starts researching all the things online they've been experiencing. Hand Prints, strange smells, animals acting strangely, etc.While Parents are out, Mikey is talking to something invisible... When Mom gets home, she goes looking for Mikey. In Mikey's room, theres a black patch on his wall. Soot? Ash ?? Mikey has the same black patches all over his body and also blood comes out of his mouth. When asked about what he's thinking about he answers, 'The Blue Star. It's Close Now.'Mom wakes in the night and sees a WOLF wandering her House. Hears Mikey in his room talking to someone., Oh it's a dream nevermind. Haha.But then the neighbor's dog somehow gets in the House and attacks the daughter?? Animal Cops come and take away neighbors dog.Finally they show Mikey playing with the stones in his room that Mikey picked up in the opening sequence. Just one thing thats weird , why aren't they doing anything about the huge black patch that's on Mikey's wall??? That seems okay to just ignore that???-1 Star for the whole family ignoring that, well except Mikey who is playing with itUh oh, Dad Peter finds Mommy's hidden vodka bottle!!!! Then she brings up a past affair he had. Peter's boss talks to Peter and says years ago he dealt with a family issue, sounds spiritual, and that Peter should call this lady and ask for help.LOL, at least the video they find about the Anaszazi tribe explains to the letter what is going on and what they really need to DO about it. Return the STones to their proper place!!!Oh dear!!! Handprints in soot and then in blood all over the House and even Peter's daughter!!! Time to go!!! Motel Time!!!Finally, Bacon Family calls the spirit hunter!!! With divining rods in hand, she moves through the House, hunting down the evil spirits!!! Spirit hunter encounters some rough resistance! Then Peter finds Mikey in his room with a portal to the ALTAR CAVERN open!! The Stones are lying on the ground in Mikeys ROOM! Well thats convenient!!! Peter can just pick up the stones and put them on the Altar!!! But the SPirits are taking Mikey!!! But Peter offers himself in trade!!!! Peter for Mikey!! Peter just happens to drop those stones right by the Altar!!! Mikey is not afraid!!! He places those stones on the Altar and the spirits disappear, and the PORTAL!! Everyone is back safe and sound in Mikey's room!!! Wut? LOL.Hey at least they didn't like have to do something hard like actually drive back to Colorado or wherever Mikey got those stones from right? ROFLWhat a pile of crap. 3/10"
" Agree with the audience - (4.3)
",0.3612,0.7866,2020-08-19 00:00:00,4,"Watched this movie in Netflix.At the time I am reviewing the overall IMDB rating is 4.4. My rating is also similar to the audience 4.3.The film started good, but the plot didn't go well and was disappointed.Acting was good, but story wasn't the great.The horror scenes would not fright you much.Verdict: - Even though this cannot be termed as a bad movie, there are many other horror movies and I wouldn't recommend viewing this."
" Was good until the ending.
",0.4404,-0.5927,2020-08-01 00:00:00,3,Kevin Bacon deserves way better than this. Only gave it a 3 because of his acting. The ending was awful. Why is it in every horror film with spirits they have to add an ethnic person that believes in ghosts to get rid of them since apparently Hollywood doesn't believe there are people in American culture that do exorcisms too? Great idea but awful ending.
" Lame. Fell asleep during it
",-0.4215,-0.12,2020-07-20 00:00:00,2,"Watched the movie because of Kevin Bacon. It was lame, full of cliches and put me to sleep. Don't waste your time watching this movie"
" An amazing actor in a terrible film
",0.1779,-0.6908,2020-07-02 00:00:00,4,"When you get involved in a non-original story with no direction and don´t have the space to express yourself as an artist, bad things happen."
