title,title_sentiment_score,text_sentiment_score,date,rating,review
" Lack of plot, thought provoking concept
",-0.4767,0.8176,2021-03-27 00:00:00,6,"It felt like movie didnt really start at all. When starting position was set movie was already at 45 minutes. I would have hoped that there would have been more than just ""other vs. Us"" mentality, some plot to make things interesting. Even I as a viewer felt alienated from this family. This felt like empty experience, maybe this movie brought something new if you havent ever tripped away from mainstream thoughts."
" Really enjoyed this easy to watch movie
",0.8073,0.8516,2021-03-25 00:00:00,10,"Great story line, makes you value your family time and the simple things in life. Highly recommend watching it."
" Not so fantastic.
",-0.4838,0.0,2021-03-24 00:00:00,1,Nothing needs to be added other than subject line. But .. There is a minimum character length neeeded for reviews so I'm still writing.
" It's A Good Thought Provoking Movie For Viewers - Excellent Actors All Around
",0.7003,0.9317,2021-03-23 00:00:00,9,"03/23/2021 This movie stimulates viewers thoughts regarding their personal beliefs versus what the movie projects. I'm pretty sure that Jim Jones and his followers were sincere and committed, just as David Koresh and his Christian believers. Vigo Morrison's character refused all other forms of information and indoctrination that did not support his own slanted self serving version of life. Mid movie there were two of the most poignant words spoken in the film spoken by his youngest son, ""Dad's crazy"". And I definitely agreed. One of the later scenes shows the inside of their empty bus/motor home with Vigo at the wheel which truly symbolized the reality of many peoples finality of life - All alone with just a lifetime of memories. A good movie! Bon Appetit'"
" Chomsky's Useful Idiots
",0.4404,-0.2484,2021-03-23 00:00:00,8,"I enjoyed the scenery and the acting enough to finish watching the movie. That says a lot because it isn't uncommon for me to get soooo bored or sick of a movie that I have to speed it up or kill it. However, I did find it extremely ironic that Chomsky dedicated his book to Lucifer, aka Satan. This movie falls prey to his BS. It is also ironic that the ""power to the people. Stick it to the man."" slogan used by this movie crystalizes what useful idiots Chomsky turned people into, including Hillary Clinton. Think about it for a moment. What form or governance is ruled by ""the man""? Unquestionably the answer is communists regimes and ""Maoists"" lauded in the movie. The dictators rule and kill millions of the ""people"" in their quest to be ""the man"" in charge. Now contemplate what form of governance brings the most freedom and power to the individual ""people"". Yes, you are right, a representative republic."
" 10 for effort. 1 for content.
",0.0,-0.8625,2021-03-23 00:00:00,5,"The fact the family believes in the most inhumane, intolerant and violent evil beliefs while bashing everything ""Western"" is why this movie fails. If someone were indeed a Maoist, they wouldn't be that way at all. It's like author wants to throw in very anti-establishment philosophy possible without knowing what they mean or how somebody believed those things would act."
" Not Fantastic
",-0.4449,-0.6249,2021-03-21 00:00:00,1,"The thing I hated about this movie is the ""hero"" of the movie is also the villain. I assume the writer wanted us to fall in love with Viggo Mortensen's character, but he's a disgusting father who teaches his kids to commit crimes which they do three or four times during the movie. The dad also used very inappropriate language in front of his young kids.
Beware: this is a very anti-Christian movie."
" Nice, but a little too liberal as well for my liking
",0.7964,0.8438,2021-03-21 00:00:00,6,"I sort of like this movie, parts of it made me wish I was brought up with no internet and away from society. Anyway though I thought some parts of the movie were way too PC and unrealistic, but an ok watch nonetheless, and a very good idea."
" Marxist training film for the left
",0.0,-0.9134,2021-03-19 00:00:00,1,"Ben (Viggo Mortensen) claims to be open-minded to all points of view but openly ridicules Christians and finds Buddhism to be acceptable. He teaches his kids to be self-sufficient (a good thing) but also to steal, cheat and poach other people's property (definitely a very bad thing). In the end he turns them all into felons by illegally robbing a grave. If this is a morality play it is deeply flawed."
" Mind blowing. Different. Special. Meaningful.
",0.6124,0.9766,2021-03-18 00:00:00,10,The story is great. The writing is fantastic. Every character is perfect. I mean every actor becomes their character. Every moment is real. Every moment is interesting. The story is special and has meaning. This is clearly a 10 movie to me. Everybody is good here. The bad guys are good. The good guys are a little bad. Points of view are argued on so many levels without degrading anyone. One thing we hopefully learn in our lives is that our parents are just kids that got a lot bigger and don't really know what to do. There is suffering and there is love.
" Good but Predictable
",0.2382,0.0516,2021-03-16 00:00:00,7,It have a good plot with a lot of cheesy and over-dramatic scenes that would make it a lazy movie. Other than that a decent movie but not a unique one.7.5
" Idiotic
",-0.5574,-0.9124,2021-03-15 00:00:00,1,"Now if I see 8 stars on this site I immediately begin to doubt the quality of the movie. Movies have become so bad lately, and the taste of the mass audiencw has turned our to be so perverted that it is hard to find a good movie, and worse -- it is hard to trust many tinea that if people vote for a movie as good that it is actually good. That said in general the captain fantasy is mere bs -- a bring flick pretending to be deep. I was able to watch it till the outlandishly stupid scene with the cop scared by the nutty Christian-hating children when they sang to him a Christian hymn with bulging eyes. That was their ""training."" Who makes such crap and calls it a film?! More so, who watches it with a straight face and gives it 7 or 8 stars? Things are getting out of control in this world."
" Offering Poison in Honey!
",-0.5848,0.9425,2021-03-14 00:00:00,2,"Talented cast, great videography and well written storyline coming together to tell you how beautiful life can be when you reach a point of enlightenment that allows you to feel superior over everyone else around you, and how important it is to despise everyone that doesn't agree with you.
For you to connect with nature you need to mock what other people believe is sacard, make sure to tell them how stupid and evel they are, especially Christians.
Feel good about hating cops for doing their job, and don't forget to despise capitalizim to become the ultimate woke worrier and win the Captain Fantastic title.
Netflix is reaching new lowes with every new movie."
