title,title_sentiment_score,text_sentiment_score,date,rating,review
" End the honeymoon
",0.0,0.1566,2021-03-31 00:00:00,1,Oh my goodness I can't believe I wasted I don't even know how long this movie was of my life. Absolutely stupid. The trailer was cut very well the movie overall explained nothing and left you wondering what happened. This just goes to show that anybody can make a movie but not everybody deserves to have a movie made.
" A glorious pivot from romance to tense body horror
",0.4019,0.9782,2021-03-28 00:00:00,8,"Honeymoon (2014)
This movie starts out very sweet and romantic...almost too sweet. Rose Leslie is just the cutest a person can achieve and then after a bit of newly wedded bliss the weirdness begins. This movie makes a glorious pivot from romantic lake house movie to tense body horror and I really enjoyed it. Great acting, writing and a strong directorial debut by a director I'll be looking out for in the future."
" good,not good enough
",0.4404,-0.8082,2021-03-17 00:00:00,6,"The horror builds up very nicely,i like this kind of coming out of nowhere type of horror movie.but i do like it revealed a little bit more to let us know what the couple dealing with.is it supernatural force?dark evil? alien animal? Cthulhu?
an ""open ending"" doesn't mean ""no ending""."
" Woeful beyond belief! Hot garbage!
",-0.5399,-0.1779,2021-02-26 00:00:00,1,"If you are struggling through lock down and looking for a new film, please skip past this crock of s**t. Worst film I ever saw. Nauseating love via garbage acting for 45 minutes. Followed by 45 minutes of ""horror"". Awful film, I can't say it ENOUGH. I wish I saw my review before I invested time into watching it."
" Effective indie thriller...
",0.4767,0.9124,2021-02-23 00:00:00,7,"...from debut writer-director Leigh Janiak, released by Magnet. Rose Leslie and Harry Treadaway star as a newlywed American couple who decide to spend their honeymoon in a remote cabin in the Canadian wilderness. After a few days of bliss, things take a turn when Treadaway finds Leslie apparently sleepwalking in the woods late one night. She doesn't seem quite the same afterward, forgetting things and with strange injuries on her body. The husband's dread starts to grow even stronger as the wife's condition worsens.I can't reveal too much about the plot as the less known the better. Leslie and Treadaway, both British performers best known for TV roles (she on Downton Abbey and Game of Thrones, he from Penny Dreadful), are good, although I
have to wonder why they didn't cast American or Canadian performers for the American roles. This is a slow-burn thriller, and audiences have to be patient, although I thought the film went on about 10 minutes too long, and it only ran 87 minutes in total, so some fleshing out of the script would have helped. Still, for a debut feature from a new filmmaker, it is notable. North Carolina stands in for Canada."
" Why so many pancakes?
",0.0,0.2225,2021-02-17 00:00:00,3,There are other breakfast foods available. I gave the 3 stars as they included French toast. More variety would have made this a much more believable and enjoyable watch.Also these are the kind of couple that sends out unwanted family Christmas letters and arrange weekly zoom 'parties' with a fancy dress theme. I'd avoid them and this lack of breakfast selection film.Honeybee? More like where's the honey nut cheerios..?!
" Trigger Warning: Extreme scenes of post-marital sex
",-0.34,0.25,2021-02-17 00:00:00,3,"Too much post-marital sex for my liking. Also, any couple that races each other to a restaurant deserves anything bad that comes their way. I liked the pancakes and the plate of Indian food."
" It builds suspense but with no payoff
",-0.4215,-0.1759,2021-01-25 00:00:00,3,"When a husband pulls a snake like creature out of his new bride's bloody gushing vagina that crawls around the bed, I don't think it's asking too much for an explanation of what the heck it is and where it came from. I guess we're just not supposed to know?!"
" An incredibly underrated indie horror flick
",-0.6077,-0.9013,2020-12-17 00:00:00,8,"I remember this being one of my favorite horror flicks of the year (2014). Incredibly suspenseful, unnerving, purely psychological horror. Fans of the more fast-paced horror flicks may not enjoy this one, but for fans of both slow-moving thrillers and horror, this is a must-watch. You may never look at cabin getaways the same after seeing this one!"
" Slow and boring
",-0.3182,-0.3774,2020-09-06 00:00:00,2,It was very slow. Boring and never explained what was happening.
" Quite dull and weird sexual scenes
",-0.6068,-0.7351,2020-07-12 00:00:00,2,"This movie is quite slow in its buildup. It's quite cliche tbh: a young newly wed cishet couple going on their honeymoon in a remote cabin somewhere. the acting was actually okay and there was a genuine chemistry between the two characters, doesn't feel force or overly dramatized. But the actual scarring sucks lol it's too common of the story. Watching the last 30 minutes for me feels like any other horror ending that I've seen. It was a bit disappointing."
" Pretty Decent and Creepy Flick
",0.4939,-0.4694,2020-07-03 00:00:00,6,"This is a pretty decent and creepy movie. It keep you wondering. You know something is wrong, but you don't know what. Good actors, mediocre script but overall a decent movie."
" Decent psychological horror
",-0.5719,-0.9517,2020-06-26 00:00:00,7,"This film does start off slow and there is not much happening in the 1st half hour but stick with it and it does get better,Paul can't work out what is wrong with bea and this does keep you watching.She slowly gets worse and the tension does build.Not a bad film."
" Tense mystery with a great end
",0.4019,-0.1027,2020-05-09 00:00:00,8,"Just because something takes its time to build character, suspense and emotional investment doesn't mean it's slow.Ignore the bad reviews from people who need jump scares and action to consider a film a horror.This is a great, low budget hidden gem and worth a watch."
