title,title_sentiment_score,text_sentiment_score,date,rating,review
" Overhyped
",0.0,-0.9355,2021-03-14 00:00:00,4,"Too long, too little action. Fight choreography is too messy and uncinematic. Gangs of London, also from Gareth Evans, has much better fights in comparison.The people giving this 10 stars can only have limited experience with action movies.
I like my Action bloody and fast, but this is not it.
I don't care for any characters and have no idea what the hell is going on in the stiry. It's a confusing mess."
" The Raid 2 is every bit as good, if not better, than the first film, and explodes with energy after every build up, turning the action to another wildly chaotic level
",-0.1546,0.9861,2021-03-08 00:00:00,9,"The Raid 2 follows up The Raid: Redemption with masterful action sequences and excellent cinematography, building upon the first film's plot with a much more detailed narrative, thus the lengthy duration.Relentless with its action sequences, the Raid 2 does not run out of frenzied characters out for blood after every short plot build-up and development of the protagonist's circumstances, providing for intense, no holds barred clashes, all while maintaining a well-executed choreography that keeps the adrenaline running until the next sequence. The story really does well to add more emotion and motive to the characters to keep tensions high, leading to a very thrilling climax.Gareth Evans played his cards well. Though criminally underrated, the Raids 1 and 2 proves that a talented cast, dedicated production crew, and a creative director with a focused vision, trumps that of any major motion picture from Hollywood with big names and a big budget but has a hollow script and sloppy execution.As an interesting side, it's pretty cool to see the inspiration that the John Wick trilogy takes from The Raid and even have some of the actors from the main cast join the third John Wick film as well."
" TERRIBLE, OVERLONG and for sure OVERRATED
",-0.368,-0.5062,2021-02-28 00:00:00,2,"TERRIBLE, OVERLONG and for sure OVERRATEDThe First one better,
8.0 for terrible plot???"
" FANTASTIC
",0.5574,0.9884,2021-02-24 00:00:00,10,"All the action is purposeful and brutal, the characters are riveting, the ending is almost perfect, but the third act as a whole has some of the best action sequences I've ever seen (kitchen scene).
The way the camera moves so seamlessly traps the viewer in the moment and it's all so thrilling, sophisticated, and well fleshed out.
This is truly a must see for any action fan, and a brilliant addition to what the first Raid movie was, plain and simple. This... no this is the lobster right after the appetizer, my friends"
" Unbelievable!
",0.2714,0.9147,2021-02-14 00:00:00,9,"I literally mean, it is unbelievable like in South Indian action movies, but unlike poor action sequences of South Indian action movies!! It's like asian super-hero movie! His invincibility seems unreal! But that's just the genre! One of the best action movies! A treat for one's eyes!"
" Expansion
",0.0,-0.5986,2021-02-06 00:00:00,10,"The title might be confusing, but that is precisely what Berendal does. It expands the scope of The Raid yet keeps most of the charm of the first installment.By themselves, both movies are very good, 8+ stars and definitely among the best action movies ever made. They're visceral, brutal and even interactive at times since most viewers might feel their bones creak with some especially nasty blows.Why did i rate this movie a 10? Because it is a proper ""Expansion and continuation"" of the story, making The Raid: Redemption more of a prologue to the main story taking place in Berendal. Going further, Berendal actually gives us the big players who made the story of Redemption actually take place. -Deduction- Tama (Bad guy boss) is basically loosely subordinated or affiliated to at least Reza (Pimp cane guy) and probably a former subordinate of Bangun (Big boss). Reza in turn sent the corrupt cop to raid the apartment building as both a threat and message of payment.
This is where our protagonist Rama comes into play - The raid actually succeeded due to his and his brother's actions, but since both the corrupt cop and Tama went down, Reza didn't get what he wanted and started taking out loose ends. Rama's brother gets executed, and Rama himself has no choice but to go undercover for the detective in order to protect his identity and his family.It's pretty much a flawless transition which brings us from an event (the raid) into the big league criminal world.Berendal itself is quite differently executed as compared to Redemption, as it has no sense of constant urgency but focuses much more on world building, character development and personal relations/choices. The action is there for sure, but it comes in big and small chunks with breathing room in between.
Berendal is almost exhausting to watch, as there is even more brutality and a LOT more injustice taking place as compared to Redemption.All in all, Berendal is a top-notch movie, but it diverges a bit from Redemption with its big open world, fleshed out characters and no sense of urgency. I think it was the proper way to go as it feels like the stakes are raised bigtime."
" Next level
",0.0,0.7717,2021-02-06 00:00:00,9,"Even better than the first film.
This takes martial arts films on another level.
Amazing action film."
" Master piece
",0.0,0.8555,2020-12-05 00:00:00,10,If you love action go for it best action movie i had ever seen...
" THE BEST ACTION FILM I HAD SEEN IN MY LIFE FOREVER
",0.6369,0.3182,2020-11-30 00:00:00,10,"Hlo guys iam from India
When I had watched this movie I became a big fan of Indonesian movies"
" No doubt, this is best action movie in world .
",0.128,-0.911,2020-10-17 00:00:00,10,"Best secvel for raid .
But this is beyond your imagination
Very brutal
Violence is present in this film."
" The Best Action Movie
",0.6369,0.6369,2020-09-15 00:00:00,10,10/10 The best action movie i've seen the blood in this movie is alot
" One of the best action films!
",0.6696,0.8553,2020-07-14 00:00:00,9,"The Raid films are a beautiful gift for fans of the action genre.The first film was quite simple on the plot and focused completely on the action.
The Raid 2 goes further into the world and brings in new characters and storylines without compromising on the action. There are a lot of fight sequences and they are INCREDIBLE.If you are a fan of this genre, the Raid series and the John Wick series are a must-watch!"
" Incredible sequel
",0.0,0.944,2020-07-06 00:00:00,9,"While it's not as effectively simple and tightly constructed as it's predecessor, The Raid 2 is still an incredible sequel that's stylish, visceral and thrilling. Iko Uwais once again gives an incredibly committed lead performance and Arifin Putra and Alex Abbad are both great. Gareth Evans' direction is incredible with brilliantly choreographed fight scenes throughout. It's extremely well paced and the music by Joseph Trapanese, Aria Prayogi and Fajar Yuskemal is also great."
