title,title_sentiment_score,text_sentiment_score,date,rating,review
" Over familliar
",0.0,0.024,2020-12-30 00:00:00,5,"The story of 'Suite Francaise' has overtones of Captain Corelli, as it focuses on the complex relationships between the women of an occupied country (in this case France) and their occupiers. The novel it is based on was actually written during the war by a French woman who did not survive it, and discovered and published only many decades later. Unfortunately, the film is rather flat, and feels morally simplified. The use of English throughout obscures any differences in local culture that might have enriched the over-familliar resistance v Nazis narrative, while Kristen Scott-Thomas is wasted, not for the first time, by being cast in the role of mean hag (the two heroines, needless to say, are both young and conventionally pretty). The closing credits, revealing the story of the story, were more interesting to me than the tale itself."
" I will be personal here. Matthias Schoenaerts is born for romance movie.
",0.5574,-0.2846,2020-10-19 00:00:00,8,"His eyes can express sorrow, longing, passion, and vulnerability at the same time. I understand he is a Nazi official, but the chemistry between Lucille and Bruno gives me butterfly in the stomach, and I become a hopeless romantic. The story development of French's independent movement and the ending ended in a little hurry, but overall every scene of the movie is written 'romance' all over because of color and lighting."
" Immy's review : Criminally underrated
",0.0,0.9352,2020-08-08 00:00:00,8,"This was a captivating account of a woman's struggle to live in German occupied France, and ultimately falling in love with a German officer staying at her house. The movie excellently portrayed the destruction of the french people's moral and their livelihoods, consequently turning on one another and hiding secrets. The romance aspect was very sweet, as we see both lead characters battling with their morality and pressures to not associate with the enemy, evoking complex and often unrequited feelings. The music was absolutely beautiful and emphasised the feelings of horror, love and tragedy. Overall, this movie had an interesting plot, great performances and some solid characters. My main fault lies with the ending, which I felt was rather rushed, and I would've liked to have seen more closure to each of the characters. This movie wasn't perfect, but it's definitely underrated and well worth a watch. Highly recommend!"
" Speaks to the Complexity of Nazi Occupation in France
",0.0,0.4671,2020-05-07 00:00:00,9,"Seventy years after the Second World War, powerful new books and films are still being made about the brutality and heroism of ordinary people forced to make unimaginable life-and-death choices. ""Suite Francaise"" is one of them. In this case the citizens of a captive town in Vichy France risk their lives to defy the Nazi occupation. There is a love story here, but it serves only as a reminder that decisions are made by individuals, and those decisions cannot be easily dismissed as collaboration or heralded as heroism."
" I found the romance dull, the plot hackneyed
",0.2263,-0.6643,2020-04-13 00:00:00,6,"The backstory of ""Suite Francaise"" the book is far more compelling than the movie itself. Written by a Jewish woman who lost her life in the Holocaust, her manuscript was discovered and published by her surviving daughter decades later. However, this movie lacks passion, and the premise has been covered by other, better films before. However, ""Suite Francaise"" has several well-known, likable stars (Michelle Williams, Matthias Schoenerts, Kristin Scott-Thomas, Margot Robbie, MIchelle Monaghan), and captures the look and feel of the early WWII period well. Despite her superior acting skills, I felt that the most glaring weakness of this film was Williams. She seemed to have no chemistry with her co-star. I found her performance too withdrawn and dull, and she looked frumpy and dull. I couldn't bring myself to care too much about her. Despite her acting skills, I felt she was miscast. Schoenerts' character was far more compelling as a conflicted German officer, a talented composer before the war, who desperately tries to cling to his humanity in a perilous time, when the world around him is literally going mad. I would have rather seen an entire film about his character than hers."
" When the Enemy Lives Among You
",-0.5423,-0.7032,2020-04-11 00:00:00,8,"The first time I saw this film, I was disappointed. It was not the book. In fact, it was only one small slice of the book. But perhaps life is not given to a film just to make the book all over again. And the slice that was taken is very well done. The many tensions between characters, being allowed to see both the good and the bad and the weak and the strong in human beings, on all sides of the battle, the many hard choices and decisions they are forced to make, can be both riveting and thought provoking. I find myself asking, what would I be like living during such a time? Who would I be? (and I really hope never to find out)"
" Une affaire du coeur avec une conscience....
",0.0,-0.7362,2020-04-10 00:00:00,6,"I was pretty disappointed by this rather bland depiction of life in France immediately following their capitulation to the Nazis. The story centres around three women who must adapt as best they can to the billeting of young troops in their village and in their homes. Needless to say, some ""collaborate"" more readily than others; some seek to defy the new order - but all convey well that they are in peril for their lives as we are exposed to both the delicate and violent sides of their new occupiers. Kristen-Scott Thomas (herself a Chevalier of the Légion d'honneur) and Margot Robbie deliver strong, poignant, characterisations as do Dame Harriet Walter as the ""Viscomtesse"" and Matthias Schoenaerts as the German Lieutenant ""Bruno"" - a former composer who demonstrates that a decency does exist amongst their enemy; one that captivates Michelle Williams (""Lucile""). I am not a fan of Williams' style of acting; I usually find her distant and remote - and here, too, is no exception. Fortunately, though, there is more than enough depth elsewhere to compensate. It is not a straightforward love story; well not just, anyway - it demonstrates clearly the extent to which compromise - however implemented - was essential for all in these dangerous times. The writing is taut, the photography has a keen eye for the detail and although it can appear just a little too perfect at times, is well worth an hour and half of your time to imagine how we might all have dealt with our enemies on our doorsteps - or even closer - day by day."
" Devastating
",-0.6486,-0.9672,2020-03-23 00:00:00,7,"The story is almost unbelievable not because there couldn't be love stories between the Germans and French because there were at no surprise. But because it's hard to believe the much too obvious love affair could have been tolerated by the two enemy camps. Matthias S is devastating in his rendition as only him can be, I felt physically hurting the more the movie was going on towards its crushing end.. Michelle Williams is behind him, I can't figure out why it hasn't been cast a French actress,, say Berenice Bejo ( ok, she's not French :)) or someone else, dunno).I didn't read the book but read a review, it seems the movie has got far from the book which I don't like. Or maybe we sould take it as a different story, one by itself and that's it.Well done, Matthias S, always a pleasure to see you!"
" Masterpiece with impressionist and bovarist influences
",0.7269,0.9969,2020-03-14 00:00:00,9,"As an historian I watch a lot of historical movies with a critical eye. But in this case I was astonished by the way this movie depicts the beginning of the occupation of Western Europe during WW2. From a slice of life perspective you can see how every part of society is confronted with the new political order. The scenario does not make the obvious mistake of portraying the German soldiers and the collaboration with them as a black and white story. You can see the many shades of gray (forgive me) that that arise from an occupation of a foreign region and how society as a whole as well as all its individuals has to cope with it. For example the Viscount who collaborates with the German authorities and in the act tries to protect his citizens as well as preserving his pre-war privileges. This way of telling the story of a whole society nearly approaches the academic method of Emannuel le Roy Ladurie in his acclaimed 'Montaillou'. Most of this praise must go to the author of the book, Irène Nemirovsky, who provided us with a quasi objective novel with clear inspiration of Gustave Flauberts' masterpiece Madame Bovary in times of conflict.But apart from the historical accuracy 'Suite française' is a masterpiece both for the eye and the heart. The storyline develops very smoothly with a few moments of high tension which show the harsh reality of war and occupation, with the soothing love story between Lucille Angellier (Michelle Williams) and Bruno von Falk (Matthias Schoenaerts) at the centre. Not the clichéd 'forbidden love' is shown as usual, but a tense and tactile tale with many layers. The other stories are also worth following because they are not pushed to the side but are nicely blended through the connections with the three main characters. The cinematography and the setting are for me personally beyond perfect. They suck you completely in the movie and show you a picturesque French countryside with scenes and colors that remind you of impressionist paintings from Monet or Renoir.BUT the most important character of the movie is...the music. It's what brings Lucile and Bruno together and is connects the high the culture which the French and the Germans have, that became extremely polarized during the war. The music played by the characters in the movie blends perfectly in with the wonderful soundtrack. Each scene is accompanied by the haunting music and connects the different stage of the story together with a harmonical entity as a result.For the accurate depiction of wartime, the non-biased characters, the exquisite cinematography and scenery and especially the soundtrack: a well deserved 9."
" Very Good! NOT a foreign film
",0.54,0.9665,2019-12-28 00:00:00,9,"I think the downfall of this movie is its title. It sounds like a foreign film. I say ""downfall"" because I had never even heard of it and just stumbled across it. Yet it's a pretty sweeping historical war drama/romance with two pretty big actors in it. There are a lot of sub-stories and thus I think it would have worked even better as a limited series, and I would have appreciated even more time to develop the romance of the main characters. That said, I really liked it and it's one of the better films I've seen in the last several months. Romantic, dramatic, suspenseful."
