title,title_sentiment_score,text_sentiment_score,date,rating,review
" 8/10
",0.0,-0.2433,2021-03-22 00:00:00,8,Furious 7 really had no point in this movie compared to 6 it is a fine fast and furious movie kinda wish this movie was better it would have been nice
" This is for the Paul. R.I.P legend
",0.0,0.8253,2021-03-19 00:00:00,10,"Still the best film ever made, so dramatic and exiting, best cast in the world. This will always be #1 car movie ever without a doubt. Peace"
" Not liking the franchise so far, becoming very repetitive.
",-0.5501,0.2421,2021-03-19 00:00:00,1,"OK the same story but too stretched, ded franchise."
" Not the best but not the worst either - middle class
",0.5035,0.9774,2021-03-07 00:00:00,8,"Action without an end and in the next second everything is peaceful and the familie is in the foreground. This line runs through the new movie ""Fast and Furious 7"".Apparently, the balance in between is very well chosen, because why else would this movie so popular.Finally, the family is completely reunited. So there is of course Vin Diesel as ""Dome Toretto"" and Paul Walker as ""Brian O´Conner"" as the two main characters who guide us through the movie. Of course it is also a action movie like the last past.The director of this film was James Wan. The saddest thing is that this is the last movie with Paul Walker because he died. Rest in Peace!Deckard Shaw is looking for revenge on his brother Owen, and doesn't want to let anyone of Dom's crew live. First, he's targeting Federal Agent Luke Hobbs to get information. The mysterious Mr. Nobody offers Dom his help, but not without a return. I want the crew to procure a secret surveillance program whose developer has been kidnapped. Other people are also interested in the programme.I am a huge fast and furious fan. So I am very critical view about the new film. First the good things. I think the film is a really good action film that actually fullfills everything that such a movie must bring with it. It is a great story with gripping scenes and of course an excellent soundtrack. So on the whole, this is an extremly good produced movie. But for me personally the cars play a too small roll because their is a little bit more focus on shooting. Of course thats also a part of fast and furious , but I think the relationship between the two things was much better in the first three parts and much worster in fast and furious 6.Overall I will give the film an 8. out of 10. It is one of the better fast and futious in the last years. I recommended the film for teenager and adults who like cars and action very much."
" Memorable Race
",0.0,0.141,2021-03-07 00:00:00,10,"The Fast & Furious 7 is the best one that I like of franchise of fast & furious from then until now. The franchise of fast & furious called ""The Fast Saga"". Although the fast saga will have many films and many spin-off films in franchise, fast & furious 7 will be the first choice when I want to watch some movies again.
After I watched this movie, I think that proceeding of films is quite good not too slow or not too fast. But started films rather switch to many stories, if you don't seat all the time you might be confused about some character that how did who come. And the point of films is continuation of fast & furious 6 that if you never watch before, sometimes you might confuse about the point of films.
That continuation of the fast saga is attraction to the audience to follow the story of the franchise of the fast saga. Because if you don't watch some films of the fast saga, you will confuse that how did it come, who is he/she etc. Productions of this films is rather exciting for me because most of scene use the car proceeding. When scene that racing car and speed, I feel emotional with it because camera angle is rather realistically it make me excited with it. But some scene is exaggerate such as the scene that release the car from the aircraft to valley that in the real world nobody can do it. I think overall of production is good for me because the fast saga still be the fast saga that still keep the concept as well. This is enchantment of the fast & furious.
Before I watch this movie, I rather to expect that the movie will give me feel very excited and the point continuation of fast 6 because in the trailer of movies have spoilers about connection point about fast 6 and fast 7. But what I got it is more than I expect because some point in the movies come from some part of some movies in the fast saga that I forget it. So, I have to go back to watch it for understand about fast & furious 7 more than before. All of this is small impression after I watch it.
Finally, if you want to try to watch some action movie fast & furious is a good choice to watch it but if you don't like the fight or intensity, you might be passed this movie."
" Even More Bad
",-0.5849,-0.5951,2021-02-26 00:00:00,2,Furious7 I Really Wanted To Like This One But it was bad The Story And Plot Seemed Very Flat The Road To F9
" One of the best Fast and Furious movies ever
",0.128,0.7906,2021-02-08 00:00:00,10,"From start to finish this movie is fun, action packed and beautiful. Definitely a top tier fast and furious movie."
" Brilliant
",0.5859,0.2732,2021-02-05 00:00:00,10,"This movie is the second best movie in the series
The ending is sad"
" See You Again
",0.0,0.2003,2021-02-03 00:00:00,10,"This is the best film of fast and Furious franchise !
See you again Paul"
" great film
",0.6249,0.8688,2021-01-27 00:00:00,10,"Absolutely loved this part of the fast series and such an important film considering what happened to paul in the real world, but I have recently re watched from the first film and the importance Mia plays in bringing dom and brain together is unspoken off. she has always said they are better together. and her role in bring them 2 together is under estimated."
" Without a doubt the best of the franchise !!
",-0.4295,0.7333,2021-01-16 00:00:00,9,"Furious 7 is undoubtedly the best film in the Fast and the Furious franchise, in addition to scenes of frantic beats and impressive car chases, it has a beautiful tribute to Paul Walker, which in turn is very exciting! James Wan managed to bring a film that elevates the status of this franchise with an incredible and captivating action film!"
" Poor mans MIP
",-0.4767,-0.8387,2020-12-28 00:00:00,2,"I liked it when it was about racing, now these criminals are saving the world. Get the hell out here with this b.s. they really need to stop making these garbage movies"
" For paul
",0.0,0.0,2020-11-26 00:00:00,10,I know it's a year now but this is for paul walker
" Three attracting points of Fast and Furious 7
",-0.1531,0.9834,2020-11-24 00:00:00,8,"I have saw a lot of movie before like Harry Potter, Transformers, etc. However. The series of Fast and Furious are my recent favorite. I have heard a lot of friends talking about Fast and Furious is an excellent movie series, however, I never watched it until I watched Fast and Furious 7 this summer vacation. I was deeply attracted by its driving skills, actors, and story line of the movie.
First, I want to talk about the driving skill of the movie. The driving skill of the movie can make auditors feel so excited. The protagonist in the movie always drive fast, and when we think they are in danger, they will use their perfect driving skill to pass every danger.
The actors of the movie also is the point. The actors have high recognition, and a lot of people watch this movie just for the actors. When I saw the actors, and I know why people love them. The actors are so handsome and pretty, and you will think they are perfectly fit in these characters. Therefore, that's the second point why I like this movie.
Third, it is about the story line which is full of crime. The protagonist are all criminals, and they keep committing the crime which is so different from what we watched in other movie. This kind of story line can surprise audience and also can catch their eyes.
These three points are the reasons why I love this movie. For its driving skill make me feel excited, the actors are so attracting, and the story line is very special for me. By these points, I am deeply attracted by this movie. I am looking forward what kind of new experience will its new movie-Fast and Furious 9 bring us."
" An exciting and epic experience
",0.4939,0.9051,2020-11-15 00:00:00,10,"It is one of the best action movies of recent times, very entertaining and epic. TOTALLY RECOMMENDED! We will remember you Paul Walker."
" More of a goof
",0.0,0.7635,2020-11-06 00:00:00,8,"This is more of a good than a review. I didn't see where I could add one so here it is. In the hospital scene, Hobbs is shown in bed and by him is a table . On this table are two prescription bottles. A hospital would never let you have access to medication of any kind."
