title,title_sentiment_score,text_sentiment_score,date,rating,review
" Boring...
",0.0,0.0567,2021-03-30 00:00:00,2,"People whom give this movie a high rating either don't understand it, low IQ, or pretending to be smart.Aliens with advance technologies, capable of light speed or perhaps wormhole travel have the appearance of squids with giant claws. How are they supposed to have the dexterity like we humans does to create, invent things.This is the stucked image we have for aliens since the movie ""Alien"". Thought this movie brings some intelligence but nope, let down.Arrival, is a slow burn movie with nothing interesting going.Skip this one or watch and be bored."
" Nothing special, a bit lame
",0.0191,-0.25,2021-03-28 00:00:00,2,The idéa is good but way too boring for a whole movie.
" I am broken
",-0.4767,0.1695,2021-03-23 00:00:00,10,"I am not the same person I was before watching this. I won't forget this movie any time soon, I am changed"
" An amazing experience
",0.5859,0.6997,2021-03-22 00:00:00,10,This movie is really beautiful. It was emotional experience that went beyond just watching a movie. The emotions that it evoked in me has stayed with me.
" Unusual work on an unusual subject
",0.0,0.8176,2021-03-22 00:00:00,9,"A stunningly well made film, well written, and perfectly acted. Few stories have as much potential, and are as often poorly presented, as the now classic First Contact story. As a writer how does one portray something truly ""Alien"" without becoming overly simplistic, or intentionally horrific? The writer must imagine the impossible to imagine, what it means to be a non-human, even a non-mammal, the writer must understand a being that emerged from a completely different evolutionary pattern, and then have them interact with us. Most stories use an easy route, the Alien is humanoid, allowing the writer to create the story and move on, such as still wonderful and well made ""The Day The Earth Stood Still"" for example. However in ""Arrival"" the writer adopted a little known aspect of our own human unconscious actions ( the tendency of how language determines the thought process ) and explores what it would mean if a completely alien species approaches us with no common forms of communication, and we are forced to understand theirs, just as they are forced to understand us."
" Tries hard to be intelligent
",0.3818,0.4939,2021-03-21 00:00:00,5,"Another sci-fi movie that tries to be intelligent but ends up being merely dull. I get it, it's a good question to ask how we will communicate with aliens - but there's so much more that could've made this movie better - it ends up being a boring watch."
" All ""Arrival"" movies need to Depart!
",0.0,-0.7689,2021-03-20 00:00:00,2,"This movie is just not worth the time and effort that went into making it. It ran out of steam about 10 minutes into the movie and became a rambling and meandering road to nowhere. It's message, if there was one, got lost along the way. It was just......really stupid!"
" Slow start but ultimately worthwhile
",0.4767,-0.2838,2021-03-17 00:00:00,9,I expected a typical fast slam bang laser blasting action flick. What I got was what science fiction can be in the hands of good writers. Too many film makers rely on action to disguise the fact they really don't have anything to say. This film isn't like that. It takes you on a journey of discovery into humanity's core. I suspect the bad revues came from young viewers who have the attention span of a housefly or people with all the depth of a birdbath. All in all a thought provoking and hopeful story. We need more of these positive films.
" Interesting Study Of Language
",0.4019,0.5719,2021-03-17 00:00:00,7,A thought provoking film. Nice visuals and an interesting study of language.
" VIRTUE SIGNALING !!!
",0.6607,0.8658,2021-03-14 00:00:00,8,"This is a good, entertaining movie. The production values are great. Amy Adams is terrific.But we've seen this formula before. Here it is in a nutshell;Male dominated military is stupid and afraid. Their solution to everything is violence and destruction. (No military would be anxious to attack aliens with obvious superior technology, and who have never been threatening.)Female college professor uses intelligence to communicate and understand the aliens. She snatches peace from the jaws of imminent destruction.These are the values signaled;Men stupid -
Women smartMen violent -
Women peacefulAliens sophisticated -
Humans primitiveOh my goodness . . ."
" It has to be the most implausible and unintelligent movie I ever watched.
",-0.5046,-0.9601,2021-03-11 00:00:00,2,"The initial idea and the presentation might be good but the execution is just horrible.
It just pulls you out of the story with ""This is so stupid, this would never happen"".A entire advanced alien race that lands on earth is uncapable to learn our language even while they had the time to prepare in advance, but one random linguist learns it on the go like a regular person that takes a language class or reads a language book to learn a foreign language.Aliens teach the main protagonist literally magic that breaks causality.
Then just disappear, considering their abilities they could have achieved that in couple of minutes without even the rest of the world noticing it.I have to assume this is the dumbest movie ever made, just from a rational perspective.
What is even more shocking is that they even had scientific advisers, best case scenario is that they either didn't listen to them or didn't understand what they said and proceeded without waiting for a feedback.P.S:
U.S. saves the day cliché.
China, Russia and so on start to act evil."
" No lighting is frustrating
",-0.6249,-0.5563,2021-03-10 00:00:00,3,Mostly dark video and blurry scenes. Cannot see whats going on. Very frustrating to watch
" Yawn
",0.0,-0.1875,2021-03-10 00:00:00,1,"Ever imagined what it would be like if aliens came to earth, but everything about them was mind numbingly boring? Me neither.Giant apostrophes come to earth, so naturally we send out the most dull and inexperienced people to greet the inhabitants. Luckily they are equally as uninteresting so it might pan out who knows...."
" One of the best
",0.6369,0.8108,2021-03-09 00:00:00,10,"One of the best sci-fi/ Alien movies I have seen. It's a slow burn But it is very much worth it in the end. Give it a watch, you will not regret it."
" Slow-paced but worth the effort.
",0.3291,0.993,2021-03-08 00:00:00,10,"Many movies are classified as science fiction but really don't deserve the moniker. The Star Wars movies are action fantasy, and the Guardians of the Galaxy movies are pretty much just action. Actual science fiction films, while not exactly rare, are much less common than marketers would have us believe.If you're a fan of Star Wars as science fiction, Arrival isn't for you. It isn't an action movie. It moves slowly and the special effects, while - um - effective, do not dazzle the eye. Arrival is more of a treat for the mind, and the heart, than for the eye. This is a moving and hopeful story, and it goes places where only science fiction can go. Watch it alone, when you're in no hurry, or watch it with someone you love, assuming he or she can appreciate the laconic pacing.There is great beauty here, in a movie that dazzles the soul while not trying to dazzle the eye. Great beauty, for those willing to take it in.Highly recommended."
" Wow. Just wow.
",0.8225,0.9754,2021-03-07 00:00:00,9,"I've just watched Arrival for the first time after seeing it was on the television the other night. Truth be told, I'd never even heard of the film until a few days ago but oh my am I glad I watched it.It's just beautiful. There's not much more I can say. Just a truly beautiful film. Please watch it."
" So very good
",0.5379,0.8158,2021-03-07 00:00:00,10,"I call few movies a 10/10. This is one of those extremely rare, near perfect cinematic works of art. Thought provoking. Emotional. Surprisingly wonderful. I find no flaws. If you haven't seen it, you must."
" Don't bother
",0.2584,-0.3818,2021-03-06 00:00:00,2,"As beautiful and ""cinematic"" as this is, it's boring. The aliens come, the humans struggle to make contact, there's nearly a war but then there isn't and the aliens leave. I have this 2 stars simply because Jeremy Renner is in it"
" I can't believe all the bad reviews!
",-0.5848,0.9684,2021-03-05 00:00:00,8,"This was a great movie - the acting, cinematography and musical score was amazing. At certain parts of the story I was worried about the ending, but I liked it. I think the romance between the two characters could have been hinted at a bit earlier to show chemistry, But perhaps the twist ending demanded showing so little chemistry. The other thing I would've liked to of seen which would've made this a 10 would be to learn a little bit more about what humans are supposed to do for the aliens 3000 years from now. With that said there was a bit of a plot hole at the end but it didn't deter from the beauty of the ending."
" Hmmmm
",0.0,0.34,2021-03-02 00:00:00,5,"That's the best way I could describe this movie. It started out well, with good acting by the lead and it held our interest for the most part. We continued watching as you really wanted to see where this was going, but then it morphed into a convoluted mess which left us feeling disappointed in a film that had promise."
" Great sci-fi but why the polarizing geo politics?
",0.3716,-0.8642,2021-03-01 00:00:00,8,"I liked the concept, storyline, production, execution but why oh why are the Chinese and Russians yet again the geo political bad guys? Why not just make a great sci-fi without politics?"
" Most Beautiful movie
",0.6361,0.7177,2021-03-01 00:00:00,10,"I don't think i have ever seen anything so beautiful. From starting till end, the cast, the storyline, the depth of scene, the background music, the pace..it all blew my mind away."
" A linguist must decode an entirely foreign language when aliens land on earth.
",0.0,0.9838,2021-02-20 00:00:00,7,"Acting was decent. Plot is oriented towards intrigue and curiosity rather than suspense; not very fast-paced, but it kept my interest (maybe only because I'm interested in linguistics?). Romance is kind of shoe-horned in. Graphics were good but good graphics were not the point of the movie. The ending left me feeling unresolved; it was an okay ending that tied the movie together, but I felt like the movie built up towards answering larger questions that ultimately were not resolved. Overall, the premise was interesting and it was decently executed."
" awful premise
",-0.4588,-0.5423,2021-02-18 00:00:00,1,"Learn a new language and get superpowers, just horrible in every way"
" Very Bad
",-0.5849,-0.9528,2021-02-15 00:00:00,1,"The first half is ok but then it goes downhill.
Everything is wrong ,bad music,stupid choices and events,boring and immature writing,pompous and pretentious with terrible shortcuts. Waste of time."
" This is why I fell in love with movies in the first place
",0.6369,0.978,2021-02-14 00:00:00,10,"Well I'm sure this magnificent masterpiece has a particular meaning to every single person.
I think this particular movie raises so many beautiful questions which we have not an answer to them.
These kind of movies are the reason why I love cinema, it's like great literature that raises questions but leave the answer for it's audience; it provokes thought.
I simply don't like to take the enjoy from people who haven't seen it yet but I have to say this the second best movie of 2016 behind ""Moonlight""."
" Arrival (2016, Denis Villeneuve) Brainy science fiction with a hell of a twist
",-0.6808,0.9718,2021-02-14 00:00:00,7,"Arrival (2016, Denis Villeneuve)
From auteur Villeneuve creator of such standouts as 'Sicario' and 'Prisoners' comes this extremely cerebral science fiction first contact picture. Much more 'Close Encounters of the Third Kind' than 'Independence Day' this is an exercise in communication as well as a reflection on the nature of our human existence in general. Around the globe in twelve seemingly random locations alien ships appear. Each society handles the arrival in different ways and it seems the reactions run from joy to hysteria. In America the area is quickly sealed off by the military and around the country chaos descends as rioting and looting becomes widespread. In the midst of all that we are introduced to Louise Banks, a linguist, played by Amy Adams and Ian Donnelly, a scientist, played by Jeremy Renner. They are tasked by the military, as the foremost experts in their respective fields, to figure out why the aliens are here on Earth and mainly if their intentions are hostile. The military is represented mainly in the form of Forest Whitaker's Colonel Weber. While he seems to understand the scientist's wont for diplomacy he also has superiors to answer to who are keeping the military on a short leash to a first strike option if no diplomacy can be found. There is a brief window once a day where the humans are allowed to enter the alien ship and interact, of a sort, with two of interstellar travelers. This begins an exhausting yet fascinating back and forth on trying to figure out how to communicate with the aliens. The clock is ticking as other foreign powers, mainly China, appear to be adopting a more aggressive stance toward the aliens. Throughout this we get snippets of Louise's life and she also starts to have visions and as the puzzle pieces are methodically assembled we eventually get to a marvelous twist moment of a sorts that does more than bring the story full circle. It expands our though process on what full circle might mean. This film succeeds on many levels however I still struggle with some of the themes as to how the overall mission of the aliens will wind up affecting mankind going forward. Also as the story is laid out everything works out to the point that if feels a bit contrived. As with many stories that contain a pivotal twist it is hard to discuss certain aspects of these themes without giving away too much. The movie succeeds quite well in what it set out to do and it is fascinating as a brainy science fiction piece as well as a stirring human melodrama and it's only the overarching theme for humanity that I take an issue with but if you buy what is being sold there then the film vaults from very good to possibly one of the best of the year.
Eric's Grade: B"
" Brilliant!
",0.6239,0.8908,2021-02-12 00:00:00,10,"An amazing audio-visual treat with some brilliant performance from the main cast, and a profound narrative! A classic in the making."
" I don't get it
",0.0,-0.8689,2021-02-12 00:00:00,2,"This film is a real struggle for me, a struggle to get the hype. Once the Aliens reveal their intention credibility flies out of the wiondow, the performances are stunning, but just let down by this totally lacklustre ending. Too much pomp over circumstance and its tragic, because up to 50% through the menace of this film kept me on the edge of my seat, only to disapoint in the most sensational way I hgave ever experienced."
" Absolutely different sci-fi movie but still very good in its own way
",0.6474,0.9904,2021-02-11 00:00:00,7,"I saw ARRIVAL out of curiosity because I like sci-fi movies from time to time and also because of its cast. This is one of those movies that divides audiences, in the sense that critics love it but the general public mostly doesn't understand it, as it's a sci-fi movie unlike STAR WARS or ALIEN.In this movie, some enormous space ships suddenly appear all over the world and people asks what they are doing there. Soon, Colonel Weber (Forest Whitaker) goes to Dr. Banks' (Amy Adams) office and asks her to join a team of researchers in the American west as she has impressive linguistic skills and will be helpful to try to communicate with the creatures inside the space ships (and they are HUGE). What follows is an incredibly cerebral movie a bit slow at times but still capable to capture the viewer's attention from time to time.The acting is probably the best asset in the movie. Amy Adams gives a very deep performance, and actually one of her best. Jeremy Renner is also very good effortlessly and Forest Whitaker is the standout of the supporting players The soundtrack is also very haunting and enhances a lot of the movie's actions. Denis Villeneuve's direction is great, not in the same level of PRISONERS but still great.In substance, a disivive movie that I liked but more in an appreciation sort of way and that at times left me a bit confused."
" Made me think different about the importance of language and communication
",0.3612,0.8716,2021-02-08 00:00:00,10,"Watched it a second time after a few days, to check if it's really a masterpiece. Turns out, it is still one of the best movies I've ever seen!"
" The Twilight Zone or the Simpson version is better
",0.4404,0.8268,2021-02-07 00:00:00,2,"Mystery movies will always make you think. However, this one is really a copycat of the classic twilight zone.It is about communication with the aliens. I like the classic twilight zone better, more direct. I remember it is quite well that ""the book is cook book"" or the funny version of the Simpson ""How to cook humans"" ,""How to Cook for Humans"" or ""How to cook 40 humans"" , ""How to cook for forty humans""...This one is something else, you will know when you see.Basically, this movie will bore you.... I would rather spend another 20 mins for the classic twilight zone or the Simpsons.. more direct."
" In my top 5 movies of all time
",0.2023,0.9617,2021-02-06 00:00:00,10,"Outstanding, Renner was such great casting, Amy Adam's gives a performance like no other! Please don't go into this thinking it's a sci fi alien film. It's so so much more. This film is about life. And how you live it, score was fantastic too.
Arrival couldn't have arrived at a better time. Pun full well intended."
" Overrated
",0.0,0.4588,2021-02-02 00:00:00,1,2+ hours of my life I wish I could get back. My review was too sort so I added this last sentence to meet the minimum requirement for a review.
" 7.9?? The 1 star reviews are accurate!
",0.0,-0.8135,2021-02-01 00:00:00,1,"Utterly boring with a terribly predictable story, and the entire score is just a screeching violin. Just awful. Has everyone been paid to rate this higher? Read the 1 stars reviews, they are the accurate ones. Don't waste time on this!"
" The movie never concludes.
",0.0,0.2023,2021-02-01 00:00:00,4,Too many important yet simple questions about the characters life left unanswered.
" Unbelievable ... but in a bad way
",-0.6542,-0.9123,2021-02-01 00:00:00,4,"Unfortunately there are too few ""serious"" alien themed movies that don't involve massive explosions, CGI and fantastical scenes of armageddon. With more previously-classified information being released to the public in recent years, the topic of UFOs and ""extraterrestrials"" is becoming more mainstream and less the realm of those who like to sport tinfoil hats on the weekends. As such, Arrival would have been a wonderful opportunity to imagine and examine what it would be like if we made contact and tried to communicate with aliens who landed on our planet. But, instead, it totally misses the mark.My biggest gripe is that the film lacks intelligence and complexity. It reduces humans to being brainless warmongers while aliens, who've presumably developed advanced technology to travel light years, to altruistic yet helpless, self-sacrificing pacifists. Nothing about this movie is believable! Even the discussion of linguistics totally lacks creativity or study for that matter. Let's not even bring up the topic of physics or lack thereof. Also, why is the US Army handling an event that would undoubtedly be in purview of the Air Force and why would a Colonel be calling all the shots for something of this magnitude?Overall, the acting is subpar as well (I don't know anyone who'd believe Whittaker's horrible attempt at a Bostonian accent and why would anyone write it in the script for him?). Adams and Renner are very talented actors but neither fit the part, by a long shot. I'm afraid their chemistry is also very weak.Finally, the need for an incredibly sad subplot involving of the illness and loss of the protagonist's daughter is also lost on me. The tragic imagery is clearly intended to evoke emotion but it just seems incredibly forced and out of place. Such serious cinematic themes deserve more depth.In all, I think I'm being generous by giving this movie 4.5 stars."
" Good but not great
",-0.5409,0.3392,2021-02-01 00:00:00,7,"Plenty of other reviews sum up the plot. What is good about this movie: the aliens are not some version of humanoid, talking acting thinking processing like humans. Even their language is different in numerous ways. That was refreshing. Amy Adams gave a solid performance. The idea of how complicated it is to learn a new language, especially if you are starting from scratch. What is not good about the movie: the bad guys were once again the Chinese and Russians. Again the military symbolized stupid, war hungry, rule following idiots with zero depth. Jeremy Renner's character was boring to the point of distraction. The coloring of the movie was way too bleak. Grey and blue in about 90% of the scenes. The discovery of the very basics of their language and how humans actually figure out what the various circle words meant was never explained and would have been very interesting to see. I was invested in AA's character, but beyond her I only cared about the two aliens. None of the other characters had any connection to the audience at all."
" It's a masterpiece. Period.
",0.6249,0.9268,2021-02-01 00:00:00,9,"I will help you choose if you want to watch this one or not. It's easy. If you like, for example Sixth Sense, you will love this one. If you prefer Independence Day, you will hate it.I think it's a masterpiece. Period. I'm actually a bit shocked it's not closer to 9 and a top 20 all time movie. The script is so intelligent that it feels that you have watched 4 different movies in the end. It's a thrill ride for drama-, thriller-, action- and science fiction fans in one package.I had to compose myself for 20 minutes before leaving the theatre and it took me and my wife about 3 hours and 3 glasses of wine to talk about it afterwards."
" Bittersweet fairytale
",-0.0772,0.6209,2021-01-27 00:00:00,9,"A bittersweet fairytale about the hope that will never be fulfilled: humanity united.
We can still dream of it..."
" Amazing
",0.5859,0.6997,2021-01-26 00:00:00,10,I really liked it it's a interesting and a different film to watch
" This will make you think
",0.0,0.9312,2021-01-25 00:00:00,10,"If you are looking for a typical alien/ sci fi movie this is not it. This film is not action packed in fact not a lot happens but the journey of what we as the audience and also the protagonist learns, as the storyline develops, is so powerful. It's been a while since I watched this film but I find myself thinking about it far more often than I have ever thought about any other film. I had knowledge of the linguistic research the story is inspired by before watching and I don't know if that makes a difference to how this film is received. However I really would recommend this."
" Decent.
",0.0,0.7118,2021-01-21 00:00:00,7,"Nothing very special about the movie, can say the script was pretty much traditional sci-fi. Although a few things were not clear and unnecessary, the movie overall is decent to watch. Amy Adams and Jeremy Renner have done a good job to bring life to the ordinary script hence the good rating!!"
" A Memorable Film
",0.0,0.4806,2021-01-19 00:00:00,9,"The first hour of the film felt so real to me, even though I watched it a while ago using tablet! It just struck me as I related with Dr. Banks (the linguist in the film & the main character), and I felt her fear as she entered the column to see the aliens for the first time. I nearly thought it was my first time to see aliens when I looked at the glass windows where aliens were about to arrive. So it was such a memorable film to me. Like a semi-documentary semi-Sci-Fi film, and since I don't want to spoil things, I want to mention that the story would leave you pondering upon philosophical things that you might not have thought of. At least the film made me think of the meanings of time in my life, how my existence meant in the entire universe, and how languages changed my perception of time. AND SO ON.
Love this film forever."
" Circle
",0.0,0.0,2021-01-16 00:00:00,10,Everything is connected. Try to understand and live your life.
" Lame and pretentious
",-0.4215,0.3384,2021-01-13 00:00:00,1,"For a movie to qualify as a sci-fi there must be at least some sliver of the science in it. This pretentious muddle is using teenage philosophy musing as a scientific step up, and it does not work. So the premise is hollow, the acting non existent, half of the actors are in for no real reason, and they are all trundling in semi-darkness. Then, there is an inevitable political statement that is one step beyond laughable. Are people really impressed with this sort of tripe?"
" Great Sci-Fi and outstanding production!
",0.8553,0.9806,2021-01-12 00:00:00,10,"I love and appreciate this movie much more than one can for a cult-classic.""Arrival"" is a hard Science Fiction film that takes a unique look on mankind's first interactions with humans and discusses communication, culture, and - most importantly - compassion.Brilliant writing and outstanding performances from both Amy Adams and Jeremy Renner.Fair warning that while the story is beautiful, and I personally believe an optimistic narrative, it does deal with some heavy overtones.If you're looking for a fun party movie, this is not your flick. If you are a connoisseur of direction, a wannabe writer, a young actor, a cinephile, or just a plain-out fan of altogether awesome production, look no further!"
" Painful to watch. A long slog. Nonsensical.
",-0.4404,0.7644,2021-01-09 00:00:00,1,"First off: i had to crank the volume up to 11 to hear any of the speech....and then got blasted by the sound fx and music. Why were they all whispering?The aliens: octopuses. How how how could a fifty feet tall octopus design and build a complicated craft capable of traversing the universe? Ok, they might not have fingers but they would need to manipulate tiny components. Not with octopus testicles that's for sure.The linguist is totally unbelievable. Nothing of her genius is explained. And what is all that weepy flashback nonsense...? And the last second forgotten phone call to China?And the bomb in the saucer...? What...!Give it a miss. Or sleep..."
" The movie was bland and uninteresting
",0.0,0.9609,2021-01-09 00:00:00,4,"I'm not here to judge what others saw in this movie, but it clearly seems like they watched a different movie. This movie was hardly interesting after initial exploration. It seems like people clearly were awe-inspired by a sudden revelation which wasn't even that ground-breaking. The movie was all bland but Jeremy and Amy did their part well. The story-line was stretched and cinematography wasn't engaging enough. Avoidable!"
" Yawn
",0.0,0.6256,2021-01-08 00:00:00,3,"I don't like movies about aliens to begin with, I don't believe they exist and anyone who believes otherwise is a nutcase, period.There are good alien movies though, but this one was extremely boring, incoherent and unrealistic even if we assume that aliens exist and try to communicate.There was a half-hearted attempt to include a subplot about the protagonist's future daughter, but it was weak.There is also some unnecessary propaganda thrown in about how great China and its leader is is to appease the Chinese audience, which was annoyingly obvious.If you want to waste your time or need something to help you fall asleep, this is the movie for you."
" Existential & Beautiful
",0.5994,0.986,2021-01-06 00:00:00,10,"I came to Arrival expecting to see an entertaining blockbuster alien sci-fi thrillers, sort of like Skyline. But instead, my god, I got something light years better! It made me think and feel at the same time afterwards. No films have made me this way. A perfect amalgamation of intellectual prose and emotional poetry. It was existential and beautiful... at the same time. Very few films can coalesce these two hallmarks so harmoniously and poetically - exploring the existential concept of time & language and then makes us see how it'd influence you on a profound emotional level. If you can have your whole life lays out before your eyes from start to finish, would you change things? Arrival has become one of my favorite films of all time!"
