title,title_sentiment_score,text_sentiment_score,date,rating,review
" Why did I give this a chance?
",0.3071,0.8717,2021-04-08 00:00:00,3,"Even though the found-footage genre has been beaten to death again & again, I read some good reviews of this film, so I thought I'd give it a chance. What a disappointment. The premise is simple enough, all the characters have the personality of a bath mat, and are just about as likeable. Not too many movies do I root for the deaths of the main characters, but after making countless stupid decisions, it's pretty easy to start hoping they get what's coming to them. I'd estimate approximately 1/2 of the movie has a spooky ""vibe"" while there are about 3-4 somewhat scary scenes. Also, whoever holds these cameras needs serious help, as I think a 5-year old on roller skates could hold a cell phone camera more steady.Only reason I'm giving it a 3/10 is because I've seen far worse found-footage films. If you can suspend all semblance of logic & common sense, and happen to love this genre, you'll probably like it. For everyone else, it should be a hard pass."
" Equal parts good and bad. Can't quite recommend this one.
",-0.4454,0.975,2021-04-01 00:00:00,5,"I love found footage movies that are done well. This one is so close, but ultimately there isn't enough meat on the bones of this thing to satisfy.Let's start with the good:
The premise of turning an old abandoned building that might actually be haunted into a haunted house attraction is a great one and they set it up really well. Things moving around the house without explanation was really creepy and kept me on the edge of my seat. One of the things I love about found footage movies are the things going in the background that get caught by the camera that the person filming doesn't always notice. There was a good amount of that in this movie but I think it could have used a lot more.Now the not so good:
During the interviews and self-filming scenes, the actors were doing too much ""acting."" Long dramatic pauses that didn't feel like natural speech. There was a little too much static and shaky cam making it almost impossible to tell what was going on. I got the idea, but I was also really annoyed by it. It wasn't needed, especially since the effects looked pretty good and some of the best and most creepy things they did were filmed without any of that. And lastly, too much of the movie is left open and unexplained. Way too much. A guy tries to leave the production and then changes his mind because of something one of the other crew members tells him while the camera is conveniently turned off? And they spend several scenes on this. That's just one glaring example, but the event the whole movie centers around - the haunted house's opening - is ridiculously muddy. That's just lazy writing.Here's the thing: I didn't hate it. But it just wasn't that good. I might watch it again, and for me that's the true test of a decent found footage movie. If they would have focused more on the creepy parts that they nailed so well (you'll know them when you see them), they would have had a hit, in my opinion. But it took a weird turn and they threw a bunch of static over it for some reason. Damn shame."
" Bringing horror hardcore in a new way
",-0.5719,0.7574,2021-03-28 00:00:00,10,"With H H Holmes as inspiration, and with enough savvy and smarts to carry an entire series, this is one of the best of the lesser seen movies to come out in the entire horror genre, after Saw. The simplicity of the conceptual plot is brought to life by above average acting and amazing found footage film techniques that develop the action at a pace in which we are forced to savor some of the scariest moments in horror history. The themes are deep enough to warrant paranoias, and the grittiness of the graphics and acting add to the element of creepiness. Great series to catch with an extra bag of popcorn!"
" Found Footage Horror Done Right
",-0.5719,-0.8958,2021-03-21 00:00:00,10,"While I like found footage horror, there has been so many of them that it's easy to suffer from wobbly camera overload. Hell House LLC is found footage horror done right. A great movie that has genuine scares that doesn't need blood and guts to be scary. With real atmosphere and decent acting, this is a movie that delivers effective scares and chilling scenes. I highly recommend this to people who like solid story telling and a really scary movie."
" Very solid and scary movie
",-0.3758,-0.0328,2021-03-18 00:00:00,8,"It's always interesting reading found footage movie reviews, they're always full of people acting all sorts of snobbish about found footage movies. I generally have to wonder why these people watch found footage movies in the first place.Anyways, I've been putting off watching Hell House LLC for the longest time because the version I had was SD and everything about it looked a bit meh to me. I finally watched it last night and it was great. It didn't rely on bad jump scares, it didn't feel the need to music, and it didn't have any sort of the usual lull these movies can get. There were some *veeeery* creepy parts and the setup for why this is a found footage movie-- a group of people making a haunted house wanted to document their process for behind the scenes footage-- works well.My only complaint is probably the documentary part felt a little flimsy and forced. I get why it's there to setup the ending, but it just made things a little awkward. The movie starts as a documentary, then they suddenly find some tapes where it's mostly just those tapes completely forgetting about the documentary part, and then throwing you right back into the documentary part to setup the endings (and yes, I would say this movie has endings). It's just a bit odd because it's basically two movies slammed together. The tapes work really well, the documentary works less well.But yeah, super creepy movie that keeps your attention the entire time that is genuinely tense and scary."
" Give this one a chance
",0.25,0.9648,2021-03-06 00:00:00,8,"The stereotype that surrounds found footage these days can be found in the likes of mainstream horror like Paranormal Activity, which is fine if you like light hearted paranormal themed horror or if you are the soft hearted type who knows they scare easily and turn to such films - but for those who are more invested in finding a series that really works and don't scare easily because they are a used to the way horror is getting a little tarnished these days, I suggest this underrated gem. The realism of the film was conveyed quite well, I really enjoyed the actor's performances. The jumps are definitely a lot of fun, especially since I find myself a little numb to jump scares these days - but I really enjoyed the genuine unique storyline. I felt the director worked hard to make sure this movie worked with the crew and would deliver to the style of audience. Definitely give this a chance. I'm yet to watch the other ones, but I'm excited to give them a shot too."
" Not bad for what it is
",0.431,0.9789,2021-02-22 00:00:00,5,"I'm not usually a fan of found footage movies (or mockumentaries for that matter) but this one was really well done.The acting was a little stiff in some places, but for the most part it was pretty good. The story moved along really well, and the climax/third act was great. An interesting use of score was great as well, which is rare in a film of this sub-genre.Overall, this film gave a really tense and creepy vibe, as well as not feeling like it dragged on. I'll be checking out the sequel in the coming weeks. This is definitely a hidden gem in the found footage sub genre, which usually (in my opinion) is over saturated and disappointing. I recommend this one to horror fans of all types!"
" Had potential to spook but maybe over done
",0.0,-0.3134,2021-02-09 00:00:00,5,The potential here is very good. I found it a fresh take on a found footage genre. However my main issue was it wasn't as subtle as it should have been. I think it could of learnt alot form the Blair whitch. It has the atmosphere and the right idea. The use of some effects is quite poor. Shame this didn't quite get it right.
" Legitimately scary
",-0.4939,0.8042,2021-01-29 00:00:00,10,"I can't believe I'm saying this about a found footage film, but this (especially the director's cut) was legitimately scary. The story is well done, the acting is extremely good, and the scares are managed extremely well. There were a couple moments that were a little cheesy, but not enough to detract from what was an excellent film."
" Average at best
",0.6369,0.431,2021-01-29 00:00:00,4,How this movie rated above a 4 is beyond me. One of those ones that you watch hoping it will get better but doesn't.
" They forgot to make it scary.
",-0.4939,-0.8329,2021-01-23 00:00:00,2,"And I guess I'll offend people who like them, but it's the fault of grossly overrated, scareless movies like Blair Witch and Paranormal Activity. There is only one moment that even approaches genuine creepiness, and it's when a character is locked in with the mannequins when they're testing the strobes. But that's literally it. You don't need blood and gore in order to create fear, no, but you DO need actual scares, and this film has none. It, too, is overrated in much the same vein as the previously mentioned films.3 stars for what seemed like basically ad-libbed performances and the fact that the characters weren't total jerks."
" Above average found footage
",0.0,0.9459,2021-01-19 00:00:00,7,I'm not a huge found footage fan; but when it's done correctly it can be very effective. Luckily enough this provides some decent characters and is clever in making the location a haunted house; was that prop there before? Is that a figure or a prop? I have watched it a few times now and overall it's a fun watch.
