title,title_sentiment_score,text_sentiment_score,date,rating,review
" A lame-tricky entertainer
",0.3818,0.8937,2021-04-09 00:00:00,6,"Kick is a movie which is just for entertainment with some really emotional, tricky or hilarious scenes. Out n out its just for Salman Khan fans with some audience looking for easy fun."
" IDK why people has so much jealousy toward salman?
",-0.5735,0.8074,2021-02-13 00:00:00,9,"Kick was blockbuster because audience made it Blockbuster coz they loved the film.
Even i loved the film . Ignore the stupid comments of stupid people and go for it."
" Entertaining Movie
",0.4404,0.8807,2021-01-08 00:00:00,7,Look it's a entertaining movie everyone in this movie did a decent job especially Nawazuddin Siddique. He absolutely stole the show with his acting skills. Salman Khan and Mithun did a great job they delivered what the script wanted ntg more. Everyone can watch this movie with their family and enjoy.
" Wat a 💩 movie!!!!
",0.0,-0.8427,2020-11-13 00:00:00,1,Wat a 💩 movie!!!! Worst of alllllll...can any other movie be more ridiculous than this one
" To much fun Blockbuster
",0.802,0.9062,2020-08-16 00:00:00,10,Superb movie one of the best movie salman bhai my fav movie
" This movie is a flop. Hero deserves a big 0 for his acting.
",0.296,-0.3164,2020-08-12 00:00:00,1,Pathetic Acting! Story is even worse. The supporting cast is way better than the lead character.
" Only for Mr. Nawajuddin
",0.0,0.0,2020-07-26 00:00:00,3,"A film which i saw only for Nawajuddin ji. Nothing much, nothing less."
" Very nice movie
",0.4754,0.7964,2020-07-25 00:00:00,9,"One of the best movie of Salman Khan with good music , story, screenplay ad direction.must watch."
" ONE TIME WATCH
",0.0,-0.8087,2020-06-22 00:00:00,1,Only thing i liked is randip hooda and nawazuddin siddiqui. Salman's actign was average but songs were meaningless in the plot. I spent 350rs for this. i regret.
" Amazing Movie
",0.5859,0.796,2020-03-22 00:00:00,7,I loved it.Enjoyed it.it could be more good I Think.
" Good & entertaining Film
",0.7003,0.875,2020-02-23 00:00:00,10,It's a good & entertaining Film. I love the film. Everybody should watch it
" Pure piece of nepotism.
",0.0,-0.25,2019-11-30 00:00:00,1,"I just watched the end of the movie, towards the end when Salman was running away from 4-5 dozens of cops with rifles in their hands, they had a good 2 min window before children showed up and no one decided to shoot a single bullet.If Salman was not in the movie it would be a big flop.
Now a days movies don't need a script they just need a well renowned actor face."
