title,title_sentiment_score,text_sentiment_score,date,rating,review
" A masterpiece
",0.6249,0.878,2021-03-31 00:00:00,10,"This is a movie that I can go back to over and over again. It is such a feel-good movie. The details in very scene are so well done. Honestly, simply a classic and a masterpiece."
" Interesting approach to the classic story
",0.4019,0.9432,2021-02-21 00:00:00,8,"The Little Prince is an extremely short book, so if you want to make a full-length movie of it you need to add some stuff. This movie's approach is to create a story about a little girl who meets the aviator who narrated the book and hears the story from him. This gives us a good deal of the original story inside an engaging story of the girl's search for meaning and understanding.The animation is first rate and at times marvelously imaginative, and the whole thing is quite entertaining. Well worth your time."
" Great animation!
",0.6588,0.9169,2020-12-25 00:00:00,8,"Good screenplay,
Good directing,
Good music,
Good dubbing,
Good editing,
Good animations,
If you say what was bad;
Its duration was a little longer, it could have been 20 minutes shorter.
The messages he gave were too obvious."
" Better than expected
",0.4404,0.9485,2020-11-09 00:00:00,10,"The movie isn't 100% like the book but it is still worth the watch. You can get the same message from the book and from the movie. If you can't read the book you should watch the movie because its and amazing interpertation of the orginal book from 1942. The message is as important today as it was when the book was orginaly writen. So to summarize, if you have the time sit down and watch the movie because it is an amazing version of the book and it is another form of learning the important message the little prince represents."
" This must be classic!
",0.0,0.4926,2020-10-03 00:00:00,10,"One of the best animated movies. Yea, its good to be child, growing up is boring, life is also boring without fantasies, realism is boring!"
" Stunningly Beautiful!
",0.636,0.9891,2020-09-26 00:00:00,10,"If you're reading this review for a idea about how this movie is... Then I'd say stop reading this review and go ahead and watch it without any hesitation, you won't regret it. The most amazing beautiful storyline ever, literally amazing. The movie is like the baseline of our century and our lifestyle since forever, it's pretty deep and gorgeous, I would've given it 100⭐'s if it were possible... It's that amazing. It's simply perfection that anybody could ask in a movie.. love it. Totally recommendable for any age, literally any age."
" beautiful interpretation
",0.5994,0.9143,2020-09-06 00:00:00,9,Movie brings lot of emotion and skilfully adapts original story to modern times. Very sad at times but valuable to watch. Animation is very good and Little Prince book parts is even better with different style.
" Cheerful laughter
",0.7717,0.9833,2020-08-01 00:00:00,9,"I think it's one of the most beautiful stop-motion animations I've seen. Okay, maybe after my favorite. Felt faces were so cute. Oh also musics were very wonderful.
So much so that I can listen to soundtracks to sleep or rest. To be honest, I was expecting a few more characters from the book. Like drunk man or the man who turns the street light on and off. At least film showed us their asteroids. I tried not to cry at the end of the movie. Finally, the movie does not go wrong with your imagination, as the book has drawings. Love it!"
" Excellent and beautifully animated
",0.8126,0.9609,2020-07-26 00:00:00,10,"I'm not sure why I watched this because I'm definitely not the target demographic, but I loved it. You can tell how much love and effort was poured into this. It's one of those movies where the story doesn't always make sense, but it doesn't matter because it isn't that kind of story. The animation and claymation (papermation?) are painstakingly created and really beautiful, and the music is just as good. I freaking cried over it, although that may say more about me than the movie, at this point."
" Oh, there was a book, this makes more sense now
",0.0,0.9653,2020-07-08 00:00:00,7,"Really good watch, will watch again, and can recommend.Whatever animation style this was, is almost perfect stylization for me: it is varied, so it's not boring, but not so exaggerated that it is off putting, even in the characters where that is partly the intent.The voice acting is nearly perfect as well: Jeff Bridges, Mackenzie Foy, and Riley Osborn amazingly embody their characters. I honestly can't imagine the movie with other actors in place.My big problem with this one is that this is actually the 3rd part of a 3 part story that just happens to reference back to the first parts in a attempt to faux multi thread and drip feed information. Don't get me wrong, it does build a certain amount of intrigue, but it's one of the problems with ""The Lorax"", the audience is installed, just give us the story, you don't have to break it up.My other problem is that my biggest problem isn't enough to keep me complaining. It's a touching movie about keeping a certain amount of freedom and passion in your life, and while it is necessary to meet requirements, they can't always be the only thing that matters."
