title,title_sentiment_score,text_sentiment_score,date,rating,review
" Engaging
",0.34,0.9429,2021-03-20 00:00:00,8,"This movie is great. It's story keeps your engaged, and makes you do your own investigating.
Ben Affleck delivered an amazing performance that wasn't expected. The first time I watched this movie, I wasn't sure what to expect, but I was blown away.
As you get farther in you start to piece together the puzzle, and figure out how it all fits.
Figuring out Brax is his brother who also happens to be in the business of killing, or in actuality, protection, blows your mind. And I was able to figure it out before it was actually revealed to us.
J.K. Simmons adds to the story with how he knows ""The Accountant"", through his past run in and why he has wanted to figure it out before he retires. With the help of Agent Medina, he is actually able to do so.
Anna Kendrick is a good actress, and helped drive the story. Specifically why Wolff would want to stay behind rather than leave after being figured out.
Overall the movie is great, and the story is interesting.
It deserves 8.5/10."
" Doesn't add up
",0.0,-0.0644,2021-02-26 00:00:00,4,"An initial premise that could have led to exploring how an accounting genius leads a charmed existence amidst terrorists and major crime gangs cops out and comes up with the crass accounting that sees mental illness balanced with prodigious combat skills, a lethargic implied love interest and flaccid twists. I always enjoy a Mark Isham soundtrack but in this case I could have done without the accompanying film."
" That was class
",0.0,0.9583,2021-02-25 00:00:00,8,"The trailer and film description doesn't give the film justice. I've put it off for some time because it doesn't sound like it would be a good film but I was very wrong. Great acting from Ben affleck and Jon bernthal. It surprised me massively when we found out they were brothers in this. All in all very good film with a happy ending, you literally can't complain."
" Solid stuff
",0.1531,0.8442,2021-02-23 00:00:00,8,I was surprised by the unusual plot and I loved it. Solid action with interesting background.
" no effect in realistic
",-0.296,-0.2533,2021-02-18 00:00:00,3,"This movie doesn't care that there is a suppressor on an ar (just like real gunshots). And apparently, he has OCD and severe trauma but again the movie only shows it sometimes. But the actors are okay and only okay.
spoiler alert it is bad"
" well deserved
",0.2732,0.4215,2021-02-16 00:00:00,10,"Consider watching this movie if you liked the air in Equalizer . The acting was marvelously done . this is one of those ""why on earth i haven't watched it "" movies ."
" an interesting take on action genre
",0.4019,0.4937,2021-02-15 00:00:00,6,"The Accountant never made me reach out for the fast forward button on my remote control, which is a sign of quality in the era of streaming services. The final action scene is admittedly too long, yet didn't manage to ruin the overall impression.What sets The Accountant from the average action movie is a view on autism, showing that is isn't ""worse"", but merely ""different"" to what we consider normal.Ben Affleck and Anna Kendrick deliver some fine moments."
" The Accountant
",0.0,0.8655,2021-02-14 00:00:00,9,Really liked the movie.Lovely plot with an awesome ending.With a touch of humour.Just how I like it.:)
" 2019-2-26
",0.0,0.6369,2021-02-10 00:00:00,7,"The accountant has a good looking, good figure, tons of money, difficult life, not be able to communicate with people normally. Me having none of those and feeling difficult to get a balance life in the society. Which one is better? Hmm .."
" The account could rival John Wick in a fight to the death
",-0.7579,0.8094,2021-02-09 00:00:00,10,"First time I watched this movie I gave it a 9.Just watched it a 2nd time - gave it a 10.The accountant could rival John Wick in terms of deadliness. If the account and John wick fought, I am not sure who would win.This movie is excellent. Ben Affleck and Anna Kendrick were a good match.If you like John wick and The Equalizer, you will like this one."
