title,title_sentiment_score,text_sentiment_score,date,rating,review
" Nice political movie
",0.4215,0.0243,2020-10-25 00:00:00,7,"Ucully since long time I haven't seen an good political movie like this one,,,,"
" Don't let politicians fool you!
",0.4015,-0.9062,2020-06-30 00:00:00,7,"It's election time in Bolivia. The usual. Dirty laundry exposed, dirty tricks, dirty lies. The duo de Almeida/Bullock is an improbable one, yet explosive. You watch the wick burn, and as it reaches the dynamite stick....
A reverse Taming of the Shrew, or so she thinks, until she finds out he had her since the beginning.
IMHO, some scenes could have been trimmed."
" SANDRA BULLOCK IS LET DOWN BY THIS FILM
",0.0,-0.34,2020-03-26 00:00:00,1,"I love Sandra Bullock but she is so let down by this script.
Also the pace of the film is dire."
" One of the worst movies of Sandra
",-0.6249,0.8248,2020-01-28 00:00:00,4,"A waste of talents of a good cast.
I tried to watch it along and hoped the movie to get better but turned the TV off.
The rate for the movie is better than it deserves."
" Now I Know!
",0.0,0.4588,2019-07-31 00:00:00,7,"Glad to know more about politics, ""hidden"" story of a campaign and how they recruited consultants from abroad. I believe what happened in this movie also what had happened in Indonesia lately."
" teacher made us watch this
",0.0,-0.9517,2019-06-29 00:00:00,1,"Dumb movie about politics
politics is dumb
teacher forced us to waste about 2 hours of our time
all for a homework worth probably only a few points
what a waste
i hate my life"
" Top notch political drama
",0.2023,0.9507,2019-04-26 00:00:00,8,"We watch movies to see parts of the world we are never likely to visit. Or at least I do. Our Brand Is Crisis is brilliant in this regard. We see lots of Bolivia, filmed really well, both inside and outside the cities. Top notch acting makes this production highly engaging. There are a number of surprises. It's fresh and not over the top. It doesn't stray into comedy or farce. This is another Sandra Bullock vehicle that emphasises her abilities. Her ups and downs ,her wit and resourcefulness, make for an enjoyable ride. Billy Bob Thornton is also impressive. There's a fine cast along with them. This is a well polished movie regardless of whether it relates a true story or not."
" Not what I call easy to get into.
",-0.3412,0.0378,2019-04-16 00:00:00,6,I'm gonna be generous and at least pass this movie with a 6 because this movie was little hard to get into. Movies have to have at least a 6 in order to pass first time round. You got two candidates trying to run for president in Bolivia. There's corruption and violence. And then you got the rich snobs. And the wannabe Mexicans. And what happened with George Clooney. The only reason to see this film is you got the longtime Billy Bob Thornton. But take a word for it.
" Great movie
",0.6249,0.34,2019-02-24 00:00:00,9,External blink on the US conducting political business-as-usual. Relevant to all outside the US giving a perspective we are not familiar with.
" Utlimately a Real Mind-Bender
",0.0,0.9901,2019-01-13 00:00:00,8,"31 October 2015. It will be really, really difficult to rate this movie with only one viewing, it's that ultimately mind-bending. This movie really isn't what one most likely expected going into the movie. It's not a Sandra Bullock comedy, forget Miss Congeniality (2000) or All About Steve (2009). Nor is this a serious, serious dark drama Sandra Bullock, no Crash (2004) here. In a small way, this is serious but wry and for the most part dry Sandra Bullock of 28 Days (2000) but behind the scenes of politics movie. Yes there is humor like the movie trailer implied, but for the most part its about what goes on behind the scenes in winning and losing elections, think Robert Redford's The Candidate (2002).What is really appealing about this movie is the cerebral and sly comedy setting tone for the actual drama taking place here. The movie is awash of cynicism and yet principle somewhere if one digs far enough. As for mind-bending, it is comes at the end of the movie in which it is displayed what this movie is really about. For some it may come as a huge disappointment looking at the near zero ratings. For others, it looks like it really manages to become a real true hit. Many great movies oftentimes end up with love or hate results.In the end, this political drama as I describe this movie is entertaining for the higher functioning along with a sobering and important Sandra Bullock message for the upcoming American national election next year. If this movie is as good or better on a second viewing, this movie would definitely be a very good movie that Sandra Bullock and George Clooney should be proud to have produced even though it looks like it isn't going to make a lot of money."
